,Stock Name,Trade Type,Entry Date,Entry Price,Exit Date,Exit Price,Points Captured,Qty,PnL,ROI%,Pct Change on Stock,Trade Year,Trade Number
80,JINDALSTEL,SHORT,2021-10-01,417.7,2021-11-01,344.75,72.94999999999999,2643.0553720100434,192810.88938813264,19.281088938813266,-17.46468757481446,2021,4S
81,JINDALSTEL,SHORT,2021-11-01,344.75,2021-12-01,378.75,-34.0,2643.0553720100434,-89863.88264834147,-8.986388264834147,9.862218999274837,2021,4S
82,JINDALSTEL,SHORT,2021-12-01,378.75,2022-01-03,386.35,-7.600000000000023,2643.0553720100434,-20087.22082727639,-2.008722082727639,2.0066006600660127,2021,4S
83,JINDALSTEL,SHORT,2022-01-03,386.35,2022-02-01,425.7,-39.349999999999966,2643.0553720100434,-104004.22888859511,-10.400422888859511,10.185065355247822,2021,4S
84,JINDALSTEL,SHORT,2022-02-01,425.7,2022-03-02,534.6,-108.90000000000003,2643.0553720100434,-287828.7300118938,-28.78287300118938,25.581395348837216,2021,4S
31,JINDALSTEL,LONG,2022-03-02,534.6,2022-04-01,540.85,6.25,1870.5574261129816,11690.983913206135,1.1690983913206137,1.1690983913206134,2022,4L
32,JINDALSTEL,LONG,2022-04-01,540.85,2022-05-02,379.15,-161.70000000000005,1870.5574261129816,-302469.1358024692,-30.246913580246922,-29.89738374780439,2022,4L
85,JINDALSTEL,SHORT,2022-05-02,379.15,2022-06-01,327.55,51.599999999999966,2637.478570486615,136093.89423710923,13.60938942371092,-13.609389423710924,2022,5S
86,JINDALSTEL,SHORT,2022-06-01,327.55,2022-07-01,391.35,-63.80000000000001,2637.478570486615,-168271.13279704607,-16.827113279704605,19.47794229888567,2022,5S
87,JINDALSTEL,SHORT,2022-07-01,391.35,2022-08-01,433.1,-41.75,2637.478570486615,-110114.73031781617,-11.011473031781618,10.668199821131978,2022,5S
33,JINDALSTEL,LONG,2022-08-01,433.1,2022-09-01,430.9,-2.2000000000000455,2308.9355806972985,-5079.658277534162,-0.5079658277534163,-0.5079658277534161,2022,5L
34,JINDALSTEL,LONG,2022-09-01,430.9,2022-10-03,461.15,30.25,2308.9355806972985,69845.30131609328,6.984530131609327,7.020190299373405,2022,5L
35,JINDALSTEL,LONG,2022-10-03,461.15,2022-11-01,538.95,77.80000000000007,2308.9355806972985,179635.18817824998,17.963518817824998,16.870866312479684,2022,5L
36,JINDALSTEL,LONG,2022-11-01,538.95,2022-12-01,584.65,45.69999999999993,2308.9355806972985,105518.35603786638,10.551835603786639,8.479450783931705,2022,5L
37,JINDALSTEL,LONG,2022-12-01,584.65,2023-01-02,588.7,4.050000000000068,2308.9355806972985,9351.189101824217,0.9351189101824217,0.6927221414521625,2022,5L
38,JINDALSTEL,LONG,2023-01-02,588.7,2023-02-01,552.9,-35.80000000000007,2308.9355806972985,-82659.89378896344,-8.265989378896343,-6.081195855274344,2022,5L
39,JINDALSTEL,LONG,2023-02-01,552.9,2023-03-01,549.85,-3.0499999999999545,2308.9355806972985,-7042.253521126656,-0.7042253521126656,-0.5516368240188017,2022,5L
40,JINDALSTEL,LONG,2023-03-01,549.85,2023-04-03,584.7,34.85000000000002,2308.9355806972985,80466.4049873009,8.046640498730092,6.338092206965539,2022,5L
41,JINDALSTEL,LONG,2023-04-03,584.7,2023-05-02,521.35,-63.35000000000002,2308.9355806972985,-146271.0690371739,-14.62710690371739,-10.834616042414916,2022,5L
