,Unnamed: 0,Week,Week High,Week Low,Weekly Range,Current Week Open,Multiplier to Range,Entry Level Long,Entry Level Short,Break Type,Strike,Expiry,DTE,Contract,Option Type,Entry Time,Entry Price,Exit Time,Exit Price,Remark,Points,Slippage,Points w cs,Qty,PnL,PnL w cs,ROI%,ROI% w cs,Trade Year,Hedge Strike,Hedge Contract,Hedge Entry Price,Hedge Exit Price,Hedge Points,Hedge PnL,Total PnL,Total ROI%,Index,Trade Month,Cumulative ROI%,Running Max ROI%,Drawdown,Max High,Strat Entry,High Entry Ratio
448,207,2021-08-20,35907.55,34818.9,1088.6500000000017,35559.75,50%,36104.075,35015.425,high,35000,2021-09-02,3,BANKNIFTY2190235000PE,PE,2021-08-30 10:40:00,28.1,2021-09-02 15:30:00,0.05,Friday Closing,28.05,0.2815,27.7685,250.0,7012.5,6942.125,0.70125,0.6942125,2021,34000,BANKNIFTY2190234000PE,10.3,0.05,-10.25,-2562.5,4379.625,0.4379625,BANKNIFTY,8,224.14852805407972,224.14852805407972,0.0,31.85,28.1,1.1334519572953736
449,557,2021-09-03,17436.2,17212.55,223.65000000000143,17363.55,40%,17453.01,17274.09,low,17450,2021-09-16,3,NIFTY2191617450CE,CE,2021-09-13 10:09:00,27.15,2021-09-14 09:33:00,57.1,SL Hit,-29.950000000000003,0.8425,-30.792500000000004,859.5988538681949,-25744.98567335244,-26469.19770773639,-2.574498567335244,-2.646919770773639,2021,17800,NIFTY2191617800CE,2.6,2.05,-0.5500000000000003,-472.7793696275074,-26941.9770773639,-2.69419770773639,NIFTY,9,221.45433034634337,224.14852805407972,-2.694197707736379,59.3,27.15,2.1841620626151013
450,556,2021-09-03,17436.2,17212.55,223.65000000000143,17363.55,40%,17453.01,17274.09,high,17250,2021-09-16,1,NIFTY2191617250PE,PE,2021-09-15 10:16:00,9.2,2021-09-16 15:30:00,0.05,Friday Closing,9.15,0.0925,9.0575,869.5652173913044,7956.521739130435,7876.086956521739,0.7956521739130434,0.787608695652174,2021,16900,NIFTY2191616900PE,2.65,0.05,-2.6,-2260.8695652173915,5615.217391304348,0.5615217391304348,NIFTY,9,222.0158520854738,224.14852805407972,-2.132675968605952,9.3,9.2,1.0108695652173914
451,208,2021-09-03,37138.65,36153.6,985.0500000000028,36608.45,50%,37100.975,36115.925,high,36100,2021-09-16,0,BANKNIFTY2191636100PE,PE,2021-09-16 10:11:00,4.7,2021-09-16 15:30:00,0.1,Friday Closing,4.6000000000000005,0.048,4.5520000000000005,242.38227146814407,1114.9584487534628,1103.3240997229918,0.1114958448753462,0.1103324099722991,2021,35000,BANKNIFTY2191635000PE,3.1,0.05,-3.0500000000000003,-739.2659279778395,364.0581717451523,0.0364058171745152,BANKNIFTY,9,222.0522579026483,224.14852805407972,-2.0962701514314404,8.05,4.7,1.7127659574468086
452,558,2021-09-10,17644.1,17269.65,374.4499999999971,17709.65,40%,17859.43,17559.870000000003,low,17850,2021-09-23,6,NIFTY2192317850CE,CE,2021-09-17 14:32:00,22.45,2021-09-23 09:15:00,2.9,SL Hit,19.55,0.2535,19.2965,840.3361344537816,16428.57142857143,16215.546218487398,1.6428571428571432,1.6215546218487398,2021,18200,NIFTY2192318200CE,4.3,1.35,-2.95,-2478.991596638656,13736.554621848742,1.373655462184874,NIFTY,9,223.4259133648332,224.14852805407972,-0.7226146892465692,33.65,22.45,1.4988864142538976
453,209,2021-09-10,37717.2,36328.9,1388.2999999999956,37929.5,50%,38623.65,37235.350000000006,low,38600,2021-09-23,3,BANKNIFTY2192338600CE,CE,2021-09-20 14:52:00,29.7,2021-09-23 12:13:00,6.6,SL Hit,23.1,0.363,22.737,226.6839378238342,5236.39896373057,5154.112694300518,0.5236398963730571,0.5154112694300519,2021,39800,BANKNIFTY2192339800CE,10.55,2.8,-7.750000000000001,-1756.8005181347153,3397.312176165803,0.3397312176165803,BANKNIFTY,9,223.76564458244977,224.14852805407972,-0.3828834716299809,32.45,29.7,1.0925925925925928
454,559,2021-09-17,17843.25,17326.5,516.75,17897.45,40%,18104.15,17690.75,low,18100,2021-09-30,2,NIFTY21SEP18100CE,CE,2021-09-28 12:22:00,9.5,2021-09-30 15:30:00,0.1,Expiry Closing,9.4,0.096,9.304,828.7292817679559,7790.055248618785,7710.497237569061,0.7790055248618785,0.7710497237569061,2021,18450,NIFTY21SEP18450CE,3.3,0.05,-3.25,-2693.3701657458564,5017.1270718232045,0.5017127071823204,NIFTY,9,224.2673572896321,224.2673572896321,0.0,14.9,9.5,1.568421052631579
455,560,2021-09-24,17947.45,17576.45,371.0,17531.9,40%,17680.300000000003,17383.5,high,17400,2021-10-07,3,NIFTY21100717400PE,PE,2021-10-04 09:52:00,31.45,2021-10-07 15:30:00,0.1,Friday Closing,31.35,0.3155,31.0345,862.0689655172414,27025.86206896552,26753.87931034483,2.702586206896552,2.675387931034483,2021,17050,NIFTY21100717050PE,7.05,0.05,-7.0,-6034.48275862069,20719.396551724138,2.0719396551724136,NIFTY,10,226.3392969448045,226.3392969448045,0.0,32.15,31.45,1.0222575516693164
456,210,2021-09-24,38366.55,37316.0,1050.550000000003,37140.4,50%,37665.675,36615.125,high,36600,2021-10-07,3,BANKNIFTY21100736600PE,PE,2021-10-04 10:59:00,54.35,2021-10-07 15:30:00,0.05,Friday Closing,54.3,0.544,53.75600000000001,239.07103825136613,12981.55737704918,12851.50273224044,1.298155737704918,1.285150273224044,2021,35500,BANKNIFTY21100735500PE,13.25,0.05,-13.2,-3155.7377049180327,9695.765027322408,0.9695765027322408,BANKNIFTY,10,227.30887344753677,227.30887344753677,0.0,125.0,54.35,2.2999080036798527
457,211,2021-10-01,38105.75,36894.85,1210.9000000000017,37906.4,50%,38511.850000000006,37300.95,high,37300,2021-10-14,2,BANKNIFTY21101437300PE,PE,2021-10-12 14:16:00,26.45,2021-10-14 15:30:00,0.05,Friday Closing,26.4,0.265,26.135,234.58445040214477,6193.029490616621,6130.864611260053,0.6193029490616621,0.6130864611260053,2021,36200,BANKNIFTY21101436200PE,10.4,0.1,-10.3,-2416.219839142091,3714.6447721179616,0.3714644772117961,BANKNIFTY,10,227.68033792474853,227.68033792474853,0.0,33.0,26.45,1.2476370510396977
458,561,2021-10-01,17884.5,17453.15,431.34999999999854,17886.85,40%,18059.39,17714.309999999998,high,17700,2021-10-14,1,NIFTY21101417700PE,PE,2021-10-13 09:15:00,8.4,2021-10-14 15:30:00,0.05,Friday Closing,8.35,0.0845,8.2655,847.457627118644,7076.271186440677,7004.661016949151,0.7076271186440678,0.7004661016949151,2021,17350,NIFTY21101417350PE,2.9,0.1,-2.8,-2372.881355932203,4631.779661016948,0.4631779661016948,NIFTY,10,228.1435158908502,228.1435158908502,0.0,11.0,8.4,1.3095238095238095
459,562,2021-10-08,18349.25,17840.5,508.75,18500.1,40%,18703.6,18296.6,low,18700,2021-10-21,1,NIFTY21102118700CE,CE,2021-10-20 12:15:00,6.75,2021-10-20 13:15:00,4.75,SL Hit,2.0,0.115,1.885,802.139037433155,1604.27807486631,1512.032085561497,0.1604278074866309,0.1512032085561497,2021,19050,NIFTY21102119050CE,2.2,1.95,-0.2500000000000002,-200.5347593582889,1311.497326203208,0.1311497326203208,NIFTY,10,228.27466562347053,228.27466562347053,0.0,6.8,6.75,1.0074074074074073
460,212,2021-10-15,40199.45,39300.15,899.2999999999956,40192.65,50%,40642.3,39743.0,high,39700,2021-10-28,3,BANKNIFTY21OCT39700PE,PE,2021-10-25 09:15:00,76.3,2021-10-28 15:30:00,190.0,Friday Closing,-113.7,2.6630000000000003,-116.363,220.4030226700252,-25059.823677581862,-25646.75692695214,-2.5059823677581865,-2.564675692695214,2021,38500,BANKNIFTY21OCT38500PE,20.85,0.1,-20.75,-4573.362720403023,-30220.119647355164,-3.0220119647355164,BANKNIFTY,10,225.252653658735,228.27466562347053,-3.022011964735526,222.45,76.3,2.915465268676278
461,563,2021-10-15,18602.35,18048.75,553.5999999999985,18230.7,40%,18452.14,18009.260000000002,low,18450,2021-10-28,3,NIFTY21OCT18450CE,CE,2021-10-25 09:48:00,19.85,2021-10-28 15:30:00,0.15,Expiry Closing,19.700000000000003,0.2,19.500000000000004,813.0081300813008,16016.260162601628,15853.658536585368,1.6016260162601628,1.5853658536585369,2021,18800,NIFTY21OCT18800CE,5.35,0.15,-5.199999999999999,-4227.642276422764,11626.016260162603,1.1626016260162604,NIFTY,10,226.41525528475125,228.27466562347053,-1.859410338719272,46.95,19.85,2.3652392947103276
462,213,2021-10-15,40199.45,39300.15,899.2999999999956,40192.65,50%,40642.3,39743.0,low,40600,2021-10-28,0,BANKNIFTY21OCT40600CE,CE,2021-10-28 14:47:00,3.4,2021-10-28 15:30:00,0.25,Expiry Closing,3.15,0.0365,3.1135,215.51724137931035,678.8793103448276,671.0129310344828,0.0678879310344827,0.0671012931034482,2021,41800,BANKNIFTY21OCT41800CE,1.75,0.35,-1.4,-301.7241379310345,369.2887931034483,0.0369288793103448,BANKNIFTY,10,226.4521841640616,228.27466562347053,-1.82248145940892,6.3,3.4,1.8529411764705883
463,564,2021-10-22,18340.75,17800.8,539.9500000000007,17833.05,40%,18049.03,17617.07,low,18050,2021-11-03,5,NIFTY21110318050CE,CE,2021-10-29 09:22:00,67.7,2021-11-03 15:30:00,0.15,Expiry Closing,67.55,0.6785000000000001,66.8715,831.0249307479226,56135.73407202217,55571.8836565097,5.6135734072022165,5.557188365650971,2021,18400,NIFTY21110318400CE,14.25,0.1,-14.15,-11759.002770083103,43812.8808864266,4.38128808864266,NIFTY,10,230.83347225270427,230.83347225270427,0.0,92.5,67.7,1.3663220088626291
464,565,2021-10-29,18010.85,17615.3,395.5499999999993,18040.2,40%,18198.42,17881.98,low,18200,2021-11-11,3,NIFTY21111118200CE,CE,2021-11-08 09:23:00,26.3,2021-11-08 12:50:00,44.05,SL Hit,-17.749999999999996,0.7034999999999999,-18.453499999999995,824.1758241758242,-14629.120879120876,-15208.928571428569,-1.4629120879120878,-1.5208928571428568,2021,18550,NIFTY21111118550CE,3.05,2.95,-0.0999999999999996,-82.4175824175821,-15291.34615384615,-1.529134615384615,NIFTY,11,229.3043376373197,230.83347225270427,-1.5291346153846064,48.3,26.3,1.8365019011406842
465,214,2021-10-29,40160.2,38453.1,1707.0999999999983,39674.05,50%,40527.600000000006,38820.5,low,40500,2021-11-11,0,BANKNIFTY21111140500CE,CE,2021-11-11 09:15:00,4.8,2021-11-11 15:30:00,0.15,Expiry Closing,4.65,0.0495,4.600499999999999,216.04938271604937,1004.6296296296296,993.935185185185,0.1004629629629629,0.0993935185185184,2021,41700,BANKNIFTY21111141700CE,3.2,0.05,-3.1500000000000004,-680.5555555555555,313.37962962962945,0.0313379629629629,BANKNIFTY,11,229.33567560028263,230.83347225270427,-1.4977966524216413,6.6,4.8,1.375
466,566,2021-11-05,18112.1,17799.5,312.59999999999854,17977.6,40%,18102.64,17852.559999999998,high,17850,2021-11-18,6,NIFTY21111817850PE,PE,2021-11-12 14:39:00,32.9,2021-11-18 10:13:00,68.9,SL Hit,-36.00000000000001,1.0180000000000002,-37.01800000000001,840.3361344537816,-30252.100840336145,-31107.563025210093,-3.0252100840336147,-3.110756302521009,2021,17500,NIFTY21111817500PE,7.6,1.8,-5.8,-4873.949579831933,-35981.51260504202,-3.598151260504202,NIFTY,11,225.7375243397784,230.83347225270427,-5.095947912925851,73.95,32.9,2.2477203647416415
467,215,2021-11-05,39674.05,38348.25,1325.800000000003,38707.15,50%,39370.05,38044.25,low,39400,2021-11-18,1,BANKNIFTY21111839400CE,CE,2021-11-17 09:15:00,17.65,2021-11-18 15:30:00,0.25,Expiry Closing,17.4,0.179,17.221,222.08121827411173,3864.213197969544,3824.4606598984783,0.3864213197969543,0.3824460659898478,2021,40600,BANKNIFTY21111840600CE,8.0,0.1,-7.9,-1754.4416243654828,2070.0190355329955,0.2070019035532995,BANKNIFTY,11,225.9445262433317,230.83347225270427,-4.888946009372546,27.15,17.65,1.538243626062323
468,567,2021-11-05,18112.1,17799.5,312.59999999999854,17977.6,40%,18102.64,17852.559999999998,low,18100,2021-11-18,0,NIFTY21111818100CE,CE,2021-11-18 09:31:00,3.25,2021-11-18 15:30:00,0.1,Expiry Closing,3.15,0.0335,3.1165,828.7292817679559,2610.497237569061,2582.734806629834,0.2610497237569061,0.2582734806629834,2021,18450,NIFTY21111818450CE,1.3,0.05,-1.25,-1035.9116022099447,1546.8232044198894,0.1546823204419889,NIFTY,11,226.0992085637737,230.83347225270427,-4.734263688930554,3.65,3.25,1.123076923076923
469,216,2021-11-12,39114.95,37749.15,1365.7999999999956,38232.15,50%,38915.05,37549.25,low,38900,2021-11-25,3,BANKNIFTY21NOV38900CE,CE,2021-11-22 10:27:00,33.3,2021-11-25 15:30:00,0.1,Expiry Closing,33.2,0.334,32.86599999999999,224.9357326478149,7467.866323907455,7392.737789203083,0.7467866323907455,0.7392737789203082,2021,40100,BANKNIFTY21NOV40100CE,10.9,0.15,-10.75,-2418.05912596401,4974.678663239072,0.4974678663239072,BANKNIFTY,11,226.59667643009763,230.83347225270427,-4.236795822606638,37.7,33.3,1.1321321321321323
470,568,2021-11-12,18209.6,17688.85,520.75,17796.25,40%,18004.55,17587.95,low,18000,2021-11-25,3,NIFTY21NOV18000CE,CE,2021-11-22 10:31:00,16.25,2021-11-25 15:30:00,0.05,Expiry Closing,16.2,0.163,16.037,833.3333333333331,13499.999999999996,13364.166666666662,1.3499999999999996,1.3364166666666664,2021,18350,NIFTY21NOV18350CE,4.0,0.05,-3.95,-3291.666666666666,10072.499999999996,1.0072499999999998,NIFTY,11,227.60392643009763,230.83347225270427,-3.2295458226066387,16.8,16.25,1.0338461538461539
471,569,2021-11-19,17796.25,17216.8,579.4500000000007,17338.75,40%,17570.53,17106.97,low,17550,2021-12-02,6,NIFTY21120217550CE,CE,2021-11-26 10:55:00,25.9,2021-12-02 15:30:00,0.05,Expiry Closing,25.85,0.2595,25.5905,854.7008547008546,22094.017094017094,21872.22222222222,2.209401709401709,2.187222222222222,2021,17900,NIFTY21120217900CE,5.65,0.05,-5.6000000000000005,-4786.324786324786,17085.897435897434,1.7085897435897432,NIFTY,11,229.31251617368736,230.83347225270427,-1.5209560790168837,30.6,25.9,1.1814671814671815
472,217,2021-11-19,38241.0,36654.2,1586.800000000003,36830.9,50%,37624.3,36037.5,low,37600,2021-12-02,6,BANKNIFTY21120237600CE,CE,2021-11-26 15:03:00,44.65,2021-12-02 15:30:00,0.05,Expiry Closing,44.6,0.4469999999999999,44.153,232.7127659574468,10378.989361702128,10274.966755319148,1.037898936170213,1.0274966755319148,2021,38700,BANKNIFTY21120238700CE,11.95,0.15,-11.8,-2746.0106382978724,7528.956117021276,0.7528956117021276,BANKNIFTY,11,230.0654117853895,230.83347225270427,-0.7680604673147684,53.3,44.65,1.1937290033594625
473,570,2021-11-26,17417.75,16783.95,633.7999999999993,17424.9,40%,17678.420000000002,17171.38,low,17700,2021-12-09,3,NIFTY21120917700CE,CE,2021-12-06 09:15:00,8.4,2021-12-08 09:47:00,8.2,SL Hit,0.200000000000001,0.166,0.034000000000001,847.457627118644,169.49152542372966,28.813559322034745,0.0169491525423729,0.0028813559322034,2021,18050,NIFTY21120918050CE,2.55,1.65,-0.8999999999999999,-762.7118644067796,-733.8983050847448,-0.0733898305084744,NIFTY,12,229.99202195488104,230.83347225270427,-0.8414502978232292,12.75,8.4,1.5178571428571428
474,219,2021-11-26,36860.85,35341.75,1519.0999999999983,36497.3,50%,37256.850000000006,35737.75,low,37300,2021-12-09,3,BANKNIFTY21120937300CE,CE,2021-12-06 14:41:00,20.7,2021-12-08 09:15:00,171.25,SL Hit,-150.55,1.9195,-152.4695,234.58445040214477,-35316.68900804289,-35766.97386058981,-3.531668900804289,-3.576697386058981,2021,38400,BANKNIFTY21120938400CE,8.05,16.95,8.899999999999999,2087.801608579088,-33679.17225201072,-3.3679172252010723,BANKNIFTY,12,226.62410472968,230.83347225270427,-4.209367523024298,197.95,20.7,9.56280193236715
475,218,2021-11-26,36860.85,35341.75,1519.0999999999983,36497.3,50%,37256.850000000006,35737.75,high,35700,2021-12-09,1,BANKNIFTY21120935700PE,PE,2021-12-08 13:23:00,13.15,2021-12-09 15:30:00,0.1,Friday Closing,13.05,0.1325,12.9175,245.0980392156863,3198.5294117647063,3166.053921568628,0.3198529411764706,0.3166053921568628,2021,34600,BANKNIFTY21120934600PE,7.15,0.05,-7.1000000000000005,-1740.1960784313728,1425.8578431372553,0.1425857843137255,BANKNIFTY,12,226.7666905139937,230.83347225270427,-4.066781738710574,14.25,13.15,1.0836501901140685
476,571,2021-12-03,17539.8,16893.6,646.2000000000007,17476.05,40%,17734.53,17217.57,low,17750,2021-12-16,1,NIFTY21121617750CE,CE,2021-12-15 10:31:00,3.75,2021-12-16 15:30:00,0.05,Expiry Closing,3.7,0.038,3.662,845.0704225352112,3126.7605633802814,3094.647887323943,0.3126760563380281,0.3094647887323943,2021,18100,NIFTY21121618100CE,2.2,0.1,-2.1,-1774.6478873239437,1319.9999999999995,0.1319999999999999,NIFTY,12,226.8986905139937,230.83347225270427,-3.934781738710569,4.4,3.75,1.1733333333333333
477,572,2021-12-10,17638.85,17185.35,453.5,17276.0,40%,17457.4,17094.6,low,17450,2021-12-23,6,NIFTY21122317450CE,CE,2021-12-17 09:56:00,6.55,2021-12-23 15:30:00,0.05,Expiry Closing,6.5,0.066,6.434,859.5988538681949,5587.392550143267,5530.659025787966,0.5587392550143266,0.5530659025787966,2021,17800,NIFTY21122317800CE,3.15,0.1,-3.05,-2621.776504297994,2908.882521489972,0.2908882521489972,NIFTY,12,227.1895787661427,230.83347225270427,-3.6438934865615806,13.95,6.55,2.1297709923664123
478,220,2021-12-10,37579.5,36388.0,1191.5,36491.8,50%,37087.55,35896.05,low,37100,2021-12-23,6,BANKNIFTY21122337100CE,CE,2021-12-17 09:57:00,78.1,2021-12-23 15:30:00,0.05,Expiry Closing,78.05,0.7815,77.2685,235.8490566037736,18408.01886792453,18223.70283018868,1.840801886792453,1.822370283018868,2021,38200,BANKNIFTY21122338200CE,15.15,0.05,-15.1,-3561.3207547169814,14662.382075471702,1.46623820754717,BANKNIFTY,12,228.65581697368987,230.83347225270427,-2.1776552790144024,80.9,78.1,1.035851472471191
479,221,2021-12-24,35377.85,34237.95,1139.9000000000017,35114.4,50%,35684.350000000006,34544.45,high,34500,2022-01-06,3,BANKNIFTY2210634500PE,PE,2022-01-03 09:15:00,50.35,2022-01-06 15:30:00,0.05,Friday Closing,50.3,0.504,49.79600000000001,169.08212560386468,8504.830917874393,8419.613526570047,0.8504830917874393,0.8419613526570048,2022,33500,BANKNIFTY2210633500PE,12.1,0.15,-11.95,-2020.531400966183,6399.082125603864,0.6399082125603864,BANKNIFTY,1,229.29572518625025,230.83347225270427,-1.537747066454017,77.7,50.35,1.5431976166832175
480,573,2021-12-24,17285.75,16833.7,452.0499999999993,17244.5,40%,17425.32,17063.68,high,17050,2022-01-06,3,NIFTY2210617050PE,PE,2022-01-03 09:15:00,23.8,2022-01-06 15:30:00,0.1,Friday Closing,23.7,0.239,23.461,586.5102639296189,13900.293255131966,13760.117302052788,1.3900293255131966,1.3760117302052788,2022,16700,NIFTY2210616700PE,6.15,0.05,-6.1000000000000005,-3577.712609970676,10182.404692082113,1.0182404692082112,NIFTY,1,230.31396565545847,230.83347225270427,-0.519506597245794,29.35,23.8,1.2331932773109244
481,574,2021-12-31,17944.2,17244.5,699.7000000000007,17797.6,40%,18077.48,17517.719999999998,high,17500,2022-01-13,2,NIFTY2211317500PE,PE,2022-01-11 13:32:00,5.2,2022-01-13 15:30:00,0.05,Friday Closing,5.15,0.0525,5.0975,571.4285714285714,2942.857142857143,2912.857142857143,0.2942857142857143,0.2912857142857143,2022,17150,NIFTY2211317150PE,1.95,0.05,-1.9,-1085.7142857142858,1827.142857142857,0.1827142857142857,NIFTY,1,230.4966799411728,230.83347225270427,-0.3367923115314966,6.45,5.2,1.2403846153846154
482,719,2022-01-05,18562.6,17981.5,581.0999999999985,18660.25,40%,18892.69,18427.81,low,18900,2022-01-18,4,FINNIFTY2211818900CE,CE,2022-01-14 09:15:00,50.05,2022-01-14 09:45:00,40.95,SL Hit,9.099999999999994,0.91,8.189999999999994,529.1005291005292,4814.814814814813,4333.333333333331,0.4814814814814813,0.4333333333333331,2022,19300,FINNIFTY2211819300CE,0.0,0.0,0.0,0.0,4333.333333333331,0.4333333333333331,FINNIFTY,1,230.9300132745061,230.9300132745061,0.0,50.05,50.05,1.0
483,575,2022-01-07,18271.55,17705.05,566.5,18185.0,40%,18411.6,17958.4,low,18400,2022-01-20,1,NIFTY2212018400CE,CE,2022-01-19 09:42:00,4.8,2022-01-20 15:30:00,0.05,Expiry Closing,4.75,0.0484999999999999,4.7015,543.4782608695651,2581.5217391304345,2555.1630434782605,0.2581521739130434,0.2555163043478261,2022,18750,NIFTY2212018750CE,2.5,0.05,-2.45,-1331.5217391304348,1223.6413043478258,0.1223641304347825,NIFTY,1,231.0523774049409,231.0523774049409,0.0,5.55,4.8,1.15625
484,720,2022-01-12,18747.35,18412.75,334.59999999999854,18488.05,40%,18621.89,18354.21,low,18600,2022-01-25,6,FINNIFTY22JAN18600CE,CE,2022-01-19 10:25:00,,2022-01-25 15:30:00,,Expiry Closing,,,,537.6344086021505,,,,,2022,18950,FINNIFTY22JAN18950CE,0.0,0.0,0.0,0.0,,,FINNIFTY,1,,,,0.0,,
485,576,2022-01-14,18350.6,17648.85,701.75,17613.7,40%,17894.4,17333.0,low,17900,2022-01-27,3,NIFTY22JAN17900CE,CE,2022-01-24 11:48:00,12.4,2022-01-27 15:30:00,0.1,Expiry Closing,12.3,0.125,12.175,558.659217877095,6871.508379888269,6801.675977653632,0.6871508379888269,0.6801675977653632,2022,18250,NIFTY22JAN18250CE,4.2,0.05,-4.15,-2318.4357541899444,4483.240223463688,0.4483240223463687,NIFTY,1,231.50070142728725,231.50070142728725,0.0,13.3,12.4,1.0725806451612903
486,222,2022-01-14,38852.5,37593.15,1259.3499999999983,37522.35,50%,38152.025,36892.675,low,38200,2022-01-27,3,BANKNIFTY22JAN38200CE,CE,2022-01-24 13:13:00,70.05,2022-01-27 15:30:00,0.05,Expiry Closing,70.0,0.701,69.299,152.70506108202443,10689.35427574171,10582.308027923213,1.068935427574171,1.0582308027923213,2022,39300,BANKNIFTY22JAN39300CE,17.55,0.05,-17.5,-2672.338568935428,7909.969458987785,0.7909969458987786,BANKNIFTY,1,232.291698373186,232.291698373186,0.0,103.7,70.05,1.4803711634546752
487,721,2022-01-19,18488.05,17325.7,1162.3499999999983,17509.3,40%,17974.239999999998,17044.36,high,17050,2022-02-01,4,FINNIFTY2220117050PE,PE,2022-01-28 09:58:00,,2022-02-01 15:30:00,,Expiry Closing,,,,586.5102639296189,,,,,2022,16700,FINNIFTY2220116700PE,12.0,0.05,-11.95,-7008.797653958945,,,FINNIFTY,1,,,,0.0,,
488,577,2022-01-21,17707.25,16837.85,869.4000000000015,17208.3,40%,17556.06,16860.539999999997,high,16850,2022-02-03,2,NIFTY2220316850PE,PE,2022-02-01 10:02:00,41.7,2022-02-03 15:30:00,0.05,Friday Closing,41.650000000000006,0.4175,41.23250000000001,593.4718100890208,24718.10089020772,24470.32640949556,2.471810089020772,2.447032640949556,2022,16500,NIFTY2220316500PE,18.4,0.05,-18.35,-10890.207715133532,13580.118694362023,1.3580118694362024,NIFTY,2,233.64971024262223,233.64971024262223,0.0,47.6,41.7,1.1414868105515588
489,223,2022-01-21,38136.35,36383.55,1752.7999999999956,38246.6,50%,39123.0,37370.2,high,37400,2022-02-03,1,BANKNIFTY2220337400PE,PE,2022-02-02 10:03:00,13.45,2022-02-03 15:30:00,0.05,Friday Closing,13.4,0.135,13.265,155.97147950089126,2090.017825311943,2068.9616755793227,0.2090017825311943,0.2068961675579322,2022,36300,BANKNIFTY2220336300PE,7.3,0.1,-7.2,-1122.9946524064171,945.9670231729056,0.0945967023172905,BANKNIFTY,2,233.74430694493952,233.74430694493952,0.0,14.35,13.45,1.066914498141264
490,722,2022-01-26,18217.35,17387.1,830.25,18207.1,40%,18539.2,17875.0,low,18550,2022-02-08,1,FINNIFTY2220818550CE,CE,2022-02-07 10:58:00,,2022-02-08 15:30:00,,Expiry Closing,,,,539.0835579514825,,,,,2022,18900,FINNIFTY2220818900CE,0.5,0.1,-0.4,-215.633423180593,,,FINNIFTY,2,,,,0.0,,
491,578,2022-01-28,17793.75,17077.75,716.0,17590.2,40%,17876.600000000002,17303.8,low,17900,2022-02-10,3,NIFTY2221017900CE,CE,2022-02-07 11:50:00,7.2,2022-02-10 15:30:00,0.05,Expiry Closing,7.15,0.0725,7.077500000000001,558.659217877095,3994.413407821229,3953.91061452514,0.3994413407821229,0.395391061452514,2022,18250,NIFTY2221018250CE,2.65,0.05,-2.6,-1452.513966480447,2501.3966480446934,0.2501396648044693,NIFTY,2,233.994446609744,233.994446609744,0.0,7.5,7.2,1.0416666666666667
492,224,2022-01-28,39419.9,37582.05,1837.8499999999983,39128.0,50%,40046.925,38209.075,low,40000,2022-02-10,3,BANKNIFTY2221040000CE,CE,2022-02-07 12:55:00,24.7,2022-02-10 15:30:00,0.05,Expiry Closing,24.65,0.2475,24.4025,145.83333333333334,3594.7916666666665,3558.697916666667,0.3594791666666666,0.3558697916666667,2022,41200,BANKNIFTY2221041200CE,7.55,0.05,-7.5,-1093.75,2464.947916666667,0.2464947916666666,BANKNIFTY,2,234.24094140141065,234.24094140141065,0.0,27.0,24.7,1.0931174089068827
493,225,2022-02-04,39275.0,37320.45,1954.550000000003,38567.65,50%,39544.925,37590.375,low,39500,2022-02-17,3,BANKNIFTY2221739500CE,CE,2022-02-14 09:15:00,24.3,2022-02-17 15:30:00,0.1,Expiry Closing,24.2,0.244,23.956,147.67932489451474,3573.8396624472566,3537.805907172995,0.3573839662447257,0.3537805907172995,2022,40700,BANKNIFTY2221740700CE,5.85,0.1,-5.75,-849.1561181434597,2688.649789029535,0.2688649789029535,BANKNIFTY,2,234.5098063803136,234.5098063803136,0.0,55.95,24.3,2.302469135802469
494,579,2022-02-04,17639.25,17043.65,595.5999999999985,17451.0,40%,17689.239999999998,17212.760000000002,low,17700,2022-02-17,3,NIFTY2221717700CE,CE,2022-02-14 09:15:00,8.8,2022-02-17 15:30:00,0.05,Expiry Closing,8.75,0.0885,8.6615,564.9717514124294,4943.502824858757,4893.502824858758,0.4943502824858757,0.4893502824858757,2022,18050,NIFTY2221718050CE,2.3,0.05,-2.25,-1271.1864406779662,3622.316384180792,0.3622316384180792,NIFTY,2,234.87203801873167,234.87203801873167,0.0,21.3,8.8,2.4204545454545454
495,723,2022-02-02,18427.35,17379.9,1047.449999999997,17761.55,40%,18180.53,17342.57,low,18200,2022-02-15,1,FINNIFTY2221518200CE,CE,2022-02-14 09:16:00,0.1,2022-02-15 15:30:00,0.05,Expiry Closing,0.05,0.0015,0.0485,549.4505494505495,27.472527472527474,26.64835164835165,0.0027472527472527,0.0026648351648351,2022,18550,FINNIFTY2221518550CE,0.0,0.0,0.0,0.0,26.64835164835165,0.0026648351648351,FINNIFTY,2,234.8747028538965,234.8747028538965,0.0,6.0,0.1,60.0
496,724,2022-02-09,18145.45,16976.85,1168.6000000000022,17654.85,40%,18122.29,17187.409999999996,low,18100,2022-02-22,0,FINNIFTY22FEB18100CE,CE,2022-02-22 09:15:00,,2022-02-22 15:30:00,,Expiry Closing,,,,552.4861878453039,,,,,2022,18450,FINNIFTY22FEB18450CE,0.0,0.0,0.0,0.0,,,FINNIFTY,2,,,,0.0,,
