,Week,Week High,Week Low,Weekly Range,Current Week Open,Multiplier to Range,Entry Level Long,Entry Level Short,Break Type,Strike,Expiry,DTE,Contract,Entry Time,Entry Price,Exit Time,Exit Price,Remark,Points,Qty,PnL,ROI%,Trade Year,Slippage in pts,PnL w cs,ROI% w cs
158,2019-04-22,30282.5,29437.1,845.4000000000015,29920.4,20%,30089.480000000003,29751.32,high,29800,2019-05-09,6,BANKNIFTY1950929800PE,2019-05-03 14:00:00,108.2,2019-05-03 15:20:00,135.0,Friday Closing,-26.799999999999997,199.40524063559755,-5344.060449034014,-0.5344060449034014,2019,2.432,-5829.013994259787,-0.5829013994259786
159,2019-04-22,30282.5,29437.1,845.4000000000015,29920.4,20%,30089.480000000003,29751.32,low,30100,2019-05-09,9,BANKNIFTY1950930100CE,2019-04-30 09:15:00,187.2,2019-05-03 15:20:00,161.75,Friday Closing,25.44999999999999,199.40524063559755,5074.863374175955,0.5074863374175955,2019,3.4895,4379.038786978037,0.43790387869780373
160,2019-04-29,30119.75,29550.85,568.9000000000015,29626.5,20%,29740.28,29512.72,high,29500,2019-05-16,10,BANKNIFTY1951629500PE,2019-05-06 10:34:00,236.6,2019-05-06 14:51:00,266.25,SL Hit,-29.650000000000006,201.74658745647318,-5981.786318084431,-0.5981786318084431,2019,5.0285,-6996.269033109306,-0.6996269033109306
161,2019-04-29,30119.75,29550.85,568.9000000000015,29626.5,20%,29740.28,29512.72,low,29700,2019-05-16,9,BANKNIFTY1951629700CE,2019-05-07 14:22:00,260.95,2019-05-10 15:20:00,59.15,Friday Closing,201.79999999999998,201.74658745647318,40712.461348716286,4.071246134871629,2019,3.2009999999999996,40066.67052226811,4.0066670522268115
162,2019-05-06,29832.7,28785.6,1047.1000000000022,29026.65,20%,29236.070000000003,28817.23,high,28800,2019-05-23,6,BANKNIFTY1952328800PE,2019-05-17 13:32:00,525.0,2019-05-17 15:20:00,450.05,Friday Closing,74.94999999999999,205.22594179039794,15381.684337190323,1.5381684337190324,2019,9.7505,13380.628791763047,1.3380628791763047
163,2019-05-06,29832.7,28785.6,1047.1000000000022,29026.65,20%,29236.070000000003,28817.23,low,29200,2019-05-23,10,BANKNIFTY1952329200CE,2019-05-13 14:57:00,650.0,2019-05-17 15:20:00,942.0,Friday Closing,-292.0,205.22594179039794,-59925.9750027962,-5.99259750027962,2019,15.92,-63193.171996099336,-6.319317199609934
164,2019-05-13,29550.15,28526.1,1024.050000000003,30230.4,20%,30435.210000000003,30025.59,high,30000,2019-05-30,10,BANKNIFTY19MAY30000PE,2019-05-20 10:17:00,559.95,2019-05-24 15:20:00,31.0,Friday Closing,528.95,197.14008873275392,104277.2499351902,10.42772499351902,2019,5.9095,103112.25058082398,10.311225058082398
165,2019-05-20,31703.7,30113.65,1590.0499999999993,31234.9,20%,31552.91,30916.890000000003,high,30900,2019-06-06,10,BANKNIFTY1960630900PE,2019-05-27 12:47:00,152.0,2019-05-31 15:20:00,118.0,Friday Closing,34.0,190.1567874405245,6465.3307729778335,0.6465330772977833,2019,2.7,5951.907446888417,0.5951907446888417
166,2019-05-20,31703.7,30113.65,1590.0499999999993,31234.9,20%,31552.91,30916.890000000003,low,31600,2019-06-06,6,BANKNIFTY1960631600CE,2019-05-31 12:00:00,72.0,2019-05-31 15:20:00,125.0,Friday Closing,-53.0,190.1567874405245,-10078.309734347798,-1.00783097343478,2019,1.97,-10452.918605605631,-1.0452918605605632
167,2019-05-27,31782.4,30642.55,1139.8500000000022,31406.05,20%,31634.02,31178.079999999998,high,31200,2019-06-13,10,BANKNIFTY1961331200PE,2019-06-03 14:42:00,187.0,2019-06-07 09:29:00,598.85,SL Hit,-411.85,189.6692231970518,-78115.26957370578,-7.811526957370578,2019,7.8585,-79605.78516419981,-7.960578516419981
168,2019-05-27,31782.4,30642.55,1139.8500000000022,31406.05,20%,31634.02,31178.079999999998,low,31600,2019-06-13,7,BANKNIFTY1961331600CE,2019-06-06 12:34:00,109.95,2019-06-07 15:20:00,46.45,Friday Closing,63.5,189.6692231970518,12043.995673012789,1.2043995673012788,2019,1.564,11747.3530079326,1.17473530079326
169,2019-06-03,31752.7,30628.9,1123.7999999999993,31259.2,20%,31483.96,31034.440000000002,low,31500,2019-06-20,10,BANKNIFTY1962031500CE,2019-06-10 11:06:00,158.2,2019-06-14 15:20:00,17.6,Friday Closing,140.6,190.5732315756976,26794.596359543084,2.6794596359543084,2019,1.7579999999999998,26459.568618433008,2.645956861843301
170,2019-06-10,31398.7,30510.65,888.0499999999993,30652.0,20%,30829.61,30474.39,low,30800,2019-06-27,10,BANKNIFTY19JUN30800CE,2019-06-17 09:20:00,193.1,2019-06-21 15:20:00,156.9,Friday Closing,36.19999999999999,194.61809604467913,7045.175076817382,0.7045175076817383,2019,3.5,6364.011740661005,0.6364011740661005
171,2019-06-17,30823.85,30221.3,602.5499999999993,30680.95,20%,30801.46,30560.440000000002,high,30600,2019-07-04,9,BANKNIFTY1970430600PE,2019-06-25 14:04:00,211.1,2019-06-28 15:20:00,57.2,Friday Closing,153.89999999999998,194.79596097068128,29979.098393387845,2.9979098393387846,2019,2.6830000000000003,29456.460830103508,2.945646083010351
172,2019-06-17,30823.85,30221.3,602.5499999999993,30680.95,20%,30801.46,30560.440000000002,low,30800,2019-07-04,10,BANKNIFTY1970430800CE,2019-06-24 14:35:00,226.6,2019-06-25 14:07:00,339.8,SL Hit,-113.20000000000002,194.79596097068128,-22050.902781881123,-2.2050902781881123,2019,5.664,-23154.22710481906,-2.315422710481906
173,2019-06-24,31489.9,30453.9,1036.0,31271.0,20%,31478.2,31063.8,high,31100,2019-07-11,7,BANKNIFTY1971131100PE,2019-07-04 09:15:00,137.0,2019-07-05 15:20:00,95.55,Friday Closing,41.45,190.60810338583528,7900.7058853428725,0.7900705885342872,2019,2.3255000000000003,7457.446740919113,0.7457446740919113
174,2019-07-01,31658.1,31106.95,551.1499999999978,31346.85,20%,31457.079999999998,31236.62,low,31500,2019-07-18,10,BANKNIFTY1971831500CE,2019-07-08 09:15:00,186.8,2019-07-12 15:20:00,6.45,Friday Closing,180.35000000000002,190.7360759485623,34399.251297323215,3.4399251297323215,2019,1.9325,34030.65383055262,3.403065383055262
175,2019-07-08,31346.85,30348.85,998.0,30688.85,20%,30888.449999999997,30489.25,low,30900,2019-07-25,10,BANKNIFTY19JUL30900CE,2019-07-15 10:04:00,119.45,2019-07-19 15:20:00,9.85,Friday Closing,109.60000000000001,194.24736430607558,21289.511127945887,2.1289511127945886,2019,1.2930000000000001,21038.34928589813,2.103834928589813
176,2019-07-15,30799.3,29705.9,1093.3999999999978,29617.05,20%,29835.73,29398.37,low,29800,2019-08-01,10,BANKNIFTY1980129800CE,2019-07-22 09:20:00,160.6,2019-07-26 15:20:00,46.1,Friday Closing,114.5,201.10116293450838,23026.08315600121,2.302608315600121,2019,2.0669999999999997,22610.407052215578,2.261040705221558
177,2019-07-22,29617.05,28872.3,744.75,29583.45,20%,29732.4,29434.5,low,29700,2019-08-08,10,BANKNIFTY1980829700CE,2019-07-29 09:15:00,174.85,2019-08-02 15:20:00,8.9,Friday Closing,165.95,201.8000565040158,33488.71937684142,3.348871937684142,2019,1.8375000000000001,33117.911773015294,3.3117911773015294
178,2019-07-29,29583.45,27937.55,1645.9000000000015,27841.2,20%,28170.38,27512.02,high,27500,2019-08-14,7,BANKNIFTY1981427500PE,2019-08-07 11:49:00,91.05,2019-08-07 13:42:00,152.8,SL Hit,-61.750000000000014,212.98967213079837,-13152.112254076803,-1.3152112254076802,2019,2.4385000000000003,-13671.487569567755,-1.3671487569567755
179,2019-07-29,29583.45,27937.55,1645.9000000000015,27841.2,20%,28170.38,27512.02,low,28200,2019-08-14,9,BANKNIFTY1981428200CE,2019-08-05 09:39:00,180.0,2019-08-09 15:20:00,370.0,Friday Closing,-190.0,212.98967213079837,-40468.03770485169,-4.046803770485169,2019,5.5,-41639.48090157108,-4.163948090157108
180,2019-08-05,28602.2,27390.5,1211.7000000000007,28356.8,20%,28599.14,28114.46,low,28600,2019-08-22,9,BANKNIFTY1982228600CE,2019-08-13 09:17:00,172.75,2019-08-16 15:20:00,104.0,Friday Closing,68.75,209.7965183568457,14423.510637033141,1.4423510637033141,2019,2.7675,13842.89877248057,1.384289877248057
181,2019-08-12,28356.8,27683.85,672.9500000000007,28331.25,20%,28465.84,28196.66,high,28200,2019-08-29,10,BANKNIFTY19AUG28200PE,2019-08-19 10:47:00,243.2,2019-08-21 14:47:00,613.0,SL Hit,-369.8,210.77895470500783,-77946.0574499119,-7.794605744991189,2019,8.562000000000001,-79750.74686009617,-7.975074686009617
182,2019-08-12,28356.8,27683.85,672.9500000000007,28331.25,20%,28465.84,28196.66,low,28500,2019-08-29,10,BANKNIFTY19AUG28500CE,2019-08-19 14:40:00,223.75,2019-08-23 15:20:00,20.0,Friday Closing,203.75,210.77895470500783,42946.212021145344,4.294621202114534,2019,2.4375,42432.438319051886,4.243243831905189
183,2019-08-19,28468.25,26563.1,1905.1500000000015,27663.95,20%,28044.98,27282.920000000002,high,27300,2019-09-05,9,BANKNIFTY1990527300PE,2019-08-27 09:15:00,97.9,2019-08-30 15:20:00,153.3,Friday Closing,-55.400000000000006,213.94203169337257,-11852.388555812842,-1.1852388555812843,2019,2.512,-12389.810939426594,-1.2389810939426595
184,2019-08-19,28468.25,26563.1,1905.1500000000015,27663.95,20%,28044.98,27282.920000000002,low,28000,2019-09-05,10,BANKNIFTY1990528000CE,2019-08-26 09:32:00,146.3,2019-08-30 15:20:00,90.3,Friday Closing,56.000000000000014,213.94203169337257,11980.753774828867,1.1980753774828867,2019,2.366,11474.566927842347,1.1474566927842347
185,2019-08-26,28273.95,26864.5,1409.4500000000007,27239.2,20%,27521.09,26957.31,low,27500,2019-09-12,9,BANKNIFTY1991227500CE,2019-09-03 09:32:00,201.0,2019-09-06 15:20:00,150.0,Friday Closing,51.0,218.01462078718538,11118.745660146455,1.1118745660146454,2019,3.5100000000000002,10353.514341183434,1.0353514341183434
186,2019-09-09,28124.9,26995.5,1129.4000000000015,27868.0,20%,28093.88,27642.12,high,27600,2019-09-26,6,BANKNIFTY19SEP27600PE,2019-09-20 11:27:00,153.3,2019-09-20 15:20:00,28.7,Friday Closing,124.60000000000001,213.5696457733855,26610.777863363837,2.6610777863363837,2019,1.82,26222.081108056274,2.6222081108056274
187,2019-09-09,28124.9,26995.5,1129.4000000000015,27868.0,20%,28093.88,27642.12,low,28100,2019-09-26,9,BANKNIFTY19SEP28100CE,2019-09-17 10:16:00,186.6,2019-09-20 11:28:00,488.0,SL Hit,-301.4,213.5696457733855,-64369.89123609839,-6.436989123609839,2019,6.746,-65810.63206648565,-6.581063206648565
188,2019-09-16,29417.3,26645.15,2772.149999999998,30039.4,20%,30593.83,29484.97,high,29500,2019-10-03,10,BANKNIFTY19100329500PE,2019-09-23 12:38:00,226.6,2019-09-27 15:20:00,210.0,Friday Closing,16.599999999999994,196.11797542184158,3255.5583920025692,0.32555583920025694,2019,4.3660000000000005,2399.307311310809,0.23993073113108088
189,2019-09-16,29417.3,26645.15,2772.149999999998,30039.4,20%,30593.83,29484.97,low,30600,2019-10-03,8,BANKNIFTY19100330600CE,2019-09-25 14:37:00,92.3,2019-09-25 14:37:00,92.3,SL Hit,0.0,196.11797542184158,0.0,0.0,2019,1.846,-362.03378262871956,-0.036203378262871955
190,2019-09-23,30795.0,29470.95,1324.0499999999993,29674.8,20%,29939.61,29409.989999999998,low,29900,2019-10-10,10,BANKNIFTY19101029900CE,2019-09-30 09:39:00,418.65,2019-10-04 15:20:00,24.7,Friday Closing,393.95,200.40341206849388,78948.92418438316,7.894892418438316,2019,4.4334999999999996,78060.43565697748,7.806043565697748
191,2019-09-30,29753.8,27671.3,2082.5,27909.9,20%,28326.4,27493.4,high,27500,2019-10-17,8,BANKNIFTY19101727500PE,2019-10-09 12:02:00,212.0,2019-10-11 15:20:00,217.0,Friday Closing,-5.0,211.81653863533663,-1059.082693176683,-0.10590826931766831,2019,4.29,-1967.7756439222771,-0.1967775643922277
192,2019-10-07,28857.7,27571.2,1286.5,28238.5,20%,28495.8,27981.2,high,28000,2019-10-24,10,BANKNIFTY19102428000PE,2019-10-14 13:58:00,383.4,2019-10-18 15:20:00,61.0,Friday Closing,322.4,210.55734529299056,67883.68812246015,6.7883688122460155,2019,4.444,66947.9712799781,6.69479712799781
193,2019-10-14,29248.0,28043.5,1204.5,29416.25,20%,29657.15,29175.35,high,29200,2019-10-31,9,BANKNIFTY19OCT29200PE,2019-10-22 12:09:00,307.2,2019-10-25 15:20:00,166.0,Friday Closing,141.2,202.3120900019051,28566.467108268997,2.8566467108269,2019,4.732,27609.126298379982,2.760912629837998
194,2019-10-14,29248.0,28043.5,1204.5,29416.25,20%,29657.15,29175.35,low,29700,2019-10-31,7,BANKNIFTY19OCT29700CE,2019-10-24 13:21:00,206.7,2019-10-24 13:27:00,231.05,SL Hit,-24.350000000000023,202.3120900019051,-4926.299391546394,-0.4926299391546394,2019,4.3775,-5811.920565529734,-0.5811920565529733
195,2019-10-21,29691.85,28926.2,765.6499999999978,29527.6,20%,29680.73,29374.469999999998,high,29400,2019-11-07,9,BANKNIFTY19110729400PE,2019-10-29 10:58:00,313.25,2019-11-01 15:20:00,57.0,Friday Closing,256.25,202.1513621801081,51801.2865586527,5.1801286558652695,2019,3.7025,51052.821140180844,5.105282114018085
196,2019-10-28,30413.5,29387.25,1026.25,30415.9,20%,30621.15,30210.65,high,30200,2019-11-14,8,BANKNIFTY19111430200PE,2019-11-06 14:21:00,220.7,2019-11-08 15:20:00,101.95,Friday Closing,118.74999999999999,195.94300018124727,23268.23127152311,2.3268231271523105,2019,3.2264999999999997,22636.021181438315,2.2636021181438313
197,2019-10-28,30413.5,29387.25,1026.25,30415.9,20%,30621.15,30210.65,low,30600,2019-11-14,9,BANKNIFTY19111430600CE,2019-11-05 12:50:00,250.0,2019-11-06 11:43:00,302.0,SL Hit,-52.0,195.94300018124727,-10189.036009424857,-1.0189036009424857,2019,5.5200000000000005,-11270.641370425343,-1.1270641370425343
198,2019-11-04,31107.75,30015.1,1092.6500000000015,30664.65,20%,30883.18,30446.120000000003,high,30400,2019-11-21,10,BANKNIFTY19112130400PE,2019-11-11 09:27:00,287.35,2019-11-15 15:20:00,80.1,Friday Closing,207.25000000000003,194.28051126859344,40264.635960415995,4.026463596041599,2019,3.6745000000000005,39550.75222175955,3.955075222175955
199,2019-11-04,31107.75,30015.1,1092.6500000000015,30664.65,20%,30883.18,30446.120000000003,low,30900,2019-11-21,7,BANKNIFTY19112130900CE,2019-11-14 09:25:00,170.2,2019-11-15 10:16:00,437.85,SL Hit,-267.65000000000003,194.28051126859344,-51999.17884103904,-5.199917884103905,2019,6.0805,-53180.50148980773,-5.318050148980773
200,2019-11-11,31203.65,30340.25,863.4000000000015,31036.8,20%,31209.48,30864.12,high,30900,2019-11-28,9,BANKNIFTY19NOV30900PE,2019-11-19 11:35:00,256.25,2019-11-22 15:20:00,141.0,Friday Closing,115.25,192.24927810396073,22156.729301481475,2.2156729301481475,2019,3.9725,21393.01904421349,2.139301904421349
201,2019-11-18,31469.3,30904.85,564.4500000000007,31065.1,20%,31177.989999999998,30952.21,high,31000,2019-12-05,10,BANKNIFTY19120531000PE,2019-11-25 09:19:00,281.3,2019-11-29 15:20:00,24.5,Friday Closing,256.8,192.4434512936851,49419.47829221833,4.941947829221832,2019,3.0580000000000003,48830.98621816224,4.883098621816224
202,2019-11-25,32155.75,31055.75,1100.0,32008.3,20%,32228.3,31788.3,low,32200,2019-12-12,10,BANKNIFTY19121232200CE,2019-12-02 10:41:00,179.05,2019-12-06 15:20:00,39.05,Friday Closing,140.0,186.17178070205378,26064.04929828753,2.6064049298287526,2019,2.1810000000000005,25658.00864457635,2.565800864457635
203,2019-12-02,32122.7,31252.6,870.1000000000022,31321.4,20%,31495.420000000002,31147.38,high,31100,2019-12-19,10,BANKNIFTY19121931100PE,2019-12-09 13:00:00,214.7,2019-12-10 09:34:00,269.0,SL Hit,-54.30000000000001,190.50388913689673,-10344.361180133496,-1.0344361180133497,2019,4.837,-11265.828491888666,-1.1265828491888665
204,2019-12-02,32122.7,31252.6,870.1000000000022,31321.4,20%,31495.420000000002,31147.38,low,31500,2019-12-19,10,BANKNIFTY19121931500CE,2019-12-09 09:27:00,237.55,2019-12-13 15:20:00,630.15,Friday Closing,-392.59999999999997,190.50388913689673,-74791.82687514565,-7.479182687514565,2019,8.677000000000001,-76444.8291211865,-7.64448291211865
205,2019-12-09,32098.5,30997.85,1100.6500000000015,32159.0,20%,32379.13,31938.87,high,31900,2019-12-26,6,BANKNIFTY19DEC31900PE,2019-12-20 09:41:00,81.2,2019-12-20 15:20:00,57.0,Friday Closing,24.200000000000003,185.30454647793192,4484.370024765953,0.4484370024765953,2019,1.382,4228.2791415334505,0.42282791415334503
206,2019-12-09,32098.5,30997.85,1100.6500000000015,32159.0,20%,32379.13,31938.87,low,32400,2019-12-26,10,BANKNIFTY19DEC32400CE,2019-12-16 12:13:00,162.55,2019-12-17 09:25:00,195.85,SL Hit,-33.29999999999998,185.30454647793192,-6170.64139771513,-0.617064139771513,2019,3.5839999999999996,-6834.772892292038,-0.6834772892292038
207,2019-12-16,32441.9,31900.8,541.1000000000022,32381.0,20%,32489.22,32272.78,high,32300,2020-01-02,10,BANKNIFTY2010232300PE,2019-12-23 10:30:00,240.6,2019-12-27 15:20:00,105.5,Friday Closing,135.1,184.67664043642782,24949.814122961398,2.4949814122961396,2019,3.4610000000000003,24310.648270410922,2.431064827041092
208,2019-12-16,32441.9,31900.8,541.1000000000022,32381.0,20%,32489.22,32272.78,low,32500,2020-01-02,10,BANKNIFTY2010232500CE,2019-12-23 14:25:00,204.8,2019-12-27 15:20:00,158.5,Friday Closing,46.30000000000001,184.67664043642782,8550.52845220661,0.855052845220661,2019,3.633,7879.598217501069,0.7879598217501069
209,2019-12-23,32500.35,31974.85,525.5,32486.6,20%,32591.699999999997,32381.5,high,32400,2020-01-09,10,BANKNIFTY2010932400PE,2019-12-30 09:50:00,185.6,2020-01-03 14:57:00,475.45,SL Hit,-289.85,184.09595080956197,-53360.21134215154,-5.336021134215153,2019,6.6105,-54577.17762497815,-5.457717762497814
210,2019-12-23,32500.35,31974.85,525.5,32486.6,20%,32591.699999999997,32381.5,low,32600,2020-01-09,10,BANKNIFTY2010932600CE,2019-12-30 11:34:00,231.1,2020-01-03 15:20:00,56.0,Friday Closing,175.1,184.09595080956197,32235.2009867543,3.2235200986754298,2019,2.8710000000000004,31706.661511980044,3.1706661511980045
211,2019-12-30,32611.2,31962.25,648.9500000000007,31910.45,20%,32040.24,31780.66,high,31800,2020-01-16,7,BANKNIFTY2011631800PE,2020-01-09 12:11:00,196.15,2020-01-10 14:23:00,208.25,SL Hit,-12.099999999999994,187.26451487254775,-2265.900629957827,-0.2265900629957827,2020,4.044,-3023.19832810241,-0.302319832810241
212,2019-12-30,32611.2,31962.25,648.9500000000007,31910.45,20%,32040.24,31780.66,low,32000,2020-01-16,10,BANKNIFTY2011632000CE,2020-01-06 09:15:00,262.3,2020-01-10 15:20:00,300.55,Friday Closing,-38.25,187.26451487254775,-7162.867693874951,-0.7162867693874951,2020,5.628500000000001,-8216.886015835087,-0.8216886015835088
213,2020-01-06,32345.2,30902.6,1442.6000000000022,32139.1,20%,32427.62,31850.579999999998,low,32400,2020-01-23,8,BANKNIFTY2012332400CE,2020-01-15 09:19:00,133.35,2020-01-17 15:20:00,41.15,Friday Closing,92.19999999999999,185.0274549905297,17059.531350126836,1.7059531350126835,2020,1.745,16736.65844116836,1.6736658441168362
214,2020-01-13,32322.65,31454.35,868.3000000000029,31923.95,20%,32097.61,31750.29,low,32100,2020-01-30,10,BANKNIFTY20JAN32100CE,2020-01-20 09:15:00,229.7,2020-01-24 15:20:00,31.05,Friday Closing,198.64999999999998,186.9298056771205,37133.60589775998,3.713360589775998,2020,2.6075,36646.18642945689,3.6646186429456886
215,2020-01-20,31923.95,30615.75,1308.2000000000007,31110.55,20%,31372.19,30848.91,low,31400,2020-02-06,10,BANKNIFTY2020631400CE,2020-01-27 14:47:00,390.85,2020-01-31 15:20:00,32.05,Friday Closing,358.8,191.2521886422338,68621.28528483349,6.862128528483349,2020,4.229,67812.47977906548,6.781247977906548
216,2020-01-27,31226.75,29755.3,1471.4500000000007,29811.75,20%,30106.04,29517.46,high,29500,2020-02-13,9,BANKNIFTY2021329500PE,2020-02-04 09:15:00,125.9,2020-02-07 15:20:00,4.2,Friday Closing,121.7,199.29555663913288,24254.26924298247,2.425426924298247,2020,1.301,23994.985723794958,2.399498572379496
217,2020-02-03,31465.3,29615.3,1850.0,31248.65,20%,31618.65,30878.65,low,31600,2020-02-20,6,BANKNIFTY2022031600CE,2020-02-14 10:55:00,44.0,2020-02-14 15:20:00,44.5,Friday Closing,-0.5,189.76142245162268,-94.88071122581134,-0.009488071122581133,2020,0.885,-262.8195700954974,-0.02628195700954974
218,2020-02-10,31598.55,30780.4,818.1499999999978,30873.85,20%,31037.48,30710.219999999998,high,30700,2020-02-27,7,BANKNIFTY20FEB30700PE,2020-02-20 11:15:00,112.85,2020-02-21 15:20:00,125.05,Friday Closing,-12.200000000000003,193.31466343272714,-2358.4388938792717,-0.23584388938792716,2020,2.379,-2818.3344781857295,-0.28183344781857295
219,2020-02-10,31598.55,30780.4,818.1499999999978,30873.85,20%,31037.48,30710.219999999998,low,31000,2020-02-27,10,BANKNIFTY20FEB31000CE,2020-02-17 09:22:00,246.7,2020-02-21 15:20:00,208.0,Friday Closing,38.69999999999999,193.31466343272714,7481.277474846538,0.7481277474846538,2020,4.547,6602.275700217928,0.6602275700217928
220,2020-02-17,31082.0,30259.45,822.5499999999993,30666.35,20%,30830.859999999997,30501.84,low,30800,2020-03-05,10,BANKNIFTY2030530800CE,2020-02-24 09:15:00,228.95,2020-02-28 15:20:00,19.1,Friday Closing,209.85,194.610205488916,40838.95162184902,4.083895162184901,2020,2.4804999999999997,40356.22100713376,4.035622100713376
221,2020-02-24,30702.15,29053.4,1648.75,29701.0,20%,30030.75,29371.25,low,30000,2020-03-12,10,BANKNIFTY2031230000CE,2020-03-02 09:27:00,238.45,2020-03-06 15:20:00,9.0,Friday Closing,229.45,199.7952099098424,45843.01091381334,4.584301091381334,2020,2.4745,45348.617666891434,4.5348617666891435
222,2020-03-02,29778.65,27201.3,2577.350000000002,27031.45,20%,27546.920000000002,26515.98,low,27500,2020-03-19,10,BANKNIFTY2031927500CE,2020-03-09 12:49:00,306.25,2020-03-13 15:20:00,162.0,Friday Closing,144.25,217.81019438833815,31419.12054051778,3.1419120540517778,2020,4.6825,30399.224305294385,3.0399224305294386
223,2020-03-09,27039.05,21397.45,5641.5999999999985,24061.6,20%,25189.92,22933.28,low,25200,2020-03-26,9,BANKNIFTY20MAR25200CE,2020-03-17 09:15:00,579.0,2020-03-20 15:20:00,25.5,Friday Closing,553.5,238.19051430095848,131838.44966558053,13.183844966558052,2020,6.045,130398.58800663124,13.039858800663124
224,2020-03-16,24061.6,18680.65,5380.949999999997,18311.3,20%,19387.489999999998,17235.11,high,17200,2020-04-01,6,BANKNIFTY2040117200PE,2020-03-26 09:58:00,473.3,2020-03-27 15:20:00,400.0,Friday Closing,73.30000000000001,309.47791591381866,22684.731236482912,2.2684731236482913,2020,8.733,19982.060596807532,1.9982060596807532
225,2020-03-16,24061.6,18680.65,5380.949999999997,18311.3,20%,19387.489999999998,17235.11,low,19400,2020-04-01,9,BANKNIFTY2040119400CE,2020-03-23 11:21:00,1510.7,2020-03-27 15:20:00,1395.0,Friday Closing,115.70000000000005,309.47791591381866,35806.59487122883,3.580659487122883,2020,29.057,26814.095068521,2.6814095068521
226,2020-03-23,21450.95,16118.1,5332.85,19254.45,20%,20321.02,18187.88,low,20300,2020-04-09,8,BANKNIFTY2040920300CE,2020-04-01 10:59:00,25.15,2020-04-03 15:20:00,8.05,Friday Closing,17.099999999999998,295.26076939051285,5048.959156577769,0.5048959156577769,2020,0.332,4950.932581140119,0.49509325811401184
227,2020-04-06,20318.0,17957.35,2360.6500000000015,19854.9,20%,20327.030000000002,19382.77,high,19400,2020-04-23,6,BANKNIFTY2042319400PE,2020-04-17 09:15:00,281.7,2020-04-17 15:20:00,204.55,Friday Closing,77.14999999999998,295.17347098912137,22772.633286810706,2.2772633286810704,2020,4.8625,21337.352284126104,2.1337352284126103
228,2020-04-06,20318.0,17957.35,2360.6500000000015,19854.9,20%,20327.030000000002,19382.77,low,20300,2020-04-23,10,BANKNIFTY2042320300CE,2020-04-13 09:44:00,775.0,2020-04-17 09:15:00,700.0,SL Hit,75.0,295.17347098912137,22138.010324184103,2.2138010324184103,2020,14.75,17784.20162709456,1.778420162709456
229,2020-04-13,20827.95,18706.25,2121.7000000000007,21104.7,20%,21529.04,20680.36,low,21500,2020-04-30,10,BANKNIFTY20APR21500CE,2020-04-20 09:45:00,536.8,2020-04-20 09:53:00,574.0,SL Hit,-37.200000000000045,278.693336999699,-10367.392136388815,-1.0367392136388816,2020,11.108,-13463.117723781472,-1.346311772378147
230,2020-04-20,21113.45,19053.5,2059.9500000000007,19870.8,20%,20282.79,19458.809999999998,high,19500,2020-05-07,9,BANKNIFTY2050719500PE,2020-04-28 09:15:00,304.7,2020-05-01 15:20:00,60.0,Friday Closing,244.7,295.8172914081347,72386.49120757055,7.238649120757056,2020,3.647,71307.64554580508,7.130764554580508
231,2020-04-27,21966.65,19866.45,2100.2000000000007,20514.75,20%,20934.79,20094.71,low,20900,2020-05-14,10,BANKNIFTY2051420900CE,2020-05-04 09:53:00,287.9,2020-05-08 15:20:00,100.1,Friday Closing,187.79999999999998,286.6042601812581,53824.28006204026,5.382428006204027,2020,3.88,52712.25553253698,5.271225553253698
232,2020-05-04,20514.75,18943.95,1570.7999999999993,19610.45,20%,19924.61,19296.29,high,19300,2020-05-21,8,BANKNIFTY2052119300PE,2020-05-13 09:15:00,366.05,2020-05-15 09:15:00,821.25,SL Hit,-455.2,301.1351288682689,-137076.710660836,-13.707671066083599,2020,11.873,-140652.08804588896,-14.065208804588895
233,2020-05-04,20514.75,18943.95,1570.7999999999993,19610.45,20%,19924.61,19296.29,low,19900,2020-05-21,10,BANKNIFTY2052119900CE,2020-05-11 11:25:00,385.0,2020-05-15 15:20:00,180.0,Friday Closing,205.0,301.1351288682689,61732.70141799513,6.173270141799513,2020,5.65,60031.28793988941,6.003128793988941
234,2020-05-11,20088.2,18291.15,1797.0499999999993,18795.1,20%,19154.51,18435.69,low,19200,2020-05-28,10,BANKNIFTY20MAY19200CE,2020-05-18 09:22:00,372.45,2020-05-22 15:20:00,20.5,Friday Closing,351.95,313.24215550280326,110245.5766292116,11.024557662921161,2020,3.9295,109014.69157916334,10.901469157916333
235,2020-05-18,18795.1,17108.35,1686.75,17537.65,20%,17875.0,17200.300000000003,high,17200,2020-06-04,8,BANKNIFTY2060417200PE,2020-05-27 10:47:00,215.0,2020-05-29 15:20:00,50.0,Friday Closing,165.0,335.6643356643357,55384.61538461539,5.538461538461539,2020,2.65,54495.1048951049,5.449510489510491
236,2020-05-25,19450.5,17313.25,2137.25,19728.9,20%,20156.350000000002,19301.45,high,19300,2020-06-11,10,BANKNIFTY2061119300PE,2020-06-01 10:00:00,130.0,2020-06-05 15:20:00,60.55,Friday Closing,69.45,297.67294177765314,20673.385806458013,2.067338580645801,2020,1.9055000000000002,20106.170015900694,2.0106170015900693
