,Week,Week High,Week Low,Weekly Range,Current Week Open,Multiplier to Range,Entry Level Long,Entry Level Short,Break Type,Strike,Expiry,DTE,Contract,Option Type,Entry Time,Entry Price,Exit Time,Exit Price,Remark,Points,Qty,PnL,ROI%,Trade Year,Cumulative ROI%,Running Max ROI%,Drawdown,Slippage in pts,PnL w cs,ROI% w cs
115,2019-11-15,31469.3,30879.05,590.25,31389.6,50%,31684.725,31094.475,low,31700,2019-11-28,6,BANKNIFTY19NOV31700CE,CE,2019-11-22 13:07:00,62.0,2019-11-25 13:35:00,102.7,SL Hit,-40.7,205.14617059166522,-8349.449143080776,-0.8349449143080775,2019,2.6452523387358937,3.480197253043971,-0.8349449143080774,1.647,-8687.324886045248,-0.8687324886045248
116,2019-11-22,32155.75,31055.75,1100.0,32074.15,50%,32624.15,31524.15,low,32600,2019-12-05,2,BANKNIFTY19120532600CE,CE,2019-12-03 13:01:00,8.25,2019-12-04 15:20:00,0.05,Expiry Closing,8.2,199.23890737383195,1633.7590404654218,0.16337590404654218,2019,2.8086282427824356,3.480197253043971,-0.6715690102615355,0.083,1617.2222111533938,0.16172222111533938
117,2019-11-29,32122.7,31444.6,678.1000000000022,31797.15,50%,32136.200000000004,31458.1,low,32100,2019-12-12,6,BANKNIFTY19121232100CE,CE,2019-12-06 13:34:00,82.65,2019-12-11 15:20:00,0.05,Expiry Closing,82.60000000000001,202.26411336747964,16707.01576415382,1.670701576415382,2019,4.479329819197818,4.479329819197818,0.0,0.8270000000000001,16539.743342398917,1.6539743342398918
118,2019-12-06,31880.6,30997.85,882.75,31775.55,50%,32216.925,31334.175,high,31300,2019-12-19,1,BANKNIFTY19121931300PE,PE,2019-12-18 09:15:00,5.35,2019-12-18 15:20:00,0.05,Friday Closing,5.3,201.75730613644848,1069.313722523177,0.1069313722523177,2019,25.52106227128694,25.52106227128694,0.0,0.05399999999999999,1058.4188279918087,0.10584188279918086
119,2019-12-20,32500.35,31974.85,525.5,32142.5,50%,32405.25,31879.75,high,31900,2020-01-02,6,BANKNIFTY2010231900PE,PE,2019-12-27 15:04:00,39.3,2020-01-01 15:20:00,0.15,Friday Closing,39.15,200.5847817869018,7852.894206957205,0.7852894206957205,2019,26.30635169198266,26.30635169198266,0.0,0.39449999999999996,7773.763510542272,0.7773763510542272
120,2019-12-27,32611.2,32058.55,552.6500000000015,32326.95,50%,32603.275,32050.625,low,32600,2020-01-09,6,BANKNIFTY2010932600CE,CE,2020-01-03 12:19:00,58.2,2020-01-08 15:20:00,0.05,Expiry Closing,58.150000000000006,199.36647468697547,11593.160503047624,1.1593160503047624,2020,5.6386458695025805,5.6386458695025805,0.0,0.5825,11477.029531542461,1.1477029531542462
121,2020-01-10,32345.2,31671.5,673.7000000000007,31571.65,50%,31908.5,31234.800000000003,high,31200,2020-01-23,3,BANKNIFTY2012331200PE,PE,2020-01-20 09:15:00,70.4,2020-01-20 09:21:00,78.65,SL Hit,-8.25,203.70747606437158,-1680.5866775310656,-0.16805866775310657,2020,26.138293024229554,26.30635169198266,-0.16805866775310463,1.4905000000000002,-1984.2126706050115,-0.19842126706050114
122,2020-01-10,32345.2,31671.5,673.7000000000007,31571.65,50%,31908.5,31234.800000000003,low,31900,2020-01-23,3,BANKNIFTY2012331900CE,CE,2020-01-20 13:00:00,63.9,2020-01-22 15:20:00,0.05,Expiry Closing,63.85,203.70747606437158,13006.722346710125,1.3006722346710125,2020,6.9393181041735925,6.9393181041735925,0.0,0.6395,12876.45141576696,1.2876451415766959
123,2020-01-24,31374.15,30522.05,852.1000000000022,30950.5,50%,31376.550000000003,30524.449999999997,low,31400,2020-02-06,5,BANKNIFTY2020631400CE,CE,2020-02-01 09:15:00,228.95,2020-02-05 15:20:00,0.15,Expiry Closing,228.79999999999998,207.16108048845393,47398.45521575826,4.739845521575826,2020,11.679163625749418,11.679163625749418,0.0,2.291,46923.84918035921,4.692384918035921
124,2020-02-07,31598.55,30958.35,640.2000000000007,31281.85,50%,31601.949999999997,30961.75,low,31600,2020-02-20,6,BANKNIFTY2022031600CE,CE,2020-02-14 10:55:00,44.0,2020-02-19 15:20:00,0.05,Expiry Closing,43.95,205.68351003656423,9039.790266106998,0.9039790266106998,2020,12.583142652360118,12.583142652360118,0.0,0.4405,8949.186679935892,0.8949186679935892
125,2020-02-21,30702.15,29918.85,783.3000000000029,29501.55,50%,29893.2,29109.899999999998,low,29900,2020-03-05,6,BANKNIFTY2030529900CE,CE,2020-02-28 15:00:00,129.2,2020-03-04 15:20:00,0.1,Expiry Closing,129.1,217.44075575716215,28071.601568249633,2.8071601568249633,2020,15.390302809185082,15.390302809185082,0.0,1.293,27790.450671055623,2.7790450671055624
126,2020-02-28,29778.65,28125.45,1653.2000000000007,27649.95,50%,28476.550000000003,26823.35,low,28500,2020-03-12,3,BANKNIFTY2031228500CE,CE,2020-03-09 09:37:00,33.1,2020-03-11 15:20:00,0.2,Expiry Closing,32.9,228.25798771269692,7509.687795747728,0.7509687795747728,2020,16.141271588759853,16.141271588759853,0.0,0.3330000000000001,7433.6778858394,0.74336778858394
127,2020-03-06,28042.5,23613.1,4429.4000000000015,22720.75,50%,24935.45,20506.05,high,20500,2020-03-19,6,BANKNIFTY2031920500PE,PE,2020-03-13 12:37:00,297.05,2020-03-16 09:24:00,297.05,SL Hit,0.0,260.67305783533084,0.0,0.0,2020,26.138293024229554,26.30635169198266,-0.16805866775310463,5.941000000000001,-1548.6586365997007,-0.15486586365997004
128,2020-03-06,28042.5,23613.1,4429.4000000000015,22720.75,50%,24935.45,20506.05,low,24900,2020-03-19,1,BANKNIFTY2031924900CE,CE,2020-03-18 12:32:00,9.0,2020-03-18 15:20:00,0.1,Expiry Closing,8.9,260.67305783533084,2319.9902147344446,0.23199902147344448,2020,16.3732706102333,16.3732706102333,0.0,0.091,2296.2689664714294,0.22962689664714295
129,2020-03-13,25654.95,18680.65,6974.299999999999,19898.3,50%,23385.449999999997,16411.15,low,23400,2020-03-26,2,BANKNIFTY20MAR23400CE,CE,2020-03-24 09:52:00,34.05,2020-03-25 15:20:00,1.0,Expiry Closing,33.05,277.9506060392253,9186.267529596396,0.9186267529596397,2020,17.291897363192938,17.291897363192938,0.0,0.3505,9088.845842179648,0.9088845842179648
130,2020-03-20,20923.25,16118.1,4805.15,20801.6,50%,23204.175,18399.024999999998,low,23200,2020-04-01,0,BANKNIFTY2040123200CE,CE,2020-04-01 10:42:00,0.4,2020-03-31 15:20:00,0.2,Expiry Closing,0.2,280.12200390662457,56.024400781324914,0.005602440078132491,2020,17.297499803271073,17.297499803271073,0.0,0.006000000000000001,54.34366875788517,0.005434366875788517
131,2020-03-27,21450.95,18044.85,3406.100000000002,18325.05,50%,20028.1,16622.0,high,16600,2020-04-09,1,BANKNIFTY2040916600PE,PE,2020-04-08 10:22:00,12.3,2020-04-08 15:20:00,0.05,Friday Closing,12.25,324.54401565800055,3975.6641918105065,0.3975664191810507,2020,26.535859443410605,26.535859443410605,0.0,0.12350000000000001,3935.5830058767433,0.3935583005876743
132,2020-04-10,20178.35,18706.25,1472.0999999999985,20394.75,50%,21130.8,19658.7,low,21100,2020-04-23,2,BANKNIFTY2042321100CE,CE,2020-04-21 09:24:00,81.35,2020-04-22 15:20:00,0.05,Expiry Closing,81.3,307.6078520453556,25008.518371287413,2.5008518371287414,2020,19.79835164039981,19.79835164039981,0.0,0.814,24758.125579722495,2.4758125579722496
133,2020-04-17,21113.45,19053.5,2059.9500000000007,19697.65,50%,20727.625,18667.675000000003,high,18700,2020-04-30,2,BANKNIFTY20APR18700PE,PE,2020-04-28 15:27:00,13.1,2020-04-29 15:20:00,0.05,Friday Closing,13.049999999999999,313.59116155372357,4092.364658276092,0.4092364658276092,2020,26.945095909238212,26.945095909238212,0.0,0.1315,4051.1274205317773,0.4051127420531777
134,2020-04-24,21966.65,19517.8,2448.850000000002,20514.75,50%,21739.175000000003,19290.324999999997,low,21700,2020-05-07,2,BANKNIFTY2050721700CE,CE,2020-05-05 14:54:00,16.75,2020-05-06 15:20:00,0.05,Expiry Closing,16.7,298.9993870512565,4993.289763755984,0.49932897637559837,2020,20.29768061677541,20.29768061677541,0.0,0.168,4943.057866731372,0.49430578667313724
135,2020-05-01,20514.75,18943.95,1570.7999999999993,19844.0,50%,20629.4,19058.6,low,20600,2020-05-14,3,BANKNIFTY2051420600CE,CE,2020-05-11 14:15:00,46.95,2020-05-13 15:20:00,0.05,Expiry Closing,46.900000000000006,315.0842971681193,14777.453537184796,1.4777453537184797,2020,21.77542597049389,21.77542597049389,0.0,0.47000000000000003,14629.36391751578,1.462936391751578
136,2020-05-08,20088.2,18291.15,1797.0499999999993,19098.8,50%,19997.324999999997,18200.275,low,20000,2020-05-21,3,BANKNIFTY2052120000CE,CE,2020-05-18 09:36:00,51.45,2020-05-20 15:20:00,0.05,Expiry Closing,51.400000000000006,325.04347456472306,16707.234592626766,1.6707234592626765,2020,23.446149429756566,23.446149429756566,0.0,0.515,16539.837203225932,1.653983720322593
137,2020-05-15,19104.1,17394.95,1709.1499999999978,17554.25,50%,18408.824999999997,16699.675000000003,high,16700,2020-05-28,1,BANKNIFTY20MAY16700PE,PE,2020-05-27 13:51:00,7.8,2020-05-27 15:20:00,0.05,Friday Closing,7.75,353.0915199639304,2736.4592797204605,0.27364592797204607,2020,27.21874183721026,27.21874183721026,0.0,0.0785,2708.7415954032917,0.2708741595403292
138,2020-05-22,19450.5,17108.35,2342.1500000000015,18962.0,50%,20133.075,17790.925,high,17800,2020-06-04,3,BANKNIFTY2060417800PE,PE,2020-06-01 09:55:00,28.5,2020-06-03 15:20:00,0.75,Friday Closing,27.75,322.8518246715914,8959.13813463666,0.895913813463666,2020,28.114655650673924,28.114655650673924,0.0,0.2925,8864.70397592022,0.886470397592022
139,2020-06-05,21805.3,20426.55,1378.75,19529.3,50%,20218.675,18839.925,high,18800,2020-06-18,6,BANKNIFTY2061818800PE,PE,2020-06-12 11:24:00,202.2,2020-06-12 11:25:00,192.0,SL Hit,10.199999999999989,321.4849637773,3279.146630528456,0.3279146630528456,2020,28.44257031372677,28.44257031372677,0.0,3.942,2011.8529033183395,0.20118529033183394
140,2020-06-12,21026.2,19510.35,1515.8500000000022,20970.1,50%,21728.025,20212.174999999996,high,20200,2020-06-25,3,BANKNIFTY20JUN20200PE,PE,2020-06-22 09:33:00,75.0,2020-06-24 15:20:00,0.1,Friday Closing,74.9,299.1528222192307,22406.546384220383,2.2406546384220385,2020,30.68322495214881,30.68322495214881,0.0,0.751,22181.88261473374,2.218188261473374
141,2020-06-26,22344.7,21026.6,1318.1000000000022,22101.75,50%,22760.800000000003,21442.699999999997,high,21400,2020-07-09,1,BANKNIFTY2070921400PE,PE,2020-07-08 09:22:00,17.9,2020-07-08 15:20:00,0.1,Friday Closing,17.799999999999997,285.5787142806931,5083.301114196336,0.5083301114196336,2020,31.191555063568444,31.191555063568444,0.0,0.18,5031.896945625811,0.5031896945625811
142,2020-07-03,23078.9,21769.35,1309.550000000003,22720.95,50%,23375.725000000002,22066.175,low,23400,2020-07-16,3,BANKNIFTY2071623400CE,CE,2020-07-13 12:56:00,47.05,2020-07-15 15:20:00,0.15,Expiry Closing,46.9,278.066241795709,13041.306740218752,1.3041306740218752,2020,24.750280103778444,24.750280103778444,0.0,0.472,12910.059474091177,1.2910059474091176
143,2020-07-10,22834.25,21028.0,1806.25,21608.05,50%,22511.175,20704.925,high,20700,2020-07-23,3,BANKNIFTY2072320700PE,PE,2020-07-20 09:48:00,33.65,2020-07-22 15:20:00,0.05,Friday Closing,33.6,288.74547863450044,9701.848082119215,0.9701848082119214,2020,32.16173987178036,32.16173987178036,0.0,0.33699999999999997,9604.540855819389,0.9604540855819389
144,2020-07-17,23208.4,21553.45,1654.9500000000007,22853.2,50%,23680.675000000003,22025.725,low,23700,2020-07-30,3,BANKNIFTY20JUL23700CE,CE,2020-07-27 11:36:00,22.75,2020-07-29 15:20:00,0.1,Expiry Closing,22.65,274.4854190178278,6217.094740753799,0.6217094740753799,2020,25.37198957785382,25.37198957785382,0.0,0.2285,6154.374822508225,0.6154374822508226
145,2020-07-24,22853.2,21580.85,1272.3500000000022,21730.55,50%,22366.725,21094.375,low,22400,2020-08-06,3,BANKNIFTY2080622400CE,CE,2020-08-03 12:59:00,38.05,2020-08-05 15:20:00,0.1,Expiry Closing,37.949999999999996,290.61027039050197,11028.659761319548,1.1028659761319548,2020,26.474855553985776,26.474855553985776,0.0,0.3815,10917.791943165572,1.0917791943165571
146,2020-07-31,21933.45,21034.0,899.4500000000007,21620.25,50%,22069.975,21170.525,high,21200,2020-08-13,2,BANKNIFTY2081321200PE,PE,2020-08-11 09:15:00,30.2,2020-08-12 15:20:00,0.05,Friday Closing,30.15,294.51777811257153,8879.711010094032,0.8879711010094031,2020,33.04971097278977,33.04971097278977,0.0,0.3025,8790.619382214978,0.8790619382214978
147,2020-08-07,22438.15,21459.2,978.9500000000007,22334.95,50%,22824.425000000003,21845.475,low,22800,2020-08-20,6,BANKNIFTY2082022800CE,CE,2020-08-14 13:47:00,59.5,2020-08-19 15:20:00,0.1,Expiry Closing,59.4,284.7826396502869,16916.088795227042,1.6916088795227042,2020,28.16646443350848,28.16646443350848,0.0,0.596,16746.35834199547,1.674635834199547
148,2020-08-14,22418.8,21404.05,1014.75,22190.7,50%,22698.075,21683.325,high,21700,2020-08-27,3,BANKNIFTY20AUG21700PE,PE,2020-08-24 11:10:00,31.9,2020-08-26 15:20:00,0.1,Friday Closing,31.799999999999997,286.36789683706655,9106.499119418715,0.9106499119418715,2020,33.960360884731635,33.960360884731635,0.0,0.32,9014.861392430854,0.9014861392430854
149,2020-08-21,23700.7,22169.55,1531.1500000000015,23635.3,50%,24400.875,22869.725,high,22900,2020-09-03,6,BANKNIFTY2090322900PE,PE,2020-08-28 11:44:00,53.0,2020-09-02 15:20:00,0.1,Friday Closing,52.9,266.38388992198026,14091.707776872756,1.4091707776872755,2020,35.369531662418915,35.369531662418915,0.0,0.531,13950.257931324184,1.3950257931324184
150,2020-08-28,25228.5,23387.3,1841.2000000000007,23119.15,50%,24039.75,22198.550000000003,low,24000,2020-09-10,1,BANKNIFTY2091024000CE,CE,2020-09-09 11:50:00,6.1,2020-09-09 15:20:00,0.15,Expiry Closing,5.949999999999999,270.38550733680677,1608.7937686540001,0.1608793768654,2020,28.327343810373883,28.327343810373883,0.0,0.0625,1591.8946744454497,0.15918946744454499
151,2020-09-11,22746.6,22034.75,711.8499999999985,22439.35,50%,22795.274999999998,22083.425,low,22800,2020-09-24,6,BANKNIFTY20SEP22800CE,CE,2020-09-18 14:21:00,127.05,2020-09-23 15:20:00,0.15,Expiry Closing,126.89999999999999,285.14681222314715,36185.13047111737,3.6185130471117373,2020,31.94585685748562,31.94585685748562,0.0,1.272,35822.42372596953,3.582242372596953
152,2020-09-18,22465.1,20407.45,2057.649999999998,20740.8,50%,21769.625,19711.975,high,19700,2020-10-01,2,BANKNIFTY20100119700PE,PE,2020-09-29 09:15:00,6.9,2020-09-30 15:20:00,0.05,Friday Closing,6.8500000000000005,298.58116527041693,2045.2809821023561,0.20452809821023563,2020,35.57405976062915,35.57405976062915,0.0,0.0695,2024.5295911160622,0.2024529591116062
153,2020-10-02,23450.55,22248.85,1201.7000000000007,23312.6,50%,23913.449999999997,22711.75,high,22700,2020-10-15,3,BANKNIFTY20101522700PE,PE,2020-10-12 09:15:00,48.5,2020-10-14 15:20:00,0.25,Friday Closing,48.25,271.8135609876451,13115.004317653875,1.3115004317653876,2020,36.885560192394536,36.885560192394536,0.0,0.4875,12982.495206672398,1.2982495206672398
154,2020-10-09,24186.75,22971.45,1215.2999999999993,23219.85,50%,23827.5,22612.199999999997,high,22600,2020-10-22,3,BANKNIFTY20102222600PE,PE,2020-10-19 09:15:00,55.25,2020-10-21 15:20:00,0.1,Friday Closing,55.15,272.7940404994229,15044.591333543174,1.5044591333543174,2020,38.39001932574885,38.39001932574885,0.0,0.5535,14893.599832126743,1.4893599832126743
155,2020-10-23,24809.65,23825.05,984.6000000000022,24090.15,50%,24582.450000000004,23597.85,high,23600,2020-11-05,3,BANKNIFTY20110523600PE,PE,2020-11-02 11:18:00,166.45,2020-11-04 15:20:00,0.1,Friday Closing,166.35,264.41628072059535,43985.648297871034,4.398564829787103,2020,42.78858415553596,42.78858415553596,0.0,1.6654999999999998,43545.26298233088,4.354526298233088
156,2020-10-30,26373.65,23613.9,2759.75,26274.1,50%,27653.975,24894.225,high,24900,2020-11-12,2,BANKNIFTY20111224900PE,PE,2020-11-10 09:15:00,11.55,2020-11-11 15:20:00,0.05,Friday Closing,11.5,235.04758357523647,2703.0472111152194,0.27030472111152193,2020,43.05888887664748,43.05888887664748,0.0,0.11600000000000002,2675.781691420492,0.2675781691420492
157,2020-11-06,29028.75,26147.5,2881.25,28108.7,50%,29549.325,26668.075,high,26700,2020-11-19,1,BANKNIFTY20111926700PE,PE,2020-11-18 13:38:00,3.65,2020-11-18 15:20:00,0.1,Friday Closing,3.55,219.9711837749255,780.8977024009855,0.07808977024009855,2020,43.13697864688758,43.13697864688758,0.0,0.0375,772.6487830094258,0.07726487830094259
158,2020-11-13,29781.95,27704.15,2077.7999999999993,28935.75,50%,29974.65,27896.85,high,27900,2020-11-26,1,BANKNIFTY20NOV27900PE,PE,2020-11-25 09:15:00,8.05,2020-11-25 15:20:00,0.15,Friday Closing,7.9,216.8499048362533,1713.1142482064013,0.17131142482064013,2020,43.30829007170822,43.30829007170822,0.0,0.08200000000000002,1695.3325560098285,0.16953325560098284
159,2020-11-27,29917.45,29152.3,765.1500000000015,29573.4,50%,29955.975000000002,29190.825,high,29200,2020-12-10,6,BANKNIFTY20121029200PE,PE,2020-12-04 10:30:00,171.7,2020-12-09 15:20:00,0.1,Friday Closing,171.6,216.98509228960165,37234.641836895644,3.7234641836895643,2020,47.031754255397786,47.031754255397786,0.0,1.718,36861.86144834211,3.686186144834211
160,2020-12-11,30945.1,30328.65,616.4499999999971,30841.85,50%,31150.074999999997,30533.625,low,31200,2020-12-24,6,BANKNIFTY20122431200CE,CE,2020-12-18 09:39:00,137.65,2020-12-23 15:20:00,0.1,Expiry Closing,137.55,208.66723434855294,28702.17808464346,2.870217808464346,2020,34.81607466594996,34.81607466594996,0.0,1.3775,28414.73896932833,2.841473896932833
161,2020-12-18,30847.05,28977.65,1869.3999999999978,30558.85,50%,31493.549999999996,29624.15,high,29600,2020-12-31,1,BANKNIFTY20DEC29600PE,PE,2020-12-30 09:15:00,7.7,2020-12-30 15:20:00,0.05,Friday Closing,7.65,206.39146745920993,1578.8947260629561,0.1578894726062956,2020,47.18964372800408,47.18964372800408,0.0,0.0775,1562.8993873348672,0.15628993873348673
162,2020-12-25,31505.55,30558.85,946.7000000000007,31297.3,50%,31770.65,30823.949999999997,high,30800,2021-01-07,1,BANKNIFTY2110730800PE,PE,2021-01-06 09:15:00,30.45,2021-01-06 15:20:00,0.05,Friday Closing,30.4,204.59134452710285,6219.576873623926,0.6219576873623927,2021,47.81160141536647,47.81160141536647,0.0,0.305,6157.17651354316,0.6157176513543159
163,2021-01-08,32718.5,31734.2,984.2999999999993,32508.9,50%,33001.05,32016.75,low,33000,2021-01-21,3,BANKNIFTY2112133000CE,CE,2021-01-18 11:35:00,89.6,2021-01-20 15:20:00,0.2,Expiry Closing,89.39999999999999,196.96342995147123,17608.530637661526,1.7608530637661526,2021,36.57692772971612,36.57692772971612,0.0,0.898,17431.657477565106,1.7431657477565106
164,2021-01-15,32841.35,31657.25,1184.0999999999985,32088.0,50%,32680.05,31495.95,low,32700,2021-01-28,6,BANKNIFTY21JAN32700CE,CE,2021-01-22 12:45:00,92.85,2021-01-27 15:20:00,0.15,Expiry Closing,92.69999999999999,198.8981045010641,18437.85428724864,1.843785428724864,2021,38.42071315844098,38.42071315844098,0.0,0.93,18252.87905006265,1.8252879050062647
165,2021-01-22,32108.3,29694.95,2413.3499999999985,30700.65,50%,31907.325,29493.975000000002,high,29500,2021-02-04,3,BANKNIFTY2120429500PE,PE,2021-02-01 12:53:00,59.65,2021-02-03 15:20:00,0.05,Friday Closing,59.6,203.71497767362197,12141.41266934787,1.2141412669347869,2021,49.02574268230126,49.02574268230126,0.0,0.597,12019.794827676718,1.2019794827676717
166,2021-02-05,36612.95,35429.2,1183.75,35736.6,50%,36328.475,35144.725,high,35100,2021-02-18,3,BANKNIFTY2121835100PE,PE,2021-02-15 09:15:00,60.15,2021-02-17 15:20:00,0.1,Friday Closing,60.05,178.92300736543442,10744.326592294336,1.0744326592294335,2021,50.100175341530694,50.100175341530694,0.0,0.6025,10636.525480356662,1.0636525480356662
167,2021-02-12,37703.05,35702.1,2000.9500000000044,36371.55,50%,37372.02500000001,35371.075,low,37400,2021-02-25,3,BANKNIFTY21FEB37400CE,CE,2021-02-22 12:55:00,36.4,2021-02-24 15:20:00,0.15,Expiry Closing,36.25,173.92688782585367,6304.8496836871955,0.6304849683687196,2021,39.0511981268097,39.0511981268097,0.0,0.3655,6241.279406186846,0.6241279406186846
168,2021-02-19,37220.7,34986.5,2234.199999999997,35806.65,50%,36923.75,34689.55,low,36900,2021-03-04,6,BANKNIFTY2130436900CE,CE,2021-02-26 12:41:00,125.4,2021-03-03 15:20:00,0.15,Expiry Closing,125.25,176.03845763228276,22048.816818443414,2.2048816818443417,2021,41.25607980865404,41.25607980865404,0.0,1.2555,21827.800534886082,2.1827800534886084
169,2021-03-05,36173.8,34899.2,1274.6000000000058,36497.35,50%,37134.65,35860.049999999996,low,37100,2021-03-18,6,BANKNIFTY2131837100CE,CE,2021-03-12 13:34:00,175.3,2021-03-17 15:20:00,0.2,Expiry Closing,175.10000000000002,175.03867681531938,30649.272310362427,3.0649272310362425,2021,44.321007039690286,44.321007039690286,0.0,1.7550000000000001,30342.07943255154,3.034207943255154
170,2021-03-26,33990.1,33154.7,835.4000000000015,33649.15,50%,34066.850000000006,33231.45,low,34100,2021-04-08,3,BANKNIFTY2140834100CE,CE,2021-04-05 09:24:00,207.05,2021-04-07 15:20:00,0.15,Expiry Closing,206.9,190.80132151930687,39476.79342234459,3.9476793422344594,2021,48.268686381924745,48.268686381924745,0.0,2.072,39081.45308415659,3.908145308415659
171,2021-04-02,33688.25,32158.45,1529.7999999999993,32636.9,50%,33401.8,31872.0,low,33400,2021-04-15,3,BANKNIFTY2141533400CE,CE,2021-04-12 09:15:00,27.8,2021-04-14 15:20:00,0.05,Expiry Closing,27.75,194.6002910022813,5400.158075313306,0.5400158075313306,2021,48.80870218945608,48.80870218945608,0.0,0.2785,5345.96189426917,0.534596189426917
172,2021-04-09,32968.5,30522.5,2446.0,32161.45,50%,33384.45,30938.45,low,33400,2021-04-22,3,BANKNIFTY2142233400CE,CE,2021-04-19 09:15:00,15.5,2021-04-21 15:20:00,0.1,Expiry Closing,15.4,194.701425364204,2998.4019506087416,0.29984019506087417,2021,49.10854238451695,49.10854238451695,0.0,0.156,2968.0285282519258,0.2968028528251926
173,2021-04-16,32325.15,30407.9,1917.25,31490.6,50%,32449.225,30531.975,high,30500,2021-04-29,3,BANKNIFTY21APR30500PE,PE,2021-04-26 09:26:00,81.15,2021-04-28 15:20:00,0.2,Friday Closing,80.95,200.3129504633778,16215.333340010433,1.6215333340010434,2021,51.72170867553174,51.72170867553174,0.0,0.8135000000000001,16052.378754808475,1.6052378754808474
174,2021-05-07,33297.6,32356.0,941.5999999999985,32495.15,50%,32965.95,32024.350000000002,high,32000,2021-05-20,3,BANKNIFTY2152032000PE,PE,2021-05-17 11:08:00,91.8,2021-05-19 15:20:00,0.1,Friday Closing,91.7,197.17314380444066,18080.777286867207,1.808077728686721,2021,53.529786404218456,53.529786404218456,0.0,0.9189999999999999,17899.575167710926,1.7899575167710926
175,2021-05-14,34140.65,32119.9,2020.75,33559.8,50%,34570.175,32549.425000000003,high,32500,2021-05-27,6,BANKNIFTY21MAY32500PE,PE,2021-05-21 14:49:00,35.8,2021-05-26 15:20:00,0.1,Friday Closing,35.699999999999996,188.02334671432817,6712.433477701515,0.6712433477701515,2021,54.20102975198861,54.20102975198861,0.0,0.359,6644.9330962310705,0.664493309623107
176,2021-05-28,35722.9,34935.25,787.6500000000015,35657.85,50%,36051.675,35264.024999999994,low,36100,2021-06-10,6,BANKNIFTY2161036100CE,CE,2021-06-04 13:28:00,156.15,2021-06-09 15:20:00,0.1,Expiry Closing,156.05,180.29675458907246,28135.30855362476,2.813530855362476,2021,51.922073239879424,51.922073239879424,0.0,1.5625,27853.594874579336,2.7853594874579333
177,2021-06-04,35804.35,34645.8,1158.5499999999956,35324.65,50%,35903.925,34745.375,low,35900,2021-06-17,3,BANKNIFTY2161735900CE,CE,2021-06-14 09:22:00,51.35,2021-06-16 15:20:00,0.1,Expiry Closing,51.25,181.03870259310088,9278.23350789642,0.9278233507896421,2021,52.84989659066907,52.84989659066907,0.0,0.5145000000000001,9185.08909541227,0.9185089095412269
178,2021-06-11,35377.7,34382.9,994.7999999999956,34735.15,50%,35232.55,34237.75,high,34200,2021-06-24,2,BANKNIFTY21JUN34200PE,PE,2021-06-22 09:47:00,36.55,2021-06-23 15:20:00,0.3,Friday Closing,36.25,184.48849146598812,6687.707815642069,0.6687707815642069,2021,54.86980053355281,54.86980053355281,0.0,0.36849999999999994,6619.723806536853,0.6619723806536854
179,2021-06-11,35377.7,34382.9,994.7999999999956,34735.15,50%,35232.55,34237.75,low,35200,2021-06-24,6,BANKNIFTY21JUN35200CE,CE,2021-06-18 10:00:00,137.15,2021-06-23 15:20:00,0.15,Expiry Closing,137.0,184.48849146598812,25274.92333084037,2.527492333084037,2021,55.3773889237531,55.3773889237531,0.0,1.3730000000000002,25021.62063205757,2.502162063205757
180,2021-06-25,35575.3,34656.7,918.6000000000058,34728.1,50%,35187.4,34268.799999999996,high,34300,2021-07-08,3,BANKNIFTY2170834300PE,PE,2021-07-05 14:04:00,27.8,2021-07-07 15:20:00,0.05,Friday Closing,27.75,184.7252141391521,5126.124692361471,0.5126124692361471,2021,55.38241300278896,55.38241300278896,0.0,0.2785,5074.678720223717,0.5074678720223718
181,2021-07-02,35810.5,34637.35,1173.1500000000015,35163.75,50%,35750.325,34577.175,high,34600,2021-07-15,1,BANKNIFTY2171534600PE,PE,2021-07-14 12:49:00,11.85,2021-07-14 15:20:00,0.05,Friday Closing,11.799999999999999,181.816528940646,2145.435041499623,0.21454350414996232,2021,55.59695650693892,55.59695650693892,0.0,0.11900000000000001,2123.798874555686,0.2123798874555686
182,2021-07-09,35984.65,34862.2,1122.4500000000044,35977.95,50%,36539.175,35416.72499999999,low,36500,2021-07-22,3,BANKNIFTY2172236500CE,CE,2021-07-19 09:15:00,18.4,2021-07-21 15:20:00,0.05,Expiry Closing,18.349999999999998,177.89126328112224,3264.3046812085927,0.3264304681208593,2021,55.703819391873964,55.703819391873964,0.0,0.1845,3231.4837431332257,0.3231483743133226
183,2021-07-23,35185.85,34117.7,1068.1500000000015,34698.75,50%,35232.825,34164.675,high,34200,2021-08-05,2,BANKNIFTY2180534200PE,PE,2021-08-03 15:05:00,17.9,2021-08-04 15:20:00,0.05,Friday Closing,17.849999999999998,184.4870514924648,3293.093869140496,0.32930938691404954,2021,55.92626589385297,55.92626589385297,0.0,0.1795,3259.9784433975983,0.32599784433975987
184,2021-08-06,36315.3,35532.8,782.5,36000.75,50%,36392.0,35609.5,low,36400,2021-08-18,0,BANKNIFTY2181836400CE,CE,2021-08-18 14:29:00,2.9,2021-08-17 15:20:00,0.2,Expiry Closing,2.6999999999999997,178.61068366673993,482.24884590019775,0.04822488459001978,2021,55.752044276463984,55.752044276463984,0.0,0.031000000000000003,476.71191470652883,0.047671191470652886
