,Week,Week High,Week Low,Weekly Range,Current Week Open,Multiplier to Range,Entry Level Long,Entry Level Short,Break Type,Strike,Expiry,DTE,Contract,Option Type,Entry Time,Entry Price,Exit Time,Exit Price,Remark,Points,Slippage,Points w cs,Qty,PnL,PnL w cs,ROI%,ROI% w cs,Trade Year,Hedge Strike,Hedge Contract,Hedge Entry Price,Hedge Exit Price,Hedge Points,Hedge PnL,Total PnL,Total ROI%,Index,Cumulative ROI%,Running Max ROI%,Drawdown
105,2019-04-05,30231.9,29641.4,590.5,29780.55,50%,30075.8,29485.3,high,29500,2019-04-18,3,BANKNIFTY1941829500PE,PE,2019-04-15 09:48:00,28.45,2019-04-18 15:30:00,0.05,Friday Closing,28.4,0.285,28.115,465.4905272677701,13219.930974404671,13087.266174133356,1.3219930974404672,1.3087266174133354,2019,28300,BANKNIFTY1941828300PE,3.5,0.05,-3.45,-1605.942319073807,11481.323855059549,0.5740661927529774,BANKNIFTY,39.28789495089851,39.28789495089851,0.0
437,2019-04-05,11710.05,11549.8,160.25,11612.85,40%,11676.95,11548.75,high,11550,2019-04-18,3,NIFTY1941811550PE,PE,2019-04-15 10:24:00,12.95,2019-04-18 15:30:00,0.05,Friday Closing,12.9,0.13,12.769999999999998,1455.8596208770268,18780.589109313645,18591.32735859963,1.8780589109313646,1.859132735859963,2019,11100,NIFTY1941811100PE,1.5,0.05,-1.45,-2110.996450271689,16480.33090832794,0.8240165454163969,NIFTY,40.11191149631491,40.11191149631491,0.0
106,2019-04-12,30656.5,29711.55,944.9500000000008,30282.5,50%,30754.975,29810.025,low,30800,2019-04-25,3,BANKNIFTY19APR30800CE,CE,2019-04-22 14:23:00,14.25,2019-04-25 15:30:00,0.05,Expiry Closing,14.2,0.143,14.057,455.2109049023776,6463.994849613761,6398.899690212721,0.6463994849613762,0.6398899690212722,2019,32000,BANKNIFTY19APR32000CE,2.25,0.05,-2.2,-1001.4639907852307,5397.43569942749,0.2698717849713745,BANKNIFTY,40.38178328128628,40.38178328128628,0.0
438,2019-04-12,11856.15,11579.75,276.39999999999964,11727.05,40%,11837.61,11616.49,low,11850,2019-04-25,3,NIFTY19APR11850CE,CE,2019-04-22 14:41:00,5.65,2019-04-25 15:30:00,0.1,Expiry Closing,5.550000000000001,0.0575,5.492500000000001,1436.1006993810408,7970.358881564778,7887.783091350368,0.7970358881564779,0.7887783091350368,2019,12300,NIFTY19APR12300CE,0.8,0.05,-0.75,-1077.0755245357807,6810.707566814587,0.34053537834072933,NIFTY,40.722318659627014,40.722318659627014,0.0
439,2019-04-19,11796.6,11564.9,231.70000000000076,11683.75,40%,11776.43,11591.07,high,11600,2019-05-02,0,NIFTY1950211600PE,PE,2019-05-02 10:13:00,0.45,2019-05-02 15:30:00,0.05,Friday Closing,0.4,0.005,0.395,1443.561418868027,577.4245675472108,570.2067604528706,0.05774245675472108,0.057020676045287065,2019,11150,NIFTY1950211150PE,,,,,,,NIFTY,,,
107,2019-04-26,30047.3,29550.85,496.4500000000007,29811.65,50%,30059.875,29563.425000000003,high,29600,2019-05-09,6,BANKNIFTY1950929600PE,PE,2019-05-03 13:54:00,69.75,2019-05-06 09:15:00,185.05,SL Hit,-115.3,2.548,-117.848,465.7371329721098,-53699.49143168426,-54886.1896464972,-5.3699491431684265,-5.48861896464972,2019,28400,BANKNIFTY1950928400PE,3.85,2.5,-1.35,-628.7451295123483,-55514.93477600955,-2.775746738800477,BANKNIFTY,37.946571920826536,40.722318659627014,-2.7757467388004784
108,2019-04-26,30047.3,29550.85,496.4500000000007,29811.65,50%,30059.875,29563.425000000003,low,30100,2019-05-09,3,BANKNIFTY1950930100CE,CE,2019-05-06 09:15:00,57.0,2019-05-09 15:30:00,0.05,Expiry Closing,56.95,0.5705,56.3795,465.7371329721098,26523.72972276165,26258.026688401063,2.652372972276165,2.6258026688401066,2019,31300,BANKNIFTY1950931300CE,1.15,0.05,-1.1,-512.3108462693207,25745.715842131744,1.2872857921065872,BANKNIFTY,39.23385771293312,40.722318659627014,-1.4884609466938912
440,2019-04-26,11789.1,11656.0,133.10000000000036,11722.6,40%,11775.84,11669.36,low,11800,2019-05-09,3,NIFTY1950911800CE,CE,2019-05-06 09:15:00,10.25,2019-05-09 15:30:00,0.05,Expiry Closing,10.2,0.103,10.097,1443.6337450237097,14725.064199241837,14576.369923504391,1.4725064199241837,1.457636992350439,2019,12250,NIFTY1950912250CE,0.05,0.05,0.0,0.0,14576.369923504391,0.7288184961752195,NIFTY,39.962676209108345,40.722318659627014,-0.759642450518669
441,2019-05-10,11345.45,11108.45,237.0,11261.9,40%,11356.7,11167.1,high,11150,2019-05-23,6,NIFTY1952311150PE,PE,2019-05-17 13:30:00,167.0,2019-05-23 15:30:00,0.15,Friday Closing,166.85,1.6715,165.1785,1496.9137161323274,249760.0535366788,247257.9622601636,24.97600535366788,24.725796226016357,2019,10700,NIFTY1952310700PE,73.9,0.05,-73.85000000000001,-110547.0779363724,136710.88432379125,6.835544216189563,NIFTY,46.798220425297906,46.798220425297906,0.0
109,2019-05-10,29202.4,28526.1,676.3000000000029,28881.4,50%,29219.550000000003,28543.25,high,28500,2019-05-23,6,BANKNIFTY1952328500PE,PE,2019-05-17 13:30:00,427.85,2019-05-23 15:30:00,0.1,Friday Closing,427.75,4.2795000000000005,423.4705,479.1312665663913,204948.39927377383,202897.95701850305,20.494839927377384,20.289795701850306,2019,27400,BANKNIFTY1952327400PE,192.0,0.05,-191.95,-91969.2466174188,110928.71040108422,5.546435520054211,BANKNIFTY,52.344655945352116,52.344655945352116,0.0
110,2019-05-24,31711.3,30565.05,1146.25,31678.9,50%,32252.025,31105.775,low,32300,2019-06-06,6,BANKNIFTY1960632300CE,CE,2019-05-31 12:00:00,17.5,2019-06-04 09:36:00,20.9,SL Hit,-3.3999999999999986,0.384,-3.7839999999999994,434.0812708659379,-1475.876320944188,-1642.5635289567083,-0.1475876320944188,-0.16425635289567084,2019,33600,BANKNIFTY1960633600CE,,,,,,,BANKNIFTY,,,
442,2019-05-24,11968.15,11658.4,309.75,11999.8,40%,12123.7,11875.9,low,12100,2019-06-06,6,NIFTY1960612100CE,CE,2019-05-31 12:00:00,16.35,2019-06-03 09:27:00,17.1,SL Hit,-0.75,0.3345,-1.0845,1402.212195946782,-1051.6591469600864,-1520.699126504285,-0.10516591469600865,-0.15206991265042852,2019,12600,NIFTY1960612600CE,1.05,0.8,-0.25,-350.5530489866955,-1871.2521754909808,-0.09356260877454904,NIFTY,52.25109333657757,52.344655945352116,-0.09356260877454758
443,2019-05-31,12102.05,11830.65,271.39999999999964,11865.2,40%,11973.76,11756.64,high,11750,2019-06-13,3,NIFTY1961311750PE,PE,2019-06-10 09:34:00,10.65,2019-06-13 11:31:00,1.3,SL Hit,9.35,0.1195,9.2305,1419.771233096371,13274.861029451064,13105.198367096047,1.3274861029451064,1.3105198367096047,2019,11300,NIFTY1961311300PE,1.0,0.05,-0.95,-1348.782671441552,11756.415695654498,0.5878207847827249,NIFTY,52.8389141213603,52.8389141213603,0.0
111,2019-06-07,31398.7,30628.9,769.7999999999993,30983.45,50%,31368.35,30598.550000000003,low,31400,2019-06-20,6,BANKNIFTY1962031400CE,CE,2019-06-14 15:11:00,25.8,2019-06-20 15:30:00,0.05,Expiry Closing,25.75,0.2585,25.4915,446.3097357686968,11492.475696043944,11377.104629347736,1.1492475696043944,1.1377104629347736,2019,32700,BANKNIFTY1962032700CE,2.25,0.05,-2.2,-981.8814186911331,10395.223210656604,0.5197611605328303,BANKNIFTY,53.35867528189313,53.35867528189313,0.0
444,2019-06-07,12000.3,11769.65,230.64999999999964,11910.1,40%,12002.36,11817.84,low,12000,2019-06-20,6,NIFTY1962012000CE,CE,2019-06-14 15:12:00,12.3,2019-06-20 15:30:00,0.05,Expiry Closing,12.25,0.1235,12.1265,1416.3881103383,17350.754351644176,17175.830420017395,1.7350754351644175,1.7175830420017395,2019,12500,NIFTY1962012500CE,0.8,0.05,-0.75,-1062.291082753725,16113.53933726367,0.8056769668631836,NIFTY,54.16435224875631,54.16435224875631,0.0
445,2019-06-14,11911.45,11625.2,286.25,11827.6,40%,11942.1,11713.1,low,11950,2019-06-27,6,NIFTY19JUN11950CE,CE,2019-06-21 15:06:00,11.55,2019-06-27 15:30:00,0.05,Expiry Closing,11.5,0.116,11.384,1423.5352241230603,16370.655077415193,16205.524991416918,1.6370655077415193,1.6205524991416917,2019,12450,NIFTY19JUN12450CE,1.0,0.2,-0.8,-1138.8281792984485,15066.69681211847,0.7533348406059235,NIFTY,54.91768708936223,54.91768708936223,0.0
112,2019-06-14,31029.65,30221.3,808.3500000000022,30804.95,50%,31209.125,30400.775,high,30400,2019-06-27,0,BANKNIFTY19JUN30400PE,PE,2019-06-27 09:15:00,1.1,2019-06-27 15:30:00,0.1,Friday Closing,1.0,0.012,0.988,448.586751470924,448.586751470924,443.2037104532729,0.0448586751470924,0.04432037104532729,2019,29200,BANKNIFTY19JUN29200PE,0.1,0.05,-0.05,-22.4293375735462,420.7743728797267,0.02103871864398633,BANKNIFTY,54.93872580800622,54.93872580800622,0.0
446,2019-06-21,11910.8,11651.15,259.64999999999964,11861.15,40%,11965.01,11757.29,high,11750,2019-07-04,0,NIFTY1970411750PE,PE,2019-07-04 14:49:00,0.05,2019-07-04 15:30:00,0.05,Friday Closing,0.0,0.001,-0.001,1420.8095103974003,0.0,-1.4208095103974003,0.0,-0.00014208095103974004,2019,11300,NIFTY1970411300PE,,,,,,,NIFTY,,,
447,2019-06-28,11969.0,11775.85,193.14999999999964,11964.75,40%,12042.01,11887.49,low,12050,2019-07-11,6,NIFTY1971112050CE,CE,2019-07-05 11:45:00,34.85,2019-07-11 15:30:00,0.05,Expiry Closing,34.800000000000004,0.349,34.45100000000001,1411.7244546383868,49128.01102141586,48635.319186747074,4.912801102141586,4.863531918674707,2019,12550,NIFTY1971112550CE,,,,,,,NIFTY,,,
113,2019-06-28,31607.8,31061.3,546.5,31523.05,50%,31796.3,31249.8,low,31800,2019-07-11,3,BANKNIFTY1971131800CE,CE,2019-07-08 09:15:00,32.55,2019-07-11 15:30:00,0.05,Expiry Closing,32.5,0.3259999999999999,32.174,440.3028025273381,14309.841082138488,14166.302368514576,1.4309841082138486,1.4166302368514578,2019,33100,BANKNIFTY1971133100CE,5.9,0.05,-5.8500000000000005,-2575.771394784928,11590.530973729648,0.5795265486864825,BANKNIFTY,55.5182523566927,55.5182523566927,0.0
448,2019-07-12,11706.6,11532.5,174.10000000000036,11627.95,40%,11697.59,11558.31,low,11700,2019-07-25,6,NIFTY19JUL11700CE,CE,2019-07-19 09:42:00,17.95,2019-07-25 15:30:00,0.05,Expiry Closing,17.9,0.18,17.72,1453.2908060549223,26013.905428383103,25752.313083293226,2.60139054283831,2.5752313083293226,2019,12150,NIFTY19JUL12150CE,1.25,0.05,-1.2,-1743.9489672659067,24008.364116027315,1.2004182058013657,NIFTY,56.71867056249406,56.71867056249406,0.0
114,2019-07-12,30861.4,30334.65,526.75,30515.1,50%,30778.475,30251.725,low,30800,2019-07-25,6,BANKNIFTY19JUL30800CE,CE,2019-07-19 09:50:00,44.1,2019-07-25 15:30:00,0.05,Expiry Closing,44.05,0.4415,43.60850000000001,454.8633419946895,20036.730214866075,19835.90804937542,2.003673021486607,1.983590804937542,2019,32000,BANKNIFTY19JUL32000CE,3.35,0.05,-3.3000000000000003,-1501.0490285824756,18334.859020792945,0.9167429510396472,BANKNIFTY,57.635413513533706,57.635413513533706,0.0
449,2019-07-19,11639.9,11230.2,409.6999999999989,11247.45,40%,11411.33,11083.570000000002,low,11400,2019-08-01,2,NIFTY1980111400CE,CE,2019-07-30 14:55:00,2.2,2019-08-01 15:30:00,0.05,Expiry Closing,2.1500000000000004,0.0225,2.1275000000000004,1489.7474702773472,3202.957061096297,3169.4377430150566,0.3202957061096297,0.31694377430150567,2019,11850,NIFTY1980111850CE,0.4,0.1,-0.3,-446.92424108320427,2722.5135019318523,0.1361256750965926,NIFTY,57.7715391886303,57.7715391886303,0.0
115,2019-07-19,30537.65,28872.3,1665.3500000000022,29062.5,50%,29895.175000000003,28229.825,low,29900,2019-08-01,0,BANKNIFTY1980129900CE,CE,2019-08-01 14:29:00,0.1,2019-08-01 15:30:00,0.05,Expiry Closing,0.05,0.0015,0.0485,468.30299538303416,23.41514976915171,22.71269527607716,0.0023415149769151714,0.002271269527607716,2019,31100,BANKNIFTY1980131100CE,0.05,0.05,0.0,0.0,22.71269527607716,0.001135634763803858,BANKNIFTY,57.772674823394105,57.772674823394105,0.0
116,2019-07-26,29583.45,28049.8,1533.6500000000017,28224.25,50%,28991.075,27457.425,low,29000,2019-08-08,3,BANKNIFTY1980829000CE,CE,2019-08-05 09:45:00,16.9,2019-08-08 15:30:00,0.05,Expiry Closing,16.849999999999998,0.1694999999999999,16.6805,482.90723955562186,8136.986986512227,8055.13420940755,0.8136986986512228,0.805513420940755,2019,30200,BANKNIFTY1980830200CE,3.65,0.15,-3.5,-1690.1753384446763,6364.958870962873,0.3182479435481437,BANKNIFTY,58.09092276694225,58.09092276694225,0.0
450,2019-08-02,11079.8,10782.75,297.0499999999993,11087.9,40%,11206.72,10969.08,low,11200,2019-08-14,1,NIFTY1981411200CE,CE,2019-08-13 14:43:00,1.55,2019-08-14 15:30:00,0.05,Expiry Closing,1.5,0.016,1.484,1516.9469746723396,2275.4204620085093,2251.149310413752,0.22754204620085092,0.2251149310413752,2019,11650,NIFTY1981411650CE,0.45,0.05,-0.4,-606.7787898689359,1644.3705205448164,0.08221852602724082,NIFTY,58.17314129296949,58.17314129296949,0.0
117,2019-08-02,28541.2,27390.5,1150.7000000000007,28293.65,50%,28869.0,27718.300000000003,low,28900,2019-08-14,1,BANKNIFTY1981428900CE,CE,2019-08-13 14:49:00,2.7,2019-08-14 15:30:00,0.05,Expiry Closing,2.6500000000000004,0.0275,2.6225000000000005,484.9492535245419,1285.1155218400363,1271.7794173681114,0.12851155218400365,0.12717794173681113,2019,30100,BANKNIFTY1981430100CE,1.3,0.05,-1.25,-606.1865669056774,665.592850462434,0.0332796425231217,BANKNIFTY,58.20642093549261,58.20642093549261,0.0
451,2019-08-09,11181.3,10904.8,276.5,11043.65,40%,11154.25,10933.05,low,11150,2019-08-22,6,NIFTY1982211150CE,CE,2019-08-16 09:34:00,21.0,2019-08-22 15:30:00,0.05,Expiry Closing,20.95,0.2105,20.7395,1524.0827487280633,31929.533585852925,31608.714167245667,3.1929533585852923,3.1608714167245666,2019,11600,NIFTY1982211600CE,1.35,0.05,-1.3,-1981.3075733464825,29627.406593899184,1.4813703296949594,NIFTY,59.68779126518757,59.68779126518757,0.0
118,2019-08-09,28602.2,27683.85,918.3500000000022,27920.3,50%,28379.475,27461.125,high,27500,2019-08-22,3,BANKNIFTY1982227500PE,PE,2019-08-19 09:16:00,38.75,2019-08-21 14:47:00,60.65,SL Hit,-21.9,0.994,-22.894,493.3142702604612,-10803.5825187041,-11293.936903342998,-1.0803582518704098,-1.1293936903342998,2019,26400,BANKNIFTY1982226400PE,5.0,1.9,-3.1,-1529.2742378074297,-12823.211141150428,-0.6411605570575214,BANKNIFTY,59.046630708130046,59.68779126518757,-0.6411605570575247
119,2019-08-09,28602.2,27683.85,918.3500000000022,27920.3,50%,28379.475,27461.125,low,28400,2019-08-22,0,BANKNIFTY1982228400CE,CE,2019-08-22 10:35:00,0.95,2019-08-22 15:30:00,0.05,Expiry Closing,0.8999999999999999,0.01,0.8899999999999999,493.3142702604612,443.982843234415,439.0497005318104,0.0443982843234415,0.04390497005318104,2019,29500,BANKNIFTY1982229500CE,0.35,0.1,-0.2499999999999999,-123.32856756511528,315.7211329666951,0.015786056648334757,BANKNIFTY,59.06241676477838,59.68779126518757,-0.6253745004091869
452,2019-08-16,11146.8,10718.95,427.84999999999854,10699.6,40%,10870.74,10528.46,high,10550,2019-08-29,3,NIFTY19AUG10550PE,PE,2019-08-26 09:15:00,7.3,2019-08-29 15:30:00,0.05,Friday Closing,7.25,0.0735,7.1765,1563.8309811475576,11337.774613319792,11222.833036205448,1.133777461331979,1.1222833036205446,2019,10150,NIFTY19AUG10150PE,1.6,0.05,-1.55,-2423.9380207787144,8798.895015426733,0.43994475077133666,NIFTY,59.50236151554972,59.68779126518757,-0.18542974963784786
120,2019-08-16,28468.25,26978.35,1489.9000000000017,26835.35,50%,27580.3,26090.4,high,26100,2019-08-29,3,BANKNIFTY19AUG26100PE,PE,2019-08-26 09:15:00,25.65,2019-08-26 10:03:00,93.65,SL Hit,-68.0,1.193,-69.193,507.6086917111127,-34517.391036355664,-35122.96820556702,-3.4517391036355662,-3.5122968205567022,2019,25100,BANKNIFTY19AUG25100PE,,,,,,,BANKNIFTY,,,
453,2019-08-23,11141.7,10637.75,503.9500000000007,10987.8,40%,11189.38,10786.22,low,11200,2019-09-05,2,NIFTY1990511200CE,CE,2019-09-03 15:17:00,1.4,2019-09-05 15:30:00,0.05,Expiry Closing,1.35,0.0144999999999999,1.3355,1519.2977626999889,2051.051979644985,2029.022162085835,0.20510519796449847,0.2029022162085835,2019,11650,NIFTY1990511650CE,0.3,0.05,-0.25,-379.8244406749972,1649.1977214108376,0.08245988607054187,NIFTY,59.58482140162027,59.68779126518757,-0.10296986356730287
121,2019-08-30,27585.0,26642.6,942.4000000000016,26986.5,50%,27457.7,26515.3,high,26500,2019-09-12,3,BANKNIFTY1991226500PE,PE,2019-09-09 10:31:00,20.75,2019-09-12 15:30:00,0.05,Friday Closing,20.7,0.208,20.492,509.8751898374591,10554.416429635405,10448.362390149212,1.0554416429635405,1.0448362390149213,2019,25400,BANKNIFTY1991225400PE,2.55,0.05,-2.5,-1274.6879745936476,9173.674415555564,0.4586837207777782,BANKNIFTY,60.043505122398045,60.043505122398045,0.0
454,2019-08-30,11042.35,10746.6,295.75,10883.8,40%,11002.1,10765.5,high,10750,2019-09-12,3,NIFTY1991210750PE,PE,2019-09-09 10:34:00,8.15,2019-09-12 15:30:00,0.05,Friday Closing,8.1,0.082,8.017999999999999,1545.159560447551,12515.792439625162,12389.089355668462,1.2515792439625162,1.2389089355668463,2019,10300,NIFTY1991210300PE,0.85,0.1,-0.75,-1158.8696703356632,11230.2196853328,0.56151098426664,NIFTY,60.605016106664685,60.605016106664685,0.0
455,2019-09-06,11081.75,10867.65,214.1000000000004,10986.8,40%,11072.44,10901.16,high,10900,2019-09-19,6,NIFTY1991910900PE,PE,2019-09-13 15:05:00,13.95,2019-09-17 13:25:00,66.6,SL Hit,-52.64999999999999,0.8055,-53.4555,1535.3436098998957,-80835.8410612295,-82072.56033900386,-8.08358410612295,-8.207256033900386,2019,10450,NIFTY1991910450PE,1.2,1.2,0.0,0.0,-82072.56033900386,-4.103628016950193,NIFTY,56.501388089714496,60.605016106664685,-4.103628016950189
456,2019-09-06,11081.75,10867.65,214.1000000000004,10986.8,40%,11072.44,10901.16,low,11050,2019-09-19,2,NIFTY1991911050CE,CE,2019-09-17 12:16:00,15.35,2019-09-19 15:30:00,0.05,Expiry Closing,15.3,0.154,15.146,1535.3436098998957,23490.757231468404,23254.31431554382,2.3490757231468407,2.3254314315543816,2019,11500,NIFTY1991911500CE,0.5,0.05,-0.45,-690.904624454953,22563.409691088866,1.1281704845544434,NIFTY,57.62955857426894,60.605016106664685,-2.975457532395744
122,2019-09-06,28061.95,26964.95,1097.0,27772.0,50%,28320.5,27223.5,low,28300,2019-09-19,2,BANKNIFTY1991928300CE,CE,2019-09-17 14:07:00,8.5,2019-09-19 15:30:00,0.05,Expiry Closing,8.45,0.0855,8.3645,494.3415547041896,4177.186137250402,4134.919934323193,0.41771861372504016,0.4134919934323193,2019,29400,BANKNIFTY1991929400CE,1.75,0.1,-1.65,-815.6635652619127,3319.256369061281,0.16596281845306404,BANKNIFTY,57.79552139272201,60.605016106664685,-2.8094947139426765
457,2019-09-13,11084.3,10670.5,413.7999999999993,10746.8,40%,10912.32,10581.28,high,10600,2019-09-26,6,NIFTY19SEP10600PE,PE,2019-09-20 10:53:00,12.0,2019-09-26 15:30:00,0.05,Friday Closing,11.95,0.1205,11.8295,1557.8722031611976,18616.572827776312,18428.849227295384,1.8616572827776312,1.8428849227295385,2019,10200,NIFTY19SEP10200PE,2.35,0.05,-2.3000000000000003,-3583.106067270755,14845.74316002463,0.7422871580012315,NIFTY,58.53780855072324,60.605016106664685,-2.067207555941444
123,2019-09-13,28124.9,26645.15,1479.75,26878.65,50%,27618.525,26138.775,high,26100,2019-09-26,6,BANKNIFTY19SEP26100PE,PE,2019-09-20 11:09:00,20.25,2019-09-26 15:30:00,0.05,Friday Closing,20.2,0.203,19.997,506.9061436119416,10239.50410096122,10136.602153807997,1.0239504100961219,1.0136602153807996,2019,25100,BANKNIFTY19SEP25100PE,,,,,,,BANKNIFTY,,,
458,2019-09-27,11593.1,11248.75,344.3500000000004,11388.45,40%,11526.19,11250.71,low,11550,2019-10-10,6,NIFTY19101011550CE,CE,2019-10-04 12:56:00,17.3,2019-10-10 15:30:00,0.05,Expiry Closing,17.25,0.1735,17.0765,1474.901940710677,25442.05847725918,25186.16299054588,2.544205847725918,2.5186162990545875,2019,12000,NIFTY19101012000CE,1.25,0.05,-1.2,-1769.8823288528124,23416.280661693065,1.1708140330846533,NIFTY,59.708622583807895,60.605016106664685,-0.8963935228567905
124,2019-09-27,30111.2,28085.35,2025.8500000000024,28681.9,50%,29694.825000000004,27668.975,low,29700,2019-10-10,3,BANKNIFTY19101029700CE,CE,2019-10-07 09:19:00,20.95,2019-10-10 15:30:00,0.05,Expiry Closing,20.9,0.21,20.69,471.4626201703495,9853.568761560304,9754.561611324529,0.9853568761560303,0.9754561611324529,2019,30900,BANKNIFTY19101030900CE,5.1,0.1,-5.0,-2357.313100851747,7397.248510472782,0.36986242552363907,BANKNIFTY,60.07848500933154,60.605016106664685,-0.5265310973331481
459,2019-10-04,11399.9,11090.65,309.25,11257.7,40%,11381.4,11134.0,high,11150,2019-10-17,3,NIFTY19101711150PE,PE,2019-10-14 11:10:00,22.0,2019-10-17 15:30:00,1.05,Friday Closing,20.95,0.2305,20.7195,1493.6651027114412,31292.28390180469,30947.994095629707,3.129228390180469,3.0947994095629707,2019,10700,NIFTY19101710700PE,2.3,0.6,-1.6999999999999995,-2539.2306746094496,28408.763421020256,1.4204381710510128,NIFTY,61.49892318038255,61.49892318038255,0.0
125,2019-10-04,28857.7,27571.2,1286.5,28245.55,50%,28888.8,27602.3,high,27600,2019-10-17,0,BANKNIFTY19101727600PE,PE,2019-10-17 13:33:00,,2019-10-17 15:30:00,,Friday Closing,,,,484.6168757442331,,,,,2019,26500,BANKNIFTY19101726500PE,,,,,,,BANKNIFTY,,,
126,2019-10-11,29046.45,27742.5,1303.9500000000007,28954.8,50%,29606.775,28302.825,high,28300,2019-10-24,2,BANKNIFTY19102428300PE,PE,2019-10-22 12:06:00,30.75,2019-10-24 15:30:00,0.05,Friday Closing,30.7,0.308,30.392,472.8647412627684,14516.947556766989,14371.305216458057,1.4516947556766988,1.4371305216458055,2019,27200,BANKNIFTY19102427200PE,7.3,0.1,-7.2,-3404.6261370919324,10966.679079366124,0.5483339539683062,BANKNIFTY,62.04725713435085,62.04725713435085,0.0
461,2019-10-18,11713.8,11535.95,177.84999999999854,11646.15,40%,11717.29,11575.01,low,11700,2019-10-31,6,NIFTY19OCT11700CE,CE,2019-10-25 09:18:00,43.65,2019-10-29 10:35:00,71.6,SL Hit,-27.95,1.1525,-29.1025,1450.8474229109293,-40551.18547036047,-42223.28712526531,-4.055118547036047,-4.222328712526531,2019,12150,NIFTY19OCT12150CE,2.45,1.2,-1.2500000000000002,-1813.559278638662,-44036.846403903975,-2.201842320195199,NIFTY,59.84541481415565,62.04725713435085,-2.2018423201951975
460,2019-10-18,11713.8,11535.95,177.84999999999854,11646.15,40%,11717.29,11575.01,high,11600,2019-10-31,2,NIFTY19OCT11600PE,PE,2019-10-29 10:49:00,21.95,2019-10-31 15:30:00,0.05,Friday Closing,21.9,0.22,21.68,1450.8474229109293,31773.55856174935,31454.372128708947,3.1773558561749344,3.1454372128708945,2019,11150,NIFTY19OCT11150PE,1.9,0.05,-1.85,-2684.0677323852187,28770.30439632373,1.4385152198161866,NIFTY,61.28393003397184,62.04725713435085,-0.7633271003790085
127,2019-10-18,29691.85,28864.25,827.5999999999985,29228.65,50%,29642.45,28814.85,high,28800,2019-10-31,2,BANKNIFTY19OCT28800PE,PE,2019-10-29 10:56:00,36.6,2019-10-31 15:30:00,0.05,Friday Closing,36.55,0.3665,36.1835,472.295643578719,17262.405772802183,17089.30941943058,1.7262405772802183,1.708930941943058,2019,27600,BANKNIFTY19OCT27600PE,4.75,0.05,-4.7,-2219.7895248199798,14869.519894610605,0.7434759947305302,BANKNIFTY,62.02740602870237,62.04725713435085,-0.019851105648477585
128,2019-11-01,30818.9,30015.1,803.8000000000029,30571.3,50%,30973.2,30169.4,high,30200,2019-11-14,6,BANKNIFTY19111430200PE,PE,2019-11-08 12:12:00,101.65,2019-11-14 15:30:00,0.1,Friday Closing,101.55,1.0175,100.5325,452.0036676869035,45900.972453605056,45441.05872173363,4.590097245360505,4.544105872173363,2019,29000,BANKNIFTY19111429000PE,12.35,0.05,-12.3,-5559.645112548913,39881.41360918472,1.9940706804592359,BANKNIFTY,64.0214767091616,64.0214767091616,0.0
462,2019-11-01,12021.1,11843.35,177.75,11987.15,40%,12058.25,11916.05,low,12050,2019-11-14,6,NIFTY19111412050CE,CE,2019-11-08 15:06:00,25.7,2019-11-14 15:30:00,0.05,Expiry Closing,25.65,0.2575,25.3925,1409.823150125433,36161.96380071735,35798.93433956005,3.616196380071735,3.579893433956005,2019,12550,NIFTY19111412550CE,0.9,0.05,-0.85,-1198.349677606618,34600.584661953435,1.7300292330976719,NIFTY,65.75150594225927,65.75150594225927,0.0
463,2019-11-08,12033.95,11802.9,231.0500000000011,11904.2,40%,11996.62,11811.78,high,11800,2019-11-21,1,NIFTY19112111800PE,PE,2019-11-20 09:15:00,6.05,2019-11-21 15:30:00,0.05,Friday Closing,6.0,0.061,5.939,1417.0658068689347,8502.394841213609,8415.953826994604,0.8502394841213609,0.8415953826994603,2019,11350,NIFTY19112111350PE,,,,,,,NIFTY,,,
129,2019-11-08,31203.65,30340.25,863.4000000000015,30912.4,50%,31344.1,30480.7,high,30500,2019-11-21,1,BANKNIFTY19112130500PE,PE,2019-11-20 10:01:00,18.75,2019-11-21 15:30:00,0.1,Friday Closing,18.65,0.1885,18.4615,446.65503236653785,8330.11635363593,8245.921880034837,0.8330116353635931,0.8245921880034837,2019,29300,BANKNIFTY19112129300PE,2.8,0.05,-2.75,-1228.301339007979,7017.620541026858,0.3508810270513429,BANKNIFTY,66.10238696931061,66.10238696931061,0.0
465,2019-11-15,12038.5,11867.8,170.70000000000073,11967.3,40%,12035.58,11899.02,low,12050,2019-11-28,6,NIFTY19NOV12050CE,CE,2019-11-22 11:33:00,23.0,2019-11-25 13:31:00,62.05,SL Hit,-39.05,0.8505,-39.9005,1412.478667417773,-55157.29196266404,-56358.605069302845,-5.515729196266404,-5.6358605069302845,2019,12550,NIFTY19NOV12550CE,1.15,1.1,-0.0499999999999998,-70.62393337088841,-56429.22900267373,-2.8214614501336865,NIFTY,63.280925519176925,66.10238696931061,-2.8214614501336897
