Month,Month High,Month Low,Monthly Range,Current Month Open,Multiplier to Range,Entry Level Long,Entry Level Short,Break Type,Strike,Expiry,DTE,Contract,Option Type,Entry Time,Entry Price,Exit Time,Exit Price,Remark,Points,Slippage,Points w cs,Qty,PnL,PnL w cs,ROI%,ROI% w cs,Trade Year
2018-06-30,11231.45,10796.45,435.0,11019.75,10%,11063.25,10976.25,high,11000,2018-07-31,26,FINNIFTY18JUL11000PE,PE,2018-07-05 10:24:00,,2018-07-31 15:30:00,,Expiry Closing,,,,727.2727272727273,,,,,2018
2018-06-30,11231.45,10796.45,435.0,11019.75,10%,11063.25,10976.25,low,11050,2018-07-31,29,FINNIFTY18JUL11050CE,CE,2018-07-02 09:19:00,,2018-07-12 09:20:00,,SL Hit,,,,723.9819004524887,,,,,2018
2018-07-31,11760.3,10868.6,891.6999999999989,11642.35,10%,11731.52,11553.18,high,11550,2018-08-28,22,FINNIFTY18AUG11550PE,PE,2018-08-06 10:38:00,,2018-08-28 15:30:00,,Expiry Closing,,,,692.6406926406927,,,,,2018
2018-07-31,11760.3,10868.6,891.6999999999989,11642.35,10%,11731.52,11553.18,low,11750,2018-08-28,27,FINNIFTY18AUG11750CE,CE,2018-08-01 15:26:00,,2018-08-08 11:28:00,,SL Hit,,,,680.8510638297872,,,,,2018
2018-08-31,11854.9,11448.95,405.9499999999989,11785.05,10%,11825.644999999999,11744.455,low,11850,2018-09-25,22,FINNIFTY18SEP11850CE,CE,2018-09-03 09:15:00,,2018-09-25 15:30:00,,Expiry Closing,,,,675.1054852320675,,,,,2018
2018-09-30,11785.05,10356.7,1428.3499999999985,10550.75,10%,10693.585,10407.915,high,10400,2018-10-30,29,FINNIFTY18OCT10400PE,PE,2018-10-01 15:01:00,,2018-10-04 13:47:00,,SL Hit,,,,769.2307692307693,,,,,2018
2018-09-30,11785.05,10356.7,1428.3499999999985,10550.75,10%,10693.585,10407.915,low,10700,2018-10-30,26,FINNIFTY18OCT10700CE,CE,2018-10-04 09:16:00,,2018-10-30 15:30:00,,Expiry Closing,,,,747.6635514018692,,,,,2018
2018-10-31,10748.4,10029.2,719.1999999999989,10703.2,10%,10775.12,10631.28,high,10650,2018-11-27,25,FINNIFTY18NOV10650PE,PE,2018-11-02 09:15:00,,2018-11-27 15:30:00,,Expiry Closing,,,,751.1737089201878,,,,,2018
2018-10-31,10748.4,10029.2,719.1999999999989,10703.2,10%,10775.12,10631.28,low,10800,2018-11-27,26,FINNIFTY18NOV10800CE,CE,2018-11-01 09:54:00,,2018-11-02 09:15:00,,SL Hit,,,,740.7407407407408,,,,,2018
2018-11-30,11474.3,10622.0,852.2999999999993,11503.85,10%,11589.08,11418.62,high,11400,2018-12-24,5,FINNIFTY18122411400PE,PE,2018-12-19 10:32:00,,2018-12-24 15:30:00,,Expiry Closing,,,,701.7543859649123,,,,,2018
2018-11-30,11474.3,10622.0,852.2999999999993,11503.85,10%,11589.08,11418.62,low,11600,2018-12-24,21,FINNIFTY18122411600CE,CE,2018-12-03 12:16:00,,2018-12-18 14:35:00,,SL Hit,,,,689.6551724137931,,,,,2018
2018-12-31,11655.7,10837.6,818.1000000000004,11608.55,10%,11690.359999999999,11526.74,high,11550,2019-01-29,28,FINNIFTY19JAN11550PE,PE,2019-01-01 15:04:00,,2019-01-29 15:30:00,,Expiry Closing,,,,692.6406926406927,,,,,2019
2018-12-31,11655.7,10837.6,818.1000000000004,11608.55,10%,11690.359999999999,11526.74,low,11700,2019-01-29,26,FINNIFTY19JAN11700CE,CE,2019-01-03 11:15:00,,2019-01-07 09:15:00,,SL Hit,,,,683.7606837606837,,,,,2019
2019-01-31,11751.75,11149.05,602.7000000000007,11476.95,10%,11537.220000000001,11416.68,high,11400,2019-02-26,25,FINNIFTY19FEB11400PE,PE,2019-02-01 12:31:00,,2019-02-15 12:16:00,,SL Hit,,,,701.7543859649123,,,,,2019
2019-01-31,11751.75,11149.05,602.7000000000007,11476.95,10%,11537.220000000001,11416.68,low,11550,2019-02-26,25,FINNIFTY19FEB11550CE,CE,2019-02-01 14:30:00,,2019-02-26 15:30:00,,Expiry Closing,,,,692.6406926406927,,,,,2019
2019-02-28,11684.05,11134.95,549.0999999999985,11284.85,10%,11339.76,11229.94,high,11250,2019-03-26,21,FINNIFTY19MAR11250PE,PE,2019-03-05 10:45:00,,2019-03-26 15:30:00,,Expiry Closing,,,,711.1111111111111,,,,,2019
