,Week,Week High,Week Low,Weekly Range,Current Week Open,Multiplier to Range,Entry Level Long,Entry Level Short,Break Type,Strike,Expiry,DTE,Contract,Entry Time,Entry Price,Exit Time,Exit Price,Remark,Points
223,2020-06-22,22479.35,20928.7,1550.6499999999978,21291.55,25%,21679.212499999998,20903.8875,high,21700,2020-07-09,8,BANKNIFTY2070921700PE,2020-07-01 11:27:00,609.6,2020-07-03 15:20:00,342.0,Friday Closing,267.6
224,2020-06-29,22344.7,21026.6,1318.1000000000022,22270.95,25%,22600.475000000002,21941.425,high,22600,2020-07-16,9,BANKNIFTY2071622600PE,2020-07-07 14:22:00,530.45,2020-07-10 15:20:00,475.1,Friday Closing,55.35000000000002
225,2020-07-06,23078.9,22040.55,1038.3500000000022,22613.25,25%,22872.8375,22353.6625,low,22400,2020-07-23,10,BANKNIFTY2072322400CE,2020-07-13 11:07:00,546.55,2020-07-17 15:20:00,241.5,Friday Closing,305.04999999999995
226,2020-07-13,22650.05,21028.0,1622.0499999999993,22307.3,25%,22712.8125,21901.7875,high,22700,2020-07-30,9,BANKNIFTY20JUL22700PE,2020-07-21 09:17:00,569.4,2020-07-24 15:20:00,419.65,Friday Closing,149.75
227,2020-07-20,23208.4,22199.5,1008.9000000000015,22664.6,25%,22916.824999999997,22412.375,low,22400,2020-08-06,10,BANKNIFTY2080622400CE,2020-07-27 09:18:00,630.9,2020-07-31 15:20:00,117.0,Friday Closing,513.9
228,2020-07-27,22664.6,21378.35,1286.25,21543.8,25%,21865.3625,21222.2375,high,21900,2020-08-13,8,BANKNIFTY2081321900PE,2020-08-05 09:49:00,463.2,2020-08-07 15:20:00,380.95,Friday Closing,82.25
229,2020-07-27,22664.6,21378.35,1286.25,21543.8,25%,21865.3625,21222.2375,low,21200,2020-08-13,10,BANKNIFTY2081321200CE,2020-08-03 12:26:00,600.0,2020-08-07 15:20:00,710.0,Friday Closing,-110.0
230,2020-08-03,21933.45,21034.0,899.4500000000007,21824.9,25%,22049.7625,21600.037500000002,high,22000,2020-08-20,10,BANKNIFTY2082022000PE,2020-08-10 09:32:00,454.75,2020-08-14 15:20:00,510.0,Friday Closing,-55.25
231,2020-08-03,21933.45,21034.0,899.4500000000007,21824.9,25%,22049.7625,21600.037500000002,low,21600,2020-08-20,6,BANKNIFTY2082021600CE,2020-08-14 14:15:00,357.25,2020-08-14 15:20:00,360.0,Friday Closing,-2.75
232,2020-08-10,22438.15,21461.35,976.8000000000029,21906.95,25%,22151.15,21662.75,high,22200,2020-08-27,9,BANKNIFTY20AUG22200PE,2020-08-18 14:48:00,419.05,2020-08-21 15:20:00,220.0,Friday Closing,199.05
233,2020-08-10,22438.15,21461.35,976.8000000000029,21906.95,25%,22151.15,21662.75,low,21700,2020-08-27,10,BANKNIFTY20AUG21700CE,2020-08-17 09:37:00,452.75,2020-08-21 15:20:00,690.0,Friday Closing,-237.25
234,2020-08-17,22418.8,21404.05,1014.75,22436.85,25%,22690.5375,22183.1625,high,22700,2020-09-03,10,BANKNIFTY2090322700PE,2020-08-24 11:10:00,422.85,2020-08-28 15:20:00,34.6,Friday Closing,388.25
235,2020-08-24,24608.7,22436.1,2172.600000000002,25038.8,25%,25581.95,24495.649999999998,low,24500,2020-09-10,10,BANKNIFTY2091024500CE,2020-08-31 10:20:00,565.45,2020-08-31 10:25:00,637.9,SL Hit,-72.44999999999993
236,2020-08-31,25228.5,22878.05,2350.4500000000007,23036.25,25%,23623.8625,22448.6375,low,22400,2020-09-17,8,BANKNIFTY2091722400CE,2020-09-09 09:15:00,581.1,2020-09-11 15:20:00,406.0,Friday Closing,175.10000000000002
237,2020-09-07,23107.45,22085.65,1021.7999999999993,22683.35,25%,22938.8,22427.899999999998,low,22400,2020-09-24,10,BANKNIFTY20SEP22400CE,2020-09-14 13:15:00,539.4,2020-09-18 15:20:00,215.05,Friday Closing,324.34999999999997
238,2020-09-14,22746.6,21791.2,955.3999999999978,21983.4,25%,22222.25,21744.550000000003,low,21700,2020-10-01,10,BANKNIFTY20100121700CE,2020-09-21 13:39:00,564.05,2020-09-25 15:20:00,79.0,Friday Closing,485.04999999999995
239,2020-09-21,22094.2,20407.45,1686.75,21152.05,25%,21573.7375,20730.3625,high,21600,2020-10-08,10,BANKNIFTY20100821600PE,2020-09-28 11:31:00,483.95,2020-10-02 15:20:00,107.55,Friday Closing,376.4
240,2020-09-28,22292.55,21055.1,1237.4500000000007,22352.1,25%,22661.462499999998,22042.7375,high,22700,2020-10-15,10,BANKNIFTY20101522700PE,2020-10-05 09:22:00,522.85,2020-10-09 15:20:00,77.85,Friday Closing,445.0
241,2020-10-05,23903.05,22248.85,1654.2000000000007,23955.6,25%,24369.149999999998,23542.05,low,23500,2020-10-22,9,BANKNIFTY20102223500CE,2020-10-13 09:15:00,560.0,2020-10-14 15:17:00,731.05,SL Hit,-171.04999999999995
242,2020-10-12,24186.75,22971.45,1215.2999999999993,23902.9,25%,24206.725000000002,23599.075,high,24200,2020-10-29,10,BANKNIFTY20OCT24200PE,2020-10-19 13:15:00,518.15,2020-10-23 15:20:00,269.6,Friday Closing,248.54999999999995
243,2020-10-26,24809.65,23613.9,1195.75,24367.6,25%,24666.5375,24068.6625,high,24700,2020-11-12,10,BANKNIFTY20111224700PE,2020-11-02 12:48:00,764.0,2020-11-06 15:20:00,44.1,Friday Closing,719.9
244,2020-11-02,26850.5,24128.65,2721.8499999999985,27088.95,25%,27769.4125,26408.487500000003,high,27800,2020-11-19,9,BANKNIFTY20111927800PE,2020-11-10 09:15:00,522.05,2020-11-13 15:20:00,176.35,Friday Closing,345.69999999999993
245,2020-11-09,29028.75,27088.95,1939.7999999999993,28792.25,25%,29277.2,28307.3,high,29300,2020-11-26,8,BANKNIFTY20NOV29300PE,2020-11-18 09:16:00,588.85,2020-11-20 15:20:00,518.95,Friday Closing,69.89999999999998
246,2020-11-16,29781.95,28582.5,1199.4500000000007,29432.8,25%,29732.6625,29132.9375,high,29700,2020-12-03,9,BANKNIFTY20120329700PE,2020-11-24 14:35:00,621.35,2020-11-27 15:20:00,459.9,Friday Closing,161.45000000000005
247,2020-11-16,29781.95,28582.5,1199.4500000000007,29432.8,25%,29732.6625,29132.9375,low,29100,2020-12-03,10,BANKNIFTY20120329100CE,2020-11-23 09:54:00,664.05,2020-11-24 15:21:00,950.35,SL Hit,-286.30000000000007
248,2020-11-23,30196.75,28853.4,1343.3499999999985,29844.8,25%,30180.637499999997,29508.9625,low,29500,2020-12-10,8,BANKNIFTY20121029500CE,2020-12-02 12:56:00,589.45,2020-12-04 15:20:00,847.95,Friday Closing,-258.5
249,2020-11-30,30155.35,29152.3,1003.0499999999993,30062.6,25%,30313.3625,29811.837499999998,high,30300,2020-12-17,10,BANKNIFTY20121730300PE,2020-12-07 12:57:00,545.2,2020-12-11 15:20:00,256.0,Friday Closing,289.20000000000005
250,2020-12-07,30809.75,29951.25,858.5,30735.15,25%,30949.775,30520.525,low,30500,2020-12-24,9,BANKNIFTY20122430500CE,2020-12-15 09:51:00,544.05,2020-12-16 09:15:00,684.95,SL Hit,-140.9000000000001
251,2020-12-14,30945.1,30348.15,596.9499999999971,30595.8,25%,30745.0375,30446.5625,low,30400,2020-12-31,10,BANKNIFTY20DEC30400CE,2020-12-21 09:15:00,536.0,2020-12-25 15:20:00,359.0,Friday Closing,177.0
252,2020-12-21,30598.95,28977.65,1621.2999999999993,30558.85,25%,30964.175,30153.524999999998,high,31000,2021-01-07,9,BANKNIFTY2110731000PE,2020-12-29 09:15:00,457.0,2021-01-01 15:20:00,248.85,Friday Closing,208.15
253,2020-12-28,31505.55,30558.85,946.7000000000007,31485.15,25%,31721.825,31248.475000000002,high,31700,2021-01-14,9,BANKNIFTY2111431700PE,2021-01-05 14:33:00,491.45,2021-01-08 15:20:00,191.0,Friday Closing,300.45
254,2020-12-28,31505.55,30558.85,946.7000000000007,31485.15,25%,31721.825,31248.475000000002,low,31200,2021-01-14,10,BANKNIFTY2111431200CE,2021-01-04 10:48:00,634.4,2021-01-05 14:00:00,723.9,SL Hit,-89.5
255,2021-01-04,32298.05,30904.5,1393.5499999999993,32280.3,25%,32628.6875,31931.9125,high,32600,2021-01-21,8,BANKNIFTY2112132600PE,2021-01-13 09:35:00,500.15,2021-01-15 15:20:00,607.05,Friday Closing,-106.89999999999998
256,2021-01-04,32298.05,30904.5,1393.5499999999993,32280.3,25%,32628.6875,31931.9125,low,31900,2021-01-21,10,BANKNIFTY2112131900CE,2021-01-11 10:20:00,645.0,2021-01-12 12:39:00,805.0,SL Hit,-160.0
257,2021-01-11,32718.5,31734.2,984.2999999999993,32275.15,25%,32521.225000000002,32029.075,high,32500,2021-01-28,8,BANKNIFTY21JAN32500PE,2021-01-20 10:49:00,421.6,2021-01-22 10:25:00,916.45,SL Hit,-494.85
258,2021-01-11,32718.5,31734.2,984.2999999999993,32275.15,25%,32521.225000000002,32029.075,low,32000,2021-01-28,10,BANKNIFTY21JAN32000CE,2021-01-18 11:35:00,692.45,2021-01-21 09:15:00,853.8,SL Hit,-161.3499999999999
259,2021-01-18,32841.35,31121.8,1719.5499999999993,31507.15,25%,31937.037500000002,31077.2625,low,31100,2021-02-04,10,BANKNIFTY2120431100CE,2021-01-25 09:48:00,744.65,2021-01-29 15:20:00,409.05,Friday Closing,335.59999999999997
260,2021-01-25,31694.2,29694.95,1999.25,30976.35,25%,31476.1625,30476.5375,high,31500,2021-02-11,10,BANKNIFTY2121131500PE,2021-02-01 11:28:00,756.35,2021-02-05 15:20:00,23.6,Friday Closing,732.75
261,2021-02-08,36474.25,35429.2,1045.050000000003,36501.4,25%,36762.662500000006,36240.1375,high,36800,2021-02-25,10,BANKNIFTY21FEB36800PE,2021-02-15 09:25:00,648.85,2021-02-19 15:20:00,1023.1,Friday Closing,-374.25
262,2021-02-08,36474.25,35429.2,1045.050000000003,36501.4,25%,36762.662500000006,36240.1375,low,36200,2021-02-25,6,BANKNIFTY21FEB36200CE,2021-02-19 09:19:00,556.8,2021-02-19 10:11:00,705.1,SL Hit,-148.30000000000007
263,2021-02-15,37703.05,35587.75,2115.300000000003,35874.3,25%,36403.125,35345.475000000006,high,36400,2021-03-04,8,BANKNIFTY2130436400PE,2021-02-24 16:18:00,479.3,2021-02-26 09:15:00,1188.85,SL Hit,-709.55
264,2021-02-15,37703.05,35587.75,2115.300000000003,35874.3,25%,36403.125,35345.475000000006,low,35300,2021-03-04,10,BANKNIFTY2130435300CE,2021-02-22 13:34:00,781.15,2021-02-26 15:20:00,455.0,Friday Closing,326.15
265,2021-02-22,37220.7,34662.2,2558.5,35374.25,25%,36013.875,34734.625,high,36000,2021-03-10,7,BANKNIFTY2131036000PE,2021-03-03 10:38:00,580.05,2021-03-05 15:20:00,969.9,Friday Closing,-389.85
266,2021-03-01,36451.4,34899.2,1552.2000000000044,35462.45,25%,35850.5,35074.399999999994,high,35900,2021-03-18,9,BANKNIFTY2131835900PE,2021-03-09 10:04:00,713.15,2021-03-12 15:20:00,803.35,Friday Closing,-90.20000000000005
267,2021-03-08,36497.35,35091.9,1405.449999999997,35544.25,25%,35895.6125,35192.8875,low,35200,2021-03-25,10,BANKNIFTY21MAR35200CE,2021-03-15 09:21:00,786.6,2021-03-19 15:20:00,173.0,Friday Closing,613.6
268,2021-03-15,35544.25,33362.85,2181.4000000000015,34088.4,25%,34633.75,33543.05,low,33500,2021-04-01,10,BANKNIFTY2140133500CE,2021-03-22 12:44:00,872.15,2021-03-26 15:20:00,515.0,Friday Closing,357.15
269,2021-03-29,33990.1,33154.7,835.4000000000015,33649.15,25%,33858.0,33440.3,low,33400,2021-04-15,10,BANKNIFTY2141533400CE,2021-04-05 09:16:00,804.2,2021-04-09 15:20:00,135.0,Friday Closing,669.2
270,2021-04-05,33688.25,32158.45,1529.7999999999993,31637.9,25%,32020.350000000002,31255.45,high,32000,2021-04-22,7,BANKNIFTY2142232000PE,2021-04-15 09:16:00,590.0,2021-04-15 09:16:00,590.0,SL Hit,0.0
271,2021-04-05,33688.25,32158.45,1529.7999999999993,31637.9,25%,32020.350000000002,31255.45,low,31300,2021-04-22,10,BANKNIFTY2142231300CE,2021-04-12 09:18:00,812.8,2021-04-16 15:20:00,959.35,Friday Closing,-146.55000000000007
272,2021-04-12,32325.15,30522.5,1802.6500000000015,30993.45,25%,31444.112500000003,30542.7875,high,31400,2021-04-29,9,BANKNIFTY21APR31400PE,2021-04-20 09:15:00,598.4,2021-04-23 15:20:00,522.0,Friday Closing,76.39999999999998
273,2021-04-12,32325.15,30522.5,1802.6500000000015,30993.45,25%,31444.112500000003,30542.7875,low,30500,2021-04-29,10,BANKNIFTY21APR30500CE,2021-04-19 09:36:00,850.75,2021-04-23 15:20:00,1356.25,Friday Closing,-505.5
274,2021-04-19,32147.0,30407.9,1739.0999999999985,32316.65,25%,32751.425000000003,31881.875,high,32800,2021-05-06,9,BANKNIFTY2150632800PE,2021-04-27 14:42:00,744.0,2021-04-30 15:20:00,651.75,Friday Closing,92.25
275,2021-04-26,34284.85,32149.8,2135.0499999999993,32368.55,25%,32902.3125,31834.7875,high,32900,2021-05-12,8,BANKNIFTY2151232900PE,2021-05-04 11:08:00,656.65,2021-05-05 10:04:00,1141.25,SL Hit,-484.6
276,2021-05-03,33255.5,31921.65,1333.8499999999985,33175.3,25%,33508.762500000004,32841.8375,low,32800,2021-05-20,9,BANKNIFTY2152032800CE,2021-05-11 09:15:00,537.65,2021-05-14 15:20:00,185.0,Friday Closing,352.65
277,2021-05-10,33297.6,32119.9,1177.699999999997,32437.85,25%,32732.274999999998,32143.425,high,32700,2021-05-27,10,BANKNIFTY21MAY32700PE,2021-05-17 09:43:00,599.05,2021-05-21 15:20:00,36.2,Friday Closing,562.8499999999999
278,2021-05-24,35434.65,34410.8,1023.8499999999985,35097.45,25%,35353.4125,34841.487499999996,high,35400,2021-06-10,10,BANKNIFTY2161035400PE,2021-05-31 10:15:00,643.9,2021-06-04 15:20:00,363.0,Friday Closing,280.9
279,2021-05-31,35804.35,34935.25,869.0999999999985,35460.8,25%,35678.075000000004,35243.525,low,35200,2021-06-17,9,BANKNIFTY2161735200CE,2021-06-08 09:34:00,557.8,2021-06-11 15:20:00,295.05,Friday Closing,262.74999999999994
280,2021-06-07,35545.45,34645.8,899.6499999999942,34936.55,25%,35161.4625,34711.637500000004,high,35200,2021-06-24,9,BANKNIFTY21JUN35200PE,2021-06-15 09:20:00,470.0,2021-06-17 09:15:00,685.0,SL Hit,-215.0
281,2021-06-07,35545.45,34645.8,899.6499999999942,34936.55,25%,35161.4625,34711.637500000004,low,34700,2021-06-24,10,BANKNIFTY21JUN34700CE,2021-06-14 09:25:00,610.85,2021-06-18 15:20:00,327.0,Friday Closing,283.85
282,2021-06-14,35377.7,33915.15,1462.5499999999956,34109.45,25%,34475.087499999994,33743.8125,high,34500,2021-07-01,10,BANKNIFTY2170134500PE,2021-06-21 12:35:00,517.7,2021-06-25 15:20:00,91.0,Friday Closing,426.70000000000005
283,2021-06-21,35490.6,33939.25,1551.3499999999985,35488.2,25%,35876.0375,35100.362499999996,low,35100,2021-07-08,9,BANKNIFTY2170835100CE,2021-06-29 10:01:00,511.35,2021-07-02 15:20:00,163.35,Friday Closing,348.0
284,2021-06-28,35575.3,34637.35,937.9500000000044,35010.95,25%,35245.4375,34776.462499999994,high,35200,2021-07-15,9,BANKNIFTY2171535200PE,2021-07-06 09:15:00,321.85,2021-07-09 15:20:00,300.05,Friday Closing,21.80000000000001
285,2021-07-05,35810.5,34862.2,948.3000000000029,35285.05,25%,35522.125,35047.975000000006,high,35500,2021-07-22,9,BANKNIFTY2172235500PE,2021-07-13 11:46:00,324.05,2021-07-16 15:20:00,145.9,Friday Closing,178.15
286,2021-07-12,35984.65,35063.5,921.1500000000015,35070.5,25%,35300.7875,34840.2125,high,35300,2021-07-29,10,BANKNIFTY21JUL35300PE,2021-07-19 09:39:00,351.95,2021-07-19 12:40:00,497.6,SL Hit,-145.65000000000003
287,2021-07-12,35984.65,35063.5,921.1500000000015,35070.5,25%,35300.7875,34840.2125,low,34800,2021-07-29,9,BANKNIFTY21JUL34800CE,2021-07-20 09:15:00,471.7,2021-07-23 15:20:00,415.0,Friday Closing,56.69999999999999
288,2021-07-19,35346.35,34357.8,988.5499999999956,34947.85,25%,35194.987499999996,34700.7125,low,34700,2021-08-05,8,BANKNIFTY2180534700CE,2021-07-28 09:15:00,463.45,2021-07-30 15:20:00,254.0,Friday Closing,209.45
289,2021-07-26,35185.85,34117.7,1068.1500000000015,34760.9,25%,35027.9375,34493.8625,high,35000,2021-08-12,9,BANKNIFTY2181235000PE,2021-08-03 14:30:00,350.5,2021-08-06 15:20:00,63.0,Friday Closing,287.5
290,2021-08-02,36218.2,34593.7,1624.5,35824.2,25%,36230.325,35418.075,high,36200,2021-08-18,8,BANKNIFTY2181836200PE,2021-08-10 09:27:00,388.3,2021-08-13 15:20:00,280.85,Friday Closing,107.44999999999999
291,2021-08-09,36315.3,35532.8,782.5,36100.65,25%,36296.275,35905.025,low,35900,2021-08-26,9,BANKNIFTY21AUG35900CE,2021-08-17 09:16:00,469.1,2021-08-20 15:20:00,66.9,Friday Closing,402.20000000000005
292,2021-08-16,36257.4,34930.75,1326.6500000000015,35424.2,25%,35755.862499999996,35092.5375,high,35800,2021-09-02,9,BANKNIFTY2190235800PE,2021-08-24 14:26:00,402.55,2021-08-27 15:20:00,361.0,Friday Closing,41.55000000000001
293,2021-08-16,36257.4,34930.75,1326.6500000000015,35424.2,25%,35755.862499999996,35092.5375,low,35100,2021-09-02,10,BANKNIFTY2190235100CE,2021-08-23 09:55:00,500.0,2021-08-27 15:20:00,654.5,Friday Closing,-154.5
294,2021-08-23,35907.55,34818.9,1088.6500000000015,35781.05,25%,36053.2125,35508.887500000004,high,36100,2021-09-09,10,BANKNIFTY2190936100PE,2021-08-30 10:34:00,407.45,2021-09-03 15:20:00,83.95,Friday Closing,323.5
295,2021-08-30,37138.65,35721.9,1416.75,36878.25,25%,37232.4375,36524.0625,low,36500,2021-09-16,9,BANKNIFTY2191636500CE,2021-09-07 09:15:00,496.95,2021-09-10 15:20:00,413.95,Friday Closing,83.0
296,2021-09-06,36923.1,36153.6,769.5,36608.45,25%,36800.825,36416.075,high,36800,2021-09-23,8,BANKNIFTY2192336800PE,2021-09-15 14:06:00,328.05,2021-09-17 15:20:00,51.65,Friday Closing,276.40000000000003
297,2021-09-06,36923.1,36153.6,769.5,36608.45,25%,36800.825,36416.075,low,36400,2021-09-23,10,BANKNIFTY2192336400CE,2021-09-13 09:54:00,466.75,2021-09-15 14:19:00,746.45,SL Hit,-279.70000000000005
298,2021-09-13,38112.0,36328.9,1783.0999999999985,37388.2,25%,37833.975,36942.424999999996,high,37800,2021-09-30,6,BANKNIFTY21SEP37800PE,2021-09-24 09:15:00,284.9,2021-09-24 15:20:00,355.0,Friday Closing,-70.10000000000002
299,2021-09-13,38112.0,36328.9,1783.0999999999985,37388.2,25%,37833.975,36942.424999999996,low,36900,2021-09-30,9,BANKNIFTY21SEP36900CE,2021-09-21 10:00:00,608.35,2021-09-24 15:20:00,1018.8,Friday Closing,-410.44999999999993
300,2021-09-20,38109.15,36528.0,1581.1500000000015,38054.75,25%,38450.0375,37659.4625,low,37700,2021-10-07,9,BANKNIFTY21100737700CE,2021-09-28 13:10:00,626.0,2021-10-01 15:20:00,196.0,Friday Closing,430.0
301,2021-09-27,38366.55,36894.85,1471.7000000000044,37392.15,25%,37760.075000000004,37024.225,high,37800,2021-10-14,9,BANKNIFTY21101437800PE,2021-10-05 14:42:00,418.9,2021-10-08 15:20:00,285.0,Friday Closing,133.89999999999998
302,2021-10-04,38105.75,37366.05,739.6999999999971,37782.75,25%,37967.675,37597.825,high,38000,2021-10-21,10,BANKNIFTY21102138000PE,2021-10-11 09:20:00,442.45,2021-10-15 15:20:00,49.2,Friday Closing,393.25
303,2021-10-11,39373.95,37762.85,1611.0999999999985,39794.25,25%,40197.025,39391.475,high,40200,2021-10-28,7,BANKNIFTY21OCT40200PE,2021-10-21 15:27:00,374.05,2021-10-22 15:20:00,281.0,Friday Closing,93.05000000000001
304,2021-10-11,39373.95,37762.85,1611.0999999999985,39794.25,25%,40197.025,39391.475,low,39400,2021-10-28,8,BANKNIFTY21OCT39400CE,2021-10-20 09:21:00,530.05,2021-10-20 09:21:00,530.05,SL Hit,0.0
305,2021-10-18,40583.6,39300.15,1283.449999999997,40961.25,25%,41282.1125,40640.3875,high,41300,2021-11-03,9,BANKNIFTY21110341300PE,2021-10-25 11:32:00,635.0,2021-10-29 09:15:00,2150.85,SL Hit,-1515.85
306,2021-10-18,40583.6,39300.15,1283.449999999997,40961.25,25%,41282.1125,40640.3875,low,40600,2021-11-03,9,BANKNIFTY21110340600CE,2021-10-25 09:15:00,617.0,2021-10-25 09:15:00,617.0,SL Hit,0.0
307,2021-11-01,40160.2,39131.85,1028.3499999999985,39674.05,25%,39931.137500000004,39416.9625,low,39400,2021-11-18,10,BANKNIFTY21111839400CE,2021-11-08 09:16:00,650.95,2021-11-12 15:20:00,115.0,Friday Closing,535.95
308,2021-11-08,39674.05,38348.25,1325.800000000003,38849.45,25%,39180.899999999994,38518.0,low,38500,2021-11-25,9,BANKNIFTY21NOV38500CE,2021-11-16 09:22:00,549.75,2021-11-19 15:20:00,160.05,Friday Closing,389.7
309,2021-11-15,39114.95,37749.15,1365.7999999999956,38232.15,25%,38573.6,37890.700000000004,low,37900,2021-12-02,10,BANKNIFTY21120237900CE,2021-11-22 09:18:00,624.95,2021-11-26 15:20:00,24.5,Friday Closing,600.45
310,2021-11-22,38241.0,35910.8,2330.199999999997,36224.45,25%,36807.0,35641.899999999994,high,36800,2021-12-09,6,BANKNIFTY21120936800PE,2021-12-03 09:26:00,423.25,2021-12-03 15:20:00,721.3,Friday Closing,-298.04999999999995
311,2021-11-22,38241.0,35910.8,2330.199999999997,36224.45,25%,36807.0,35641.899999999994,low,35600,2021-12-09,10,BANKNIFTY21120935600CE,2021-11-29 09:18:00,790.0,2021-12-03 15:20:00,845.35,Friday Closing,-55.35000000000002
312,2021-11-29,36842.6,35341.75,1500.8499999999985,36252.75,25%,36627.9625,35877.5375,high,36600,2021-12-16,9,BANKNIFTY21121636600PE,2021-12-07 11:24:00,493.0,2021-12-10 15:20:00,158.0,Friday Closing,335.0
313,2021-11-29,36842.6,35341.75,1500.8499999999985,36252.75,25%,36627.9625,35877.5375,low,35900,2021-12-16,10,BANKNIFTY21121635900CE,2021-12-06 14:30:00,561.0,2021-12-08 09:15:00,1145.0,SL Hit,-584.0
314,2021-12-06,37386.4,35697.85,1688.550000000003,37358.2,25%,37780.337499999994,36936.0625,low,36900,2021-12-23,10,BANKNIFTY21122336900CE,2021-12-13 14:00:00,552.95,2021-12-17 15:20:00,59.0,Friday Closing,493.95000000000005
315,2021-12-13,37579.5,35537.6,2041.9000000000015,35124.35,25%,35634.825,34613.875,low,34600,2021-12-30,10,BANKNIFTY21DEC34600CE,2021-12-20 09:24:00,762.0,2021-12-24 15:20:00,541.0,Friday Closing,221.0
316,2021-12-20,35477.15,34020.25,1456.9000000000015,34573.65,25%,34937.875,34209.425,high,34900,2022-01-06,10,BANKNIFTY2210634900PE,2021-12-27 12:28:00,486.85,2021-12-31 15:20:00,133.05,Friday Closing,353.8
317,2021-12-27,35594.7,34237.95,1356.75,35585.2,25%,35924.3875,35246.0125,high,35900,2022-01-13,10,BANKNIFTY2211335900PE,2022-01-03 10:32:00,480.0,2022-01-07 15:20:00,39.2,Friday Closing,440.8
318,2022-01-03,38134.5,35530.05,2604.449999999997,37930.55,25%,38581.662500000006,37279.4375,high,38600,2022-01-20,8,BANKNIFTY2212038600PE,2022-01-12 09:15:00,485.5,2022-01-14 15:20:00,514.6,Friday Closing,-29.100000000000023
319,2022-01-10,38848.8,37930.55,918.25,38212.55,25%,38442.1125,37982.9875,high,38400,2022-01-27,10,BANKNIFTY22JAN38400PE,2022-01-17 09:16:00,510.25,2022-01-19 09:15:00,700.0,SL Hit,-189.75
320,2022-01-10,38848.8,37930.55,918.25,38212.55,25%,38442.1125,37982.9875,low,38000,2022-01-27,8,BANKNIFTY22JAN38000CE,2022-01-19 09:15:00,557.05,2022-01-21 15:20:00,259.95,Friday Closing,297.09999999999997
321,2022-01-17,38852.5,37225.65,1626.8499999999985,37601.95,25%,38008.6625,37195.237499999996,high,38000,2022-02-03,7,BANKNIFTY2220338000PE,2022-01-27 14:38:00,750.0,2022-01-28 15:20:00,828.05,Friday Closing,-78.04999999999995
322,2022-01-17,38852.5,37225.65,1626.8499999999985,37601.95,25%,38008.6625,37195.237499999996,low,37200,2022-02-03,10,BANKNIFTY2220337200CE,2022-01-24 11:51:00,865.6,2022-01-28 15:20:00,947.15,Friday Closing,-81.54999999999995
323,2022-01-24,38409.35,36383.55,2025.7999999999956,38091.8,25%,38598.25,37585.350000000006,high,38600,2022-02-10,9,BANKNIFTY2221038600PE,2022-02-01 09:23:00,901.5,2022-02-04 15:20:00,359.95,Friday Closing,541.55
324,2022-01-31,39419.9,37650.5,1769.4000000000015,38592.05,25%,39034.4,38149.700000000004,high,39000,2022-02-17,7,BANKNIFTY2221739000PE,2022-02-10 10:41:00,436.4,2022-02-11 15:20:00,730.0,Friday Closing,-293.6
325,2022-01-31,39419.9,37650.5,1769.4000000000015,38592.05,25%,39034.4,38149.700000000004,low,38100,2022-02-17,10,BANKNIFTY2221738100CE,2022-02-07 13:31:00,694.05,2022-02-11 15:20:00,596.35,Friday Closing,97.69999999999993
326,2022-02-07,39195.75,37320.45,1875.300000000003,37664.0,25%,38132.825,37195.175,high,38100,2022-02-24,9,BANKNIFTY22FEB38100PE,2022-02-15 14:51:00,553.3,2022-02-18 09:15:00,978.65,SL Hit,-425.35
327,2022-02-07,39195.75,37320.45,1875.300000000003,37664.0,25%,38132.825,37195.175,low,37200,2022-02-24,10,BANKNIFTY22FEB37200CE,2022-02-14 14:00:00,703.25,2022-02-18 15:20:00,755.0,Friday Closing,-51.75
328,2022-02-14,38461.2,36655.2,1806.0,37400.0,25%,37851.5,36948.5,high,37900,2022-03-03,10,BANKNIFTY2230337900PE,2022-02-21 11:30:00,727.85,2022-02-24 09:15:00,1600.0,SL Hit,-872.15
329,2022-02-14,38461.2,36655.2,1806.0,37400.0,25%,37851.5,36948.5,low,36900,2022-03-03,9,BANKNIFTY2230336900CE,2022-02-22 09:15:00,930.9,2022-02-25 15:20:00,355.0,Friday Closing,575.9
330,2022-02-21,38051.95,35002.1,3049.8499999999985,35938.95,25%,36701.4125,35176.487499999996,low,35200,2022-03-10,8,BANKNIFTY2231035200CE,2022-03-02 10:35:00,1044.9,2022-03-04 15:20:00,302.0,Friday Closing,742.9000000000001
331,2022-02-28,36268.55,34097.15,2171.4000000000015,33278.15,25%,33821.0,32735.300000000003,high,33800,2022-03-17,8,BANKNIFTY2231733800PE,2022-03-09 14:27:00,785.0,2022-03-09 14:27:00,785.0,SL Hit,0.0
332,2022-02-28,36268.55,34097.15,2171.4000000000015,33278.15,25%,33821.0,32735.300000000003,low,32700,2022-03-17,10,BANKNIFTY2231732700CE,2022-03-07 11:05:00,1139.75,2022-03-11 15:20:00,2032.05,Friday Closing,-892.3
333,2022-03-07,35370.55,32159.3,3211.2500000000036,34660.25,25%,35463.0625,33857.4375,high,35500,2022-03-24,9,BANKNIFTY2232435500PE,2022-03-15 09:15:00,844.15,2022-03-18 15:20:00,249.8,Friday Closing,594.3499999999999
334,2022-03-14,36610.55,34638.2,1972.3500000000058,36545.85,25%,37038.9375,36052.7625,low,36100,2022-03-31,10,BANKNIFTY22MAR36100CE,2022-03-21 12:35:00,759.6,2022-03-23 09:15:00,1049.0,SL Hit,-289.4
