,Week,Week High,Week Low,Weekly Range,Current Week Open,Multiplier to Range,Entry Level Long,Entry Level Short,Break Type,Strike,Expiry,DTE,Contract,Option Type,Entry Time,Entry Price,Exit Time,Exit Price,Remark,Points,Slippage,Points w cs,Qty,PnL,PnL w cs,ROI%,ROI% w cs,Trade Year,Hedge Strike,Hedge Contract,Hedge Entry Price,Hedge Exit Price,Hedge Points,Hedge PnL,Total PnL,Total ROI%,Index,Cumulative ROI%,Running Max ROI%,Drawdown
638,2023-03-03,17798.35,17430.5,367.84999999999854,17443.8,40%,17590.94,17296.66,low,17600,2023-03-16,3,NIFTY2331617600CE,CE,2023-03-13 12:43:00,13.25,2023-03-16 15:30:00,0.05,Expiry Closing,13.2,0.133,13.067,483.20328532756065,6378.2833663238,6314.017329375235,0.63782833663238,0.6314017329375236,2023,17950,NIFTY2331617950CE,3.35,0.05,-3.3000000000000003,-1594.5708415809502,4719.446487794285,0.47194464877942843,NIFTY,252.81143299342827,252.81143299342827,0.0
639,2023-03-10,17529.05,16850.4,678.6499999999978,17111.8,40%,17383.26,16840.34,low,17400,2023-03-23,3,NIFTY2332317400CE,CE,2023-03-20 12:58:00,6.15,2023-03-23 15:30:00,0.05,Expiry Closing,6.1000000000000005,0.062,6.038,488.97617593017657,2982.754673174077,2952.4381502664064,0.2982754673174077,0.29524381502664065,2023,17750,NIFTY2332317750CE,2.3,0.05,-2.25,-1100.1963958428973,1852.241754423509,0.18522417544235092,NIFTY,252.99665716887063,252.99665716887063,0.0
640,2023-03-17,17207.15,16830.75,376.4000000000015,17076.2,40%,17226.760000000002,16925.64,low,17250,2023-03-29,5,NIFTY23MAR17250CE,CE,2023-03-24 15:20:00,17.85,2023-03-29 15:30:00,0.1,Expiry Closing,17.75,0.1795,17.5705,493.41837931218635,8758.176232791307,8669.607633704769,0.8758176232791308,0.8669607633704769,2023,17600,NIFTY23MAR17600CE,2.55,0.05,-2.5,-1233.5459482804658,7436.0616854243035,0.7436061685424303,NIFTY,253.74026333741307,253.74026333741307,0.0
641,2023-03-24,17125.9,16914.2,211.70000000000076,17210.35,40%,17295.03,17125.67,high,17150,2023-04-06,6,NIFTY2340617150PE,PE,2023-03-31 12:31:00,45.75,2023-04-06 15:30:00,0.05,Friday Closing,45.7,0.4579999999999999,45.242,491.47067105405426,22460.209667170282,22235.116099827523,2.246020966717028,2.223511609982752,2023,16800,NIFTY2340616800PE,8.95,0.05,-8.899999999999999,-4374.088972381082,17861.02712744644,1.7861027127446438,NIFTY,255.52636605015772,255.52636605015772,0.0
270,2023-03-24,40051.9,39274.7,777.2000000000044,40231.25,50%,40619.850000000006,39842.65,high,39800,2023-04-06,6,BANKNIFTY2340639800PE,PE,2023-03-31 13:57:00,88.95,2023-04-06 15:30:00,0.05,Friday Closing,88.9,0.89,88.01,143.6079486589274,12766.746635778647,12638.9355614722,1.2766746635778647,1.26389355614722,2023,38600,BANKNIFTY2340638600PE,18.5,0.05,-18.45,-2649.5666527572102,9989.36890871499,0.9989368908714991,BANKNIFTY,256.5253029410292,256.5253029410292,0.0
642,2023-03-31,17637.7,17209.45,428.25,17634.9,40%,17806.2,17463.600000000002,high,17450,2023-04-13,1,NIFTY2341317450PE,PE,2023-04-12 13:21:00,2.7,2023-04-13 15:30:00,0.05,Friday Closing,2.6500000000000004,0.0275,2.6225000000000005,477.3618177938021,1265.0088171535758,1251.8813671642463,0.1265008817153576,0.12518813671642462,2023,17100,NIFTY2341317100PE,1.3,0.05,-1.25,-596.7022722422527,655.1790949219936,0.06551790949219936,NIFTY,256.5908208505214,256.5908208505214,0.0
271,2023-03-31,41274.4,40205.6,1068.800000000003,41116.15,50%,41650.55,40581.75,high,40600,2023-04-13,0,BANKNIFTY2341340600PE,PE,2023-04-13 09:15:00,4.55,2023-04-13 15:30:00,0.1,Friday Closing,4.45,0.0464999999999999,4.4035,140.05417295409862,623.2410696457389,616.7285506033733,0.06232410696457389,0.06167285506033733,2023,39400,BANKNIFTY2341339400PE,1.75,0.05,-1.7,-238.09209402196765,378.6364565814056,0.03786364565814056,BANKNIFTY,256.6286844961796,256.6286844961796,0.0
643,2023-04-07,17841.5,17598.25,243.25,17863.0,40%,17960.3,17765.7,low,17950,2023-04-20,3,NIFTY2342017950CE,CE,2023-04-17 09:15:00,24.0,2023-04-20 15:30:00,0.05,Expiry Closing,23.95,0.2405,23.7095,473.2660367588515,11334.721580374493,11220.901098533988,1.1334721580374492,1.1220901098533989,2023,18300,NIFTY2342018300CE,1.85,0.05,-1.8,-851.8788661659327,10369.022232368055,1.0369022232368055,NIFTY,257.66558671941635,257.66558671941635,0.0
272,2023-04-07,42193.95,40730.0,1463.949999999997,42603.55,50%,43335.525,41871.575,low,43300,2023-04-20,3,BANKNIFTY2342043300CE,CE,2023-04-17 09:59:00,10.95,2023-04-17 12:30:00,17.2,SL Hit,-6.25,0.2815,-6.5315,134.60857652776406,-841.3036032985253,-879.195917591091,-0.08413036032985252,-0.0879195917591091,2023,44600,BANKNIFTY2342044600CE,3.45,4.15,0.7000000000000002,94.22600356943487,-784.9699140216561,-0.07849699140216561,BANKNIFTY,257.5870897280142,257.66558671941635,-0.07849699140217581
273,2023-04-14,42603.55,41801.15,802.4000000000015,42252.55,50%,42653.75,41851.350000000006,high,41900,2023-04-27,3,BANKNIFTY23APR41900PE,PE,2023-04-24 13:37:00,37.45,2023-04-27 15:30:00,0.15,Friday Closing,37.3,0.376,36.92400000000001,136.76015199914036,5101.153669567935,5049.731852416259,0.5101153669567935,0.5049731852416259,2023,40600,BANKNIFTY23APR40600PE,7.3,0.15,-7.15,-977.8350867938536,4071.896765622406,0.4071896765622406,BANKNIFTY,257.99427940457645,257.99427940457645,0.0
644,2023-04-14,17863.0,17574.35,288.65000000000146,17639.75,40%,17755.21,17524.29,high,17500,2023-04-27,2,NIFTY23APR17500PE,PE,2023-04-25 09:15:00,8.4,2023-04-27 15:30:00,0.05,Friday Closing,8.35,0.0845,8.2655,478.73272126885576,3997.4182225949453,3956.965307647727,0.3997418222594945,0.39569653076477274,2023,17150,NIFTY23APR17150PE,2.25,0.05,-2.2,-1053.2119867914828,2903.7533208562445,0.29037533208562444,NIFTY,258.28465473666205,258.28465473666205,0.0
645,2023-04-21,17931.25,17554.1,377.1500000000015,17950.4,40%,18101.26,17799.54,high,17800,2023-05-04,2,NIFTY2350417800PE,PE,2023-05-02 09:15:00,5.85,2023-05-04 15:30:00,0.05,Friday Closing,5.8,0.059,5.741,469.58057063430937,2723.567309678994,2695.86205601157,0.2723567309678994,0.269586205601157,2023,17450,NIFTY2350417450PE,2.3,0.05,-2.25,-1056.556283927196,1639.305772084374,0.1639305772084374,NIFTY,258.44858531387047,258.44858531387047,0.0
274,2023-04-21,43042.25,41963.85,1078.4000000000017,43045.5,50%,43584.7,42506.3,high,42500,2023-05-04,0,BANKNIFTY2350442500PE,PE,2023-05-04 14:59:00,0.6,2023-05-04 15:30:00,0.15,Friday Closing,0.4499999999999999,0.0075,0.4424999999999999,133.83901537313173,60.22755691790927,59.223764302610775,0.006022755691790927,0.005922376430261077,2023,41200,BANKNIFTY2350441200PE,0.25,0.05,-0.2,-26.767803074626347,32.45596122798443,0.003245596122798443,BANKNIFTY,258.45183090999325,258.45183090999325,0.0
275,2023-04-28,43737.5,42811.1,926.4000000000016,43110.65,50%,43573.850000000006,42647.45,high,42600,2023-05-11,6,BANKNIFTY2351142600PE,PE,2023-05-05 10:22:00,32.3,2023-05-05 14:51:00,176.6,SL Hit,-144.3,2.089,-146.389,133.87234162997606,-19317.778897205546,-19597.438218870568,-1.9317778897205546,-1.9597438218870569,2023,41300,BANKNIFTY2351141300PE,7.6,22.7,15.1,2021.4723586126386,-17575.96586025793,-1.757596586025793,BANKNIFTY,256.69423432396746,258.45183090999325,-1.7575965860257838
276,2023-04-28,43737.5,42811.1,926.4000000000016,43110.65,50%,43573.850000000006,42647.45,low,43600,2023-05-11,6,BANKNIFTY2351143600CE,CE,2023-05-05 15:04:00,47.3,2023-05-11 15:30:00,0.2,Expiry Closing,47.1,0.475,46.62499999999999,133.87234162997606,6305.387290771872,6241.797928497633,0.6305387290771872,0.6241797928497633,2023,44900,BANKNIFTY2351144900CE,9.3,0.05,-9.25,-1238.3191600772786,5003.478768420354,0.5003478768420354,BANKNIFTY,257.1945822008095,258.45183090999325,-1.2572487091837274
646,2023-04-28,18267.1,17885.8,381.2999999999993,18117.3,40%,18269.82,17964.78,high,17950,2023-05-11,3,NIFTY2351117950PE,PE,2023-05-08 12:09:00,8.1,2023-05-11 15:30:00,0.05,Friday Closing,8.049999999999999,0.0815,7.968499999999999,465.2481524174841,3745.2476269607464,3707.3299025387214,0.3745247626960746,0.37073299025387213,2023,17600,NIFTY2351117600PE,2.8,0.05,-2.75,-1279.4324191480814,2427.89748339064,0.242789748339064,NIFTY,257.4373719491486,258.45183090999325,-1.0144589608446495
277,2023-05-05,43672.05,42587.55,1084.5,43447.15,50%,43989.4,42904.9,high,42900,2023-05-18,3,BANKNIFTY2351842900PE,PE,2023-05-15 10:46:00,39.8,2023-05-18 15:30:00,0.1,Friday Closing,39.7,0.399,39.301,132.60770397717027,5264.52584789366,5211.615374006769,0.526452584789366,0.5211615374006769,2023,41600,BANKNIFTY2351841600PE,10.05,0.05,-10.0,-1326.0770397717029,3885.5383342350665,0.38855383342350663,BANKNIFTY,257.8259257825721,258.45183090999325,-0.6259051274211629
647,2023-05-05,18357.8,18055.7,302.09999999999854,18273.75,40%,18394.59,18152.91,high,18150,2023-05-18,3,NIFTY2351818150PE,PE,2023-05-15 11:09:00,15.75,2023-05-18 15:30:00,19.95,Friday Closing,-4.199999999999999,0.357,-4.557,462.09238694637935,-1940.788025174793,-2105.755007314651,-0.19407880251747928,-0.21057550073146508,2023,17800,NIFTY2351817800PE,3.75,0.05,-3.7,-1709.7418317016036,-3815.4968390162544,-0.38154968390162547,NIFTY,257.44437609867043,258.45183090999325,-1.0074548113228161
648,2023-05-05,18357.8,18055.7,302.09999999999854,18273.75,40%,18394.59,18152.91,low,18400,2023-05-18,1,NIFTY2351818400CE,CE,2023-05-17 11:55:00,5.8,2023-05-18 15:30:00,0.05,Expiry Closing,5.75,0.0584999999999999,5.6915,462.09238694637935,2657.031224941681,2629.998820305318,0.2657031224941681,0.2629998820305318,2023,18750,NIFTY2351818750CE,2.3,0.05,-2.25,-1039.7078706293535,1590.2909496759646,0.15902909496759646,NIFTY,257.603405193638,258.45183090999325,-0.8484257163552229
649,2023-05-12,18458.25,18105.4,352.84999999999854,18186.15,40%,18327.29,18045.01,high,18050,2023-05-25,3,NIFTY23MAY18050PE,PE,2023-05-22 15:05:00,10.0,2023-05-25 15:30:00,0.05,Friday Closing,9.95,0.1005,9.8495,463.7892454367231,4614.702992095395,4568.092172929005,0.46147029920953947,0.45680921729290047,2023,17700,NIFTY23MAY17700PE,3.3,0.1,-3.2,-1484.125585397514,3083.966587531491,0.3083966587531491,NIFTY,257.9118018523912,258.45183090999325,-0.5400290576020552
278,2023-05-12,44151.7,43347.75,803.9499999999971,43930.0,50%,44331.975,43528.025,low,44300,2023-05-25,0,BANKNIFTY23MAY44300CE,CE,2023-05-25 09:36:00,6.3,2023-05-25 15:30:00,0.1,Expiry Closing,6.2,0.064,6.136,131.58297895217467,815.814469503483,807.3931588505438,0.0815814469503483,0.08073931588505438,2023,45600,BANKNIFTY23MAY45600CE,3.05,0.05,-3.0,-394.748936856524,412.64422199401986,0.04126442219940198,BANKNIFTY,257.9530662745906,258.45183090999325,-0.49876463540266514
279,2023-05-19,44093.8,43393.35,700.4500000000044,43765.35,50%,44115.575,43415.125,high,43400,2023-06-01,3,BANKNIFTY2360143400PE,PE,2023-05-29 09:15:00,46.3,2023-06-01 15:30:00,0.25,Friday Closing,46.05,0.4654999999999999,45.5845,132.2284325509377,6089.119318970681,6027.56698361822,0.608911931897068,0.6027566983618219,2023,42100,BANKNIFTY2360142100PE,9.3,0.05,-9.25,-1223.1130010961738,4804.453982522045,0.4804453982522045,BANKNIFTY,258.43351167284277,258.45183090999325,-0.018319237150478784
650,2023-05-19,18419.65,18061.15,358.5,18368.35,40%,18511.75,18224.95,high,18200,2023-06-01,3,NIFTY2360118200PE,PE,2023-05-29 09:15:00,8.55,2023-06-01 15:30:00,0.05,Friday Closing,8.5,0.086,8.414,459.1678258403446,3902.926519642929,3863.4380866206593,0.3902926519642929,0.38634380866206597,2023,17850,NIFTY2360117850PE,3.4,0.05,-3.35,-1538.2122165651544,2325.225870055505,0.23252258700555048,NIFTY,258.66603425984835,258.66603425984835,0.0
651,2023-05-26,18661.75,18333.25,328.5,18550.85,40%,18682.25,18419.45,high,18400,2023-06-08,1,NIFTY2360818400PE,PE,2023-06-07 12:47:00,3.3,2023-06-08 15:30:00,0.05,Friday Closing,3.25,0.0334999999999999,3.2165,454.977318042527,1478.6762836382127,1463.434543483788,0.14786762836382128,0.1463434543483788,2023,18050,NIFTY2360818050PE,1.75,0.05,-1.7,-773.4614406722958,689.9731028114923,0.06899731028114924,NIFTY,258.7350315701295,258.7350315701295,0.0
280,2023-05-26,44494.75,43589.15,905.5999999999984,43997.3,50%,44450.100000000006,43544.5,high,43500,2023-06-08,0,BANKNIFTY2360843500PE,PE,2023-06-08 10:22:00,4.6,2023-06-08 15:30:00,0.1,Friday Closing,4.5,0.0469999999999999,4.453,131.23330056250344,590.5498525312655,584.3818874048279,0.05905498525312655,0.058438188740482795,2023,42200,BANKNIFTY2360842200PE,2.3,0.05,-2.25,-295.27492626563276,289.10696113919516,0.028910696113919516,BANKNIFTY,258.7639422662434,258.7639422662434,0.0
652,2023-06-02,18777.8,18478.5,299.2999999999993,18655.9,40%,18775.620000000003,18536.18,high,18550,2023-06-15,0,NIFTY2361518550PE,PE,2023-06-15 09:57:00,2.0,2023-06-15 15:30:00,0.05,Friday Closing,1.95,0.0204999999999999,1.9295,452.7147439072584,882.7937506191539,873.5130983690551,0.08827937506191538,0.0873513098369055,2023,18200,NIFTY2361518200PE,1.3,0.05,-1.25,-565.893429884073,307.61966848498207,0.030761966848498207,NIFTY,258.7947042330919,258.7947042330919,0.0
281,2023-06-02,44458.15,43813.65,644.5,44045.75,50%,44368.0,43723.5,low,44400,2023-06-15,0,BANKNIFTY2361544400CE,CE,2023-06-15 12:05:00,6.7,2023-06-15 15:30:00,0.2,Expiry Closing,6.5,0.069,6.431,131.4761389590095,854.5949032335617,845.5230496453901,0.08545949032335616,0.08455230496453901,2023,45700,BANKNIFTY2361545700CE,4.4,0.4,-4.0,-525.904555836038,319.6184938093521,0.031961849380935214,BANKNIFTY,258.82666608247285,258.82666608247285,0.0
653,2023-06-09,18793.9,18555.7,238.20000000000076,18723.3,40%,18818.58,18628.02,high,18650,2023-06-22,6,NIFTY2362218650PE,PE,2023-06-16 14:39:00,20.7,2023-06-22 15:30:00,0.05,Friday Closing,20.65,0.2075,20.4425,451.68126394233786,9327.218100409276,9233.494238141242,0.9327218100409276,0.9233494238141242,2023,18300,NIFTY2362218300PE,4.9,0.05,-4.8500000000000005,-2190.654130120339,7042.840108020903,0.7042840108020902,NIFTY,259.53095009327495,259.53095009327495,0.0
282,2023-06-09,44218.05,43397.5,820.5500000000029,43583.35,50%,43993.625,43173.075,high,43200,2023-06-22,6,BANKNIFTY2362243200PE,PE,2023-06-16 14:51:00,36.65,2023-06-20 10:25:00,90.35,SL Hit,-53.7,1.27,-54.97,132.59496877862037,-7120.349823411914,-7288.745433760761,-0.7120349823411913,-0.7288745433760762,2023,41900,BANKNIFTY2362241900PE,7.75,7.95,0.2000000000000001,26.518993755724086,-7262.226440005037,-0.7262226440005037,BANKNIFTY,258.8047274492744,259.53095009327495,-0.7262226440005293
655,2023-06-16,18886.05,18661.15,224.89999999999785,18741.85,40%,18831.81,18651.89,low,18850,2023-06-28,5,NIFTY23JUN18850CE,CE,2023-06-23 09:41:00,,2023-06-28 09:15:00,,SL Hit,,,,451.36394218081006,,,,,2023,19250,NIFTY23JUN19250CE,0.0,0.0,0.0,0.0,,,NIFTY,,,
283,2023-06-16,44077.55,43347.4,730.1500000000015,43641.6,50%,44006.675,43276.525,high,43300,2023-06-28,1,BANKNIFTY23JUN43300PE,PE,2023-06-27 14:53:00,,2023-06-28 15:30:00,,Friday Closing,,,,132.55564828138762,,,,,2023,42000,BANKNIFTY23JUN42000PE,0.0,0.0,0.0,0.0,,,BANKNIFTY,,,
654,2023-06-16,18886.05,18661.15,224.89999999999785,18741.85,40%,18831.81,18651.89,high,18650,2023-06-28,0,NIFTY23JUN18650PE,PE,2023-06-28 09:15:00,,2023-06-28 15:30:00,,Friday Closing,,,,451.36394218081006,,,,,2023,18300,NIFTY23JUN18300PE,0.0,0.0,0.0,0.0,,,NIFTY,,,
656,2023-06-23,19010.4,18647.45,362.9500000000007,19076.85,40%,19222.03,18931.67,high,18950,2023-07-06,3,NIFTY2370618950PE,PE,2023-07-03 09:15:00,13.5,2023-07-06 15:30:00,0.05,Friday Closing,13.45,0.1355,13.3145,442.20095380144556,5947.602828629442,5887.684599389348,0.5947602828629441,0.5887684599389348,2023,18550,NIFTY2370618550PE,4.0,0.05,-3.95,-1746.69376751571,4140.990831873638,0.4140990831873638,NIFTY,259.2188265324618,259.53095009327495,-0.31212356081317694
284,2023-06-23,44501.1,43521.35,979.75,44666.0,50%,45155.875,44176.125,high,44200,2023-07-06,3,BANKNIFTY2370644200PE,PE,2023-07-03 09:39:00,46.8,2023-07-06 15:30:00,0.05,Friday Closing,46.75,0.4684999999999999,46.2815,129.18215699138446,6039.265839347224,5978.74399879676,0.6039265839347223,0.597874399879676,2023,42900,BANKNIFTY2370642900PE,13.9,0.05,-13.85,-1789.1728743306746,4189.571124466085,0.4189571124466085,BANKNIFTY,259.6377836449084,259.6377836449084,0.0
657,2023-07-07,19567.0,19303.6,263.40000000000146,19493.45,40%,19598.81,19388.09,high,19400,2023-07-20,3,NIFTY2372019400PE,PE,2023-07-17 09:15:00,26.95,2023-07-20 15:30:00,0.05,Friday Closing,26.9,0.27,26.63,433.69980116139703,11666.52465124158,11549.425704928002,1.1666524651241579,1.1549425704928002,2023,19000,NIFTY2372019000PE,4.75,0.05,-4.7,-2038.3890654585662,9511.036639469436,0.9511036639469436,NIFTY,260.5888873088553,260.5888873088553,0.0
285,2023-07-07,45227.25,44562.4,664.8499999999985,44860.65,50%,45193.075,44528.225000000006,high,44500,2023-07-20,3,BANKNIFTY2372044500PE,PE,2023-07-17 14:40:00,44.75,2023-07-20 15:30:00,0.1,Friday Closing,44.65,0.4485,44.2015,129.07582264170637,5763.235480952189,5705.344974497384,0.5763235480952189,0.5705344974497384,2023,43200,BANKNIFTY2372043200PE,11.4,0.05,-11.35,-1465.0105869833671,4240.334387514017,0.4240334387514017,BANKNIFTY,261.0129207476067,261.0129207476067,0.0
658,2023-07-21,19887.4,19603.55,283.8500000000022,19659.75,40%,19773.29,19546.21,high,19550,2023-08-03,2,NIFTY2380319550PE,PE,2023-08-01 09:15:00,13.45,2023-08-02 10:18:00,31.75,SL Hit,-18.3,0.452,-18.752,429.872823389532,-7866.672668028436,-8060.9751842005035,-0.7866672668028437,-0.8060975184200504,2023,19150,NIFTY2380319150PE,2.85,1.15,-1.7000000000000002,-730.7837997622045,-8791.758983962707,-0.8791758983962707,NIFTY,260.1337448492104,261.0129207476067,-0.8791758983962836
286,2023-07-21,46369.5,45570.65,798.8499999999985,45560.9,50%,45960.325,45161.475000000006,low,46000,2023-08-03,1,BANKNIFTY2380346000CE,CE,2023-08-02 10:46:00,11.45,2023-08-03 15:30:00,0.2,Expiry Closing,11.25,0.1164999999999999,11.1335,126.92106362027103,1427.861965728049,1413.0756618162875,0.14278619657280492,0.14130756618162876,2023,47400,BANKNIFTY2380347400CE,4.5,0.05,-4.45,-564.7987331102061,848.2769287060814,0.08482769287060814,BANKNIFTY,260.218572542081,261.0129207476067,-0.7943482055256936
659,2023-07-21,19887.4,19603.55,283.8500000000022,19659.75,40%,19773.29,19546.21,low,19750,2023-08-03,1,NIFTY2380319750CE,CE,2023-08-02 11:03:00,11.4,2023-08-03 15:30:00,0.1,Expiry Closing,11.3,0.115,11.185,429.872823389532,4857.5629043017125,4808.127529611916,0.48575629043017127,0.4808127529611916,2023,20150,NIFTY2380320150CE,2.6,0.05,-2.5500000000000003,-1096.1756996433066,3711.9518299686088,0.3711951829968609,NIFTY,260.5897677250779,261.0129207476067,-0.4231530225288225
660,2023-08-04,19645.5,19436.45,209.04999999999927,19554.25,40%,19637.87,19470.63,low,19650,2023-08-17,6,NIFTY2381719650CE,CE,2023-08-11 09:40:00,33.3,2023-08-17 15:30:00,0.05,Expiry Closing,33.25,0.3334999999999999,32.9165,432.8371661488747,14391.835774450085,14247.484579539434,1.4391835774450086,1.4247484579539433,2023,20050,NIFTY2381720050CE,2.8,0.05,-2.75,-1190.3022069094054,13057.182372630028,1.305718237263003,NIFTY,261.8954859623409,261.8954859623409,0.0
287,2023-08-04,45118.05,44419.05,699.0,44568.15,50%,44917.65,44218.65,low,44900,2023-08-17,6,BANKNIFTY2381744900CE,CE,2023-08-11 14:42:00,67.55,2023-08-17 15:30:00,0.1,Expiry Closing,67.45,0.6764999999999999,66.7735,129.8672867644085,8759.548492259353,8671.69327276323,0.8759548492259353,0.867169327276323,2023,46200,BANKNIFTY2381746200CE,7.45,0.05,-7.4,-961.017922056623,7710.675350706607,0.7710675350706606,BANKNIFTY,262.66655349741154,262.66655349741154,0.0
661,2023-08-11,19555.15,19258.2,296.9500000000007,19301.75,40%,19420.53,19182.97,high,19200,2023-08-24,3,NIFTY2382419200PE,PE,2023-08-21 15:00:00,16.05,2023-08-24 15:30:00,0.1,Friday Closing,15.95,0.1615,15.7885,437.68115494273326,6981.014421336595,6910.328914813344,0.6981014421336595,0.6910328914813345,2023,18800,NIFTY2382418800PE,2.3,0.05,-2.25,-984.7825986211499,5925.546316192194,0.5925546316192194,NIFTY,263.2591081290308,263.2591081290308,0.0
288,2023-08-11,44568.15,43614.35,953.8000000000028,43724.75,50%,44201.65,43247.85,high,43200,2023-08-24,1,BANKNIFTY2382443200PE,PE,2023-08-23 11:29:00,6.15,2023-08-24 15:30:00,0.1,Friday Closing,6.050000000000001,0.0625,5.987500000000001,131.97094075296587,798.4241915554436,790.1760077583832,0.07984241915554435,0.07901760077583832,2023,41900,BANKNIFTY2382441900PE,3.1,0.05,-3.0500000000000003,-402.5113692965459,387.6646384618373,0.03876646384618373,BANKNIFTY,263.29787459287695,263.29787459287695,0.0
662,2023-08-18,19584.45,19253.6,330.8500000000022,19297.4,40%,19429.74,19165.06,high,19150,2023-08-31,1,NIFTY23AUG19150PE,PE,2023-08-30 09:15:00,3.0,2023-08-31 15:04:00,0.15,SL Hit,2.85,0.0315,2.8185,437.4736872443995,1246.8000086465386,1233.01958749834,0.12468000086465386,0.12330195874983398,2023,18750,NIFTY23AUG18750PE,1.4,0.2,-1.2,-524.9684246932794,708.0511628050605,0.07080511628050605,NIFTY,263.36867970915745,263.36867970915745,0.0
663,2023-08-25,19452.8,19224.6,228.20000000000076,19258.15,40%,19349.43,19166.870000000003,high,19150,2023-09-07,6,NIFTY2390719150PE,PE,2023-09-01 11:07:00,28.05,2023-09-07 15:30:00,0.05,Friday Closing,28.0,0.281,27.719,439.2894260967894,12300.103930710102,12176.663601976905,1.2300103930710102,1.2176663601976905,2023,18750,NIFTY2390718750PE,4.4,0.05,-4.3500000000000005,-1910.909003521034,10265.754598455871,1.0265754598455872,NIFTY,264.395255169003,264.395255169003,0.0
289,2023-08-25,44779.65,43897.6,882.0500000000029,43996.1,50%,44437.125,43555.075,high,43600,2023-09-06,5,BANKNIFTY2390643600PE,PE,2023-09-01 14:00:00,22.55,2023-09-06 15:30:00,0.1,Friday Closing,22.45,0.2265,22.2235,131.27161879472027,2947.04784194147,2917.314820284466,0.294704784194147,0.29173148202844656,2023,42300,BANKNIFTY2390642300PE,6.65,0.05,-6.6000000000000005,-866.3926840451538,2050.922136239312,0.2050922136239312,BANKNIFTY,264.6003473826269,264.6003473826269,0.0
290,2023-09-01,44915.55,43832.8,1082.75,44953.65,50%,45495.025,44412.275,high,44400,2023-09-13,2,BANKNIFTY2391344400PE,PE,2023-09-11 14:24:00,15.85,2023-09-13 15:30:00,0.05,Friday Closing,15.8,0.159,15.640999999999998,128.21914777128563,2025.862534786313,2005.4756902906784,0.20258625347863132,0.20054756902906784,2023,43100,BANKNIFTY2391343100PE,6.5,0.05,-6.45,-827.0135031247924,1178.462187165886,0.1178462187165886,BANKNIFTY,264.7181936013435,264.7181936013435,0.0
664,2023-09-01,19737.0,19258.15,478.84999999999854,19774.8,40%,19966.34,19583.26,high,19600,2023-09-14,3,NIFTY2391419600PE,PE,2023-09-11 14:31:00,8.3,2023-09-14 15:30:00,0.05,Friday Closing,8.25,0.0835,8.1665,425.71648083724904,3512.1609669073046,3476.613640757394,0.3512160966907305,0.3476613640757394,2023,19200,NIFTY2391419200PE,3.65,0.05,-3.6,-1532.5793310140966,1944.0343097432974,0.19440343097432974,NIFTY,264.9125970323178,264.9125970323178,0.0
694,2023-09-05,9208.2,8971.75,236.45000000000076,9241.3,50%,9359.525,9123.075,low,9350,2023-09-18,6,MIDCPNIFTY239189350CE,CE,2023-09-12 09:40:00,10.8,2023-09-18 15:30:00,0.05,Expiry Closing,10.75,0.1085,10.6415,1335.5378611628264,14357.032007500384,14212.126149564217,1.4357032007500385,1.4212126149564217,2023,9525,MIDCPNIFTY239189525CE,3.45,0.05,-3.4000000000000004,-4540.82872795361,9671.297421610609,0.967129742161061,MIDCPNIFTY,265.87972677447885,265.87972677447885,0.0
665,2023-09-08,20167.65,19728.7,438.9500000000007,20156.45,40%,20332.03,19980.87,low,20350,2023-09-21,1,NIFTY2392120350CE,CE,2023-09-20 09:15:00,3.7,2023-09-21 15:30:00,0.05,Expiry Closing,3.65,0.0375,3.6125,418.0595838192251,1525.9174809401716,1510.2402465469506,0.15259174809401715,0.15102402465469505,2023,20750,NIFTY2392120750CE,1.75,0.05,-1.7,-710.7012924926827,799.538954054268,0.0799538954054268,NIFTY,265.9596806698843,265.9596806698843,0.0
291,2023-09-08,46153.9,44812.15,1341.75,46122.15,50%,46793.025,45451.275,low,46800,2023-09-20,0,BANKNIFTY2392046800CE,CE,2023-09-20 11:04:00,6.1,2023-09-20 15:30:00,0.05,Expiry Closing,6.05,0.0615,5.9885,124.6624541442519,754.207847572724,746.5411066428525,0.0754207847572724,0.07465411066428525,2023,48200,BANKNIFTY2392048200CE,4.4,0.05,-4.3500000000000005,-542.2816755274958,204.25943111535662,0.020425943111535665,BANKNIFTY,265.9801066129958,265.9801066129958,0.0
695,2023-09-19,9206.3,8975.55,230.75,9186.95,50%,9302.325,9071.575,low,9300,2023-09-29,1,MIDCPNIFTY23SEP9300CE,CE,2023-09-28 13:14:00,3.75,2023-09-29 15:30:00,0.05,Expiry Closing,3.7,0.038,3.662,1343.7500839843804,4971.875310742207,4920.812807550801,0.4971875310742207,0.4920812807550801,2023,9475,MIDCPNIFTY23SEP9475CE,1.35,0.05,-1.3,-1746.8751091796946,3173.9376983711063,0.31739376983711065,MIDCPNIFTY,266.29750038283294,266.29750038283294,0.0
666,2023-09-15,20222.45,19711.0,511.4500000000007,19744.85,40%,19949.43,19540.27,low,19950,2023-09-28,0,NIFTY23SEP19950CE,CE,2023-09-28 14:06:00,0.95,2023-09-28 15:30:00,0.05,Expiry Closing,0.8999999999999999,0.01,0.8899999999999999,426.0773365454552,383.46960289090964,379.2088295254551,0.038346960289090966,0.03792088295254551,2023,20350,NIFTY23SEP20350CE,0.5,0.05,-0.45,-191.73480144545485,187.47402808000024,0.018747402808000024,NIFTY,266.31624778564094,266.31624778564094,0.0
