,Week,Week High,Week Low,Weekly Range,Current Week Open,Multiplier to Range,Entry Level Long,Entry Level Short,Break Type,Strike,Expiry,DTE,Contract,Entry Time,Entry Price,Exit Time,Exit Price,Remark,Points,Qty,PnL,ROI%,Trade Year
54,2017-11-27,25953.5,25155.05,798.4500000000007,25295.05,25%,25494.6625,25095.4375,low,25200,2017-12-14,10,BANKNIFTY17121425200CE,2017-12-04 13:56:00,213.25,2017-12-08 15:20:00,205.0,Friday Closing,8.25,235.34337824632902,1941.5828705322144,0.19415828705322144,2017
55,2017-12-11,25558.65,24889.1,669.5500000000029,25181.75,25%,25349.1375,25014.3625,high,25300,2017-12-28,10,BANKNIFTY17DEC25300PE,2017-12-18 09:34:00,245.0,2017-12-22 15:20:00,27.0,Friday Closing,218.0,236.6944437458671,51599.38873659902,5.159938873659902,2017
56,2017-12-11,25558.65,24889.1,669.5500000000029,25181.75,25%,25349.1375,25014.3625,low,25000,2017-12-28,10,BANKNIFTY17DEC25000CE,2017-12-18 09:15:00,201.05,2017-12-18 09:34:00,591.6,SL Hit,-390.55,236.6944437458671,-92441.0150049484,-9.244101500494839,2017
57,2017-12-25,25732.45,25419.05,313.40000000000146,25565.75,25%,25644.1,25487.4,low,25600,2018-01-11,10,BANKNIFTY1811125600CE,2018-01-01 14:51:00,115.0,2018-01-05 15:20:00,138.0,Friday Closing,-23.0,233.97194676358305,-5381.35477556241,-0.5381354775562411,2018
58,2018-01-01,25640.8,25234.65,406.1499999999978,25690.25,25%,25791.7875,25588.7125,high,25900,2018-01-18,9,BANKNIFTY1811825900PE,2018-01-09 09:15:00,354.1,2018-01-10 11:04:00,354.1,SL Hit,0.0,232.63218960686615,0.0,0.0,2018
59,2018-01-01,25640.8,25234.65,406.1499999999978,25690.25,25%,25791.7875,25588.7125,low,25700,2018-01-18,8,BANKNIFTY1811825700CE,2018-01-10 11:04:00,108.95,2018-01-12 15:20:00,124.95,Friday Closing,-16.0,232.63218960686615,-3722.1150337098584,-0.37221150337098585,2018
60,2018-01-08,25801.6,25527.95,273.6499999999978,25858.15,25%,25926.5625,25789.737500000003,high,25900,2018-01-25,10,BANKNIFTY18JAN25900PE,2018-01-15 09:15:00,186.7,2018-01-19 15:20:00,16.55,Friday Closing,170.14999999999998,231.42288917013198,39376.604592297954,3.9376604592297952,2018
61,2018-01-15,26956.4,25846.85,1109.550000000003,26940.5,25%,27217.8875,26663.1125,high,27200,2018-02-01,9,BANKNIFTY1820127200PE,2018-01-23 11:57:00,374.05,2018-01-26 15:20:00,322.6,Friday Closing,51.44999999999999,220.4432654812024,11341.80600900786,1.134180600900786,2018
62,2018-01-22,27520.9,26844.25,676.6500000000015,27446.1,25%,27615.262499999997,27276.9375,high,27600,2018-02-08,10,BANKNIFTY1820827600PE,2018-01-29 09:36:00,499.0,2018-01-30 12:27:00,499.0,SL Hit,0.0,217.27115576033364,0.0,0.0,2018
63,2018-01-22,27520.9,26844.25,676.6500000000015,27446.1,25%,27615.262499999997,27276.9375,low,27400,2018-02-08,9,BANKNIFTY1820827400CE,2018-01-30 12:27:00,338.85,2018-02-02 15:20:00,9.25,Friday Closing,329.6,217.27115576033364,71612.57293860597,7.161257293860596,2018
64,2018-01-29,27651.35,26364.75,1286.5999999999985,25968.15,25%,26289.800000000003,25646.5,low,25600,2018-02-15,9,BANKNIFTY1821525600CE,2018-02-06 09:15:00,289.85,2018-02-09 15:20:00,268.85,Friday Closing,21.0,228.22539540049752,4792.733303410448,0.47927333034104475,2018
65,2018-02-05,26213.7,25024.85,1188.8500000000022,25530.1,25%,25827.3125,25232.887499999997,low,25200,2018-02-22,8,BANKNIFTY18FEB25200CE,2018-02-14 15:27:00,340.1,2018-02-16 15:20:00,219.95,Friday Closing,120.15000000000003,232.31220824853534,27912.31182106153,2.7912311821061526,2018
66,2018-02-12,25810.25,25101.5,708.75,25324.6,25%,25501.7875,25147.4125,low,25100,2018-03-01,10,BANKNIFTY1830125100CE,2018-02-19 09:16:00,280.0,2018-02-23 15:20:00,317.95,Friday Closing,-37.94999999999999,235.27762514686472,-8928.785874323514,-0.8928785874323514,2018
67,2018-02-19,25345.05,24782.1,562.9500000000007,25452.0,25%,25592.7375,25311.2625,high,25700,2018-03-08,10,BANKNIFTY1830825700PE,2018-02-26 10:36:00,230.0,2018-02-28 09:15:00,585.0,SL Hit,-355.0,234.44150904138334,-83226.73570969109,-8.322673570969108,2018
68,2018-02-19,25345.05,24782.1,562.9500000000007,25452.0,25%,25592.7375,25311.2625,low,25300,2018-03-08,8,BANKNIFTY1830825300CE,2018-02-28 09:15:00,115.05,2018-03-02 15:20:00,60.0,Friday Closing,55.05,234.44150904138334,12906.005072728152,1.2906005072728153,2018
69,2018-02-26,25722.1,24855.35,866.75,24831.35,25%,25048.0375,24614.6625,low,24600,2018-03-15,9,BANKNIFTY1831524600CE,2018-03-06 14:41:00,206.0,2018-03-09 15:20:00,92.0,Friday Closing,114.0,239.5397244195279,27307.52858382618,2.730752858382618,2018
70,2018-03-05,25038.85,24049.35,989.5,24443.6,25%,24690.975,24196.225,high,24800,2018-03-22,10,BANKNIFTY1832224800PE,2018-03-12 15:12:00,348.35,2018-03-16 15:20:00,329.0,Friday Closing,19.350000000000023,243.00376959597588,4702.122941682139,0.4702122941682139,2018
71,2018-03-12,25009.55,24360.65,648.8999999999978,24530.15,25%,24692.375,24367.925000000003,low,24500,2018-03-28,9,BANKNIFTY18MAR24500CE,2018-03-19 11:25:00,315.2,2018-03-23 15:20:00,9.95,Friday Closing,305.25,242.9899918497107,74172.69501212418,7.417269501212418,2018
72,2018-03-19,24587.45,23605.9,981.5499999999993,23674.9,25%,23920.287500000002,23429.5125,high,23900,2018-04-05,10,BANKNIFTY1840523900PE,2018-03-26 12:53:00,234.35,2018-03-30 15:20:00,97.95,Friday Closing,136.39999999999998,250.83310558035723,34213.63560116072,3.421363560116072,2018
73,2018-03-26,24495.6,23659.25,836.3499999999985,24235.65,25%,24444.737500000003,24026.5625,high,24400,2018-04-12,9,BANKNIFTY1841224400PE,2018-04-03 09:20:00,271.5,2018-04-06 15:20:00,78.0,Friday Closing,193.5,245.4516028245343,47494.885146547385,4.749488514654739,2018
74,2018-04-02,24931.95,24065.45,866.5,24848.85,25%,25065.475,24632.225,high,25200,2018-04-19,10,BANKNIFTY1841925200PE,2018-04-09 12:16:00,380.25,2018-04-13 15:20:00,165.0,Friday Closing,215.25,239.37308189850782,51525.05587865381,5.152505587865381,2018
75,2018-04-09,25411.3,24833.85,577.4500000000007,25082.1,25%,25226.462499999998,24937.7375,high,25200,2018-04-26,10,BANKNIFTY18APR25200PE,2018-04-16 09:29:00,267.85,2018-04-20 09:59:00,334.25,SL Hit,-66.39999999999998,237.84547674887037,-15792.939656124987,-1.5792939656124987,2018
76,2018-04-09,25411.3,24833.85,577.4500000000007,25082.1,25%,25226.462499999998,24937.7375,low,24900,2018-04-26,6,BANKNIFTY18APR24900CE,2018-04-20 09:59:00,209.75,2018-04-20 15:20:00,262.3,Friday Closing,-52.55000000000001,237.84547674887037,-12498.77980315314,-1.249877980315314,2018
77,2018-04-16,25426.75,24839.3,587.4500000000007,25065.5,25%,25212.3625,24918.6375,high,25200,2018-05-03,6,BANKNIFTY1850325200PE,2018-04-27 09:22:00,164.5,2018-04-27 15:20:00,53.0,Friday Closing,111.5,237.97849170223537,26534.601824799243,2.6534601824799244,2018
78,2018-04-16,25426.75,24839.3,587.4500000000007,25065.5,25%,25212.3625,24918.6375,low,24900,2018-05-03,10,BANKNIFTY1850324900CE,2018-04-23 09:15:00,250.65,2018-04-27 09:22:00,329.0,SL Hit,-78.35,237.97849170223537,-18645.61482487014,-1.864561482487014,2018
79,2018-04-23,25440.85,24737.0,703.8499999999985,25490.15,25%,25666.112500000003,25314.1875,high,25800,2018-05-10,8,BANKNIFTY1851025800PE,2018-05-02 12:13:00,252.0,2018-05-04 15:20:00,209.8,Friday Closing,42.19999999999999,233.77128110071206,9865.148062450045,0.9865148062450045,2018
80,2018-04-30,25716.0,25469.65,246.34999999999854,25676.25,25%,25737.8375,25614.6625,high,25700,2018-05-17,10,BANKNIFTY1851725700PE,2018-05-07 09:15:00,260.0,2018-05-11 15:20:00,53.8,Friday Closing,206.2,233.11981824424836,48069.30652196401,4.8069306521964,2018
81,2018-05-07,26435.75,25676.25,759.5,26404.45,25%,26594.325,26214.575,high,26700,2018-05-24,9,BANKNIFTY1852426700PE,2018-05-15 09:25:00,177.8,2018-05-16 09:29:00,591.95,SL Hit,-414.15000000000003,225.61204317086447,-93437.22767921352,-9.343722767921353,2018
82,2018-05-07,26435.75,25676.25,759.5,26404.45,25%,26594.325,26214.575,low,26200,2018-05-24,8,BANKNIFTY1852426200CE,2018-05-16 09:29:00,240.0,2018-05-18 15:20:00,68.0,Friday Closing,172.0,225.61204317086447,38805.27142538869,3.880527142538869,2018
83,2018-05-14,26971.2,25840.15,1131.0499999999993,26017.5,25%,26300.2625,25734.7375,high,26300,2018-05-31,6,BANKNIFTY18MAY26300PE,2018-05-25 14:24:00,176.05,2018-05-25 15:20:00,166.1,Friday Closing,9.950000000000017,228.13460512038614,2269.9393209478458,0.22699393209478458,2018
84,2018-05-14,26971.2,25840.15,1131.0499999999993,26017.5,25%,26300.2625,25734.7375,low,25700,2018-05-31,10,BANKNIFTY18MAY25700CE,2018-05-21 11:56:00,295.0,2018-05-25 14:24:00,563.8,SL Hit,-268.79999999999995,228.13460512038614,-61322.581856359786,-6.132258185635979,2018
85,2018-05-21,26325.55,25632.75,692.7999999999993,26291.65,25%,26464.850000000002,26118.45,high,26600,2018-06-07,10,BANKNIFTY1860726600PE,2018-05-28 09:26:00,260.0,2018-05-30 09:15:00,583.6,SL Hit,-323.6,226.7158136169296,-73365.23728643842,-7.336523728643842,2018
86,2018-05-21,26325.55,25632.75,692.7999999999993,26291.65,25%,26464.850000000002,26118.45,low,26100,2018-06-07,8,BANKNIFTY1860726100CE,2018-05-30 09:15:00,180.0,2018-05-31 09:15:00,506.1,SL Hit,-326.1,226.7158136169296,-73932.02682048075,-7.3932026820480745,2018
87,2018-05-28,27162.65,25985.35,1177.300000000003,27023.7,25%,27318.025,26729.375,low,26700,2018-06-14,10,BANKNIFTY1861426700CE,2018-06-04 09:26:00,300.6,2018-06-08 15:20:00,88.95,Friday Closing,211.65000000000003,219.6352042287098,46485.790975006435,4.648579097500644,2018
88,2018-06-04,27031.55,26072.6,958.9500000000007,26473.2,25%,26712.9375,26233.4625,high,26700,2018-06-21,8,BANKNIFTY1862126700PE,2018-06-13 09:15:00,256.6,2018-06-15 15:20:00,348.95,Friday Closing,-92.34999999999997,224.6102660929746,-20742.758073686196,-2.0742758073686196,2018
89,2018-06-11,26764.35,26345.3,419.0499999999993,26444.3,25%,26549.0625,26339.5375,high,26500,2018-06-28,8,BANKNIFTY18JUN26500PE,2018-06-20 14:44:00,171.15,2018-06-22 15:20:00,63.45,Friday Closing,107.7,225.9966806737526,24339.842508563153,2.4339842508563154,2018
90,2018-06-11,26764.35,26345.3,419.0499999999993,26444.3,25%,26549.0625,26339.5375,low,26300,2018-06-28,10,BANKNIFTY18JUN26300CE,2018-06-18 09:36:00,275.8,2018-06-20 14:44:00,369.45,SL Hit,-93.64999999999998,225.9966806737526,-21164.589145096925,-2.1164589145096926,2018
