,Unnamed: 0,Week,Week High,Week Low,Weekly Range,Current Week Open,Multiplier to Range,Entry Level Long,Entry Level Short,Break Type,Strike,Expiry,DTE,Contract,Entry Time,Entry Price,Exit Time,Exit Price,Remark,Points,Qty,Hedge Strike,Hedge Contract,Hedge Entry Price,Hedge Exit Price,Hedge Points,PnL,Hedge PnL,Total PnL,Total ROI%,Trade Year,ROI%
258,258,2020-09-14,22746.6,21791.2,955.3999999999978,21983.4,20%,22174.48,21792.320000000003,low,22200,2020-10-01,10,BANKNIFTY20100122200CE,2020-09-21 13:21:00,374.85,2020-09-25 15:20:00,24.7,Friday Closing,350.15000000000003,270.5813169012306,22400,BANKNIFTY20100122400CE,303.9,18.75,-285.15,94744.0481129659,-77156.2625143859,17587.785598579998,7.035114239432,2020,9.474404811296589
259,259,2020-09-21,22094.2,20407.45,1686.75,21152.05,20%,21489.4,20814.7,high,20800,2020-10-08,10,BANKNIFTY20100820800PE,2020-09-28 11:05:00,204.6,2020-10-02 15:20:00,30.15,Friday Closing,174.45,279.2074231946914,20600,BANKNIFTY20100820600PE,170.0,39.6,-130.4,48707.73497631391,-36408.64798458776,12299.086991726144,4.919634796690458,2020,4.870773497631391
260,260,2020-09-28,22292.55,21055.1,1237.4500000000007,22352.1,20%,22599.59,22104.61,high,22100,2020-10-15,10,BANKNIFTY20101522100PE,2020-10-05 09:17:00,307.0,2020-10-09 15:20:00,36.8,Friday Closing,270.2,265.49154210319745,21900,BANKNIFTY20101521900PE,250.0,29.6,-220.4,71735.81467628395,-58514.33587954472,13221.478796739226,5.288591518695691,2020,7.173581467628394
261,261,2020-10-05,23903.05,22248.85,1654.2000000000007,23955.6,20%,24286.44,23624.76,low,24300,2020-10-22,10,BANKNIFTY20102224300CE,2020-10-12 13:26:00,315.0,2020-10-14 15:17:00,317.55,SL Hit,-2.550000000000012,247.0514410510557,24500,BANKNIFTY20102224500CE,260.3,253.0,-7.300000000000011,-629.9811746801947,-1803.4755196727087,-2433.456694352904,-0.9733826777411616,2020,-0.06299811746801948
262,262,2020-10-12,24186.75,22971.45,1215.2999999999993,23902.9,20%,24145.960000000003,23659.84,high,23700,2020-10-29,10,BANKNIFTY20OCT23700PE,2020-10-19 10:03:00,350.0,2020-10-23 15:20:00,127.45,Friday Closing,222.55,248.4887741054818,23900,BANKNIFTY20OCT23900PE,415.0,176.6,-238.4,55301.17667717498,-59239.72374674687,-3938.547069571883,-1.5754188278287533,2020,5.530117667717498
263,263,2020-10-26,24809.65,23613.9,1195.75,24367.6,20%,24606.75,24128.45,high,24100,2020-11-12,10,BANKNIFTY20111224100PE,2020-11-02 12:47:00,513.6,2020-11-06 15:20:00,27.0,Friday Closing,486.6,243.83553293303663,23900,BANKNIFTY20111223900PE,452.8,17.7,-435.1,118650.37032521564,-106092.84037916426,12557.529946051378,5.023011978420551,2020,11.865037032521565
264,264,2020-11-02,26850.5,24128.65,2721.8499999999985,27088.95,20%,27633.32,26544.58,high,26500,2020-11-19,9,BANKNIFTY20111926500PE,2020-11-10 09:15:00,146.5,2020-11-13 15:20:00,24.2,Friday Closing,122.3,217.1291759368762,26200,BANKNIFTY20111926200PE,104.4,15.15,-89.25,26554.89821707996,-19378.778952366203,7176.119264713758,2.870447705885503,2020,2.655489821707996
265,265,2020-11-09,29028.75,27088.95,1939.7999999999995,28792.25,20%,29180.21,28404.29,high,28400,2020-11-26,9,BANKNIFTY20NOV28400PE,2020-11-17 15:04:00,272.65,2020-11-20 15:20:00,155.7,Friday Closing,116.95,205.61880808945517,28100,BANKNIFTY20NOV28100PE,198.0,98.0,-100.0,24047.119606061777,-20561.88080894552,3485.2387971162607,1.3940955188465043,2020,2.404711960606178
266,266,2020-11-16,29781.95,28582.5,1199.4500000000007,29432.8,20%,29672.69,29192.91,high,29200,2020-12-03,9,BANKNIFTY20120329200PE,2020-11-24 14:20:00,433.15,2020-11-27 15:20:00,247.3,Friday Closing,185.85,202.2061363496198,28900,BANKNIFTY20120328900PE,325.65,154.55,-171.09999999999997,37580.01044057684,-34597.469929419945,2982.5405111568907,1.1930162044627564,2020,3.7580010440576843
267,267,2020-11-16,29781.95,28582.5,1199.4500000000007,29432.8,20%,29672.69,29192.91,low,29700,2020-12-03,10,BANKNIFTY20120329700CE,2020-11-23 09:50:00,463.65,2020-11-24 15:21:00,599.95,SL Hit,-136.30000000000007,202.2061363496198,30000,BANKNIFTY20120330000CE,347.35,460.25,112.89999999999998,-27560.696384453197,22829.072793872077,-4731.623590581119,-1.8926494362324475,2020,-2.75606963844532
268,268,2020-11-23,30196.75,28853.4,1343.3499999999983,29844.8,20%,30113.47,29576.13,high,29600,2020-12-10,6,BANKNIFTY20121029600PE,2020-12-04 15:21:00,171.7,2020-12-04 15:20:00,157.1,Friday Closing,14.599999999999994,199.24638376115408,29300,BANKNIFTY20121029300PE,,,,2908.9972029128485,,,,2020,0.29089972029128486
269,269,2020-11-23,30196.75,28853.4,1343.3499999999983,29844.8,20%,30113.47,29576.13,low,30100,2020-12-10,9,BANKNIFTY20121030100CE,2020-12-01 09:18:00,420.3,2020-12-04 15:20:00,440.0,Friday Closing,-19.69999999999999,199.24638376115408,30400,BANKNIFTY20121030400CE,312.35,262.15,-50.200000000000045,-3925.153760094733,-10002.168464809944,-13927.322224904678,-5.570928889961872,2020,-0.3925153760094733
270,270,2020-11-30,30155.35,29152.3,1003.0499999999992,30062.6,20%,30263.21,29861.99,high,29900,2020-12-17,10,BANKNIFTY20121729900PE,2020-12-07 12:15:00,370.1,2020-12-11 15:20:00,136.15,Friday Closing,233.95,198.26052821230795,29600,BANKNIFTY20121729600PE,275.45,78.4,-197.05,46383.05057526944,-39067.23708423528,7315.813491034169,2.9263253964136675,2020,4.638305057526943
271,271,2020-12-07,30809.75,29951.25,858.5,30735.15,20%,30906.85,30563.45,high,30600,2020-12-24,8,BANKNIFTY20122430600PE,2020-12-16 09:15:00,339.45,2020-12-18 15:20:00,280.0,Friday Closing,59.44999999999999,194.1317216086401,30300,BANKNIFTY20122430300PE,226.85,164.3,-62.54999999999998,11541.130849633651,-12142.939186620437,-601.8083369867836,-0.2407233347947134,2020,1.1541130849633652
272,272,2020-12-07,30809.75,29951.25,858.5,30735.15,20%,30906.85,30563.45,low,30900,2020-12-24,9,BANKNIFTY20122430900CE,2020-12-15 09:34:00,379.5,2020-12-16 09:15:00,470.05,SL Hit,-90.55,194.1317216086401,31200,BANKNIFTY20122431200CE,270.4,323.3,52.900000000000034,-17578.627391662365,10269.568073097067,-7309.059318565296,-2.923623727426118,2020,-1.7578627391662365
273,273,2020-12-14,30945.1,30348.15,596.9499999999971,30595.8,20%,30715.19,30476.41,low,30700,2020-12-31,10,BANKNIFTY20DEC30700CE,2020-12-21 09:15:00,380.0,2020-12-25 15:20:00,228.0,Friday Closing,152.0,195.3430859454231,31000,BANKNIFTY20DEC31000CE,267.15,132.0,-135.14999999999998,29692.14906370431,-26400.61806552393,3291.530998180384,1.3166123992721537,2020,2.969214906370431
274,274,2020-12-21,30598.95,28977.65,1621.2999999999993,30558.85,20%,30883.11,30234.59,high,30200,2021-01-07,10,BANKNIFTY2110730200PE,2020-12-28 13:30:00,265.05,2021-01-01 15:20:00,65.3,Friday Closing,199.75,194.2809516269573,29900,BANKNIFTY2110729900PE,191.1,37.4,-153.7,38807.62008748472,-29860.98226506333,8946.637822421388,3.578655128968555,2020,3.880762008748472
275,275,2020-12-28,31505.55,30558.85,946.7000000000008,31485.15,20%,31674.49,31295.81,high,31300,2021-01-14,9,BANKNIFTY2111431300PE,2021-01-05 14:25:00,322.5,2021-01-08 15:20:00,101.95,Friday Closing,220.55,189.42688579989763,31000,BANKNIFTY2111431000PE,223.5,58.25,-165.25,41778.09966316743,-31302.792878433083,10475.306784734345,4.190122713893738,2021,4.177809966316743
276,276,2020-12-28,31505.55,30558.85,946.7000000000008,31485.15,20%,31674.49,31295.81,low,31700,2021-01-14,10,BANKNIFTY2111431700CE,2021-01-04 10:48:00,365.6,2021-01-05 14:00:00,451.0,SL Hit,-85.39999999999998,189.42688579989763,32000,BANKNIFTY2111432000CE,253.0,329.6,76.60000000000002,-16177.056047311253,14510.099452272165,-1666.9565950390895,-0.6667826380156359,2021,-1.6177056047311253
277,277,2021-01-04,32298.05,30904.5,1393.5499999999993,32280.3,20%,32559.01,32001.59,high,32000,2021-01-21,8,BANKNIFTY2112132000PE,2021-01-13 09:31:00,282.25,2021-01-15 15:20:00,299.0,Friday Closing,-16.75,184.28078740723384,31700,BANKNIFTY2112131700PE,200.5,189.3,-11.199999999999989,-3086.7031890711664,-2063.9448189610166,-5150.648008032184,-2.060259203212873,2021,-0.30867031890711666
278,278,2021-01-04,32298.05,30904.5,1393.5499999999993,32280.3,20%,32559.01,32001.59,low,32600,2021-01-21,10,BANKNIFTY2112132600CE,2021-01-11 09:17:00,349.3,2021-01-12 12:39:00,422.15,SL Hit,-72.84999999999997,184.28078740723384,32900,BANKNIFTY2112132900CE,250.0,301.0,51.0,-13424.855362616978,9398.320157768923,-4026.5352048480527,-1.6106140819392212,2021,-1.3424855362616979
279,279,2021-01-11,32718.5,31734.2,984.2999999999992,32275.15,20%,32472.01,32078.29,high,32100,2021-01-28,8,BANKNIFTY21JAN32100PE,2021-01-20 09:20:00,315.65,2021-01-22 10:25:00,646.2,SL Hit,-330.55000000000007,184.77451811575568,31800,BANKNIFTY21JAN31800PE,220.95,471.25,250.3,-61077.21696316305,46249.06188437365,-14828.1550787894,-5.93126203151576,2021,-6.107721696316306
280,280,2021-01-11,32718.5,31734.2,984.2999999999992,32275.15,20%,32472.01,32078.29,low,32500,2021-01-28,10,BANKNIFTY21JAN32500CE,2021-01-18 11:01:00,494.0,2021-01-21 09:15:00,509.95,SL Hit,-15.949999999999989,184.77451811575568,32800,BANKNIFTY21JAN32800CE,376.8,345.0,-31.80000000000001,-2947.153563946301,-5875.829676081033,-8822.983240027334,-3.5291932960109333,2021,-0.2947153563946301
281,281,2021-01-18,32841.35,31121.8,1719.5499999999993,31507.15,20%,31851.06,31163.24,low,31900,2021-02-04,10,BANKNIFTY2120431900CE,2021-01-25 09:43:00,431.35,2021-01-29 15:20:00,168.0,Friday Closing,263.35,188.37677615752816,32200,BANKNIFTY2120432200CE,321.15,118.5,-202.65,49609.024001085054,-38174.55368832308,11434.470312761972,4.573788125104788,2021,4.960902400108505
282,282,2021-01-25,31694.2,29694.95,1999.25,30976.35,20%,31376.2,30576.5,high,30600,2021-02-11,10,BANKNIFTY2121130600PE,2021-02-01 11:21:00,482.25,2021-02-05 15:20:00,16.45,Friday Closing,465.8,191.22774587107423,30300,BANKNIFTY2121130300PE,377.65,14.3,-363.35,89073.8840267464,-69482.60146225482,19591.28256449157,7.836513025796629,2021,8.90738840267464
283,283,2021-02-08,36474.25,35429.2,1045.050000000003,36501.4,20%,36710.41,36292.39,high,36300,2021-02-25,10,BANKNIFTY21FEB36300PE,2021-02-15 09:21:00,453.5,2021-02-19 15:20:00,666.85,Friday Closing,-213.35,163.44137807232335,35900,BANKNIFTY21FEB35900PE,330.0,498.9,168.89999999999998,-34870.21801173019,27605.24875641541,-7264.96925531478,-2.905987702125912,2021,-3.4870218011730194
284,284,2021-02-08,36474.25,35429.2,1045.050000000003,36501.4,20%,36710.41,36292.39,low,36700,2021-02-25,6,BANKNIFTY21FEB36700CE,2021-02-19 09:15:00,338.25,2021-02-19 10:11:00,432.9,SL Hit,-94.64999999999998,163.44137807232335,37100,BANKNIFTY21FEB37100CE,208.05,277.45,69.39999999999998,-15469.7264345454,11342.831638219235,-4126.894796326164,-1.6507579185304653,2021,-1.54697264345454
285,285,2021-02-15,37703.05,35587.75,2115.300000000003,35874.3,20%,36297.36,35451.240000000005,high,35500,2021-03-04,8,BANKNIFTY2130435500PE,2021-02-24 16:18:00,259.95,2021-02-26 09:15:00,700.65,SL Hit,-440.7,165.30127810948235,35100,BANKNIFTY2130435100PE,167.2,549.85,382.65,-72848.27326284887,63252.53406859343,-9595.739194255446,-3.8382956777021775,2021,-7.284827326284887
286,286,2021-02-15,37703.05,35587.75,2115.300000000003,35874.3,20%,36297.36,35451.240000000005,low,36300,2021-03-04,10,BANKNIFTY2130436300CE,2021-02-22 12:19:00,394.0,2021-02-26 15:20:00,177.0,Friday Closing,217.0,165.30127810948235,36700,BANKNIFTY2130436700CE,280.9,113.8,-167.09999999999997,35870.37734975767,-27621.84357209449,8248.533777663175,3.29941351106527,2021,3.587037734975767
287,287,2021-02-22,37220.7,34662.2,2558.5,35374.25,20%,35885.95,34862.55,high,34900,2021-03-10,7,BANKNIFTY2131034900PE,2021-03-03 10:00:00,259.05,2021-03-05 15:20:00,405.0,Friday Closing,-145.95,167.19635400484034,34600,BANKNIFTY2131034600PE,196.35,346.95,150.6,-24402.30786700645,25179.77091312896,777.4630461225097,0.3109852184490039,2021,-2.440230786700645
288,288,2021-03-01,36451.4,34899.2,1552.2000000000044,35462.45,20%,35772.89,35152.009999999995,high,35200,2021-03-18,10,BANKNIFTY2131835200PE,2021-03-08 09:59:00,570.0,2021-03-12 15:20:00,430.0,Friday Closing,140.0,167.72477705882864,34800,BANKNIFTY2131834800PE,440.75,268.85,-171.89999999999998,23481.46878823601,-28831.88917641264,-5350.42038817663,-2.140168155270652,2021,2.348146878823601
289,289,2021-03-01,36451.4,34899.2,1552.2000000000044,35462.45,20%,35772.89,35152.009999999995,low,35800,2021-03-18,10,BANKNIFTY2131835800CE,2021-03-08 10:46:00,560.0,2021-03-12 09:15:00,929.65,SL Hit,-369.65,167.72477705882864,36200,BANKNIFTY2131836200CE,414.0,676.05,262.04999999999995,-61999.463839796,43952.27782826604,-18047.186011529964,-7.218874404611986,2021,-6.1999463839796
290,290,2021-03-08,36497.35,35091.9,1405.449999999997,35544.25,20%,35825.34,35263.16,low,35800,2021-03-25,10,BANKNIFTY21MAR35800CE,2021-03-15 09:15:00,591.95,2021-03-19 15:20:00,77.0,Friday Closing,514.95,167.47922001577655,36200,BANKNIFTY21MAR36200CE,500.0,43.9,-456.1,86243.42434712414,-76387.27224919568,9856.152097928454,3.942460839171382,2021,8.624342434712414
291,291,2021-03-15,35544.25,33362.85,2181.400000000001,34088.4,20%,34524.68,33652.12,low,34500,2021-04-01,10,BANKNIFTY2140134500CE,2021-03-22 12:20:00,495.0,2021-03-26 15:20:00,145.0,Friday Closing,350.0,173.78872157540636,34800,BANKNIFTY2140134800CE,387.7,88.4,-299.29999999999995,60826.05255139223,-52014.96436751911,8811.088183873115,3.524435273549245,2021,6.082605255139224
292,292,2021-03-22,34357.75,32420.55,1937.2000000000007,33615.9,20%,34003.340000000004,33228.46,low,34000,2021-04-08,8,BANKNIFTY2140834000CE,2021-03-31 10:54:00,350.0,2021-04-02 15:20:00,494.0,Friday Closing,-144.0,176.45325429796011,34300,BANKNIFTY2140834300CE,266.75,343.45,76.69999999999999,-25409.26861890625,13533.964604653538,-11875.304014252715,-4.750121605701087,2021,-2.5409268618906253
293,293,2021-03-29,33990.1,33154.7,835.4000000000015,33649.15,20%,33816.23,33482.07,low,33800,2021-04-15,10,BANKNIFTY2141533800CE,2021-04-05 09:16:00,607.7,2021-04-09 15:20:00,68.3,Friday Closing,539.4000000000001,177.4295951973357,34100,BANKNIFTY2141534100CE,502.15,39.8,-462.35,95705.52364944288,-82034.57333948815,13670.95030995473,5.468380123981891,2021,9.57055236494429
294,294,2021-04-05,33688.25,32158.45,1529.7999999999993,31637.9,20%,31943.86,31331.94,high,31300,2021-04-22,7,BANKNIFTY2142231300PE,2021-04-15 09:16:00,369.05,2021-04-15 09:16:00,369.05,SL Hit,0.0,187.82952342015025,31000,BANKNIFTY2142231000PE,277.3,277.3,0.0,0.0,0.0,0.0,0.0,2021,0.0
295,295,2021-04-05,33688.25,32158.45,1529.7999999999993,31637.9,20%,31943.86,31331.94,low,31900,2021-04-22,10,BANKNIFTY2142231900CE,2021-04-12 09:17:00,581.0,2021-04-16 15:20:00,589.2,Friday Closing,-8.200000000000045,187.82952342015025,32200,BANKNIFTY2142232200CE,364.4,430.15,65.75,-1540.2020920452403,12349.791164874878,10809.589072829638,4.323835629131856,2021,-0.15402020920452403
296,296,2021-04-12,32325.15,30522.5,1802.6500000000012,30993.45,20%,31353.98,30632.92,high,30600,2021-04-29,9,BANKNIFTY21APR30600PE,2021-04-20 09:15:00,329.65,2021-04-23 15:20:00,279.05,Friday Closing,50.599999999999966,191.36326552482333,30300,BANKNIFTY21APR30300PE,300.0,205.0,-95.0,9682.981235556052,-18179.51022485821,-8496.528989302162,-3.398611595720865,2021,0.9682981235556052
297,297,2021-04-12,32325.15,30522.5,1802.6500000000012,30993.45,20%,31353.98,30632.92,low,31400,2021-04-29,10,BANKNIFTY21APR31400CE,2021-04-19 09:15:00,407.75,2021-04-23 15:20:00,688.5,Friday Closing,-280.75,191.36326552482333,31700,BANKNIFTY21APR31700CE,376.05,587.45,211.40000000000003,-53725.23679609415,40454.194331947656,-13271.042464146492,-5.308416985658597,2021,-5.372523679609415
298,298,2021-04-19,32147.0,30407.9,1739.0999999999983,32316.65,20%,32664.47,31968.83,high,32000,2021-05-06,9,BANKNIFTY2150632000PE,2021-04-27 14:00:00,464.95,2021-04-30 15:20:00,351.05,Friday Closing,113.89999999999998,183.6858213220665,31700,BANKNIFTY2150631700PE,380.0,266.45,-113.55,20921.815048583365,-20857.525011120648,64.29003746271701,0.0257160149850868,2021,2.0921815048583365
299,299,2021-04-26,34284.85,32149.8,2135.0499999999997,32368.55,20%,32795.56,31941.54,high,31900,2021-05-12,8,BANKNIFTY2151231900PE,2021-05-04 09:15:00,355.35,2021-05-05 10:04:00,573.9,SL Hit,-218.54999999999995,182.951594667083,31600,BANKNIFTY2151231600PE,287.95,478.15,190.2,-39984.071014490975,34797.39330567918,-5186.677708811796,-2.074671083524718,2021,-3.9984071014490974
300,300,2021-04-26,34284.85,32149.8,2135.0499999999997,32368.55,20%,32795.56,31941.54,low,32800,2021-05-12,9,BANKNIFTY2151232800CE,2021-05-03 13:21:00,409.3,2021-05-07 15:20:00,530.95,Friday Closing,-121.65000000000003,182.951594667083,33100,BANKNIFTY2151233100CE,315.85,404.0,88.14999999999998,-22256.06149125065,16127.183069903362,-6128.878421347288,-2.451551368538915,2021,-2.225606149125065
301,301,2021-05-03,33255.5,31921.65,1333.8499999999983,33175.3,20%,33442.07,32908.530000000006,low,33400,2021-05-20,9,BANKNIFTY2152033400CE,2021-05-11 09:15:00,308.95,2021-05-14 15:20:00,78.0,Friday Closing,230.95,179.41473120533507,33700,BANKNIFTY2152033700CE,206.6,43.65,-162.95,41435.83217187213,-29235.63044990935,12200.201721962783,4.880080688785115,2021,4.143583217187213
302,302,2021-05-10,33297.6,32119.9,1177.699999999997,32437.85,20%,32673.39,32202.31,high,32200,2021-05-27,10,BANKNIFTY21MAY32200PE,2021-05-17 09:34:00,425.9,2021-05-21 15:20:00,23.15,Friday Closing,402.75,183.6356741678779,31900,BANKNIFTY21MAY31900PE,330.0,20.4,-309.6,73959.26777111283,-56853.60472237501,17105.663048737828,6.842265219495131,2021,7.395926777111283
303,303,2021-05-17,34687.35,32328.15,2359.199999999997,34869.3,20%,35341.14,34397.46000000001,high,34400,2021-06-03,6,BANKNIFTY2160334400PE,2021-05-28 09:15:00,167.65,2021-05-28 15:20:00,141.0,Friday Closing,26.65000000000001,169.77381035246742,34100,BANKNIFTY2160334100PE,117.0,101.7,-15.299999999999995,4524.472045893258,-2597.539298392751,1926.932747500507,0.7707730990002029,2021,0.4524472045893258
304,304,2021-05-24,35434.65,34410.8,1023.8499999999984,35097.45,20%,35302.219999999994,34892.68,high,34900,2021-06-10,10,BANKNIFTY2161034900PE,2021-05-31 10:10:00,453.55,2021-06-04 15:20:00,171.65,Friday Closing,281.9,169.9609826237557,34600,BANKNIFTY2161034600PE,343.75,115.05,-228.7,47912.00100163673,-38870.07672605293,9041.9242755838,3.6167697102335192,2021,4.791200100163673
305,305,2021-05-31,35804.35,34935.25,869.0999999999985,35460.8,20%,35634.62,35286.98,low,35600,2021-06-17,9,BANKNIFTY2161735600CE,2021-06-08 09:24:00,387.0,2021-06-11 15:20:00,155.55,Friday Closing,231.45,168.37558531562843,36000,BANKNIFTY2161736000CE,239.0,75.0,-164.0,38970.5292213022,-27613.59599176306,11356.933229539136,4.542773291815655,2021,3.8970529221302197
306,306,2021-06-07,35545.45,34645.8,899.6499999999942,34936.55,20%,35116.48,34756.62,high,34800,2021-06-24,9,BANKNIFTY21JUN34800PE,2021-06-15 09:17:00,318.75,2021-06-17 09:15:00,467.35,SL Hit,-148.60000000000002,170.85994951658023,34500,BANKNIFTY21JUN34500PE,225.95,340.0,114.05,-25389.788498163827,19486.577242365976,-5903.211255797851,-2.3612845023191404,2021,-2.5389788498163828
307,307,2021-06-07,35545.45,34645.8,899.6499999999942,34936.55,20%,35116.48,34756.62,low,35100,2021-06-24,10,BANKNIFTY21JUN35100CE,2021-06-14 09:20:00,460.3,2021-06-18 15:20:00,164.75,Friday Closing,295.55,170.85994951658023,35500,BANKNIFTY21JUN35500CE,304.4,77.25,-227.15,50497.65807962529,-38810.83753269119,11686.820546934096,4.674728218773639,2021,5.04976580796253
308,308,2021-06-14,35377.7,33915.15,1462.5499999999956,34109.45,20%,34401.96,33816.939999999995,high,33800,2021-07-01,10,BANKNIFTY2170133800PE,2021-06-21 12:31:00,282.0,2021-06-25 15:20:00,35.3,Friday Closing,246.7,174.40866741313576,33500,BANKNIFTY2170133500PE,206.8,24.5,-182.3,43026.61825082059,-31794.70006941465,11231.918181405938,4.492767272562375,2021,4.302661825082059
309,309,2021-06-21,35490.6,33939.25,1551.3499999999983,35488.2,20%,35798.469999999994,35177.93,low,35800,2021-07-08,9,BANKNIFTY2170835800CE,2021-06-29 09:25:00,226.95,2021-07-02 15:20:00,31.5,Friday Closing,195.45,167.60492836705035,36200,BANKNIFTY2170836200CE,136.05,14.5,-121.55,32758.38324933999,-20372.37904301497,12386.004206325018,4.954401682530008,2021,3.2758383249339986
310,310,2021-06-28,35575.3,34637.35,937.9500000000044,35010.95,20%,35198.54,34823.35999999999,high,34800,2021-07-15,10,BANKNIFTY2171534800PE,2021-07-05 14:10:00,197.4,2021-07-09 15:20:00,148.6,Friday Closing,48.80000000000001,170.46161573747094,34500,BANKNIFTY2171534500PE,125.2,77.1,-48.10000000000001,8318.526847988584,-8199.203716972354,119.32313101623004,0.047729252406492,2021,0.8318526847988583
311,311,2021-07-05,35810.5,34862.2,948.3000000000028,35285.05,20%,35474.71000000001,35095.39,high,35100,2021-07-22,9,BANKNIFTY2172235100PE,2021-07-13 09:15:00,220.0,2021-07-16 15:20:00,63.05,Friday Closing,156.95,169.13457502541948,34700,BANKNIFTY2172234700PE,119.2,28.75,-90.45,26545.671550239585,-15298.222311049192,11247.449239190391,4.498979695676157,2021,2.6545671550239587
312,312,2021-07-05,35810.5,34862.2,948.3000000000028,35285.05,20%,35474.71000000001,35095.39,low,35500,2021-07-22,10,BANKNIFTY2172235500CE,2021-07-12 13:15:00,288.0,2021-07-15 10:39:00,547.15,SL Hit,-259.15,169.13457502541948,35900,BANKNIFTY2172235900CE,162.0,305.15,143.14999999999998,-43831.22511783746,24211.614414888794,-19619.610702948663,-7.847844281179466,2021,-4.383122511783746
313,313,2021-07-12,35984.65,35063.5,921.1500000000016,35070.5,20%,35254.73,34886.27,high,34900,2021-07-29,10,BANKNIFTY21JUL34900PE,2021-07-19 09:15:00,318.85,2021-07-19 09:15:00,318.85,SL Hit,0.0,170.189929124404,34600,BANKNIFTY21JUL34600PE,211.95,211.95,0.0,0.0,0.0,0.0,0.0,2021,0.0
314,314,2021-07-12,35984.65,35063.5,921.1500000000016,35070.5,20%,35254.73,34886.27,low,35300,2021-07-29,9,BANKNIFTY21JUL35300CE,2021-07-20 09:15:00,256.3,2021-07-23 15:20:00,172.0,Friday Closing,84.30000000000001,170.189929124404,35700,BANKNIFTY21JUL35700CE,132.4,63.8,-68.60000000000001,14347.011025187256,-11675.029137934114,2671.981887253143,1.0687927549012572,2021,1.4347011025187257
315,315,2021-07-19,35346.35,34357.8,988.5499999999956,34947.85,20%,35145.56,34750.14,high,34800,2021-08-05,9,BANKNIFTY2180534800PE,2021-07-27 09:19:00,268.65,2021-07-28 10:40:00,651.7,SL Hit,-383.05000000000007,170.71857725413966,34500,BANKNIFTY2180534500PE,183.4,486.9,303.5,-65393.75101719821,51813.08819663139,-13580.662820566817,-5.432265128226726,2021,-6.539375101719821
316,316,2021-07-19,35346.35,34357.8,988.5499999999956,34947.85,20%,35145.56,34750.14,low,35100,2021-08-05,10,BANKNIFTY2180535100CE,2021-07-26 09:20:00,316.85,2021-07-30 15:20:00,109.75,Friday Closing,207.1,170.71857725413966,35500,BANKNIFTY2180535500CE,180.4,40.25,-140.15,35355.81734933233,-23926.208602167677,11429.608747164652,4.571843498865862,2021,3.535581734933233
317,317,2021-07-26,35185.85,34117.7,1068.1500000000017,34760.9,20%,34974.53,34547.270000000004,high,34500,2021-08-12,9,BANKNIFTY2181234500PE,2021-08-03 13:15:00,194.3,2021-08-06 15:20:00,29.4,Friday Closing,164.9,171.55341329819157,34200,BANKNIFTY2181234200PE,125.05,19.3,-105.75,28289.15785287179,-18141.77345628376,10147.384396588031,4.058953758635213,2021,2.828915785287179
318,318,2021-08-02,36218.2,34593.7,1624.5,35824.2,20%,36149.1,35499.3,high,35500,2021-08-18,9,BANKNIFTY2181835500PE,2021-08-09 09:55:00,176.2,2021-08-13 15:20:00,63.75,Friday Closing,112.45,165.97923599757672,35100,BANKNIFTY2181835100PE,104.6,29.95,-74.64999999999999,18664.3650879275,-12390.3499672191,6274.0151207084,2.50960604828336,2021,1.8664365087927501
319,319,2021-08-09,36315.3,35532.8,782.5,36100.65,20%,36257.15,35944.15,high,35900,2021-08-26,10,BANKNIFTY21AUG35900PE,2021-08-16 09:19:00,293.5,2021-08-18 14:35:00,532.3,SL Hit,-238.79999999999995,165.48460096836072,35500,BANKNIFTY21AUG35500PE,180.35,318.35,138.00000000000003,-39517.72271124453,22836.874933633782,-16680.847777610747,-6.672339111044299,2021,-3.951772271124453
320,320,2021-08-09,36315.3,35532.8,782.5,36100.65,20%,36257.15,35944.15,low,36300,2021-08-26,9,BANKNIFTY21AUG36300CE,2021-08-17 09:15:00,288.6,2021-08-20 15:20:00,35.6,Friday Closing,253.00000000000003,165.48460096836072,36700,BANKNIFTY21AUG36700CE,156.4,17.1,-139.3,41867.60404499527,-23052.00491489265,18815.59913010262,7.526239652041048,2021,4.186760404499527
321,321,2021-08-16,36257.4,34930.75,1326.6500000000017,35424.2,20%,35689.53,35158.869999999995,high,35200,2021-09-02,9,BANKNIFTY2190235200PE,2021-08-24 14:07:00,209.55,2021-08-27 15:20:00,133.25,Friday Closing,76.30000000000001,168.11653165508204,34800,BANKNIFTY2190234800PE,126.25,66.5,-59.75,12827.29136528276,-10044.962766391152,2782.3285988916086,1.1129314395566434,2021,1.2827291365282758
322,322,2021-08-16,36257.4,34930.75,1326.6500000000017,35424.2,20%,35689.53,35158.869999999995,low,35700,2021-09-02,10,BANKNIFTY2190235700CE,2021-08-23 09:41:00,245.1,2021-08-27 15:20:00,255.95,Friday Closing,-10.849999999999994,168.11653165508204,36100,BANKNIFTY2190236100CE,135.6,107.95,-27.64999999999999,-1824.0643684576391,-4648.4221002630175,-6472.486468720656,-2.5889945874882625,2021,-0.1824064368457639
