,Week,Week High,Week Low,Weekly Range,Current Week Open,Multiplier to Range,Entry Level Long,Entry Level Short,Break Type,Strike,Expiry,DTE,Contract,Option Type,Entry Time,Entry Price,Exit Time,Exit Price,Remark,Points,Slippage,Points w cs,Qty,PnL,PnL w cs,ROI%,ROI% w cs,Trade Year,Cumulative ROI%,Running Max ROI%,Drawdown
99,2019-06-07,31398.7,30628.9,769.7999999999993,30983.45,50%,31368.35,30598.550000000003,low,31400,2019-06-20,6,BANKNIFTY1962031400CE,CE,2019-06-14 15:11:00,25.8,2019-06-20 15:30:00,0.05,Expiry Closing,25.75,0.2585,25.4915,223.15486788434842,5746.237848021972,5688.552314673868,0.5746237848021972,0.5688552314673868,2019,0.8579332988389792,0.9352234700524574,-0.07729017121347825
100,2019-06-28,31607.8,31061.3,546.5,31523.05,50%,31796.3,31249.8,low,31800,2019-07-11,3,BANKNIFTY1971131800CE,CE,2019-07-08 09:15:00,32.55,2019-07-11 15:30:00,0.05,Expiry Closing,32.5,0.32599999999999996,32.174,220.15140126366904,7154.920541069244,7083.151184257288,0.7154920541069243,0.7083151184257289,2019,1.5734253529459035,1.5734253529459035,0.0
101,2019-07-12,30861.4,30334.65,526.75,30515.1,50%,30778.475,30251.725,low,30800,2019-07-25,6,BANKNIFTY19JUL30800CE,CE,2019-07-19 09:50:00,44.1,2019-07-25 15:30:00,0.05,Expiry Closing,44.050000000000004,0.4415,43.60850000000001,227.43167099734475,10018.365107433037,9917.95402468771,1.0018365107433036,0.991795402468771,2019,2.575261863689207,2.575261863689207,0.0
102,2019-07-26,29583.45,28049.8,1533.6500000000015,28224.25,50%,28991.075,27457.425,low,29000,2019-08-08,3,BANKNIFTY1980829000CE,CE,2019-08-05 09:45:00,16.9,2019-08-08 15:30:00,0.05,Expiry Closing,16.849999999999998,0.16949999999999998,16.6805,241.45361977781093,4068.4934932561137,4027.567104703775,0.4068493493256114,0.4027567104703775,2019,2.9821112130148184,2.9821112130148184,0.0
103,2019-08-02,28541.2,27390.5,1150.7000000000007,28293.65,50%,28869.0,27718.300000000003,low,28900,2019-08-14,1,BANKNIFTY1981428900CE,CE,2019-08-13 14:49:00,2.7,2019-08-14 15:30:00,0.05,Expiry Closing,2.6500000000000004,0.0275,2.6225000000000005,242.47462676227096,642.5577609200182,635.8897086840557,0.06425577609200182,0.06358897086840556,2019,3.0463669891068204,3.0463669891068204,0.0
104,2019-08-09,28602.2,27683.85,918.3500000000022,27920.3,50%,28379.475,27461.125,high,27500,2019-08-22,3,BANKNIFTY1982227500PE,PE,2019-08-19 09:16:00,38.75,2019-08-21 14:47:00,60.65,SL Hit,-21.9,0.9940000000000001,-22.894,246.65713513023059,-5401.79125935205,-5646.968451671499,-0.5401791259352049,-0.5646968451671499,2019,22.962693440331215,23.50287256626642,-0.5401791259352038
105,2019-08-16,28468.25,26978.35,1489.9000000000015,26835.35,50%,27580.3,26090.399999999998,high,26100,2019-08-29,3,BANKNIFTY19AUG26100PE,PE,2019-08-26 09:15:00,25.65,2019-08-26 10:03:00,93.65,SL Hit,-68.0,1.193,-69.193,253.80434585555633,-17258.695518177832,-17561.48410278351,-1.7258695518177831,-1.7561484102783511,2019,21.23682388851343,23.50287256626642,-2.2660486777529876
106,2019-08-30,27585.0,26642.6,942.4000000000015,26986.5,50%,27457.7,26515.3,high,26500,2019-09-12,3,BANKNIFTY1991226500PE,PE,2019-09-09 10:31:00,20.75,2019-09-12 15:30:00,0.05,Friday Closing,20.7,0.20800000000000002,20.492,254.93759491872953,5277.208214817701,5224.181195074606,0.5277208214817701,0.5224181195074606,2019,21.7645447099952,23.50287256626642,-1.7383278562712192
107,2019-09-06,28061.95,26964.95,1097.0,27772.0,50%,28320.5,27223.5,low,28300,2019-09-19,2,BANKNIFTY1991928300CE,CE,2019-09-17 14:07:00,8.5,2019-09-19 15:30:00,0.05,Expiry Closing,8.45,0.0855,8.3645,247.17077735209477,2088.593068625201,2067.4599671615965,0.20885930686252008,0.20674599671615965,2019,3.2552262959693405,3.2552262959693405,0.0
108,2019-09-13,28124.9,26645.15,1479.75,26878.65,50%,27618.525,26138.775,high,26100,2019-09-26,6,BANKNIFTY19SEP26100PE,PE,2019-09-20 11:09:00,20.25,2019-09-26 15:30:00,0.05,Friday Closing,20.2,0.203,19.997,253.4530718059708,5119.75205048061,5068.301076903998,0.5119752050480609,0.5068301076903998,2019,22.276519915043263,23.50287256626642,-1.2263526512231557
109,2019-09-27,30111.2,28085.35,2025.8500000000022,28681.9,50%,29694.825000000004,27668.975,low,29700,2019-10-10,3,BANKNIFTY19101029700CE,CE,2019-10-07 09:19:00,20.95,2019-10-10 15:30:00,0.05,Expiry Closing,20.9,0.21,20.689999999999998,235.73131008517473,4926.784380780152,4877.280805662264,0.49267843807801515,0.48772808056622646,2019,3.7479047340473555,3.7479047340473555,0.0
110,2019-10-11,29046.45,27742.5,1303.9500000000007,28954.8,50%,29606.775,28302.824999999997,high,28300,2019-10-24,2,BANKNIFTY19102428300PE,PE,2019-10-22 12:06:00,30.75,2019-10-24 15:30:00,0.05,Friday Closing,30.7,0.308,30.392,236.4323706313842,7258.473778383494,7185.652608229028,0.7258473778383494,0.7185652608229027,2019,23.002367292881612,23.50287256626642,-0.5005052733848068
111,2019-10-18,29691.85,28864.25,827.5999999999985,29228.65,50%,29642.45,28814.850000000002,high,28800,2019-10-31,2,BANKNIFTY19OCT28800PE,PE,2019-10-29 10:56:00,36.6,2019-10-31 15:30:00,0.05,Friday Closing,36.550000000000004,0.3665,36.1835,236.1478217893595,8631.202886401092,8544.65470971529,0.8631202886401091,0.854465470971529,2019,23.86548758152172,23.86548758152172,0.0
112,2019-11-01,30818.9,30015.1,803.8000000000029,30571.3,50%,30973.2,30169.399999999998,high,30200,2019-11-14,6,BANKNIFTY19111430200PE,PE,2019-11-08 12:12:00,101.65,2019-11-14 15:30:00,0.1,Friday Closing,101.55000000000001,1.0175,100.53250000000001,226.00183384345175,22950.486226802528,22720.529360866814,2.2950486226802527,2.2720529360866815,2019,26.160536204201975,26.160536204201975,0.0
113,2019-11-08,31203.65,30340.25,863.4000000000015,30912.4,50%,31344.100000000002,30480.7,high,30500,2019-11-21,1,BANKNIFTY19112130500PE,PE,2019-11-20 10:01:00,18.75,2019-11-21 15:30:00,0.1,Friday Closing,18.65,0.18850000000000003,18.461499999999997,223.32751618326893,4165.058176817965,4122.960940017419,0.41650581768179656,0.41229609400174183,2019,26.57704202188377,26.57704202188377,0.0
114,2019-11-15,31469.3,30879.05,590.25,31389.6,50%,31684.725,31094.475,high,31100,2019-11-28,2,BANKNIFTY19NOV31100PE,PE,2019-11-26 09:15:00,35.9,2019-11-28 15:30:00,0.05,Friday Closing,35.85,0.3595,35.490500000000004,220.92664525256257,7920.220232304368,7840.797103336073,0.7920220232304368,0.7840797103336072,2019,27.369064045114207,27.369064045114207,0.0
115,2019-11-15,31469.3,30879.05,590.25,31389.6,50%,31684.725,31094.475,low,31700,2019-11-28,6,BANKNIFTY19NOV31700CE,CE,2019-11-22 13:07:00,62.0,2019-11-25 13:35:00,102.7,SL Hit,-40.7,1.647,-42.347,220.92664525256257,-8991.714461779296,-9355.580646510267,-0.8991714461779297,-0.9355580646510268,2019,2.848733287869426,3.7479047340473555,-0.8991714461779297
116,2019-11-22,32155.75,31055.75,1100.0,32074.15,50%,32624.15,31524.15,low,32600,2019-12-05,2,BANKNIFTY19120532600CE,CE,2019-12-03 13:01:00,8.25,2019-12-05 15:30:00,0.05,Expiry Closing,8.2,0.083,8.116999999999999,214.56497717181904,1759.432812808916,1741.623919703655,0.1759432812808916,0.1741623919703655,2019,3.0246765691503175,3.7479047340473555,-0.723228164897038
117,2019-11-29,32122.7,31444.6,678.1000000000022,31797.15,50%,32136.200000000004,31458.1,low,32100,2019-12-12,6,BANKNIFTY19121232100CE,CE,2019-12-06 13:34:00,82.65,2019-12-12 15:30:00,0.05,Expiry Closing,82.60000000000001,0.8270000000000001,81.77300000000001,217.82289131882422,17992.17082293488,17812.031291814215,1.799217082293488,1.7812031291814217,2019,4.8238936514438056,4.8238936514438056,0.0
118,2019-12-06,31880.6,30997.85,882.75,31775.55,50%,32216.925,31334.175,high,31300,2019-12-19,1,BANKNIFTY19121931300PE,PE,2019-12-18 09:15:00,5.35,2019-12-19 15:30:00,0.05,Friday Closing,5.3,0.05399999999999999,5.2459999999999996,217.27709891617528,1151.568624255729,1139.8356609142554,0.1151568624255729,0.11398356609142554,2019,27.48422090753978,27.48422090753978,0.0
119,2019-12-20,32500.35,31974.85,525.5,32142.5,50%,32405.25,31879.75,high,31900,2020-01-02,6,BANKNIFTY2010231900PE,PE,2019-12-27 15:04:00,39.3,2020-01-02 15:30:00,0.15,Friday Closing,39.15,0.39449999999999996,38.7555,216.01438038589427,8456.962992107761,8371.745319045525,0.8456962992107762,0.8371745319045525,2019,28.329917206750554,28.329917206750554,0.0
120,2019-12-27,32611.2,32058.55,552.6500000000015,32326.95,50%,32603.275,32050.625,low,32600,2020-01-09,6,BANKNIFTY2010932600CE,CE,2020-01-03 12:19:00,58.2,2020-01-09 15:30:00,0.05,Expiry Closing,58.150000000000006,0.5825,57.5675,214.70235735520433,12484.942080205134,12359.877957045726,1.2484942080205135,1.2359877957045726,2020,6.072387859464319,6.072387859464319,0.0
121,2020-01-10,32345.2,31671.5,673.7000000000007,31571.65,50%,31908.5,31234.800000000003,high,31200,2020-01-23,3,BANKNIFTY2012331200PE,PE,2020-01-20 09:15:00,70.4,2020-01-20 09:21:00,78.65,SL Hit,-8.25,1.4905000000000002,-9.7405,219.37728191547706,-1809.8625758026858,-2136.8444144977043,-0.18098625758026857,-0.21368444144977045,2020,28.148930949170285,28.329917206750554,-0.18098625758026898
122,2020-01-10,32345.2,31671.5,673.7000000000007,31571.65,50%,31908.5,31234.800000000003,low,31900,2020-01-23,3,BANKNIFTY2012331900CE,CE,2020-01-20 13:00:00,63.9,2020-01-23 15:30:00,0.05,Expiry Closing,63.85,0.6395,63.2105,219.37728191547706,14007.23945030321,13866.947678518263,1.4007239450303208,1.3866947678518262,2020,7.47311180449464,7.47311180449464,0.0
123,2020-01-24,31374.15,30522.05,852.1000000000022,30950.5,50%,31376.550000000003,30524.449999999997,low,31400,2020-02-06,5,BANKNIFTY2020631400CE,CE,2020-02-01 09:15:00,228.95,2020-02-06 15:30:00,0.15,Expiry Closing,228.79999999999998,2.291,226.509,223.09654821833502,51044.49023235505,50533.376040386844,5.104449023235505,5.053337604038685,2020,12.577560827730146,12.577560827730146,0.0
124,2020-02-07,31598.55,30958.35,640.2000000000007,31281.85,50%,31601.949999999997,30961.75,low,31600,2020-02-20,6,BANKNIFTY2022031600CE,CE,2020-02-14 10:55:00,44.0,2020-02-20 15:30:00,0.05,Expiry Closing,43.95,0.4405,43.5095,221.5053185009153,9735.15874811523,9637.585655315575,0.9735158748115229,0.9637585655315576,2020,13.551076702541668,13.551076702541668,0.0
125,2020-02-21,30702.15,29918.85,783.3000000000029,29501.55,50%,29893.2,29109.899999999998,low,29900,2020-03-05,6,BANKNIFTY2030529900CE,CE,2020-02-28 15:00:00,129.2,2020-03-05 15:30:00,0.1,Expiry Closing,129.1,1.293,127.80699999999999,234.16696773848233,30230.95553503807,29928.177645752206,3.023095553503807,2.9928177645752205,2020,16.574172256045475,16.574172256045475,0.0
126,2020-02-28,29778.65,28125.45,1653.2000000000007,27649.95,50%,28476.550000000003,26823.35,low,28500,2020-03-12,3,BANKNIFTY2031228500CE,CE,2020-03-09 09:37:00,33.1,2020-03-12 15:30:00,0.2,Expiry Closing,32.9,0.3330000000000001,32.567,245.81629445982745,8087.356087728323,8005.499261673201,0.8087356087728322,0.8005499261673201,2020,17.382907864818307,17.382907864818307,0.0
127,2020-03-06,28042.5,23613.1,4429.4000000000015,22720.75,50%,24935.45,20506.05,high,20500,2020-03-19,6,BANKNIFTY2031920500PE,PE,2020-03-13 12:37:00,297.05,2020-03-16 09:24:00,297.05,SL Hit,0.0,5.941000000000001,-5.941000000000001,280.72483151497164,0.0,-1667.7862240304466,0.0,-0.16677862240304467,2020,28.148930949170285,28.329917206750554,-0.18098625758026898
128,2020-03-06,28042.5,23613.1,4429.4000000000015,22720.75,50%,24935.45,20506.05,low,24900,2020-03-19,1,BANKNIFTY2031924900CE,CE,2020-03-18 12:32:00,9.0,2020-03-19 15:30:00,0.1,Expiry Closing,8.9,0.091,8.809000000000001,280.72483151497164,2498.4510004832478,2472.9050408153853,0.24984510004832478,0.24729050408153852,2020,17.632752964866633,17.632752964866633,0.0
129,2020-03-13,25654.95,18680.65,6974.299999999999,19898.3,50%,23385.449999999997,16411.15,low,23400,2020-03-26,2,BANKNIFTY20MAR23400CE,CE,2020-03-24 09:52:00,34.05,2020-03-26 15:30:00,1.0,Expiry Closing,33.05,0.3505,32.6995,299.33142188839645,9892.903493411502,9787.98783003962,0.9892903493411502,0.978798783003962,2020,18.622043314207783,18.622043314207783,0.0
130,2020-03-20,20923.25,16118.1,4805.15,20801.6,50%,23204.175,18399.024999999998,low,23200,2020-04-01,0,BANKNIFTY2040123200CE,CE,2020-04-01 10:42:00,0.4,2020-04-01 15:30:00,0.2,Expiry Closing,0.2,0.006000000000000001,0.194,301.6698503609803,60.33397007219607,58.523950970030185,0.006033397007219607,0.005852395097003018,2020,18.628076711215,18.628076711215,0.0
131,2020-03-27,21450.95,18044.85,3406.100000000002,18325.05,50%,20028.1,16622.0,high,16600,2020-04-09,1,BANKNIFTY2040916600PE,PE,2020-04-08 10:22:00,12.3,2020-04-09 15:30:00,0.05,Friday Closing,12.25,0.12350000000000001,12.1265,349.5089399393852,4281.484514257469,4238.320160174954,0.42814845142574687,0.4238320160174954,2020,28.577079400596034,28.577079400596034,0.0
132,2020-04-10,20178.35,18706.25,1472.0999999999985,20394.75,50%,21130.8,19658.7,low,21100,2020-04-23,2,BANKNIFTY2042321100CE,CE,2020-04-21 09:24:00,81.35,2020-04-23 15:30:00,0.05,Expiry Closing,81.3,0.814,80.486,331.26999451038296,26932.250553694135,26662.596778162682,2.6932250553694135,2.666259677816268,2020,21.321301766584416,21.321301766584416,0.0
133,2020-04-17,21113.45,19053.5,2059.9500000000007,19697.65,50%,20727.625,18667.675000000003,high,18700,2020-04-30,2,BANKNIFTY20APR18700PE,PE,2020-04-28 15:27:00,13.1,2020-04-30 15:30:00,0.05,Friday Closing,13.049999999999999,0.1315,12.918499999999998,337.71355859631774,4407.161939681946,4362.75260672653,0.4407161939681946,0.436275260672653,2020,29.017795594564227,29.017795594564227,0.0
134,2020-04-24,21966.65,19517.8,2448.850000000002,20514.75,50%,21739.175000000003,19290.324999999997,low,21700,2020-05-07,2,BANKNIFTY2050721700CE,CE,2020-05-05 14:54:00,16.75,2020-05-07 15:30:00,0.05,Expiry Closing,16.7,0.168,16.532,321.99933990135315,5377.388976352598,5323.293087249171,0.5377388976352597,0.532329308724917,2020,21.859040664219673,21.859040664219673,0.0
135,2020-05-01,20514.75,18943.95,1570.7999999999993,19844.0,50%,20629.4,19058.6,low,20600,2020-05-14,3,BANKNIFTY2051420600CE,CE,2020-05-11 14:15:00,46.95,2020-05-14 15:30:00,0.05,Expiry Closing,46.900000000000006,0.47000000000000003,46.43000000000001,339.32155079643616,15914.180732352857,15754.699603478533,1.5914180732352856,1.5754699603478535,2020,23.45045873745496,23.45045873745496,0.0
136,2020-05-08,20088.2,18291.15,1797.0499999999993,19098.8,50%,19997.324999999997,18200.275,low,20000,2020-05-21,3,BANKNIFTY2052120000CE,CE,2020-05-18 09:36:00,51.45,2020-05-21 15:30:00,0.05,Expiry Closing,51.400000000000006,0.515,50.885000000000005,350.0468187620095,17992.40648436729,17812.132372704855,1.799240648436729,1.7812132372704854,2020,25.249699385891688,25.249699385891688,0.0
137,2020-05-15,19104.1,17394.95,1709.1499999999978,17554.25,50%,18408.824999999997,16699.675000000003,high,16700,2020-05-28,1,BANKNIFTY20MAY16700PE,PE,2020-05-27 13:51:00,7.8,2020-05-28 15:30:00,0.05,Friday Closing,7.75,0.0785,7.6715,380.252406115002,2946.9561473912654,2917.1063335112376,0.29469561473912653,0.2917106333511238,2020,29.312491209303356,29.312491209303356,0.0
138,2020-05-22,19450.5,17108.35,2342.1500000000015,18962.0,50%,20133.075,17790.925,high,17800,2020-06-04,3,BANKNIFTY2060417800PE,PE,2020-06-01 09:55:00,28.5,2020-06-04 15:30:00,0.75,Friday Closing,27.75,0.2925,27.4575,347.68658041555994,9648.302606531788,9546.604281760237,0.9648302606531788,0.9546604281760238,2020,30.277321469956533,30.277321469956533,0.0
139,2020-06-05,21805.3,20426.55,1378.75,19529.3,50%,20218.675,18839.925,high,18800,2020-06-18,6,BANKNIFTY2061818800PE,PE,2020-06-12 11:24:00,202.2,2020-06-12 11:25:00,192.0,SL Hit,10.199999999999989,3.942,6.2579999999999885,346.2145763755538,3531.3886790306447,2166.610818958212,0.3531388679030645,0.2166610818958212,2020,30.6304603378596,30.6304603378596,0.0
140,2020-06-12,21026.2,19510.35,1515.8500000000022,20970.1,50%,21728.025,20212.174999999996,high,20200,2020-06-25,3,BANKNIFTY20JUN20200PE,PE,2020-06-22 09:33:00,75.0,2020-06-25 15:30:00,0.1,Friday Closing,74.9,0.751,74.149,322.1645777745561,24130.126875314254,23888.18127740556,2.4130126875314257,2.3888181277405565,2020,33.04347302539102,33.04347302539102,0.0
141,2020-06-26,22344.7,21026.6,1318.1000000000022,22101.75,50%,22760.800000000003,21442.699999999997,high,21400,2020-07-09,1,BANKNIFTY2070921400PE,PE,2020-07-08 09:22:00,17.9,2020-07-09 15:30:00,0.1,Friday Closing,17.799999999999997,0.18,17.619999999999997,307.54630768690026,5474.324276826824,5418.965941443182,0.5474324276826824,0.5418965941443181,2020,33.59090545307371,33.59090545307371,0.0
142,2020-07-03,23078.9,21769.35,1309.550000000003,22720.95,50%,23375.725000000002,22066.175,low,23400,2020-07-16,3,BANKNIFTY2071623400CE,CE,2020-07-13 12:56:00,47.05,2020-07-16 15:30:00,0.15,Expiry Closing,46.9,0.472,46.428,299.4559527030712,14044.48418177404,13903.140972098188,1.404448418177404,1.390314097209819,2020,26.654147804069094,26.654147804069094,0.0
143,2020-07-10,22834.25,21028.0,1806.25,21608.05,50%,22511.175,20704.925,high,20700,2020-07-23,3,BANKNIFTY2072320700PE,PE,2020-07-20 09:48:00,33.65,2020-07-23 15:30:00,0.05,Friday Closing,33.6,0.33699999999999997,33.263,310.95666929869276,10448.144088436076,10343.351690882417,1.0448144088436075,1.0343351690882416,2020,34.635719861917316,34.635719861917316,0.0
144,2020-07-17,23208.4,21553.45,1654.9500000000007,22853.2,50%,23680.675000000003,22025.725,low,23700,2020-07-30,3,BANKNIFTY20JUL23700CE,CE,2020-07-27 11:36:00,22.75,2020-07-30 15:30:00,0.1,Expiry Closing,22.65,0.2285,22.421499999999998,295.5996820191992,6695.332797734861,6627.788270393474,0.6695332797734861,0.6627788270393474,2020,27.32368108384258,27.32368108384258,0.0
145,2020-07-24,22853.2,21580.85,1272.3500000000022,21730.55,50%,22366.725,21094.375,low,22400,2020-08-06,3,BANKNIFTY2080622400CE,CE,2020-08-03 12:59:00,38.05,2020-08-06 15:30:00,0.1,Expiry Closing,37.949999999999996,0.3815,37.56849999999999,312.96490657438676,11877.018204497976,11757.622092639847,1.1877018204497978,1.1757622092639848,2020,28.511382904292375,28.511382904292375,0.0
146,2020-07-31,21933.45,21034.0,899.4500000000007,21620.25,50%,22069.975,21170.525,high,21200,2020-08-13,2,BANKNIFTY2081321200PE,PE,2020-08-11 09:15:00,30.2,2020-08-13 15:30:00,0.05,Friday Closing,30.15,0.3025,29.8475,317.17299181353854,9562.765703178187,9466.820873154591,0.9562765703178188,0.9466820873154591,2020,35.591996432235135,35.591996432235135,0.0
147,2020-08-07,22438.15,21459.2,978.9500000000007,22334.95,50%,22824.425000000003,21845.475,low,22800,2020-08-20,6,BANKNIFTY2082022800CE,CE,2020-08-14 13:47:00,59.5,2020-08-20 15:30:00,0.1,Expiry Closing,59.4,0.596,58.804,306.6889965464628,18217.32639485989,18034.5397529182,1.821732639485989,1.80345397529182,2020,30.333115543778366,30.333115543778366,0.0
148,2020-08-14,22418.8,21404.05,1014.75,22190.7,50%,22698.075,21683.325,high,21700,2020-08-27,3,BANKNIFTY20AUG21700PE,PE,2020-08-24 11:10:00,31.9,2020-08-27 15:30:00,0.1,Friday Closing,31.799999999999997,0.32,31.479999999999997,308.396196593764,9806.999051681694,9708.31226877169,0.9806999051681694,0.9708312268771689,2020,36.5726963374033,36.5726963374033,0.0
149,2020-08-21,23700.7,22169.55,1531.1500000000015,23635.3,50%,24400.875,22869.725,high,22900,2020-09-03,6,BANKNIFTY2090322900PE,PE,2020-08-28 11:44:00,53.0,2020-09-03 15:30:00,0.1,Friday Closing,52.9,0.531,52.369,286.8749583775172,15175.68529817066,15023.354695272199,1.517568529817066,1.50233546952722,2020,38.09026486722037,38.09026486722037,0.0
150,2020-08-28,25228.5,23387.3,1841.2000000000007,23119.15,50%,24039.75,22198.550000000003,low,24000,2020-09-10,1,BANKNIFTY2091024000CE,CE,2020-09-09 11:50:00,6.1,2020-09-10 15:30:00,0.15,Expiry Closing,5.949999999999999,0.0625,5.887499999999999,291.1843925165611,1732.5471354735384,1714.3481109412533,0.17325471354735383,0.17143481109412534,2020,30.50637025732572,30.50637025732572,0.0
151,2020-09-11,22746.6,22034.75,711.8499999999985,22439.35,50%,22795.274999999998,22083.425,low,22800,2020-09-24,6,BANKNIFTY20SEP22800CE,CE,2020-09-18 14:21:00,127.05,2020-09-24 15:30:00,0.15,Expiry Closing,126.89999999999999,1.272,125.62799999999999,307.0811823941585,38968.602045818705,38577.99478181334,3.8968602045818708,3.8577994781813336,2020,34.40323046190759,34.40323046190759,0.0
152,2020-09-18,22465.1,20407.45,2057.649999999998,20740.8,50%,21769.625,19711.975,high,19700,2020-10-01,2,BANKNIFTY20100119700PE,PE,2020-09-29 09:15:00,6.9,2020-10-01 15:30:00,0.05,Friday Closing,6.8500000000000005,0.0695,6.780500000000001,321.54894721429514,2202.6102884179218,2180.2626365865285,0.22026102884179216,0.21802626365865285,2020,38.31052589606216,38.31052589606216,0.0
153,2020-10-02,23450.55,22248.85,1201.7000000000007,23312.6,50%,23913.449999999997,22711.75,high,22700,2020-10-15,3,BANKNIFTY20101522700PE,PE,2020-10-12 09:15:00,48.5,2020-10-15 15:30:00,0.25,Friday Closing,48.25,0.4875,47.7625,292.7222964482331,14123.850803627249,13981.148684108735,1.412385080362725,1.3981148684108735,2020,39.722910976424885,39.722910976424885,0.0
154,2020-10-09,24186.75,22971.45,1215.2999999999993,23219.85,50%,23827.5,22612.199999999997,high,22600,2020-10-22,3,BANKNIFTY20102222600PE,PE,2020-10-19 09:15:00,55.25,2020-10-22 15:30:00,0.1,Friday Closing,55.15,0.5535,54.5965,293.778197460917,16201.867589969572,16039.261357674955,1.6201867589969572,1.6039261357674954,2020,41.34309773542184,41.34309773542184,0.0
155,2020-10-23,24809.65,23825.05,984.6000000000022,24090.15,50%,24582.450000000004,23597.85,high,23600,2020-11-05,3,BANKNIFTY20110523600PE,PE,2020-11-02 11:18:00,166.45,2020-11-05 15:30:00,0.1,Friday Closing,166.35,1.6654999999999998,164.68449999999999,284.75599462217957,47369.15970539957,46894.898596356325,4.7369159705399575,4.689489859635633,2020,46.080013705961804,46.080013705961804,0.0
156,2020-10-30,26373.65,23613.9,2759.75,26274.1,50%,27653.975,24894.225,high,24900,2020-11-12,2,BANKNIFTY20111224900PE,PE,2020-11-10 09:15:00,11.55,2020-11-12 15:30:00,0.05,Friday Closing,11.5,0.11600000000000002,11.384,253.12816692717774,2910.973919662544,2881.6110522989916,0.2910973919662544,0.2881611052298992,2020,46.37111109792806,46.37111109792806,0.0
157,2020-11-06,29028.75,26147.5,2881.25,28108.7,50%,29549.325,26668.075,high,26700,2020-11-19,1,BANKNIFTY20111926700PE,PE,2020-11-18 13:38:00,3.65,2020-11-19 15:30:00,0.1,Friday Closing,3.55,0.0375,3.5124999999999997,236.89204406530436,840.9667564318304,832.0833047793815,0.08409667564318304,0.08320833047793814,2020,46.45520777357124,46.45520777357124,0.0
158,2020-11-13,29781.95,27704.15,2077.7999999999993,28935.75,50%,29974.65,27896.85,high,27900,2020-11-26,1,BANKNIFTY20NOV27900PE,PE,2020-11-25 09:15:00,8.05,2020-11-26 15:30:00,0.15,Friday Closing,7.9,0.08200000000000002,7.8180000000000005,233.5306667467343,1844.8922672992012,1825.742752625969,0.18448922672992013,0.1825742752625969,2020,46.639697000301155,46.639697000301155,0.0
159,2020-11-27,29917.45,29152.3,765.1500000000015,29573.4,50%,29955.975000000002,29190.825,high,29200,2020-12-10,6,BANKNIFTY20121029200PE,PE,2020-12-04 10:30:00,171.7,2020-12-10 15:30:00,0.1,Friday Closing,171.6,1.718,169.882,233.67625323495562,40098.845055118385,39697.38925206073,4.009884505511838,3.9697389252060735,2020,50.649581505812996,50.649581505812996,0.0
160,2020-12-11,30945.1,30328.65,616.4499999999971,30841.85,50%,31150.074999999997,30533.625,low,31200,2020-12-24,6,BANKNIFTY20122431200CE,CE,2020-12-18 09:39:00,137.65,2020-12-24 15:30:00,0.1,Expiry Closing,137.55,1.3775,136.1725,224.7185600676724,30910.03793730834,30600.488120815124,3.091003793730834,3.0600488120815124,2020,37.494234255638425,37.494234255638425,0.0
161,2020-12-18,30847.05,28977.65,1869.3999999999978,30558.85,50%,31493.549999999996,29624.15,high,29600,2020-12-31,1,BANKNIFTY20DEC29600PE,PE,2020-12-30 09:15:00,7.7,2020-12-31 15:30:00,0.05,Friday Closing,7.65,0.0775,7.572500000000001,222.26773418684147,1700.3481665293373,1683.1224171298572,0.1700348166529337,0.16831224171298573,2020,50.81961632246593,50.81961632246593,0.0
162,2020-12-25,31505.55,30558.85,946.7000000000007,31297.3,50%,31770.65,30823.949999999997,high,30800,2021-01-07,1,BANKNIFTY2110730800PE,PE,2021-01-06 09:15:00,30.45,2021-01-07 15:30:00,0.05,Friday Closing,30.4,0.305,30.095,220.3291402599569,6698.005863902689,6630.8054761234025,0.6698005863902688,0.6630805476123403,2021,51.4894169088562,51.4894169088562,0.0
163,2021-01-08,32718.5,31734.2,984.2999999999993,32508.9,50%,33001.05,32016.75,low,33000,2021-01-21,3,BANKNIFTY2112133000CE,CE,2021-01-18 11:35:00,89.6,2021-01-21 15:30:00,0.2,Expiry Closing,89.39999999999999,0.898,88.502,212.11446302466132,18963.03299440472,18772.554206608576,1.8963032994404718,1.8772554206608576,2021,39.39053755507889,39.39053755507889,0.0
164,2021-01-15,32841.35,31657.25,1184.0999999999985,32088.0,50%,32680.05,31495.95,low,32700,2021-01-28,6,BANKNIFTY21JAN32700CE,CE,2021-01-22 12:45:00,92.85,2021-01-28 15:30:00,0.15,Expiry Closing,92.69999999999999,0.93,91.76999999999998,214.19795869345364,19856.15077088315,19656.94666929824,1.9856150770883148,1.9656946669298239,2021,41.37615263216721,41.37615263216721,0.0
165,2021-01-22,32108.3,29694.95,2413.3499999999985,30700.65,50%,31907.325,29493.975000000002,high,29500,2021-02-04,3,BANKNIFTY2120429500PE,PE,2021-02-01 12:53:00,59.65,2021-02-04 15:30:00,0.05,Friday Closing,59.6,0.597,59.003,219.38536057159288,13075.367490066936,12944.394429805696,1.3075367490066936,1.2944394429805695,2021,52.79695365786289,52.79695365786289,0.0
