,Week,Week High,Week Low,Weekly Range,Current Week Open,Multiplier to Range,Entry Level Long,Entry Level Short,Break Type,Strike,Expiry,DTE,Contract,Option Type,Entry Time,Entry Price,Exit Time,Exit Price,Remark,Points,Slippage,Points w cs,Qty,PnL,PnL w cs,ROI%,ROI% w cs,Trade Year
174,2020-08-07,11372.85,11145.2,227.64999999999964,11353.3,40%,11444.359999999999,11262.24,high,11250,2020-08-20,1,NIFTY2082011250PE,PE,2020-08-19 09:15:00,11.3,2020-08-20 15:30:00,0.05,Friday Closing,11.25,0.11350000000000002,11.1365,742.7239268949946,8355.644177568689,8271.345011866108,0.8355644177568688,0.8271345011866108,2020
175,2020-08-07,11372.85,11145.2,227.64999999999964,11353.3,40%,11444.359999999999,11262.24,low,11450,2020-08-20,6,NIFTY2082011450CE,CE,2020-08-14 13:41:00,29.35,2020-08-18 14:03:00,33.05,SL Hit,-3.6999999999999957,0.624,-4.323999999999995,742.7239268949946,-2748.078529511477,-3211.538259893953,-0.27480785295114774,-0.32115382598939535,2020
176,2020-08-14,11458.6,11112.3,346.3000000000011,11409.65,40%,11548.17,11271.13,high,11250,2020-08-27,1,NIFTY20AUG11250PE,PE,2020-08-26 15:08:00,3.45,2020-08-27 15:30:00,0.05,Friday Closing,3.4000000000000004,0.035,3.365,736.0473564209741,2502.561011831312,2476.799354356578,0.2502561011831312,0.2476799354356578,2020
177,2020-08-21,11616.5,11362.4,254.10000000000036,11602.95,40%,11704.59,11501.310000000001,high,11500,2020-09-03,3,NIFTY2090311500PE,PE,2020-08-31 09:15:00,16.0,2020-08-31 14:37:00,179.9,SL Hit,-163.9,1.959,-165.859,726.2108284015075,-119025.95477500708,-120448.60178784563,-11.902595477500707,-12.044860178784564,2020
178,2020-08-21,11616.5,11362.4,254.10000000000036,11602.95,40%,11704.59,11501.310000000001,low,11700,2020-09-03,3,NIFTY2090311700CE,CE,2020-08-31 13:15:00,31.95,2020-09-03 15:30:00,0.05,Expiry Closing,31.9,0.32,31.58,726.2108284015075,23166.125426008086,22933.737960919603,2.316612542600809,2.2933737960919602,2020
179,2020-09-04,11463.05,11185.3,277.75,11447.8,40%,11558.9,11336.699999999999,high,11350,2020-09-17,3,NIFTY2091711350PE,PE,2020-09-14 09:24:00,26.1,2020-09-17 15:30:00,0.05,Friday Closing,26.05,0.2615,25.7885,735.3640917388333,19156.234589796608,18963.9368798069,1.9156234589796608,1.89639368798069,2020
180,2020-09-11,11617.6,11383.75,233.85000000000036,11584.1,40%,11677.640000000001,11490.56,low,11700,2020-09-24,6,NIFTY20SEP11700CE,CE,2020-09-18 14:23:00,28.4,2020-09-24 15:30:00,0.05,Expiry Closing,28.349999999999998,0.2845,28.065499999999997,727.8867990450125,20635.590752926102,20428.506958597794,2.06355907529261,2.042850695859779,2020
181,2020-09-18,11584.1,10790.85,793.25,10910.4,40%,11227.699999999999,10593.1,high,10600,2020-10-01,3,NIFTY20100110600PE,PE,2020-09-28 13:58:00,5.25,2020-10-01 15:30:00,0.05,Friday Closing,5.2,0.053,5.147,757.056209196897,3936.6922878238647,3896.568308736429,0.39366922878238647,0.38965683087364295,2020
182,2020-09-25,11428.3,10856.2,572.0999999999985,11487.8,40%,11716.64,11258.96,high,11250,2020-10-08,1,NIFTY20100811250PE,PE,2020-10-07 09:52:00,3.7,2020-10-08 15:30:00,0.05,Friday Closing,3.6500000000000004,0.0375,3.6125000000000003,725.463955536741,2647.9434377091047,2620.738539376477,0.26479434377091043,0.2620738539376477,2020
183,2020-10-09,12023.45,11662.15,361.3000000000011,11727.4,40%,11871.92,11582.88,high,11600,2020-10-22,3,NIFTY20102211600PE,PE,2020-10-19 09:15:00,24.5,2020-10-22 15:30:00,0.05,Friday Closing,24.45,0.24550000000000002,24.2045,715.9751750348722,17505.593029602624,17329.821124131566,1.7505593029602624,1.7329821124131566,2020
184,2020-10-16,12018.1,11668.45,349.64999999999964,11957.9,40%,12097.76,11818.039999999999,low,12100,2020-10-29,3,NIFTY20OCT12100CE,CE,2020-10-26 12:10:00,14.15,2020-10-29 15:30:00,0.05,Expiry Closing,14.1,0.14200000000000002,13.958,702.6094086839216,9906.792662443295,9807.022126410178,0.9906792662443296,0.9807022126410179,2020
185,2020-10-23,11974.25,11606.75,367.5,11678.45,40%,11825.45,11531.45,high,11550,2020-11-05,2,NIFTY20110511550PE,PE,2020-11-03 11:43:00,48.2,2020-11-05 15:30:00,0.05,Friday Closing,48.150000000000006,0.4825,47.667500000000004,718.7887141715537,34609.676587360314,34262.86103277254,3.4609676587360316,3.426286103277254,2020
186,2020-10-30,12130.65,11536.1,594.5499999999993,12156.65,40%,12394.47,11918.83,high,11900,2020-11-12,3,NIFTY20111211900PE,PE,2020-11-09 09:15:00,10.55,2020-11-12 15:30:00,0.05,Friday Closing,10.5,0.10600000000000001,10.394,685.7897110566245,7200.791966094557,7128.098256722555,0.7200791966094557,0.7128098256722555,2020
187,2020-11-06,12768.85,12134.95,633.8999999999996,12659.7,40%,12913.26,12406.140000000001,high,12400,2020-11-19,2,NIFTY20111912400PE,PE,2020-11-17 09:15:00,5.25,2020-11-19 15:30:00,0.1,Friday Closing,5.15,0.0535,5.096500000000001,658.238121125107,3389.9263237943014,3354.7105843141085,0.3389926323794301,0.3354710584314109,2020
188,2020-11-13,12962.9,12608.3,354.60000000000036,12813.4,40%,12955.24,12671.56,high,12650,2020-11-26,3,NIFTY20NOV12650PE,PE,2020-11-23 09:15:00,19.65,2020-11-26 15:30:00,0.1,Friday Closing,19.549999999999997,0.1975,19.352499999999996,656.1051744313498,12826.856160132887,12697.275388182696,1.2826856160132887,1.2697275388182696,2020
189,2020-11-27,13215.3,12915.65,299.64999999999964,13177.4,40%,13297.26,13057.539999999999,high,13050,2020-12-10,3,NIFTY20121013050PE,PE,2020-12-07 09:37:00,27.7,2020-12-10 15:30:00,0.1,Friday Closing,27.599999999999998,0.278,27.322,639.2294352370338,17642.732412542133,17465.02662954624,1.7642732412542133,1.7465026629546239,2020
190,2020-12-04,13548.55,13152.9,395.64999999999964,13512.3,40%,13670.56,13354.039999999999,high,13350,2020-12-17,1,NIFTY20121713350PE,PE,2020-12-16 13:46:00,4.15,2020-12-17 15:30:00,0.1,Friday Closing,4.050000000000001,0.0425,4.0075,621.7740897227327,2518.1850633770678,2491.7596645638514,0.2518185063377068,0.24917596645638515,2020
191,2020-12-11,13772.8,13403.25,369.5499999999993,13764.4,40%,13912.22,13616.58,low,13900,2020-12-24,3,NIFTY20122413900CE,CE,2020-12-21 13:38:00,16.55,2020-12-24 15:30:00,0.05,Expiry Closing,16.5,0.166,16.334,610.9736620036199,10081.065423059728,9979.643795167127,1.008106542305973,0.9979643795167127,2020
192,2020-12-25,14024.4,13812.0,212.39999999999964,13996.1,40%,14081.06,13911.140000000001,high,13900,2021-01-07,3,NIFTY2110713900PE,PE,2021-01-04 09:15:00,32.3,2021-01-07 15:30:00,0.05,Friday Closing,32.25,0.32349999999999995,31.9265,603.6477367470915,19467.6395100937,19272.359467256018,1.9467639510093702,1.9272359467256017,2021
193,2021-01-01,14253.75,13956.6,297.14999999999964,14258.4,40%,14377.26,14139.539999999999,high,14150,2021-01-14,3,NIFTY2111414150PE,PE,2021-01-11 09:15:00,33.7,2021-01-14 15:30:00,0.1,Friday Closing,33.6,0.338,33.262,591.2113991122092,19864.70301017023,19664.8735572703,1.9864703010170228,1.96648735572703,2021
194,2021-01-08,14652.7,14224.1,428.60000000000036,14594.35,40%,14765.79,14422.91,low,14750,2021-01-21,6,NIFTY2112114750CE,CE,2021-01-15 14:07:00,36.15,2021-01-20 14:29:00,10.2,SL Hit,25.95,0.46349999999999997,25.4865,575.6549429458227,14938.245769444098,14671.429703388709,1.4938245769444098,1.4671429703388708,2021
195,2021-01-15,14753.4,14224.7,528.6999999999989,14583.4,40%,14794.88,14371.92,low,14800,2021-01-28,6,NIFTY21JAN14800CE,CE,2021-01-22 13:59:00,24.7,2021-01-28 15:30:00,0.1,Expiry Closing,24.599999999999998,0.24800000000000003,24.351999999999997,574.5230782540988,14133.26772505083,13990.786001643812,1.4133267725050829,1.3990786001643811,2021
196,2021-01-22,14619.6,13715.1,904.5,13946.6,40%,14308.4,13584.800000000001,high,13600,2021-02-04,3,NIFTY2120413600PE,PE,2021-02-01 15:26:00,9.5,2021-02-04 15:30:00,0.05,Friday Closing,9.45,0.09550000000000002,9.3545,594.0566380587627,5613.835229655307,5557.1028207206955,0.5613835229655306,0.5557102820720696,2021
197,2021-02-05,15256.1,14865.1,391.0,15186.2,40%,15342.6,15029.800000000001,high,15050,2021-02-18,2,NIFTY2121815050PE,PE,2021-02-16 09:15:00,17.05,2021-02-18 15:30:00,0.1,Friday Closing,16.95,0.1715,16.778499999999998,554.0130095290237,9390.520511516952,9295.507280382724,0.9390520511516952,0.9295507280382724,2021
198,2021-02-12,15431.3,15078.75,352.5499999999993,15074.8,40%,15215.82,14933.779999999999,low,15200,2021-02-25,6,NIFTY21FEB15200CE,CE,2021-02-19 14:09:00,48.25,2021-02-25 15:30:00,0.1,Expiry Closing,48.15,0.48350000000000004,47.6665,558.629111017349,26897.991695485354,26627.894520308466,2.689799169548535,2.6627894520308466,2021
199,2021-02-19,15173.75,14636.1,537.6499999999996,14888.6,40%,15103.66,14673.54,high,14650,2021-03-04,1,NIFTY2130414650PE,PE,2021-03-03 12:02:00,8.6,2021-03-04 15:30:00,0.1,Friday Closing,8.5,0.087,8.413,562.7774989638273,4783.608741192532,4734.647098782679,0.4783608741192532,0.4734647098782679,2021
200,2021-02-19,15173.75,14636.1,537.6499999999996,14888.6,40%,15103.66,14673.54,low,15100,2021-03-04,6,NIFTY2130415100CE,CE,2021-02-26 11:25:00,60.95,2021-03-03 14:28:00,127.95,SL Hit,-67.0,1.889,-68.889,562.7774989638273,-37706.09243057643,-38769.179126119096,-3.770609243057643,-3.8769179126119098,2021
201,2021-03-05,15216.75,14862.6,354.14999999999964,15321.15,40%,15462.81,15179.49,low,15450,2021-03-18,6,NIFTY2131815450CE,CE,2021-03-12 13:32:00,51.2,2021-03-18 15:30:00,0.1,Expiry Closing,51.1,0.513,50.587,549.7060366130089,28089.978470924754,27807.979274142283,2.8089978470924755,2.7807979274142283,2021
202,2021-03-12,15332.6,14479.35,853.25,14471.15,40%,14812.449999999999,14129.85,high,14150,2021-03-25,2,NIFTY21MAR14150PE,PE,2021-03-23 09:20:00,9.75,2021-03-25 15:30:00,0.1,Friday Closing,9.65,0.0985,9.5515,573.8415994653147,5537.571434840287,5481.048037292954,0.5537571434840287,0.5481048037292954,2021
203,2021-03-19,14878.4,14265.6,612.7999999999993,14506.3,40%,14751.419999999998,14261.18,high,14250,2021-04-01,2,NIFTY2140114250PE,PE,2021-03-30 10:16:00,14.35,2021-04-01 15:30:00,0.05,Friday Closing,14.299999999999999,0.14400000000000002,14.155999999999999,576.2157134702965,8239.884702625239,8156.909639885516,0.8239884702625239,0.8156909639885517,2021
204,2021-03-26,14882.85,14415.35,467.5,14837.7,40%,15024.7,14650.7,low,15000,2021-04-08,3,NIFTY2140815000CE,CE,2021-04-05 10:00:00,26.2,2021-04-08 15:30:00,0.05,Expiry Closing,26.15,0.2625,25.8875,565.7350895525368,14793.972591798836,14645.467130791296,1.4793972591798836,1.4645467130791296,2021
205,2021-04-02,14982.45,14460.15,522.3000000000011,14882.65,40%,15091.57,14673.73,low,15100,2021-04-15,3,NIFTY2141515100CE,CE,2021-04-12 09:15:00,4.45,2021-04-15 15:30:00,0.05,Expiry Closing,4.4,0.045,4.355,563.2283453610195,2478.204719588486,2452.8594440472402,0.24782047195884863,0.24528594440472404,2021
206,2021-04-09,14917.85,14249.25,668.6000000000004,14599.6,40%,14867.04,14332.16,low,14850,2021-04-22,3,NIFTY2142214850CE,CE,2021-04-19 09:15:00,4.85,2021-04-22 15:30:00,0.05,Expiry Closing,4.8,0.048999999999999995,4.7509999999999994,571.7345214649318,2744.3257030316727,2716.310711479891,0.27443257030316726,0.27163107114798907,2021
207,2021-04-16,14696.25,14153.95,542.2999999999993,14326.35,40%,14543.27,14109.43,high,14100,2021-04-29,3,NIFTY21APR14100PE,PE,2021-04-26 09:58:00,36.1,2021-04-29 15:30:00,0.05,Friday Closing,36.050000000000004,0.3615,35.688500000000005,584.4627790036216,21069.88318308056,20858.59988847075,2.106988318308056,2.085859988847075,2021
208,2021-04-23,15043.15,14274.2,768.9499999999989,14747.35,40%,15054.93,14439.77,low,15050,2021-05-06,3,NIFTY2150615050CE,CE,2021-05-03 09:15:00,10.0,2021-05-06 15:30:00,0.05,Expiry Closing,9.95,0.1005,9.849499999999999,564.5991047450901,5617.761092213646,5561.018882186765,0.5617761092213646,0.5561018882186766,2021
209,2021-05-07,14966.8,14650.1,316.6999999999989,14749.4,40%,14876.08,14622.72,high,14600,2021-05-20,3,NIFTY2152014600PE,PE,2021-05-17 14:03:00,22.35,2021-05-20 15:30:00,0.1,Friday Closing,22.25,0.22450000000000003,22.0255,571.3870858451958,12713.362660055605,12585.08625928336,1.2713362660055605,1.258508625928336,2021
210,2021-05-07,14966.8,14650.1,316.6999999999989,14749.4,40%,14876.08,14622.72,low,14900,2021-05-20,6,NIFTY2152014900CE,CE,2021-05-14 09:34:00,44.0,2021-05-18 09:15:00,212.35,SL Hit,-168.35,2.5635000000000003,-170.9135,571.3870858451958,-96193.01590203871,-97657.76669660286,-9.61930159020387,-9.765776669660287,2021
211,2021-05-14,15137.1,14592.15,544.9500000000007,14987.8,40%,15205.779999999999,14769.82,high,14750,2021-05-27,3,NIFTY21MAY14750PE,PE,2021-05-24 09:15:00,10.5,2021-05-27 15:30:00,0.1,Friday Closing,10.4,0.106,10.294,558.9979599862684,5813.578783857191,5754.325000098647,0.5813578783857192,0.5754325000098647,2021
212,2021-05-21,15383.35,14986.4,396.9500000000007,15421.2,40%,15579.980000000001,15262.42,high,15250,2021-06-03,3,NIFTY2160315250PE,PE,2021-05-31 15:14:00,18.15,2021-06-03 15:30:00,0.05,Friday Closing,18.099999999999998,0.182,17.918,545.5719455352317,9874.852214187693,9775.558120100282,0.9874852214187694,0.9775558120100283,2021
213,2021-05-28,15703.55,15374.9,328.64999999999964,15712.5,40%,15843.96,15581.04,low,15850,2021-06-10,1,NIFTY2161015850CE,CE,2021-06-09 14:44:00,5.0,2021-06-10 15:30:00,0.05,Expiry Closing,4.95,0.050499999999999996,4.8995,536.4820411058852,2655.5861034741315,2628.4937603982844,0.2655586103474132,0.26284937603982844,2021
214,2021-06-04,15800.45,15567.7,232.75,15796.45,40%,15889.550000000001,15703.35,high,15700,2021-06-17,2,NIFTY2161715700PE,PE,2021-06-15 09:53:00,22.8,2021-06-17 15:30:00,6.25,Friday Closing,16.55,0.29050000000000004,16.2595,534.9427768564874,8853.302956974867,8697.902080298056,0.8853302956974868,0.8697902080298056,2021
215,2021-06-04,15800.45,15567.7,232.75,15796.45,40%,15889.550000000001,15703.35,low,15900,2021-06-17,3,NIFTY2161715900CE,CE,2021-06-14 09:25:00,19.35,2021-06-14 13:53:00,42.6,SL Hit,-23.25,0.6195,-23.8695,534.9427768564874,-12437.419561913332,-12768.816612175926,-1.2437419561913332,-1.2768816612175926,2021
216,2021-06-11,15901.2,15607.75,293.4500000000007,15756.5,40%,15873.880000000001,15639.119999999999,high,15650,2021-06-24,2,NIFTY21JUN15650PE,PE,2021-06-22 09:39:00,20.7,2021-06-24 15:30:00,0.05,Friday Closing,20.65,0.20750000000000002,20.4425,535.4708489669822,11057.473031168181,10946.362830007532,1.1057473031168181,1.0946362830007532,2021
217,2021-06-11,15901.2,15607.75,293.4500000000007,15756.5,40%,15873.880000000001,15639.119999999999,low,15850,2021-06-24,6,NIFTY21JUN15850CE,CE,2021-06-18 09:52:00,42.0,2021-06-24 15:30:00,0.05,Expiry Closing,41.95,0.4205,41.529500000000006,535.4708489669822,22463.002114164905,22237.83662217429,2.2463002114164903,2.223783662217429,2021
218,2021-06-25,15915.35,15667.65,247.70000000000073,15705.85,40%,15804.93,15606.77,high,15600,2021-07-08,3,NIFTY2170815600PE,PE,2021-07-05 09:23:00,13.6,2021-07-08 15:30:00,0.05,Friday Closing,13.549999999999999,0.1365,13.413499999999999,537.8068741841944,7287.283145195834,7213.872506869691,0.7287283145195833,0.7213872506869692,2021
219,2021-07-02,15913.95,15636.3,277.65000000000146,15688.25,40%,15799.310000000001,15577.189999999999,high,15600,2021-07-15,2,NIFTY2171515600PE,PE,2021-07-13 13:02:00,11.1,2021-07-15 15:30:00,0.05,Friday Closing,11.049999999999999,0.1115,10.9385,537.9981784014618,5944.879871336152,5884.89307444439,0.5944879871336152,0.588489307444439,2021
220,2021-07-09,15952.15,15633.45,318.6999999999989,15958.35,40%,16085.83,15830.87,low,16100,2021-07-22,3,NIFTY2172216100CE,CE,2021-07-19 09:15:00,5.1,2021-07-22 15:30:00,0.05,Expiry Closing,5.05,0.0515,4.9985,528.4153817365967,2668.4976777698134,2641.2842856103784,0.26684976777698133,0.26412842856103785,2021
221,2021-07-16,15961.3,15578.6,382.6999999999989,15856.8,40%,16009.88,15703.72,low,16000,2021-07-29,2,NIFTY21JUL16000CE,CE,2021-07-27 13:12:00,5.2,2021-07-29 15:30:00,0.1,Expiry Closing,5.1000000000000005,0.053,5.047000000000001,530.9221555689362,2707.702993401575,2679.5641191564214,0.2707702993401575,0.2679564119156422,2021
222,2021-07-23,15899.5,15514.65,384.85000000000036,15800.6,40%,15954.54,15646.66,high,15650,2021-08-05,2,NIFTY2180515650PE,PE,2021-08-03 09:58:00,9.95,2021-08-05 15:30:00,0.15,Friday Closing,9.799999999999999,0.10099999999999999,9.698999999999998,532.7637149049738,5221.084406068742,5167.27527086334,0.5221084406068742,0.516727527086334,2021
223,2021-08-06,16375.0,16162.8,212.20000000000073,16385.7,40%,16470.58,16300.82,high,16300,2021-08-18,5,NIFTY2181816300PE,PE,2021-08-13 11:11:00,37.8,2021-08-18 15:30:00,0.15,Friday Closing,37.65,0.37949999999999995,37.2705,516.0716866072718,19430.09900076378,19234.249795696323,1.943009900076378,1.9234249795696323,2021
224,2021-08-13,16701.25,16385.0,316.25,16382.5,40%,16509.0,16256.0,high,16250,2021-08-26,6,NIFTY21AUG16250PE,PE,2021-08-20 09:50:00,39.6,2021-08-26 15:30:00,0.1,Friday Closing,39.5,0.397,39.103,514.8706766006421,20337.391725725363,20132.98806711491,2.0337391725725364,2.013298806711491,2021
225,2021-08-20,16711.55,16377.1,334.4499999999989,16642.55,40%,16776.329999999998,16508.77,high,16500,2021-09-02,3,NIFTY2190216500PE,PE,2021-08-30 09:15:00,15.5,2021-09-02 15:30:00,0.05,Friday Closing,15.45,0.1555,15.2945,506.6662374905597,7827.993369229147,7749.206769299365,0.7827993369229147,0.7749206769299365,2021
226,2021-09-03,17436.2,17212.55,223.65000000000146,17363.55,40%,17453.01,17274.09,high,17250,2021-09-16,1,NIFTY2191617250PE,PE,2021-09-15 10:16:00,9.2,2021-09-16 15:30:00,0.05,Friday Closing,9.149999999999999,0.0925,9.0575,487.02200938405474,4456.2513858641005,4411.201849996075,0.44562513858641,0.4411201849996075,2021
227,2021-09-03,17436.2,17212.55,223.65000000000146,17363.55,40%,17453.01,17274.09,low,17450,2021-09-16,3,NIFTY2191617450CE,CE,2021-09-13 10:09:00,27.15,2021-09-14 09:33:00,57.1,SL Hit,-29.950000000000003,0.8425,-30.792500000000004,487.02200938405474,-14586.30918105244,-14996.625223958508,-1.458630918105244,-1.4996625223958508,2021
228,2021-09-10,17644.1,17269.65,374.4499999999971,17709.65,40%,17859.43,17559.870000000003,low,17850,2021-09-23,6,NIFTY2192317850CE,CE,2021-09-17 14:32:00,22.45,2021-09-23 15:30:00,0.1,Expiry Closing,22.349999999999998,0.2255,22.124499999999998,475.93904172753554,10637.237582610418,10529.913328700859,1.0637237582610417,1.052991332870086,2021
229,2021-09-17,17843.25,17326.5,516.75,17897.45,40%,18104.15,17690.75,low,18100,2021-09-30,2,NIFTY21SEP18100CE,CE,2021-09-28 12:22:00,9.5,2021-09-30 15:30:00,0.1,Expiry Closing,9.4,0.096,9.304,469.50561059204654,4413.352739565237,4368.280200948401,0.4413352739565237,0.4368280200948402,2021
230,2021-09-24,17947.45,17576.45,371.0,17531.9,40%,17680.300000000003,17383.5,high,17400,2021-10-07,3,NIFTY21100717400PE,PE,2021-10-04 09:52:00,31.45,2021-10-07 15:30:00,0.1,Friday Closing,31.349999999999998,0.3155,31.034499999999998,480.761073058715,15071.859640390714,14920.17952184069,1.5071859640390715,1.492017952184069,2021
231,2021-10-01,17884.5,17453.15,431.34999999999854,17886.85,40%,18059.39,17714.309999999998,high,17700,2021-10-14,1,NIFTY21101417700PE,PE,2021-10-13 09:15:00,8.4,2021-10-14 15:30:00,0.05,Friday Closing,8.35,0.0845,8.2655,470.66927509733165,3930.0884470627193,3890.3168933169945,0.39300884470627195,0.38903168933169946,2021
232,2021-10-08,18349.25,17840.5,508.75,18500.1,40%,18703.6,18296.6,low,18700,2021-10-21,1,NIFTY21102118700CE,CE,2021-10-20 12:15:00,6.75,2021-10-20 13:15:00,4.75,SL Hit,2.0,0.115,1.885,454.45796531149085,908.9159306229817,856.6532646121602,0.09089159306229817,0.08566532646121602,2021
233,2021-10-15,18602.35,18048.75,553.5999999999985,18230.7,40%,18452.14,18009.260000000002,low,18450,2021-10-28,3,NIFTY21OCT18450CE,CE,2021-10-25 09:48:00,19.85,2021-10-28 15:30:00,0.15,Expiry Closing,19.700000000000003,0.2,19.500000000000004,460.6511765031048,9074.828177111165,8982.697941810546,0.9074828177111165,0.8982697941810546,2021
234,2021-10-22,18340.75,17800.8,539.9500000000007,17833.05,40%,18049.03,17617.07,low,18050,2021-11-03,5,NIFTY21110318050CE,CE,2021-10-29 09:22:00,67.7,2021-11-03 15:30:00,0.15,Expiry Closing,67.55,0.6785000000000001,66.8715,470.93943552645214,31811.958869811842,31492.426462807143,3.1811958869811843,3.1492426462807144,2021
235,2021-10-29,18010.85,17615.3,395.5499999999993,18040.2,40%,18198.420000000002,17881.98,low,18200,2021-11-11,3,NIFTY21111118200CE,CE,2021-11-08 09:23:00,26.3,2021-11-08 12:50:00,44.05,SL Hit,-17.749999999999996,0.7034999999999999,-18.453499999999995,467.0735151732952,-8290.55489432599,-8619.141112250401,-0.8290554894325989,-0.8619141112250401,2021
236,2021-11-05,18112.1,17799.5,312.59999999999854,17977.6,40%,18102.64,17852.559999999998,high,17850,2021-11-18,6,NIFTY21111817850PE,PE,2021-11-12 14:39:00,32.9,2021-11-18 15:30:00,81.55,Friday Closing,-48.65,1.1444999999999999,-49.7945,469.54477357998616,-22843.353234666327,-23380.74722802862,-2.2843353234666326,-2.338074722802862,2021
237,2021-11-12,18209.6,17688.85,520.75,17796.25,40%,18004.55,17587.95,low,18000,2021-11-25,3,NIFTY21NOV18000CE,CE,2021-11-22 10:31:00,16.25,2021-11-25 15:30:00,0.05,Expiry Closing,16.2,0.163,16.037,472.10288510404314,7648.066738685498,7571.11396841354,0.7648066738685498,0.757111396841354,2021
238,2021-11-19,17796.25,17216.8,579.4500000000007,17338.75,40%,17570.53,17106.97,low,17550,2021-12-02,6,NIFTY21120217550CE,CE,2021-11-26 10:55:00,25.9,2021-12-02 15:30:00,0.05,Expiry Closing,25.849999999999998,0.2595,25.5905,483.7645762535337,12505.314296153845,12379.777388616052,1.2505314296153844,1.2379777388616053,2021
239,2021-11-26,17417.75,16783.95,633.7999999999993,17424.9,40%,17678.420000000002,17171.38,low,17700,2021-12-09,3,NIFTY21120917700CE,CE,2021-12-06 09:15:00,8.4,2021-12-08 09:47:00,8.2,SL Hit,0.20000000000000107,0.166,0.03400000000000106,480.81219928025234,96.16243985605098,16.347614775529088,0.0096162439856051,0.0016347614775529089,2021
240,2021-12-03,17539.8,16893.6,646.2000000000007,17476.05,40%,17734.53,17217.57,low,17750,2021-12-16,1,NIFTY21121617750CE,CE,2021-12-15 10:31:00,3.75,2021-12-16 15:30:00,0.05,Expiry Closing,3.7,0.038,3.6620000000000004,479.29096513975844,1773.3765710171062,1755.1635143417957,0.17733765710171062,0.17551635143417957,2021
241,2021-12-10,17638.85,17185.35,453.5,17276.0,40%,17457.4,17094.6,low,17450,2021-12-23,6,NIFTY21122317450CE,CE,2021-12-17 09:56:00,6.55,2021-12-23 15:30:00,0.05,Expiry Closing,6.5,0.066,6.434,486.89953830467306,3164.846998980375,3132.7116294522666,0.31648469989803746,0.31327116294522667,2021
242,2021-12-24,17285.75,16833.7,452.0499999999993,17244.5,40%,17425.32,17063.68,high,17050,2022-01-06,3,NIFTY2210617050PE,PE,2022-01-03 09:15:00,23.8,2022-01-06 15:30:00,0.1,Friday Closing,23.7,0.23900000000000002,23.461,487.79591996014994,11560.763303055553,11444.180078185078,1.1560763303055555,1.1444180078185078,2022
243,2021-12-31,17944.2,17244.5,699.7000000000007,17797.6,40%,18077.48,17517.719999999998,high,17500,2022-01-13,2,NIFTY2211317500PE,PE,2022-01-11 13:32:00,5.2,2022-01-13 15:30:00,0.05,Friday Closing,5.15,0.0525,5.0975,470.19827984874,2421.521141221011,2396.8357315289522,0.2421521141221011,0.23968357315289524,2022
244,2022-01-07,18271.55,17705.05,566.5,18185.0,40%,18411.6,17958.4,low,18400,2022-01-20,1,NIFTY2212018400CE,CE,2022-01-19 09:42:00,4.8,2022-01-20 15:30:00,0.05,Expiry Closing,4.75,0.048499999999999995,4.7015,461.6654717677986,2192.910990897043,2170.520215516305,0.21929109908970432,0.21705202155163053,2022
245,2022-01-14,18350.6,17648.85,701.75,17613.7,40%,17894.4,17333.0,low,17900,2022-01-27,3,NIFTY22JAN17900CE,CE,2022-01-24 11:48:00,12.4,2022-01-27 15:30:00,0.1,Expiry Closing,12.3,0.125,12.175,475.00894134477824,5842.609978540772,5783.233860872675,0.5842609978540773,0.5783233860872675,2022
246,2022-01-21,17707.25,16837.85,869.4000000000015,17208.3,40%,17556.06,16860.539999999997,high,16850,2022-02-03,2,NIFTY2220316850PE,PE,2022-02-01 10:02:00,41.7,2022-02-03 15:30:00,0.05,Friday Closing,41.650000000000006,0.4175,41.23250000000001,484.1633031557194,20165.401576435717,19963.263397368206,2.0165401576435715,1.9963263397368207,2022
247,2022-01-28,17793.75,17077.75,716.0,17590.2,40%,17876.600000000002,17303.8,low,17900,2022-02-10,3,NIFTY2221017900CE,CE,2022-02-07 11:50:00,7.2,2022-02-10 15:30:00,0.05,Expiry Closing,7.15,0.0725,7.077500000000001,475.48191490551886,3399.69569157446,3365.22325274381,0.33996956915744597,0.336522325274381,2022
248,2022-02-04,17639.25,17043.65,595.5999999999985,17451.0,40%,17689.239999999998,17212.760000000002,low,17700,2022-02-17,3,NIFTY2221717700CE,CE,2022-02-14 09:15:00,8.8,2022-02-17 15:30:00,0.05,Expiry Closing,8.75,0.08850000000000001,8.6615,480.5181002688641,4204.533377352561,4162.007525478766,0.42045333773525606,0.41620075254787664,2022
249,2022-02-11,17489.9,16810.0,679.9000000000015,17236.05,40%,17508.01,16964.09,low,17500,2022-02-24,2,NIFTY22FEB17500CE,CE,2022-02-22 09:15:00,10.75,2022-02-24 15:30:00,0.05,Expiry Closing,10.7,0.10800000000000001,10.591999999999999,485.49206905867663,5194.76513892784,5142.3319954695025,0.519476513892784,0.5142331995469502,2022
250,2022-02-25,16814.75,16356.55,458.2000000000007,16339.45,40%,16522.73,16156.17,low,16500,2022-03-10,6,NIFTY2231016500CE,CE,2022-03-04 10:57:00,113.3,2022-03-10 15:30:00,95.85,Expiry Closing,17.450000000000003,2.0915,15.358500000000003,514.4428311786248,8977.027404067005,7901.070222656911,0.8977027404067004,0.7901070222656911,2022
