Trade Type,Entry Time,Entry Price,Initial SL,Exit Time,Exit Price,Points Captured,Slippage,Qty,Final Points,PnL,ROI%,Trade Duration,Remarks,Trade Year
LONG,2023-06-21 15:15:00,43896.25,43457.2875,2023-06-22 14:15:00,43759.2,-137.0500000000029,8.765545,660,-145.8155450000029,-96238.25970000192,-0.9623825970000192,0 days 23:00:00,MA Cross Opp,2023
SHORT,2023-06-22 14:15:00,43759.2,44196.791999999994,2023-06-27 09:15:00,43671.8,87.39999999999418,8.7431,660,78.65689999999418,51913.55399999616,0.5191355399999615,4 days 19:00:00,MA Cross Opp,2023
LONG,2023-06-27 11:15:00,43752.3,43314.777,2023-07-05 09:15:00,45231.3,1479.0,8.89836,660,1470.10164,970267.0824000001,9.702670824,7 days 22:00:00,MA Cross Opp,2023
SHORT,2023-07-05 09:15:00,45231.3,45683.613000000005,2023-07-06 14:15:00,45310.4,-79.09999999999854,9.054170000000001,660,-88.15416999999854,-58181.75219999904,-0.5818175219999904,1 days 05:00:00,MA Cross Opp,2023
LONG,2023-07-06 14:15:00,45310.4,44857.296,2023-07-07 11:15:00,44914.5,-395.90000000000146,9.02249,660,-404.92249000000146,-267248.84340000094,-2.6724884340000097,0 days 21:00:00,MA Cross Opp,2023
SHORT,2023-07-07 11:15:00,44914.5,45363.645,2023-07-10 13:15:00,44897.6,16.900000000001455,8.98121,660,7.918790000001454,5226.40140000096,0.0522640140000096,3 days 02:00:00,MA Cross Opp,2023
SHORT,2023-07-10 14:15:00,44820.25,45268.4525,2023-07-11 10:15:00,45076.5,-256.25,8.989675,660,-265.239675,-175058.1855,-1.750581855,0 days 20:00:00,MA Cross Opp,2023
LONG,2023-07-11 10:15:00,45076.5,44625.735,2023-07-12 09:15:00,44703.45,-373.0500000000029,8.977995,660,-382.02799500000293,-252138.47670000195,-2.5213847670000193,0 days 23:00:00,MA Cross Opp,2023
SHORT,2023-07-12 09:15:00,44703.45,45150.4845,2023-07-12 13:15:00,44870.35,-166.90000000000146,8.957379999999999,660,-175.85738000000146,-116065.87080000096,-1.1606587080000097,0 days 04:00:00,MA Cross Opp,2023
LONG,2023-07-12 13:15:00,44870.35,44421.646499999995,2023-07-14 10:15:00,44750.75,-119.59999999999854,8.962110000000001,660,-128.56210999999854,-84850.99259999904,-0.8485099259999903,1 days 21:00:00,MA Cross Opp,2023
SHORT,2023-07-14 10:15:00,44750.75,45198.2575,2023-07-14 12:15:00,44764.05,-13.30000000000291,8.95148,660,-22.25148000000291,-14685.976800001921,-0.1468597680000192,0 days 02:00:00,MA Cross Opp,2023
LONG,2023-07-14 12:15:00,44764.05,44316.4095,2023-07-14 14:15:00,44572.55,-191.5,8.933660000000001,660,-200.43366,-132286.2156,-1.3228621559999998,0 days 02:00:00,MA Cross Opp,2023
SHORT,2023-07-14 14:15:00,44572.55,45018.2755,2023-07-17 09:15:00,44898.15,-325.59999999999854,8.947070000000002,660,-334.54706999999854,-220801.06619999904,-2.2080106619999906,2 days 19:00:00,MA Cross Opp,2023
LONG,2023-07-17 12:15:00,44798.9,44350.911,2023-07-18 14:15:00,45414.9,616.0,9.02138,660,606.97862,400605.8892,4.006058892,1 days 02:00:00,MA Cross Opp,2023
SHORT,2023-07-18 14:15:00,45414.9,45869.049,2023-07-19 10:15:00,45649.65,-234.75,9.106455,660,-243.856455,-160945.2603,-1.609452603,0 days 20:00:00,MA Cross Opp,2023
LONG,2023-07-19 10:15:00,45649.65,45193.1535,2023-07-19 11:15:00,45473.7,-175.95000000000437,9.112335000000002,630,-185.06233500000437,-116589.27105000275,-1.1658927105000276,0 days 01:00:00,MA Cross Opp,2023
SHORT,2023-07-19 11:15:00,45473.7,45928.437,2023-07-19 12:15:00,45557.65,-83.95000000000437,9.103135000000002,660,-93.05313500000437,-61415.06910000289,-0.614150691000029,0 days 01:00:00,MA Cross Opp,2023
LONG,2023-07-19 12:15:00,45557.65,45102.0735,2023-07-21 12:15:00,45989.1,431.4499999999971,9.154675000000001,630,422.2953249999971,266046.05474999815,2.6604605474999814,2 days 00:00:00,MA Cross Opp,2023
SHORT,2023-07-21 12:15:00,45989.1,46448.991,2023-07-24 10:15:00,46148.25,-159.15000000000146,9.213735000000002,630,-168.36373500000147,-106069.15305000092,-1.0606915305000093,2 days 22:00:00,MA Cross Opp,2023
LONG,2023-07-24 10:15:00,46148.25,45686.7675,2023-07-24 11:15:00,46051.75,-96.5,9.22,630,-105.72,-66603.6,-0.6660360000000001,0 days 01:00:00,MA Cross Opp,2023
SHORT,2023-07-24 11:15:00,46051.75,46512.2675,2023-07-26 10:15:00,45962.45,89.30000000000291,9.20142,630,80.09858000000291,50462.105400001834,0.5046210540000183,1 days 23:00:00,MA Cross Opp,2023
LONG,2023-07-26 10:15:00,45962.45,45502.8255,2023-07-27 13:15:00,45721.75,-240.6999999999971,9.16842,630,-249.8684199999971,-157417.10459999816,-1.5741710459999816,1 days 03:00:00,MA Cross Opp,2023
SHORT,2023-07-27 13:15:00,45721.75,46178.9675,2023-07-31 10:15:00,45563.1,158.65000000000146,9.128485000000001,630,149.52151500000144,94198.55445000091,0.9419855445000092,3 days 21:00:00,MA Cross Opp,2023
LONG,2023-07-31 10:15:00,45563.1,45107.469,2023-08-01 14:15:00,45494.0,-69.09999999999854,9.10571,630,-78.20570999999855,-49269.597299999084,-0.49269597299999085,1 days 04:00:00,MA Cross Opp,2023
SHORT,2023-08-01 14:15:00,45494.0,45948.94,2023-08-04 11:15:00,44860.8,633.1999999999971,9.035480000000002,630,624.1645199999971,393223.64759999816,3.9322364759999817,2 days 21:00:00,MA Cross Opp,2023
LONG,2023-08-04 11:15:00,44860.8,44412.192,2023-08-07 09:15:00,44850.1,-10.700000000004366,8.97109,660,-19.671090000004366,-12982.919400002882,-0.12982919400002882,2 days 22:00:00,MA Cross Opp,2023
SHORT,2023-08-07 09:15:00,44850.1,45298.601,2023-08-07 12:15:00,44900.9,-50.80000000000291,8.975100000000001,660,-59.77510000000291,-39451.56600000192,-0.3945156600000192,0 days 03:00:00,MA Cross Opp,2023
LONG,2023-08-07 12:15:00,44900.9,44451.891,2023-08-07 14:15:00,44809.95,-90.95000000000437,8.971085,660,-99.92108500000437,-65947.91610000288,-0.6594791610000288,0 days 02:00:00,MA Cross Opp,2023
SHORT,2023-08-07 14:15:00,44809.95,45258.0495,2023-08-08 09:15:00,44857.45,-47.5,8.96674,660,-56.46674,-37268.0484,-0.372680484,0 days 19:00:00,MA Cross Opp,2023
LONG,2023-08-08 10:15:00,44940.7,44491.293,2023-08-09 09:15:00,44942.65,1.9500000000043656,8.988335000000001,660,-7.0383349999956355,-4645.301099997119,-0.04645301099997119,0 days 23:00:00,MA Cross Opp,2023
SHORT,2023-08-09 09:15:00,44942.65,45392.0765,2023-08-09 15:15:00,44904.85,37.80000000000291,8.98475,660,28.815250000002912,19018.065000001923,0.19018065000001924,0 days 06:00:00,MA Cross Opp,2023
LONG,2023-08-09 15:15:00,44904.85,44455.8015,2023-08-10 12:15:00,44575.0,-329.84999999999854,8.947985000000001,660,-338.79798499999856,-223606.67009999906,-2.2360667009999906,0 days 21:00:00,MA Cross Opp,2023
SHORT,2023-08-10 12:15:00,44575.0,45020.75,2023-08-16 10:15:00,43851.7,723.3000000000029,8.84267,660,714.4573300000029,471541.8378000019,4.715418378000019,5 days 22:00:00,MA Cross Opp,2023
LONG,2023-08-16 10:15:00,43851.7,43413.183,2023-08-16 11:15:00,43800.05,-51.64999999999418,8.765175000000001,660,-60.41517499999418,-39874.01549999616,-0.39874015499996157,0 days 01:00:00,MA Cross Opp,2023
SHORT,2023-08-16 11:15:00,43800.05,44238.050500000005,2023-08-17 09:15:00,43954.1,-154.04999999999563,8.775415,660,-162.82541499999564,-107464.77389999712,-1.0746477389999711,0 days 22:00:00,MA Cross Opp,2023
LONG,2023-08-17 10:15:00,44001.7,43561.683,2023-08-18 09:15:00,43853.4,-148.29999999999563,8.78551,660,-157.08550999999562,-103676.4365999971,-1.036764365999971,0 days 23:00:00,MA Cross Opp,2023
SHORT,2023-08-18 09:15:00,43853.4,44291.934,2023-08-18 10:15:00,43952.3,-98.90000000000146,8.78057,660,-107.68057000000145,-71069.17620000096,-0.7106917620000096,0 days 01:00:00,MA Cross Opp,2023
LONG,2023-08-18 10:15:00,43952.3,43512.777,2023-08-18 13:15:00,43818.95,-133.35000000000582,8.777125,660,-142.12712500000583,-93803.90250000385,-0.9380390250000386,0 days 03:00:00,MA Cross Opp,2023
SHORT,2023-08-18 13:15:00,43818.95,44257.1395,2023-08-21 10:15:00,43988.2,-169.25,8.780715,660,-178.030715,-117500.27189999999,-1.175002719,2 days 21:00:00,MA Cross Opp,2023
LONG,2023-08-21 10:15:00,43988.2,43548.318,2023-08-22 11:15:00,44051.15,62.950000000004366,8.803935000000001,660,54.14606500000436,35736.40290000288,0.35736402900002884,1 days 01:00:00,MA Cross Opp,2023
SHORT,2023-08-22 11:15:00,44051.15,44491.6615,2023-08-22 12:15:00,44101.0,-49.849999999998545,8.815215,660,-58.66521499999855,-38719.04189999904,-0.38719041899999046,0 days 01:00:00,MA Cross Opp,2023
LONG,2023-08-22 12:15:00,44101.0,43659.99,2023-08-22 15:15:00,43943.05,-157.9499999999971,8.804405000000001,660,-166.7544049999971,-110057.90729999809,-1.100579072999981,0 days 03:00:00,MA Cross Opp,2023
SHORT,2023-08-22 15:15:00,43943.05,44382.480500000005,2023-08-23 12:15:00,44237.25,-294.1999999999971,8.81803,660,-303.0180299999971,-199991.8997999981,-1.9999189979999812,0 days 21:00:00,MA Cross Opp,2023
LONG,2023-08-23 12:15:00,44237.25,43794.8775,2023-08-24 14:15:00,44530.4,293.15000000000146,8.876765,660,284.2732350000015,187620.335100001,1.8762033510000098,1 days 02:00:00,MA Cross Opp,2023
SHORT,2023-08-24 14:15:00,44530.4,44975.704000000005,2023-08-28 09:15:00,44268.05,262.34999999999854,8.879845000000001,660,253.47015499999856,167290.30229999905,1.6729030229999904,3 days 19:00:00,MA Cross Opp,2023
LONG,2023-08-28 12:15:00,44443.85,43999.411499999995,2023-08-30 10:15:00,44638.15,194.3000000000029,8.9082,660,185.39180000000292,122358.58800000192,1.2235858800000192,1 days 22:00:00,MA Cross Opp,2023
SHORT,2023-08-30 10:15:00,44638.15,45084.531500000005,2023-09-01 10:15:00,44037.4,600.75,8.867555000000001,660,591.882445,390642.4137,3.9064241369999997,2 days 00:00:00,MA Cross Opp,2023
LONG,2023-09-01 10:15:00,44037.4,43597.026,2023-09-05 13:15:00,44426.15,388.75,8.846355,660,379.903645,250736.4057,2.507364057,4 days 03:00:00,MA Cross Opp,2023
SHORT,2023-09-05 13:15:00,44426.15,44870.4115,2023-09-06 09:15:00,44570.75,-144.59999999999854,8.89969,660,-153.49968999999854,-101309.79539999903,-1.0130979539999903,0 days 20:00:00,MA Cross Opp,2023
LONG,2023-09-06 09:15:00,44570.75,44125.0425,2023-09-06 12:15:00,44335.85,-234.90000000000146,8.89066,660,-243.79066000000145,-160901.83560000095,-1.6090183560000095,0 days 03:00:00,MA Cross Opp,2023
SHORT,2023-09-06 12:15:00,44335.85,44779.2085,2023-09-07 10:15:00,44507.05,-171.20000000000437,8.88429,660,-180.08429000000436,-118855.63140000288,-1.1885563140000288,0 days 22:00:00,MA Cross Opp,2023
LONG,2023-09-07 10:15:00,44507.05,44061.9795,2023-09-13 09:15:00,45480.65,973.5999999999985,8.998770000000002,660,964.6012299999985,636636.811799999,6.366368117999991,5 days 23:00:00,MA Cross Opp,2023
SHORT,2023-09-13 09:15:00,45480.65,45935.4565,2023-09-13 11:15:00,45612.7,-132.04999999999563,9.109335000000002,660,-141.15933499999562,-93165.16109999712,-0.9316516109999711,0 days 02:00:00,MA Cross Opp,2023
LONG,2023-09-13 11:15:00,45612.7,45156.573,2023-09-18 09:15:00,46138.7,526.0,9.17514,630,516.82486,325599.66179999994,3.2559966179999997,4 days 22:00:00,MA Cross Opp,2023
SHORT,2023-09-18 09:15:00,46138.7,46600.087,2023-09-18 11:15:00,46173.75,-35.05000000000291,9.231245,630,-44.28124500000291,-27897.184350001833,-0.27897184350001836,0 days 02:00:00,MA Cross Opp,2023
LONG,2023-09-18 11:15:00,46173.75,45712.0125,2023-09-18 12:15:00,46119.8,-53.94999999999709,9.229355,630,-63.17935499999709,-39802.99364999816,-0.39802993649998164,0 days 01:00:00,MA Cross Opp,2023
SHORT,2023-09-18 12:15:00,46119.8,46580.99800000001,2023-09-28 09:15:00,44616.1,1503.7000000000044,9.07359,630,1494.6264100000044,941614.6383000028,9.416146383000028,9 days 21:00:00,MA Cross Opp,2023
LONG,2023-09-28 10:15:00,44733.4,44286.066,2023-09-28 12:15:00,44427.8,-305.59999999999854,8.916120000000001,660,-314.5161199999985,-207580.63919999902,-2.0758063919999903,0 days 02:00:00,MA Cross Opp,2023
SHORT,2023-09-28 12:15:00,44427.8,44872.078,2023-09-29 11:15:00,44628.15,-200.34999999999854,8.905595000000002,660,-209.25559499999855,-138108.69269999905,-1.3810869269999906,0 days 23:00:00,MA Cross Opp,2023
LONG,2023-09-29 11:15:00,44628.15,44181.868500000004,2023-10-03 09:15:00,44538.2,-89.95000000000437,8.916635000000001,660,-98.86663500000436,-65251.97910000288,-0.6525197910000288,3 days 22:00:00,MA Cross Opp,2023
SHORT,2023-10-03 09:15:00,44538.2,44983.581999999995,2023-10-03 15:15:00,44415.85,122.34999999999854,8.895404999999998,660,113.45459499999855,74880.03269999904,0.7488003269999903,0 days 06:00:00,MA Cross Opp,2023
LONG,2023-10-03 15:15:00,44415.85,43971.6915,2023-10-04 09:15:00,43971.6915,-444.15849999999773,8.83875415,660,-452.99725414999773,-298978.1877389985,-2.989781877389985,0 days 18:00:00,ISL Hit,2023
SHORT,2023-10-04 10:15:00,43900.2,44339.202,2023-10-05 09:15:00,44026.95,-126.75,8.792715,660,-135.542715,-89458.19189999999,-0.894581919,0 days 23:00:00,MA Cross Opp,2023
LONG,2023-10-05 10:15:00,44274.7,43831.952999999994,2023-10-06 15:15:00,44349.05,74.35000000000582,8.862375,660,65.48762500000582,43221.83250000384,0.4322183250000384,1 days 05:00:00,MA Cross Opp,2023
SHORT,2023-10-06 15:15:00,44349.05,44792.5405,2023-10-10 11:15:00,44123.35,225.70000000000437,8.84724,660,216.85276000000437,143122.82160000288,1.431228216000029,3 days 20:00:00,MA Cross Opp,2023
LONG,2023-10-10 11:15:00,44123.35,43682.1165,2023-10-13 09:15:00,44570.85,447.5,8.86942,660,438.63058,289496.1828,2.894961828,2 days 22:00:00,MA Cross Opp,2023
SHORT,2023-10-13 09:15:00,44570.85,45016.5585,2023-10-16 10:15:00,44223.1,347.75,8.879395,660,338.870605,223654.5993,2.236545993,3 days 01:00:00,MA Cross Opp,2023
LONG,2023-10-16 10:15:00,44223.1,43780.869,2023-10-16 13:15:00,44259.8,36.700000000004366,8.84829,660,27.851710000004367,18382.12860000288,0.1838212860000288,0 days 03:00:00,MA Cross Opp,2023
SHORT,2023-10-16 13:15:00,44259.8,44702.398,2023-10-17 12:15:00,44516.7,-256.8999999999942,8.877650000000001,660,-265.7776499999942,-175413.24899999617,-1.7541324899999617,0 days 23:00:00,MA Cross Opp,2023
LONG,2023-10-17 12:15:00,44516.7,44071.532999999996,2023-10-18 09:15:00,44373.35,-143.34999999999854,8.889005,660,-152.23900499999854,-100477.74329999904,-1.0047774329999906,0 days 21:00:00,MA Cross Opp,2023
SHORT,2023-10-18 09:15:00,44373.35,44817.0835,2023-10-23 09:15:00,43740.65,632.6999999999971,8.8114,660,623.888599999997,411766.47599999805,4.117664759999981,5 days 00:00:00,MA Cross Opp,2023
SHORT,2023-10-23 11:15:00,43623.3,44059.533,2023-10-27 09:15:00,42326.7,1296.6000000000058,8.595,660,1288.0050000000058,850083.3000000038,8.500833000000037,3 days 22:00:00,MA Cross Opp,2023
LONG,2023-10-27 11:15:00,42709.95,42282.85049999999,2023-10-31 14:15:00,42942.3,232.35000000000582,8.565225,690,223.78477500000582,154411.49475000403,1.5441149475000404,4 days 03:00:00,MA Cross Opp,2023
SHORT,2023-10-31 14:15:00,42942.3,43371.723000000005,2023-11-01 15:15:00,42737.4,204.90000000000146,8.56797,690,196.33203000000145,135469.100700001,1.35469100700001,1 days 01:00:00,MA Cross Opp,2023
LONG,2023-11-01 15:15:00,42737.4,42310.026,2023-11-07 11:15:00,43411.25,673.8499999999985,8.614865,690,665.2351349999985,459012.243149999,4.5901224314999896,5 days 20:00:00,MA Cross Opp,2023
SHORT,2023-11-07 11:15:00,43411.25,43845.3625,2023-11-07 15:15:00,43727.35,-316.09999999999854,8.71386,690,-324.81385999999856,-224121.563399999,-2.24121563399999,0 days 04:00:00,MA Cross Opp,2023
LONG,2023-11-07 15:15:00,43727.35,43290.076499999996,2023-11-08 14:15:00,43590.55,-136.79999999999563,8.73179,660,-145.53178999999562,-96050.98139999711,-0.960509813999971,0 days 23:00:00,MA Cross Opp,2023
SHORT,2023-11-08 14:15:00,43590.55,44026.455500000004,2023-11-09 09:15:00,43677.35,-86.79999999999563,8.72679,660,-95.52678999999563,-63047.68139999711,-0.6304768139999711,0 days 19:00:00,MA Cross Opp,2023
LONG,2023-11-09 09:15:00,43677.35,43240.576499999996,2023-11-10 09:15:00,43656.95,-20.400000000001455,8.733429999999998,660,-29.133430000001454,-19228.06380000096,-0.1922806380000096,1 days 00:00:00,MA Cross Opp,2023
SHORT,2023-11-10 09:15:00,43656.95,44093.519499999995,2023-11-10 14:15:00,43794.1,-137.15000000000146,8.745104999999999,660,-145.89510500000145,-96290.76930000096,-0.9629076930000097,0 days 05:00:00,MA Cross Opp,2023
LONG,2023-11-10 14:15:00,43794.1,43356.159,2023-11-13 14:15:00,43865.6,71.5,8.76597,660,62.734030000000004,41404.459800000004,0.4140445980000001,3 days 00:00:00,MA Cross Opp,2023
SHORT,2023-11-13 14:15:00,43865.6,44304.256,2023-11-15 09:15:00,43911.45,-45.849999999998545,8.777705,660,-54.62770499999854,-36054.285299999035,-0.3605428529999904,1 days 19:00:00,MA Cross Opp,2023
LONG,2023-11-15 12:15:00,44234.75,43792.4025,2023-11-17 09:15:00,44078.5,-156.25,8.831325,660,-165.081325,-108953.6745,-1.0895367449999998,1 days 21:00:00,MA Cross Opp,2023
SHORT,2023-11-17 09:15:00,44078.5,44519.285,2023-11-20 13:15:00,43680.55,397.9499999999971,8.775905,660,389.17409499999707,256854.90269999806,2.5685490269999804,3 days 04:00:00,MA Cross Opp,2023
LONG,2023-11-20 13:15:00,43680.55,43243.7445,2023-11-21 10:15:00,43680.15,-0.4000000000014552,8.736070000000002,660,-9.136070000001457,-6029.806200000961,-0.06029806200000961,0 days 21:00:00,MA Cross Opp,2023
SHORT,2023-11-21 10:15:00,43680.15,44116.9515,2023-11-21 11:15:00,43751.7,-71.54999999999563,8.743185,660,-80.29318499999563,-52993.50209999712,-0.5299350209999711,0 days 01:00:00,MA Cross Opp,2023
LONG,2023-11-21 11:15:00,43751.7,43314.183,2023-11-22 09:15:00,43672.6,-79.09999999999854,8.742429999999999,660,-87.84242999999854,-57976.00379999904,-0.5797600379999904,0 days 22:00:00,MA Cross Opp,2023
SHORT,2023-11-22 09:15:00,43672.6,44109.326,2023-11-23 12:15:00,43585.75,86.84999999999854,8.725835000000002,660,78.12416499999854,51561.948899999035,0.5156194889999904,1 days 03:00:00,MA Cross Opp,2023
LONG,2023-11-23 12:15:00,43585.75,43149.8925,2023-11-30 12:15:00,44313.6,727.8499999999985,8.789935000000002,660,719.0600649999985,474579.64289999905,4.7457964289999905,7 days 00:00:00,MA Cross Opp,2023
SHORT,2023-11-30 12:15:00,44313.6,44756.736,2023-12-01 09:15:00,44586.9,-273.3000000000029,8.89005,660,-282.1900500000029,-186245.4330000019,-1.8624543300000191,0 days 21:00:00,MA Cross Opp,2023
LONG,2023-12-01 09:15:00,44586.9,44141.031,2023-12-06 12:15:00,46836.9,2250.0,9.142380000000001,660,2240.85762,1478966.0292000002,14.789660292,5 days 03:00:00,MA Cross Opp,2023
SHORT,2023-12-06 12:15:00,46836.9,47305.269,2023-12-08 10:15:00,47124.15,-287.25,9.396105,630,-296.646105,-186887.04614999998,-1.8688704615,1 days 22:00:00,MA Cross Opp,2023
LONG,2023-12-08 10:15:00,47124.15,46652.9085,2023-12-11 14:15:00,47333.05,208.90000000000146,9.445720000000001,630,199.45428000000146,125656.19640000092,1.2565619640000092,3 days 04:00:00,MA Cross Opp,2023
SHORT,2023-12-11 14:15:00,47333.05,47806.38050000001,2023-12-13 15:15:00,47134.65,198.40000000000146,9.44677,630,188.95323000000144,119040.5349000009,1.190405349000009,2 days 01:00:00,MA Cross Opp,2023
LONG,2023-12-13 15:15:00,47134.65,46663.3035,2023-12-15 09:15:00,47705.05,570.4000000000015,9.483970000000001,630,560.9160300000015,353377.0989000009,3.533770989000009,1 days 18:00:00,MA Cross Opp,2023
SHORT,2023-12-15 09:15:00,47705.05,48182.1005,2023-12-15 14:15:00,48182.1005,-477.05049999999756,9.588715050000001,600,-486.6392150499976,-291983.5290299985,-2.9198352902999853,0 days 05:00:00,ISL Hit,2023
LONG,2023-12-18 10:15:00,48069.35,47588.6565,2023-12-18 12:15:00,47944.4,-124.94999999999709,9.601375,600,-134.55137499999708,-80730.82499999825,-0.8073082499999825,0 days 02:00:00,MA Cross Opp,2023
SHORT,2023-12-18 12:15:00,47944.4,48423.844000000005,2023-12-20 09:15:00,47897.8,46.599999999998545,9.584220000000002,600,37.01577999999854,22209.467999999124,0.22209467999999125,1 days 21:00:00,MA Cross Opp,2023
SHORT,2023-12-20 11:15:00,47947.75,48427.2275,2023-12-20 12:15:00,47980.25,-32.5,9.5928,600,-42.0928,-25255.679999999997,-0.25255679999999997,0 days 01:00:00,MA Cross Opp,2023
LONG,2023-12-20 12:15:00,47980.25,47500.4475,2023-12-20 14:15:00,47576.15,-404.09999999999854,9.55564,600,-413.6556399999985,-248193.38399999912,-2.481933839999991,0 days 02:00:00,MA Cross Opp,2023
SHORT,2023-12-20 14:15:00,47576.15,48051.9115,2023-12-21 14:15:00,47591.75,-15.599999999998545,9.51679,630,-25.116789999998545,-15823.577699999083,-0.15823577699999083,1 days 00:00:00,MA Cross Opp,2023
LONG,2023-12-21 14:15:00,47591.75,47115.8325,2023-12-22 15:15:00,47439.3,-152.4499999999971,9.503105000000001,630,-161.9531049999971,-102030.45614999816,-1.0203045614999815,1 days 01:00:00,MA Cross Opp,2023
SHORT,2023-12-22 15:15:00,47439.3,47913.69300000001,2023-12-26 12:15:00,47740.25,-300.9499999999971,9.517955,630,-310.4679549999971,-195594.81164999818,-1.955948116499982,3 days 21:00:00,MA Cross Opp,2023
LONG,2023-12-26 12:15:00,47740.25,47262.847499999996,2023-12-29 10:15:00,48220.5,480.25,9.596075,600,470.653925,282392.355,2.82392355,2 days 22:00:00,MA Cross Opp,2023
SHORT,2023-12-29 10:15:00,48220.5,48702.705,2024-01-01 12:15:00,48361.15,-140.65000000000146,9.658165,600,-150.30816500000145,-90184.89900000088,-0.9018489900000087,3 days 02:00:00,MA Cross Opp,2023
LONG,2024-01-01 12:15:00,48361.15,47877.5385,2024-01-02 09:15:00,48044.15,-317.0,9.64053,600,-326.64053,-195984.318,-1.95984318,0 days 21:00:00,MA Cross Opp,2024
SHORT,2024-01-02 09:15:00,48044.15,48524.5915,2024-01-03 15:15:00,47753.4,290.75,9.579755,600,281.170245,168702.14700000003,1.6870214700000004,1 days 06:00:00,MA Cross Opp,2024
LONG,2024-01-03 15:15:00,47753.4,47275.866,2024-01-05 13:15:00,48047.5,294.09999999999854,9.58009,600,284.51990999999856,170711.94599999912,1.7071194599999913,1 days 22:00:00,MA Cross Opp,2024
SHORT,2024-01-05 13:15:00,48047.5,48527.975,2024-01-10 13:15:00,47307.3,740.1999999999971,9.535480000000002,600,730.6645199999971,438398.71199999825,4.383987119999983,5 days 00:00:00,MA Cross Opp,2024
LONG,2024-01-10 13:15:00,47307.3,46834.227,2024-01-12 09:15:00,47421.65,114.34999999999854,9.472895000000001,630,104.87710499999855,66072.57614999909,0.6607257614999908,1 days 20:00:00,MA Cross Opp,2024
SHORT,2024-01-12 09:15:00,47421.65,47895.866500000004,2024-01-12 12:15:00,47743.7,-322.04999999999563,9.516535000000001,630,-331.5665349999956,-208886.91704999722,-2.0888691704999722,0 days 03:00:00,MA Cross Opp,2024
LONG,2024-01-12 12:15:00,47743.7,47266.263,2024-01-17 09:15:00,48096.3,352.6000000000058,9.584,600,343.0160000000058,205809.6000000035,2.058096000000035,4 days 21:00:00,MA Cross Opp,2024
SHORT,2024-01-17 09:15:00,48096.3,48577.263000000006,2024-01-19 13:15:00,45920.05,2176.25,9.401635,600,2166.848365,1300109.0189999999,13.001090189999998,2 days 04:00:00,MA Cross Opp,2024
LONG,2024-01-19 13:15:00,45920.05,45460.849500000004,2024-01-19 14:15:00,45592.7,-327.3500000000058,9.151275,630,-336.5012750000058,-211995.80325000366,-2.1199580325000364,0 days 01:00:00,MA Cross Opp,2024
SHORT,2024-01-19 14:15:00,45592.7,46048.627,2024-01-20 09:15:00,46048.627,-455.9270000000033,9.1641327,630,-465.0911327000033,-293007.4136010021,-2.930074136010021,0 days 19:00:00,ISL Hit,2024
LONG,2024-01-20 12:15:00,45961.95,45502.3305,2024-01-23 11:15:00,45645.3,-316.6499999999942,9.160725000000001,630,-325.8107249999942,-205260.75674999633,-2.0526075674999635,2 days 23:00:00,MA Cross Opp,2024
SHORT,2024-01-23 11:15:00,45645.3,46101.753000000004,2024-01-29 09:15:00,45139.05,506.25,9.078435,630,497.171565,313218.08595,3.1321808595,5 days 22:00:00,MA Cross Opp,2024
LONG,2024-01-29 10:15:00,45499.45,45044.4555,2024-01-30 09:15:00,45470.6,-28.849999999998545,9.097005,630,-37.94700499999854,-23906.61314999908,-0.2390661314999908,0 days 23:00:00,MA Cross Opp,2024
SHORT,2024-01-30 09:15:00,45470.6,45925.306,2024-01-30 14:15:00,45472.15,-1.5500000000029104,9.094275,660,-10.64427500000291,-7025.2215000019205,-0.07025221500001921,0 days 05:00:00,MA Cross Opp,2024
LONG,2024-01-30 14:15:00,45472.15,45017.4285,2024-02-01 09:15:00,45943.55,471.40000000000146,9.141570000000002,660,462.25843000000145,305090.56380000093,3.0509056380000095,1 days 19:00:00,MA Cross Opp,2024
SHORT,2024-02-01 09:15:00,45943.55,46402.9855,2024-02-01 15:15:00,46217.3,-273.75,9.216085000000001,630,-282.966085,-178268.63355000003,-1.7826863355000004,0 days 06:00:00,MA Cross Opp,2024
LONG,2024-02-01 15:15:00,46217.3,45755.127,2024-02-02 15:15:00,45941.0,-276.3000000000029,9.21583,630,-285.5158300000029,-179874.97290000183,-1.798749729000018,1 days 00:00:00,MA Cross Opp,2024
SHORT,2024-02-02 15:15:00,45941.0,46400.41,2024-02-06 15:15:00,45734.3,206.6999999999971,9.167530000000001,630,197.5324699999971,124445.45609999816,1.2444545609999815,4 days 00:00:00,MA Cross Opp,2024
LONG,2024-02-06 15:15:00,45734.3,45276.957,2024-02-07 10:15:00,45802.65,68.34999999999854,9.153695,630,59.196304999998546,37293.67214999908,0.3729367214999908,0 days 19:00:00,MA Cross Opp,2024
SHORT,2024-02-07 10:15:00,45802.65,46260.6765,2024-02-07 13:15:00,45756.35,46.30000000000291,9.1559,630,37.14410000000291,23400.783000001833,0.23400783000001835,0 days 03:00:00,MA Cross Opp,2024
LONG,2024-02-07 13:15:00,45756.35,45298.786499999995,2024-02-08 10:15:00,45298.786499999995,-457.56350000000384,9.105513649999999,630,-466.6690136500038,-294001.4785995024,-2.9400147859950243,0 days 21:00:00,ISL Hit,2024
