Date,Position,Type,Expiry,Index,Contract,Entry Time,Exit Time,Entry Price,Exit Price,Quantity,PnL,Points,ROI
2023-03-14,CLOSED,REBALANCE,2023-03-14,FINNIFTY,17700CE,12:31:00,12:58:00,28.75,2.8,-169.4915254,4398.305085,25.95,0.4398305085
2023-03-14,CLOSED,REBALANCE,2023-03-14,FINNIFTY,17700PE,12:31:00,12:58:00,79.2,177,-169.4915254,-16576.27119,-97.8,-1.657627119
2023-03-14,CLOSED,REBALANCE,2023-03-14,FINNIFTY,17450CE,12:58:00,15:22:00,89.25,119.85,-171.9197708,-5260.744986,-30.6,-0.5260744986
2023-03-14,CLOSED,REBALANCE,2023-03-14,FINNIFTY,17450PE,12:58:00,15:22:00,13.2,0.4,-171.9197708,2200.573066,12.8,0.2200573066
2023-03-21,CLOSED,HEDGE,2023-03-21,FINNIFTY,17400PE,09:16:00,15:22:00,9.7,0.15,862.0689655,-8232.758621,-9.55,-0.8232758621
2023-03-21,CLOSED,HEDGE,2023-03-21,FINNIFTY,17900CE,09:16:00,15:22:00,2.3,0.35,837.9888268,-1634.078212,-1.95,-0.1634078212
2023-03-21,CLOSED,STRADDLE,2023-03-21,FINNIFTY,17550CE,09:16:00,13:02:00,122.3,187.45,-170.9401709,-11136.75214,-65.15,-1.113675214
2023-03-21,CLOSED,STRADDLE,2023-03-21,FINNIFTY,17550PE,09:16:00,13:02:00,34.65,2.45,-170.9401709,5504.273504,32.2,0.5504273504
2023-03-21,CLOSED,STRADDLE,2023-03-21,FINNIFTY,17600CE,09:16:00,13:59:00,87.4,182,-170.4545455,-16125,-94.6,-1.6125
2023-03-21,CLOSED,STRADDLE,2023-03-21,FINNIFTY,17600PE,09:16:00,13:59:00,50.1,1.1,-170.4545455,8352.272727,49,0.8352272727
2023-03-21,CLOSED,STRADDLE,2023-03-21,FINNIFTY,17650CE,09:16:00,14:59:00,58.3,175.25,-169.9716714,-19878.18697,-116.95,-1.987818697
2023-03-21,CLOSED,STRADDLE,2023-03-21,FINNIFTY,17650PE,09:16:00,14:59:00,71.6,0.25,-169.9716714,12127.47875,71.35,1.212747875
2023-03-21,CLOSED,STRADDLE,2023-03-21,FINNIFTY,17700CE,09:16:00,15:22:00,36.9,123.8,-169.4915254,-14728.81356,-86.9,-1.472881356
2023-03-21,CLOSED,STRADDLE,2023-03-21,FINNIFTY,17700PE,09:16:00,15:22:00,100.1,0.3,-169.4915254,16915.25424,99.8,1.691525424
2023-03-21,CLOSED,STRADDLE,2023-03-21,FINNIFTY,17750CE,09:16:00,15:22:00,21.3,74.25,-169.0140845,-8949.295775,-52.95,-0.8949295775
2023-03-21,CLOSED,STRADDLE,2023-03-21,FINNIFTY,17750PE,09:16:00,15:22:00,134.2,0.75,-169.0140845,22554.92958,133.45,2.255492958
2023-03-21,CLOSED,REBALANCE,2023-03-21,FINNIFTY,17800CE,13:02:00,15:22:00,13.25,29.15,-168.5393258,-2679.775281,-15.9,-0.2679775281
2023-03-21,CLOSED,REBALANCE,2023-03-21,FINNIFTY,17800PE,13:02:00,15:22:00,77.55,5.8,-168.5393258,12092.69663,71.75,1.209269663
2023-03-21,CLOSED,REBALANCE,2023-03-21,FINNIFTY,17850CE,13:59:00,15:22:00,4.95,4.2,-168.0672269,126.0504202,0.75,0.01260504202
2023-03-21,CLOSED,REBALANCE,2023-03-21,FINNIFTY,17850PE,13:59:00,15:22:00,76.2,30.9,-168.0672269,7613.445378,45.3,0.7613445378
2023-03-21,CLOSED,REBALANCE,2023-03-21,FINNIFTY,17900CE,14:59:00,15:22:00,0.35,0.35,-167.5977654,0,0,0
2023-03-21,CLOSED,REBALANCE,2023-03-21,FINNIFTY,17900PE,14:59:00,15:22:00,74.45,76.95,-167.5977654,-418.9944134,-2.5,-0.04189944134
2023-03-28,CLOSED,HEDGE,2023-03-28,FINNIFTY,17450PE,09:16:00,15:22:00,5.1,0.25,859.5988539,-4169.054441,-4.85,-0.4169054441
2023-03-28,CLOSED,HEDGE,2023-03-28,FINNIFTY,17950CE,09:16:00,15:22:00,1,0.1,835.6545961,-752.0891365,-0.9,-0.07520891365
2023-03-28,CLOSED,STRADDLE,2023-03-28,FINNIFTY,17600CE,09:16:00,15:22:00,95.2,63.05,-170.4545455,5480.113636,32.15,0.5480113636
2023-03-28,CLOSED,STRADDLE,2023-03-28,FINNIFTY,17600PE,09:16:00,15:22:00,28.15,2.4,-170.4545455,4389.204545,25.75,0.4389204545
2023-03-28,CLOSED,STRADDLE,2023-03-28,FINNIFTY,17650CE,09:16:00,15:22:00,62.7,21.9,-169.9716714,6934.844193,40.8,0.6934844193
2023-03-28,CLOSED,STRADDLE,2023-03-28,FINNIFTY,17650PE,09:16:00,15:22:00,45.7,11.5,-169.9716714,5813.031161,34.2,0.5813031161
2023-03-28,CLOSED,STRADDLE,2023-03-28,FINNIFTY,17700CE,09:16:00,15:22:00,37.35,3.85,-169.4915254,5677.966102,33.5,0.5677966102
2023-03-28,CLOSED,STRADDLE,2023-03-28,FINNIFTY,17700PE,09:16:00,15:22:00,72.3,43.9,-169.4915254,4813.559322,28.4,0.4813559322
2023-03-28,CLOSED,STRADDLE,2023-03-28,FINNIFTY,17750CE,09:16:00,15:22:00,19.75,0.35,-169.0140845,3278.873239,19.4,0.3278873239
2023-03-28,CLOSED,STRADDLE,2023-03-28,FINNIFTY,17750PE,09:16:00,15:22:00,104.55,90.55,-169.0140845,2366.197183,14,0.2366197183
2023-03-28,CLOSED,STRADDLE,2023-03-28,FINNIFTY,17800CE,09:16:00,10:31:00,8.9,3.4,-168.5393258,926.9662921,5.5,0.09269662921
2023-03-28,CLOSED,STRADDLE,2023-03-28,FINNIFTY,17800PE,09:16:00,10:31:00,144.25,172.75,-168.5393258,-4803.370787,-28.5,-0.4803370787
2023-03-28,CLOSED,REBALANCE,2023-03-28,FINNIFTY,17550CE,10:31:00,15:22:00,100.05,112.5,-170.9401709,-2128.205128,-12.45,-0.2128205128
2023-03-28,CLOSED,REBALANCE,2023-03-28,FINNIFTY,17550PE,10:31:00,15:22:00,20.5,0.65,-170.9401709,3393.162393,19.85,0.3393162393
2023-04-03,CLOSED,HEDGE,2023-04-03,FINNIFTY,17850PE,09:16:00,15:22:00,3.3,0.1,840.3361345,-2689.07563,-3.2,-0.268907563
2023-04-03,CLOSED,HEDGE,2023-04-03,FINNIFTY,18350CE,09:16:00,15:22:00,1.25,0.1,817.4386921,-940.0544959,-1.15,-0.09400544959
2023-04-03,CLOSED,STRADDLE,2023-04-03,FINNIFTY,18000CE,09:16:00,15:17:00,101.35,168.9,-166.6666667,-11258.33333,-67.55,-1.125833333
2023-04-03,CLOSED,STRADDLE,2023-04-03,FINNIFTY,18000PE,09:16:00,15:17:00,25.05,0.1,-166.6666667,4158.333333,24.95,0.4158333333
2023-04-03,CLOSED,STRADDLE,2023-04-03,FINNIFTY,18050CE,09:16:00,15:22:00,67.6,106.1,-166.2049861,-6398.891967,-38.5,-0.6398891967
2023-04-03,CLOSED,STRADDLE,2023-04-03,FINNIFTY,18050PE,09:16:00,15:22:00,41.8,0.5,-166.2049861,6864.265928,41.3,0.6864265928
2023-04-03,CLOSED,STRADDLE,2023-04-03,FINNIFTY,18100CE,09:16:00,15:22:00,41.7,57.8,-165.7458564,-2668.508287,-16.1,-0.2668508287
2023-04-03,CLOSED,STRADDLE,2023-04-03,FINNIFTY,18100PE,09:16:00,15:22:00,65.15,2.35,-165.7458564,10408.83978,62.8,1.040883978
2023-04-03,CLOSED,STRADDLE,2023-04-03,FINNIFTY,18150CE,09:16:00,15:22:00,23.6,18.45,-165.2892562,851.2396694,5.15,0.08512396694
2023-04-03,CLOSED,STRADDLE,2023-04-03,FINNIFTY,18150PE,09:16:00,15:22:00,96.95,12.85,-165.2892562,13900.82645,84.1,1.390082645
2023-04-03,CLOSED,STRADDLE,2023-04-03,FINNIFTY,18200CE,09:16:00,15:22:00,12,1.8,-164.8351648,1681.318681,10.2,0.1681318681
2023-04-03,CLOSED,STRADDLE,2023-04-03,FINNIFTY,18200PE,09:16:00,15:22:00,136.2,46.1,-164.8351648,14851.64835,90.1,1.485164835
2023-04-03,CLOSED,REBALANCE,2023-04-03,FINNIFTY,18250CE,15:17:00,15:22:00,0.05,0.2,-164.3835616,-24.65753425,-0.15,-0.002465753425
2023-04-03,CLOSED,REBALANCE,2023-04-03,FINNIFTY,18250PE,15:17:00,15:22:00,81.45,94.45,-164.3835616,-2136.986301,-13,-0.2136986301
2023-04-11,CLOSED,HEDGE,2023-04-11,FINNIFTY,18200PE,09:16:00,15:22:00,1.05,0.1,824.1758242,-782.967033,-0.95,-0.0782967033
2023-04-11,CLOSED,HEDGE,2023-04-11,FINNIFTY,18800CE,09:16:00,15:22:00,0.55,0.15,797.8723404,-319.1489362,-0.4,-0.03191489362
2023-04-11,CLOSED,STRADDLE,2023-04-11,FINNIFTY,18400CE,09:16:00,11:19:00,80.55,161.7,-163.0434783,-13230.97826,-81.15,-1.323097826
2023-04-11,CLOSED,STRADDLE,2023-04-11,FINNIFTY,18400PE,09:16:00,11:19:00,13.95,1.65,-163.0434783,2005.434783,12.3,0.2005434783
2023-04-11,CLOSED,STRADDLE,2023-04-11,FINNIFTY,18450CE,09:16:00,15:22:00,46.85,143.6,-162.601626,-15731.70732,-96.75,-1.573170732
2023-04-11,CLOSED,STRADDLE,2023-04-11,FINNIFTY,18450PE,09:16:00,15:22:00,30,0.1,-162.601626,4861.788618,29.9,0.4861788618
2023-04-11,CLOSED,STRADDLE,2023-04-11,FINNIFTY,18500CE,09:16:00,15:22:00,24.9,93.35,-162.1621622,-11100,-68.45,-1.11
2023-04-11,CLOSED,STRADDLE,2023-04-11,FINNIFTY,18500PE,09:16:00,15:22:00,57.7,0.2,-162.1621622,9324.324324,57.5,0.9324324324
2023-04-11,CLOSED,STRADDLE,2023-04-11,FINNIFTY,18550CE,09:16:00,15:22:00,11.35,44.15,-161.7250674,-5304.58221,-32.8,-0.530458221
2023-04-11,CLOSED,STRADDLE,2023-04-11,FINNIFTY,18550PE,09:16:00,15:22:00,94.25,0.7,-161.7250674,15129.38005,93.55,1.512938005
2023-04-11,CLOSED,STRADDLE,2023-04-11,FINNIFTY,18600CE,09:16:00,15:22:00,4.85,7.05,-161.2903226,-354.8387097,-2.2,-0.03548387097
2023-04-11,CLOSED,STRADDLE,2023-04-11,FINNIFTY,18600PE,09:16:00,15:22:00,138,13.75,-161.2903226,20040.32258,124.25,2.004032258
2023-04-11,CLOSED,REBALANCE,2023-04-11,FINNIFTY,18650CE,11:19:00,15:22:00,3.65,0.25,-160.8579088,546.9168901,3.4,0.05469168901
2023-04-11,CLOSED,REBALANCE,2023-04-11,FINNIFTY,18650PE,11:19:00,15:22:00,93.5,56.95,-160.8579088,5879.356568,36.55,0.5879356568
2023-04-18,CLOSED,HEDGE,2023-04-18,FINNIFTY,18550PE,09:16:00,15:22:00,1.05,0.2,808.6253369,-687.3315364,-0.85,-0.06873315364
2023-04-18,CLOSED,HEDGE,2023-04-18,FINNIFTY,19150CE,09:16:00,15:22:00,0.65,0.15,783.2898172,-391.6449086,-0.5,-0.03916449086
2023-04-18,CLOSED,STRADDLE,2023-04-18,FINNIFTY,18750CE,09:16:00,15:22:00,123.1,33.95,-160,14264,89.15,1.4264
2023-04-18,CLOSED,STRADDLE,2023-04-18,FINNIFTY,18750PE,09:16:00,15:22:00,9.15,2.5,-160,1064,6.65,0.1064
2023-04-18,CLOSED,STRADDLE,2023-04-18,FINNIFTY,18800CE,09:16:00,15:22:00,80.7,4.35,-159.5744681,12183.51064,76.35,1.218351064
2023-04-18,CLOSED,STRADDLE,2023-04-18,FINNIFTY,18800PE,09:16:00,15:22:00,18.85,25.6,-159.5744681,-1077.12766,-6.75,-0.107712766
2023-04-18,CLOSED,STRADDLE,2023-04-18,FINNIFTY,18850CE,09:16:00,15:22:00,47.5,0.65,-159.1511936,7456.233422,46.85,0.7456233422
2023-04-18,CLOSED,STRADDLE,2023-04-18,FINNIFTY,18850PE,09:16:00,15:22:00,35.4,73.2,-159.1511936,-6015.915119,-37.8,-0.6015915119
2023-04-18,CLOSED,STRADDLE,2023-04-18,FINNIFTY,18900CE,09:16:00,13:49:00,24.7,1.65,-158.7301587,3658.730159,23.05,0.3658730159
2023-04-18,CLOSED,STRADDLE,2023-04-18,FINNIFTY,18900PE,09:16:00,13:49:00,62.5,180.1,-158.7301587,-18666.66667,-117.6,-1.866666667
2023-04-18,CLOSED,STRADDLE,2023-04-18,FINNIFTY,18950CE,09:16:00,13:41:00,10.4,0.95,-158.3113456,1496.042216,9.45,0.1496042216
2023-04-18,CLOSED,STRADDLE,2023-04-18,FINNIFTY,18950PE,09:16:00,13:41:00,98.05,186.05,-158.3113456,-13931.39842,-88,-1.393139842
2023-04-18,CLOSED,REBALANCE,2023-04-18,FINNIFTY,18700CE,13:41:00,15:22:00,73.1,82.35,-160.4278075,-1483.957219,-9.25,-0.1483957219
2023-04-18,CLOSED,REBALANCE,2023-04-18,FINNIFTY,18700PE,13:41:00,15:22:00,8.05,0.65,-160.4278075,1187.165775,7.4,0.1187165775
2023-04-18,CLOSED,REBALANCE,2023-04-18,FINNIFTY,18650CE,13:49:00,15:22:00,81.25,131.55,-160.8579088,-8091.152815,-50.3,-0.8091152815
2023-04-18,CLOSED,REBALANCE,2023-04-18,FINNIFTY,18650PE,13:49:00,15:22:00,10.85,0.2,-160.8579088,1713.136729,10.65,0.1713136729
2023-04-25,CLOSED,HEDGE,2023-04-25,FINNIFTY,18700PE,09:16:00,15:22:00,1.3,0.15,802.1390374,-922.459893,-1.15,-0.0922459893
2023-04-25,CLOSED,HEDGE,2023-04-25,FINNIFTY,19300CE,09:16:00,15:22:00,0.65,0.15,777.2020725,-388.6010363,-0.5,-0.03886010363
2023-04-25,CLOSED,STRADDLE,2023-04-25,FINNIFTY,18900CE,09:16:00,15:22:00,110.65,103.3,-158.7301587,1166.666667,7.35,0.1166666667
2023-04-25,CLOSED,STRADDLE,2023-04-25,FINNIFTY,18900PE,09:16:00,15:22:00,10.4,0.3,-158.7301587,1603.174603,10.1,0.1603174603
2023-04-25,CLOSED,STRADDLE,2023-04-25,FINNIFTY,18950CE,09:16:00,15:22:00,71.65,54.05,-158.3113456,2786.279683,17.6,0.2786279683
2023-04-25,CLOSED,STRADDLE,2023-04-25,FINNIFTY,18950PE,09:16:00,15:22:00,21.05,0.85,-158.3113456,3197.889182,20.2,0.3197889182
2023-04-25,CLOSED,STRADDLE,2023-04-25,FINNIFTY,19000CE,09:16:00,15:22:00,40.15,12.8,-157.8947368,4318.421053,27.35,0.4318421053
2023-04-25,CLOSED,STRADDLE,2023-04-25,FINNIFTY,19000PE,09:16:00,15:22:00,39.5,9.75,-157.8947368,4697.368421,29.75,0.4697368421
2023-04-25,CLOSED,STRADDLE,2023-04-25,FINNIFTY,19050CE,09:16:00,15:22:00,19.1,0.6,-157.480315,2913.385827,18.5,0.2913385827
2023-04-25,CLOSED,STRADDLE,2023-04-25,FINNIFTY,19050PE,09:16:00,15:22:00,68.3,47.3,-157.480315,3307.086614,21,0.3307086614
2023-04-25,CLOSED,STRADDLE,2023-04-25,FINNIFTY,19100CE,09:16:00,15:22:00,7.6,0.15,-157.0680628,1170.157068,7.45,0.1170157068
2023-04-25,CLOSED,STRADDLE,2023-04-25,FINNIFTY,19100PE,09:16:00,15:22:00,107.4,96.85,-157.0680628,1657.068063,10.55,0.1657068063
2023-05-02,CLOSED,HEDGE,2023-05-02,FINNIFTY,18900PE,09:16:00,15:22:00,1.4,0.1,793.6507937,-1031.746032,-1.3,-0.1031746032
2023-05-02,CLOSED,HEDGE,2023-05-02,FINNIFTY,19500CE,09:16:00,15:22:00,0.6,0.15,769.2307692,-346.1538462,-0.45,-0.03461538462
2023-05-02,CLOSED,STRADDLE,2023-05-02,FINNIFTY,19100CE,09:16:00,15:22:00,121.55,142.25,-157.0680628,-3251.308901,-20.7,-0.3251308901
2023-05-02,CLOSED,STRADDLE,2023-05-02,FINNIFTY,19100PE,09:16:00,15:22:00,8.55,0.2,-157.0680628,1311.518325,8.35,0.1311518325
2023-05-02,CLOSED,STRADDLE,2023-05-02,FINNIFTY,19150CE,09:16:00,15:22:00,80.25,92.35,-156.6579634,-1895.561358,-12.1,-0.1895561358
2023-05-02,CLOSED,STRADDLE,2023-05-02,FINNIFTY,19150PE,09:16:00,15:22:00,17.25,0.35,-156.6579634,2647.519582,16.9,0.2647519582
2023-05-02,CLOSED,STRADDLE,2023-05-02,FINNIFTY,19200CE,09:16:00,15:22:00,46.3,43.15,-156.25,492.1875,3.15,0.04921875
2023-05-02,CLOSED,STRADDLE,2023-05-02,FINNIFTY,19200PE,09:16:00,15:22:00,33.15,1.25,-156.25,4984.375,31.9,0.4984375
2023-05-02,CLOSED,STRADDLE,2023-05-02,FINNIFTY,19250CE,09:16:00,15:22:00,21.45,6.25,-155.8441558,2368.831169,15.2,0.2368831169
2023-05-02,CLOSED,STRADDLE,2023-05-02,FINNIFTY,19250PE,09:16:00,15:22:00,58.25,14.95,-155.8441558,6748.051948,43.3,0.6748051948
2023-05-02,CLOSED,STRADDLE,2023-05-02,FINNIFTY,19300CE,09:16:00,15:22:00,7.7,0.4,-155.4404145,1134.715026,7.3,0.1134715026
2023-05-02,CLOSED,STRADDLE,2023-05-02,FINNIFTY,19300PE,09:16:00,15:22:00,94.85,58.5,-155.4404145,5650.259067,36.35,0.5650259067
2023-05-09,CLOSED,HEDGE,2023-05-09,FINNIFTY,19050PE,09:16:00,15:22:00,1.3,0.25,787.4015748,-826.7716535,-1.05,-0.08267716535
2023-05-09,CLOSED,HEDGE,2023-05-09,FINNIFTY,19650CE,09:16:00,15:22:00,0.7,0.15,763.3587786,-419.8473282,-0.55,-0.04198473282
2023-05-09,CLOSED,STRADDLE,2023-05-09,FINNIFTY,19250CE,09:16:00,15:22:00,129.1,47.65,-155.8441558,12693.50649,81.45,1.269350649
2023-05-09,CLOSED,STRADDLE,2023-05-09,FINNIFTY,19250PE,09:16:00,15:22:00,8.7,2.4,-155.8441558,981.8181818,6.3,0.09818181818
2023-05-09,CLOSED,STRADDLE,2023-05-09,FINNIFTY,19300CE,09:16:00,15:22:00,88.1,11.05,-155.4404145,11976.68394,77.05,1.197668394
2023-05-09,CLOSED,STRADDLE,2023-05-09,FINNIFTY,19300PE,09:16:00,15:22:00,17.7,16,-155.4404145,264.2487047,1.7,0.02642487047
2023-05-09,CLOSED,STRADDLE,2023-05-09,FINNIFTY,19350CE,09:16:00,15:22:00,54.1,1.45,-155.0387597,8162.790698,52.65,0.8162790698
2023-05-09,CLOSED,STRADDLE,2023-05-09,FINNIFTY,19350PE,09:16:00,15:22:00,33.5,56.3,-155.0387597,-3534.883721,-22.8,-0.3534883721
2023-05-09,CLOSED,STRADDLE,2023-05-09,FINNIFTY,19400CE,09:16:00,15:22:00,29.8,0.4,-154.6391753,4546.391753,29.4,0.4546391753
2023-05-09,CLOSED,STRADDLE,2023-05-09,FINNIFTY,19400PE,09:16:00,15:22:00,59.35,105,-154.6391753,-7059.278351,-45.65,-0.7059278351
2023-05-09,CLOSED,STRADDLE,2023-05-09,FINNIFTY,19450CE,09:16:00,14:04:00,13.95,1.3,-154.2416452,1951.156812,12.65,0.1951156812
2023-05-09,CLOSED,STRADDLE,2023-05-09,FINNIFTY,19450PE,09:16:00,14:04:00,93.65,177.55,-154.2416452,-12940.87404,-83.9,-1.294087404
2023-05-09,CLOSED,REBALANCE,2023-05-09,FINNIFTY,19200CE,14:04:00,15:22:00,81.5,95.75,-156.25,-2226.5625,-14.25,-0.22265625
2023-05-09,CLOSED,REBALANCE,2023-05-09,FINNIFTY,19200PE,14:04:00,15:22:00,6,0.6,-156.25,843.75,5.4,0.084375
2023-05-16,CLOSED,HEDGE,2023-05-16,FINNIFTY,19200PE,09:16:00,15:22:00,1.2,0.15,781.25,-820.3125,-1.05,-0.08203125
2023-05-16,CLOSED,HEDGE,2023-05-16,FINNIFTY,19800CE,09:16:00,15:22:00,1.15,0.2,757.5757576,-719.6969697,-0.95,-0.07196969697
2023-05-16,CLOSED,STRADDLE,2023-05-16,FINNIFTY,19400CE,09:16:00,15:22:00,154,80.05,-154.6391753,11435.56701,73.95,1.143556701
2023-05-16,CLOSED,STRADDLE,2023-05-16,FINNIFTY,19400PE,09:16:00,15:22:00,7.05,0.7,-154.6391753,981.9587629,6.35,0.09819587629
2023-05-16,CLOSED,STRADDLE,2023-05-16,FINNIFTY,19450CE,09:16:00,15:22:00,111.3,34.05,-154.2416452,11915.1671,77.25,1.19151671
2023-05-16,CLOSED,STRADDLE,2023-05-16,FINNIFTY,19450PE,09:16:00,15:22:00,14.15,4.35,-154.2416452,1511.568123,9.8,0.1511568123
2023-05-16,CLOSED,STRADDLE,2023-05-16,FINNIFTY,19500CE,09:16:00,15:22:00,74,6.05,-153.8461538,10453.84615,67.95,1.045384615
2023-05-16,CLOSED,STRADDLE,2023-05-16,FINNIFTY,19500PE,09:16:00,15:22:00,29.4,26.25,-153.8461538,484.6153846,3.15,0.04846153846
2023-05-16,CLOSED,STRADDLE,2023-05-16,FINNIFTY,19550CE,09:16:00,15:22:00,44.5,0.85,-153.4526854,6698.209719,43.65,0.6698209719
2023-05-16,CLOSED,STRADDLE,2023-05-16,FINNIFTY,19550PE,09:16:00,15:22:00,50.75,68.45,-153.4526854,-2716.112532,-17.7,-0.2716112532
2023-05-16,CLOSED,STRADDLE,2023-05-16,FINNIFTY,19600CE,09:16:00,15:19:00,22,0.1,-153.0612245,3352.040816,21.9,0.3352040816
2023-05-16,CLOSED,STRADDLE,2023-05-16,FINNIFTY,19600PE,09:16:00,15:19:00,81.55,162.3,-153.0612245,-12359.69388,-80.75,-1.235969388
2023-05-16,CLOSED,REBALANCE,2023-05-16,FINNIFTY,19350CE,15:19:00,15:22:00,88.45,130.95,-155.0387597,-6589.147287,-42.5,-0.6589147287
2023-05-16,CLOSED,REBALANCE,2023-05-16,FINNIFTY,19350PE,15:19:00,15:22:00,0.05,0.3,-155.0387597,-38.75968992,-0.25,-0.003875968992
2023-05-23,CLOSED,HEDGE,2023-05-23,FINNIFTY,19100PE,09:16:00,15:22:00,1,0.15,785.3403141,-667.539267,-0.85,-0.0667539267
2023-05-23,CLOSED,HEDGE,2023-05-23,FINNIFTY,19700CE,09:16:00,15:22:00,0.8,0.1,761.4213198,-532.9949239,-0.7,-0.05329949239
2023-05-23,CLOSED,STRADDLE,2023-05-23,FINNIFTY,19300CE,09:16:00,15:22:00,133.45,126.25,-155.4404145,1119.170984,7.2,0.1119170984
2023-05-23,CLOSED,STRADDLE,2023-05-23,FINNIFTY,19300PE,09:16:00,15:22:00,7.4,0.25,-155.4404145,1111.398964,7.15,0.1111398964
2023-05-23,CLOSED,STRADDLE,2023-05-23,FINNIFTY,19350CE,09:16:00,15:22:00,90.7,76.9,-155.0387597,2139.534884,13.8,0.2139534884
2023-05-23,CLOSED,STRADDLE,2023-05-23,FINNIFTY,19350PE,09:16:00,15:22:00,15,0.8,-155.0387597,2201.550388,14.2,0.2201550388
2023-05-23,CLOSED,STRADDLE,2023-05-23,FINNIFTY,19400CE,09:16:00,15:22:00,55.5,33.25,-154.6391753,3440.721649,22.25,0.3440721649
2023-05-23,CLOSED,STRADDLE,2023-05-23,FINNIFTY,19400PE,09:16:00,15:22:00,29.2,7.4,-154.6391753,3371.134021,21.8,0.3371134021
2023-05-23,CLOSED,STRADDLE,2023-05-23,FINNIFTY,19450CE,09:16:00,15:22:00,30.05,6.05,-154.2416452,3701.799486,24,0.3701799486
2023-05-23,CLOSED,STRADDLE,2023-05-23,FINNIFTY,19450PE,09:16:00,15:22:00,52.7,30.7,-154.2416452,3393.316195,22,0.3393316195
2023-05-23,CLOSED,STRADDLE,2023-05-23,FINNIFTY,19500CE,09:16:00,15:22:00,13.8,0.5,-153.8461538,2046.153846,13.3,0.2046153846
2023-05-23,CLOSED,STRADDLE,2023-05-23,FINNIFTY,19500PE,09:16:00,15:22:00,85.85,75.45,-153.8461538,1600,10.4,0.16
2023-05-30,CLOSED,HEDGE,2023-05-30,FINNIFTY,19200PE,09:16:00,15:22:00,1.2,0.15,781.25,-820.3125,-1.05,-0.08203125
2023-05-30,CLOSED,HEDGE,2023-05-30,FINNIFTY,19800CE,09:16:00,15:22:00,0.95,0.2,757.5757576,-568.1818182,-0.75,-0.05681818182
2023-05-30,CLOSED,STRADDLE,2023-05-30,FINNIFTY,19400CE,09:16:00,14:33:00,115.65,176.45,-154.6391753,-9402.061856,-60.8,-0.9402061856
2023-05-30,CLOSED,STRADDLE,2023-05-30,FINNIFTY,19400PE,09:16:00,14:33:00,7.7,0.5,-154.6391753,1113.402062,7.2,0.1113402062
2023-05-30,CLOSED,STRADDLE,2023-05-30,FINNIFTY,19450CE,09:16:00,15:11:00,75.75,156.8,-154.2416452,-12501.28535,-81.05,-1.250128535
2023-05-30,CLOSED,STRADDLE,2023-05-30,FINNIFTY,19450PE,09:16:00,15:11:00,17,0.1,-154.2416452,2606.683805,16.9,0.2606683805
2023-05-30,CLOSED,STRADDLE,2023-05-30,FINNIFTY,19500CE,09:16:00,15:22:00,42.45,93.35,-153.8461538,-7830.769231,-50.9,-0.7830769231
2023-05-30,CLOSED,STRADDLE,2023-05-30,FINNIFTY,19500PE,09:16:00,15:22:00,34.9,0.4,-153.8461538,5307.692308,34.5,0.5307692308
2023-05-30,CLOSED,STRADDLE,2023-05-30,FINNIFTY,19550CE,09:16:00,15:22:00,21,44.95,-153.4526854,-3675.191816,-23.95,-0.3675191816
2023-05-30,CLOSED,STRADDLE,2023-05-30,FINNIFTY,19550PE,09:16:00,15:22:00,62.95,2.1,-153.4526854,9337.595908,60.85,0.9337595908
2023-05-30,CLOSED,STRADDLE,2023-05-30,FINNIFTY,19600CE,09:16:00,15:22:00,8.85,9.95,-153.0612245,-168.3673469,-1.1,-0.01683673469
2023-05-30,CLOSED,STRADDLE,2023-05-30,FINNIFTY,19600PE,09:16:00,15:22:00,100.75,17.5,-153.0612245,12742.34694,83.25,1.274234694
2023-05-30,CLOSED,REBALANCE,2023-05-30,FINNIFTY,19650CE,14:33:00,15:22:00,1.15,0.4,-152.6717557,114.5038168,0.75,0.01145038168
2023-05-30,CLOSED,REBALANCE,2023-05-30,FINNIFTY,19650PE,14:33:00,15:22:00,73.3,58.2,-152.6717557,2305.343511,15.1,0.2305343511
2023-05-30,CLOSED,REBALANCE,2023-05-30,FINNIFTY,19700CE,15:11:00,15:22:00,0.2,0.2,-152.284264,0,0,0
2023-05-30,CLOSED,REBALANCE,2023-05-30,FINNIFTY,19700PE,15:11:00,15:22:00,94.25,107.65,-152.284264,-2040.609137,-13.4,-0.2040609137
2023-06-06,CLOSED,HEDGE,2023-06-06,FINNIFTY,19150PE,09:16:00,15:22:00,0.85,0.2,783.2898172,-509.1383812,-0.65,-0.05091383812
2023-06-06,CLOSED,HEDGE,2023-06-06,FINNIFTY,19750CE,09:16:00,15:22:00,0.65,0.15,759.4936709,-379.7468354,-0.5,-0.03797468354
2023-06-06,CLOSED,STRADDLE,2023-06-06,FINNIFTY,19350CE,09:16:00,15:22:00,97.2,92.75,-155.0387597,689.9224806,4.45,0.06899224806
2023-06-06,CLOSED,STRADDLE,2023-06-06,FINNIFTY,19350PE,09:16:00,15:22:00,7.75,0.7,-155.0387597,1093.023256,7.05,0.1093023256
2023-06-06,CLOSED,STRADDLE,2023-06-06,FINNIFTY,19400CE,09:16:00,15:22:00,58.7,47.65,-154.6391753,1708.762887,11.05,0.1708762887
2023-06-06,CLOSED,STRADDLE,2023-06-06,FINNIFTY,19400PE,09:16:00,15:22:00,19.15,4.3,-154.6391753,2296.391753,14.85,0.2296391753
