Signal Generated At,Trade Type,Entry Time,Entry Price,Initial SL,Final SL,Exit Time,Exit Price,Points Captured,After Costs,PnL,Remarks,Qty,Leverage,ROI%,Trade Year,Trade Month,DD%,Index,Portfolio,Allocation,Qty apAlloc,PnL apAlloc,ROI% PF
2018-06-01 13:15:00,LONG,2018-06-01 13:45:00,26755.2,26353.872,26353.872,2018-06-04 09:45:00,26496.45,-258.75,-264.075165,-11883.382425000002,MACD Reversal,45,5,-4.753352970000001,2018,6,-4.753352970000002,BANKNIFTY,1000000,333333.0,1.4999985000000002,-11883.382425000002,-1.1883382425000002
2018-06-06 12:15:00,LONG,2018-06-06 13:15:00,10663.6,10593.22024,10798.3875,2018-06-14 10:15:00,10784.8,121.19999999999892,116.9103199999989,14613.789999999864,TSL Hit,125,5,5.845515999999945,2018,6,0.0,NIFTY,1000000,333333.0,4.1666625,14613.789999999863,1.4613789999999862
2018-06-07 09:15:00,LONG,2018-06-07 10:15:00,11068.05,10979.5056,10979.5056,2018-06-08 09:15:00,10979.5056,-88.54440000000068,-92.95391112000068,-11619.238890000086,Initial SL hit,125,5,-4.647695556000034,2018,6,-17.773082367999933,FINNIFTY,1000000,333333.0,4.1666625,-11619.238890000086,-1.1619238890000085
2018-06-07 09:15:00,LONG,2018-06-07 09:45:00,26631.8,26232.323,26596.97666666667,2018-06-07 14:45:00,26548.5,-83.29999999999927,-88.61802999999927,-3987.811349999967,TSL Hit,45,5,-1.5951245399999865,2018,6,-6.348477509999988,BANKNIFTY,1000000,333333.0,1.4999985000000002,-3987.8113499999668,-0.3987811349999967
2018-06-11 09:15:00,LONG,2018-06-11 09:45:00,26583.8,26185.043,26547.61,2018-06-11 14:45:00,26438.55,-145.25,-150.552235,-6774.850575,TSL Hit,45,5,-2.70994023,2018,6,-9.058417739999989,BANKNIFTY,1000000,333333.0,1.4999985000000002,-6774.8505749999995,-0.6774850575
2018-06-11 11:15:00,LONG,2018-06-11 12:15:00,11064.35,10975.8352,11009.109230769232,2018-06-14 09:15:00,11011.4,-52.95000000000073,-57.365150000000725,-7170.64375000009,MACD Reversal,125,5,-2.868257500000036,2018,6,-20.64133986799996,FINNIFTY,1000000,333333.0,4.1666625,-7170.64375000009,-0.7170643750000091
2018-06-12 10:45:00,LONG,2018-06-12 11:15:00,26566.7,26168.1995,26553.286666666667,2018-06-12 12:45:00,26531.0,-35.70000000000073,-41.00977000000073,-1845.4396500000328,TSL Hit,45,5,-0.7381758600000131,2018,6,-9.7965936,BANKNIFTY,1000000,333333.0,1.4999985000000002,-1845.4396500000328,-0.18454396500000328
2018-06-12 13:15:00,LONG,2018-06-12 13:45:00,26556.4,26158.054,26677.873333333333,2018-06-13 14:45:00,26645.0,88.59999999999854,83.27985999999855,3747.593699999935,TSL Hit,45,5,1.499037479999974,2018,6,-8.297556120000024,BANKNIFTY,1000000,333333.0,1.4999985000000002,3747.593699999935,0.3747593699999935
2018-06-18 13:15:00,LONG,2018-06-18 14:15:00,10821.8,10750.37612,10750.37612,2018-06-18 14:15:00,10796.8,-25.0,-29.32372,-3665.465,MACD Reversal,125,5,-1.466186,2018,6,-1.466185999999993,NIFTY,1000000,333333.0,4.1666625,-3665.465,-0.3665465
2018-06-20 10:15:00,LONG,2018-06-20 11:15:00,11012.3,10924.2016,11049.507692307692,2018-06-27 11:15:00,11094.65,82.35000000000036,77.92861000000036,9741.076250000046,MACD Reversal,125,5,3.8964305000000174,2018,6,-16.744909367999952,FINNIFTY,1000000,333333.0,4.1666625,9741.076250000046,0.9741076250000046
2018-06-20 10:45:00,LONG,2018-06-20 11:15:00,26472.4,26075.314,26512.68,2018-06-21 11:15:00,26488.3,15.899999999997815,10.603929999997815,477.1768499999018,TSL Hit,45,5,0.1908707399999607,2018,6,-8.106685380000066,BANKNIFTY,1000000,333333.0,1.4999985000000002,477.17684999990166,0.04771768499999017
2018-06-20 15:15:00,LONG,2018-06-21 09:15:00,10776.35,10705.22609,10705.22609,2018-06-21 11:15:00,10750.55,-25.80000000000109,-30.10538000000109,-3763.172500000137,MACD Reversal,125,5,-1.5052690000000546,2018,6,-2.9714550000000486,NIFTY,1000000,333333.0,4.1666625,-3763.1725000001366,-0.3763172500000137
2018-06-21 11:45:00,LONG,2018-06-21 12:15:00,26504.4,26106.834000000003,26550.66,2018-06-21 14:15:00,26531.9,27.5,22.19637,998.83665,TSL Hit,45,5,0.39953466,2018,6,-7.707150720000065,BANKNIFTY,1000000,333333.0,1.4999985000000002,998.8366500000001,0.09988366500000001
2018-06-21 12:15:00,LONG,2018-06-21 13:15:00,10780.1,10708.95134,10708.95134,2018-06-21 14:15:00,10743.8,-36.30000000000109,-40.60478000000109,-5075.597500000136,MACD Reversal,125,5,-2.0302390000000545,2018,6,-5.0016940000001,NIFTY,1000000,333333.0,4.1666625,-5075.597500000136,-0.5075597500000136
2018-06-21 15:15:00,LONG,2018-06-22 09:15:00,26520.15,26122.34775,26122.34775,2018-06-22 09:15:00,26427.25,-92.90000000000146,-98.19474000000146,-4418.763300000066,MACD Reversal,45,5,-1.7675053200000264,2018,6,-9.474656040000092,BANKNIFTY,1000000,333333.0,1.4999985000000002,-4418.763300000066,-0.4418763300000066
2018-06-22 13:45:00,LONG,2018-06-22 14:15:00,26552.45,26154.16325,26688.37,2018-06-25 13:45:00,26658.0,105.54999999999929,100.22895499999927,4510.302974999968,TSL Hit,45,5,1.8041211899999872,2018,6,-7.670534850000102,BANKNIFTY,1000000,333333.0,1.4999985000000002,4510.302974999968,0.4510302974999968
2018-06-22 14:15:00,LONG,2018-06-22 15:15:00,10832.25,10760.75715,10767.7325,2018-06-25 14:15:00,10760.75715,-71.49285000000054,-75.81145143000055,-9476.431428750067,Initial SL hit,125,5,-3.790572571500027,2018,6,-8.792266571500129,NIFTY,1000000,333333.0,4.1666625,-9476.431428750067,-0.9476431428750067
2018-06-26 11:15:00,LONG,2018-06-26 12:15:00,10793.85,10722.61059,10763.465,2018-06-26 14:15:00,10768.5,-25.350000000000364,-29.662470000000365,-3707.8087500000456,MACD Reversal,125,5,-1.4831235000000182,2018,6,-10.275390071500148,NIFTY,1000000,333333.0,4.1666625,-3707.8087500000456,-0.37078087500000456
2018-06-26 13:15:00,LONG,2018-06-26 13:45:00,26645.9,26246.2115,26246.2115,2018-06-26 15:15:00,26586.85,-59.05000000000291,-64.3732750000029,-2896.7973750001306,MACD Reversal,45,5,-1.1587189500000523,2018,6,-8.829253800000153,BANKNIFTY,1000000,333333.0,1.4999985000000002,-2896.7973750001306,-0.2896797375000131
2018-06-29 12:45:00,LONG,2018-06-29 13:15:00,26444.55,26047.88175,26375.14,2018-06-29 14:15:00,26371.0,-73.54999999999927,-78.83155499999927,-3547.419974999967,TSL Hit,45,5,-1.4189679899999867,2018,6,-10.248221790000136,BANKNIFTY,1000000,333333.0,1.4999985000000002,-3547.419974999967,-0.3547419974999967
2018-06-29 15:15:00,LONG,2018-07-02 09:15:00,10721.05,10650.29107,10650.29107,2018-07-02 09:15:00,10650.29107,-70.75892999999996,-75.03319821399997,-9379.149776749997,Initial SL Hit,125,5,-3.751659910699998,2018,7,-14.027049982200149,NIFTY,1000000,333333.0,4.1666625,-9379.149776749995,-0.9379149776749995
2018-07-03 10:15:00,LONG,2018-07-03 11:15:00,10694.75,10624.16465,10955.22,2018-07-16 12:15:00,10985.5,290.75,286.41395,35801.74375,MACD Reversal,125,5,14.3206975,2018,7,0.0,NIFTY,1000000,333333.0,4.1666625,35801.74375,3.580174375
2018-07-04 13:15:00,LONG,2018-07-04 14:15:00,10992.05,10904.1136,11018.876153846157,2018-07-06 14:15:00,11018.8,26.75,22.34783,2793.47875,TSL Hit,125,5,1.1173915,2018,7,-15.627517867999956,FINNIFTY,1000000,333333.0,4.1666625,2793.4787499999998,0.279347875
2018-07-04 13:15:00,LONG,2018-07-04 13:45:00,26360.95,25965.53575,26517.366666666665,2018-07-05 15:15:00,26500.75,139.79999999999927,134.51382999999927,6053.122349999967,TSL Hit,45,5,2.4212489399999866,2018,7,-7.826972850000153,BANKNIFTY,1000000,333333.0,1.4999985000000002,6053.122349999967,0.6053122349999968
2018-07-05 15:15:00,LONG,2018-07-06 09:15:00,26521.25,26123.43125,26542.443333333336,2018-07-06 11:45:00,26536.35,15.099999999998545,9.794239999998544,440.74079999993455,TSL Hit,45,5,0.1762963199999738,2018,7,-7.650676530000183,BANKNIFTY,1000000,333333.0,1.4999985000000002,440.74079999993444,0.044074079999993444
2018-07-06 11:45:00,LONG,2018-07-06 12:15:00,26565.25,26166.77125,26902.41333333333,2018-07-11 10:15:00,26895.2,329.9500000000007,324.6039550000007,14607.177975000031,TSL Hit,45,5,5.842871190000013,2018,7,-1.807805340000172,BANKNIFTY,1000000,333333.0,1.4999985000000002,14607.177975000033,1.4607177975000034
2018-07-09 10:15:00,LONG,2018-07-09 11:15:00,11062.3,10973.8016,11112.188461538462,2018-07-16 11:15:00,11208.15,145.85000000000036,141.39591000000036,17674.488750000044,MACD Reversal,125,5,7.069795500000017,2018,7,-8.55772236799993,FINNIFTY,1000000,333333.0,4.1666625,17674.488750000044,1.7674488750000044
2018-07-11 11:15:00,LONG,2018-07-11 11:45:00,26845.15,26442.47275,26442.47275,2018-07-11 12:45:00,26819.9,-25.25,-30.616505,-1377.742725,MACD Reversal,45,5,-0.5510970900000001,2018,7,-2.358902430000171,BANKNIFTY,1000000,333333.0,1.4999985000000002,-1377.742725,-0.13777427250000002
2018-07-12 09:15:00,LONG,2018-07-12 09:45:00,27076.25,26670.10625,27034.126666666667,2018-07-12 14:45:00,27020.1,-56.150000000001455,-61.55963500000146,-2770.183575000065,TSL Hit,45,5,-1.1080734300000263,2018,7,-3.466975860000197,BANKNIFTY,1000000,333333.0,1.4999985000000002,-2770.1835750000655,-0.2770183575000066
2018-07-12 15:15:00,LONG,2018-07-13 09:15:00,27023.7,26618.3445,26618.3445,2018-07-13 10:45:00,26948.2,-75.5,-80.89719,-3640.37355,MACD Reversal,45,5,-1.4561494199999998,2018,7,-4.9231252800002,BANKNIFTY,1000000,333333.0,1.4999985000000002,-3640.37355,-0.364037355
2018-07-17 13:15:00,LONG,2018-07-17 13:45:00,26860.35,26457.44475,26989.9,2018-07-18 12:15:00,26973.25,112.90000000000146,107.51664000000146,4838.248800000066,TSL Hit,45,5,1.9352995200000265,2018,7,-2.9878257600001703,BANKNIFTY,1000000,333333.0,1.4999985000000002,4838.248800000066,0.48382488000000656
2018-07-17 13:15:00,LONG,2018-07-17 14:15:00,11260.5,11170.416,11204.603076923078,2018-07-19 12:15:00,11224.95,-35.54999999999927,-40.04708999999927,-4004.708999999927,MACD Reversal,100,5,-1.6018835999999708,2018,7,-10.159605967999909,FINNIFTY,1000000,333333.0,3.33333,-4004.708999999927,-0.4004708999999927
2018-07-17 14:15:00,LONG,2018-07-17 15:15:00,11017.65,10944.93351,10997.47375,2018-07-18 13:15:00,10970.6,-47.04999999999927,-51.44764999999927,-6430.956249999909,TSL Hit,125,5,-2.572382499999964,2018,7,-2.5723824999999607,NIFTY,1000000,333333.0,4.1666625,-6430.956249999909,-0.643095624999991
2018-07-18 14:15:00,LONG,2018-07-18 14:45:00,26940.1,26535.9985,26535.9985,2018-07-18 14:45:00,26877.1,-63.0,-68.38172,-3077.1774,MACD Reversal,45,5,-1.23087096,2018,7,-4.218696720000168,BANKNIFTY,1000000,333333.0,1.4999985000000002,-3077.1774,-0.30771774
2018-07-19 12:15:00,LONG,2018-07-19 12:45:00,26969.05,26564.51425,26564.51425,2018-07-19 13:15:00,26850.6,-118.45000000000071,-123.83196500000072,-5572.438425000032,MACD Reversal,45,5,-2.228975370000013,2018,7,-6.447672090000182,BANKNIFTY,1000000,333333.0,1.4999985000000002,-5572.438425000032,-0.5572438425000031
2018-07-20 10:15:00,LONG,2018-07-20 11:15:00,11013.25,10940.56255,11268.27375,2018-08-02 10:15:00,11283.95,270.7000000000007,266.2405600000008,33280.070000000094,MACD Reversal,125,5,13.312028000000035,2018,7,0.0,NIFTY,1000000,333333.0,4.1666625,33280.0700000001,3.32800700000001
2018-07-20 15:15:00,LONG,2018-07-23 09:15:00,11285.3,11195.0176,11474.57153846154,2018-08-01 13:15:00,11604.2,318.90000000000146,314.32210000000146,31432.210000000145,MACD Reversal,100,5,12.57288400000006,2018,7,0.0,FINNIFTY,1000000,333333.0,3.33333,31432.210000000145,3.1432210000000143
2018-07-23 09:15:00,LONG,2018-07-23 09:45:00,26918.55,26514.77175,26514.77175,2018-07-23 09:45:00,26809.0,-109.54999999999929,-114.92275499999928,-5171.523974999967,MACD Reversal,45,5,-2.068609589999987,2018,7,-8.51628168000017,BANKNIFTY,1000000,333333.0,1.4999985000000002,-5171.523974999968,-0.5171523974999969
2018-07-23 13:15:00,LONG,2018-07-23 13:45:00,26920.55,26516.74175,26988.97,2018-07-24 12:15:00,26916.35,-4.200000000000728,-9.583690000000727,-431.2660500000328,TSL Hit,45,5,-0.1725064200000131,2018,7,-8.688788100000181,BANKNIFTY,1000000,333333.0,1.4999985000000002,-431.26605000003275,-0.04312660500000328
2018-07-24 12:45:00,LONG,2018-07-24 13:15:00,26942.2,26538.067,27756.74333333333,2018-07-31 10:15:00,27698.85,756.6499999999978,751.1858949999978,33803.3652749999,TSL Hit,45,5,13.52134610999996,2018,7,0.0,BANKNIFTY,1000000,333333.0,1.4999985000000002,33803.3652749999,3.38033652749999
2018-07-31 12:45:00,LONG,2018-07-31 13:15:00,27687.6,27272.286,27717.82333333333,2018-08-01 10:45:00,27684.75,-2.849999999998545,-8.387234999998544,-377.4255749999345,TSL Hit,45,5,-0.1509702299999738,2018,7,-0.1509702299999773,BANKNIFTY,1000000,333333.0,1.4999985000000002,-377.4255749999345,-0.037742557499993445
2018-08-03 10:15:00,LONG,2018-08-03 10:45:00,27600.55,27186.54175,27901.92666666667,2018-08-06 15:15:00,27898.25,297.7000000000007,292.15012000000075,13146.755400000036,TSL Hit,45,5,5.258702160000014,2018,8,0.0,BANKNIFTY,1000000,333333.0,1.4999985000000002,13146.755400000035,1.3146755400000036
2018-08-03 11:15:00,LONG,2018-08-03 12:15:00,11327.45,11252.68883,11416.9725,2018-08-10 15:15:00,11421.3,93.84999999999854,89.30024999999854,8930.024999999854,MACD Reversal,100,5,3.572009999999941,2018,8,0.0,NIFTY,1000000,333333.0,3.33333,8930.024999999854,0.8930024999999855
2018-08-03 12:15:00,LONG,2018-08-03 13:15:00,11597.6,11504.8192,11681.060769230768,2018-08-13 09:15:00,11614.75,17.149999999999636,12.507529999999637,1250.7529999999638,TSL Hit,100,5,0.5003011999999856,2018,8,0.0,FINNIFTY,1000000,333333.0,3.33333,1250.7529999999638,0.1250752999999964
2018-08-06 15:15:00,LONG,2018-08-07 09:15:00,27916.4,27497.654,27990.896666666664,2018-08-08 14:15:00,27970.85,54.44999999999709,48.86127499999709,2198.757374999869,TSL Hit,45,5,0.8795029499999477,2018,8,0.0,BANKNIFTY,1000000,333333.0,1.4999985000000002,2198.757374999869,0.21987573749998693
2018-08-08 14:15:00,LONG,2018-08-08 14:45:00,28041.6,27620.976,28276.073333333337,2018-08-10 09:45:00,28220.05,178.45000000000073,172.82383500000074,7777.072575000034,TSL Hit,45,5,3.110829030000013,2018,8,0.0,BANKNIFTY,1000000,333333.0,1.4999985000000002,7777.072575000034,0.7777072575000034
2018-08-10 09:45:00,LONG,2018-08-10 10:15:00,28273.15,27849.052750000003,27849.052750000003,2018-08-10 14:45:00,28129.6,-143.5500000000029,-149.1902750000029,-6713.562375000131,MACD Reversal,45,5,-2.6854249500000527,2018,8,-2.685424950000055,BANKNIFTY,1000000,333333.0,1.4999985000000002,-6713.562375000131,-0.671356237500013
2018-08-14 12:15:00,LONG,2018-08-14 13:15:00,11446.3,11370.75442,11428.64125,2018-08-16 12:15:00,11408.1,-38.19999999999891,-42.77087999999891,-4277.087999999892,TSL Hit,100,5,-1.7108351999999567,2018,8,-1.7108351999999627,NIFTY,1000000,333333.0,3.33333,-4277.0879999998915,-0.4277087999999892
2018-08-14 12:45:00,LONG,2018-08-14 13:15:00,28019.95,27599.65075,27975.623333333333,2018-08-16 09:15:00,27885.4,-134.54999999999927,-140.14053499999926,-6306.324074999967,TSL Hit,45,5,-2.522529629999987,2018,8,-5.207954580000042,BANKNIFTY,1000000,333333.0,1.4999985000000002,-6306.324074999967,-0.6306324074999967
2018-08-17 09:15:00,LONG,2018-08-17 10:15:00,11464.05,11388.38727,11645.54625,2018-08-30 09:15:00,11665.85,201.8000000000011,197.1740200000011,19717.40200000011,MACD Reversal,100,5,7.886960800000044,2018,8,0.0,NIFTY,1000000,333333.0,3.33333,19717.40200000011,1.971740200000011
2018-08-17 09:45:00,LONG,2018-08-17 10:15:00,28046.2,27625.507,28268.356666666667,2018-08-21 09:15:00,28229.1,182.89999999999785,177.2724699999978,7977.261149999901,TSL Hit,45,5,3.1909044599999605,2018,8,-2.0170501200000786,BANKNIFTY,1000000,333333.0,1.4999985000000002,7977.261149999901,0.7977261149999901
2018-08-20 10:15:00,LONG,2018-08-20 11:15:00,11707.35,11613.6912,11697.693076923078,2018-08-21 10:15:00,11684.25,-23.100000000000364,-27.778320000000363,-2777.8320000000363,TSL Hit,100,5,-1.111132800000015,2018,8,-1.1111328000000071,FINNIFTY,1000000,333333.0,3.33333,-2777.8320000000363,-0.2777832000000036
2018-08-21 11:15:00,LONG,2018-08-21 12:15:00,11693.25,11599.704,11696.522307692308,2018-08-23 09:15:00,11680.55,-12.700000000000728,-17.374760000000727,-1737.4760000000726,TSL Hit,100,5,-0.694990400000029,2018,8,-1.8061232000000305,FINNIFTY,1000000,333333.0,3.33333,-1737.4760000000726,-0.17374760000000725
2018-08-21 12:15:00,LONG,2018-08-21 12:45:00,28198.25,27775.27625,28221.283333333333,2018-08-23 09:15:00,28174.7,-23.549999999999272,-29.187294999999278,-1313.4282749999672,TSL Hit,45,5,-0.5253713099999868,2018,8,-2.5424214300000685,BANKNIFTY,1000000,333333.0,1.4999985000000002,-1313.4282749999675,-0.13134282749999676
2018-08-27 09:45:00,LONG,2018-08-27 10:15:00,28196.45,27773.50325,28241.70666666667,2018-08-28 09:45:00,28203.55,7.099999999998545,1.4599999999985442,65.69999999993449,TSL Hit,45,5,0.0262799999999737,2018,8,-2.516141430000097,BANKNIFTY,1000000,333333.0,1.4999985000000002,65.69999999993449,0.006569999999993449
2018-08-27 10:15:00,LONG,2018-08-27 11:15:00,11714.75,11621.032,11690.790769230767,2018-08-30 12:15:00,11715.9,1.1499999999996362,-3.536130000000364,-353.61300000003644,MACD Reversal,100,5,-0.1414452000000146,2018,8,-1.9475684000000515,FINNIFTY,1000000,333333.0,3.33333,-353.61300000003644,-0.03536130000000364
2018-08-28 10:15:00,LONG,2018-08-28 10:45:00,28218.4,27795.124,28270.49,2018-08-29 14:45:00,28211.35,-7.05000000000291,-12.69297500000291,-571.1838750001309,TSL Hit,45,5,-0.2284735500000523,2018,8,-2.7446149800001507,BANKNIFTY,1000000,333333.0,1.4999985000000002,-571.1838750001309,-0.05711838750001309
2018-09-06 14:15:00,LONG,2018-09-06 14:45:00,27521.0,27108.185,27391.566666666666,2018-09-07 09:15:00,27259.0,-262.0,-267.478,-12036.51,TSL Hit,45,5,-4.814604,2018,9,-7.5592189800001535,BANKNIFTY,1000000,333333.0,1.4999985000000002,-12036.51,-1.203651
2018-09-07 11:15:00,LONG,2018-09-07 12:15:00,11560.9,11484.598059999998,11559.55875,2018-09-10 09:15:00,11508.8,-52.10000000000037,-56.71394000000036,-5671.394000000037,TSL Hit,100,5,-2.268557600000015,2018,9,-2.2685576000000083,NIFTY,1000000,333333.0,3.33333,-5671.394000000037,-0.5671394000000036
2018-09-14 09:45:00,LONG,2018-09-14 10:15:00,27077.75,26671.58375,27059.873333333337,2018-09-17 09:15:00,26828.0,-249.75,-255.140575,-11481.325875,TSL Hit,45,5,-4.59253035,2018,9,-12.15174933000015,BANKNIFTY,1000000,333333.0,1.4999985000000002,-11481.325875,-1.1481325875000001
2018-09-14 11:15:00,LONG,2018-09-14 12:15:00,11464.95,11389.28133,11448.885,2018-09-17 09:15:00,11419.1,-45.85000000000037,-50.426810000000366,-5042.681000000037,TSL Hit,100,5,-2.017072400000014,2018,9,-4.285630000000026,NIFTY,1000000,333333.0,3.33333,-5042.681000000037,-0.5042681000000037
2018-09-14 11:15:00,LONG,2018-09-14 12:15:00,11338.3,11247.593599999998,11247.593599999998,2018-09-17 09:15:00,11247.593599999998,-90.70640000000094,-95.22357872000094,-9522.357872000097,Initial SL Hit,100,5,-3.8089431488000383,2018,9,-5.756511548800091,FINNIFTY,1000000,333333.0,3.33333,-9522.357872000095,-0.9522357872000095
2018-09-26 09:15:00,LONG,2018-09-26 09:45:00,25508.65,25126.02025,25254.460000000003,2018-09-26 12:45:00,25240.55,-268.1000000000022,-273.1749200000022,-12292.871400000098,TSL Hit,45,5,-4.917148560000039,2018,9,-17.068897890000187,BANKNIFTY,1000000,333333.0,1.4999985000000002,-12292.871400000098,-1.2292871400000098
2018-09-26 13:15:00,LONG,2018-09-26 13:45:00,25344.3,24964.1355,25356.11,2018-09-26 15:15:00,25343.3,-1.0,-6.06876,-273.0942,TSL Hit,45,5,-0.10923768,2018,9,-17.178135570000187,BANKNIFTY,1000000,333333.0,1.4999985000000002,-273.0942,-0.027309419999999997
2018-09-26 15:15:00,LONG,2018-09-27 09:15:00,25415.3,25034.0705,25034.0705,2018-09-27 10:45:00,25262.25,-153.04999999999927,-158.11775499999928,-7115.298974999968,MACD Reversal,45,5,-2.846119589999987,2018,9,-20.024255160000173,BANKNIFTY,1000000,333333.0,1.4999985000000002,-7115.298974999968,-0.7115298974999968
2018-10-01 14:15:00,LONG,2018-10-01 14:45:00,25305.5,24925.9175,25290.056666666664,2018-10-03 14:15:00,25086.85,-218.65000000000143,-223.68923500000145,-10066.015575000063,TSL Hit,45,5,-4.026406230000026,2018,10,-24.0506613900002,BANKNIFTY,1000000,333333.0,1.4999985000000002,-10066.015575000065,-1.0066015575000065
2018-10-01 14:15:00,LONG,2018-10-01 15:15:00,10714.85,10629.1312,10629.1312,2018-10-03 09:15:00,10629.1312,-85.71880000000056,-89.98759624000056,-11248.449530000067,Initial SL Hit,125,5,-4.499379812000028,2018,10,-10.25589136080012,FINNIFTY,1000000,333333.0,4.1666625,-11248.449530000069,-1.1248449530000069
2018-10-03 09:15:00,LONG,2018-10-03 10:15:00,10666.6,10581.2672,10581.2672,2018-10-03 14:15:00,10581.2672,-85.33280000000013,-89.58237344000014,-11197.796680000018,Initial SL Hit,125,5,-4.479118672000007,2018,10,-14.73501003280012,FINNIFTY,1000000,333333.0,4.1666625,-11197.796680000018,-1.1197796680000016
2018-10-09 14:15:00,LONG,2018-10-09 14:45:00,24712.6,24341.911,24341.911,2018-10-09 14:45:00,24519.8,-192.79999999999927,-197.7232399999993,-8897.545799999967,MACD Reversal,45,5,-3.559018319999987,2018,10,-27.609679710000187,BANKNIFTY,1000000,333333.0,1.4999985000000002,-8897.545799999969,-0.889754579999997
2018-10-10 09:15:00,LONG,2018-10-10 09:45:00,24730.15,24359.19775,25032.766666666663,2018-10-11 09:15:00,24633.8,-96.35000000000218,-101.2863950000022,-4557.887775000098,TSL Hit,45,5,-1.8231551100000392,2018,10,-29.432834820000224,BANKNIFTY,1000000,333333.0,1.4999985000000002,-4557.887775000099,-0.4557887775000099
2018-10-10 09:15:00,LONG,2018-10-10 10:15:00,10418.45,10335.1024,10455.972307692307,2018-10-11 09:15:00,10236.55,-181.90000000000143,-186.03100000000143,-23253.875000000186,Gap Open Outside ISL,125,5,-9.301550000000072,2018,10,-24.0365600328002,FINNIFTY,1000000,333333.0,4.1666625,-23253.87500000018,-2.3253875000000175
2018-10-10 12:15:00,LONG,2018-10-10 13:15:00,10456.7,10387.68578,10387.68578,2018-10-11 09:15:00,10174.9,-281.8000000000011,-285.9263200000011,-35740.79000000014,Gap Open Outside ISL,125,5,-14.296316000000056,2018,10,-18.581946000000087,NIFTY,1000000,333333.0,4.1666625,-35740.79000000014,-3.574079000000014
2018-10-11 09:45:00,LONG,2018-10-11 10:15:00,24691.85,24321.47225,24321.47225,2018-10-11 10:15:00,24693.8,1.950000000000728,-2.988564999999272,-134.48542499996725,MACD Reversal,45,5,-0.0537941699999869,2018,10,-29.48662899000021,BANKNIFTY,1000000,333333.0,1.4999985000000002,-134.48542499996725,-0.013448542499996725
2018-10-11 10:15:00,LONG,2018-10-11 11:15:00,10259.85,10177.7712,10177.7712,2018-10-11 11:15:00,10317.5,57.64999999999964,53.534529999999634,6691.816249999954,MACD Reversal,125,5,2.676726499999982,2018,10,-21.359833532800224,FINNIFTY,1000000,333333.0,4.1666625,6691.816249999954,0.6691816249999955
2018-10-12 09:15:00,LONG,2018-10-12 10:15:00,10558.45,10473.9824,10473.9824,2018-10-15 09:15:00,10473.9824,-84.46759999999995,-88.67408647999994,-11084.260809999992,Initial SL hit,125,5,-4.433704323999997,2018,10,-25.793537856800214,FINNIFTY,1000000,333333.0,4.1666625,-11084.260809999992,-1.1084260809999993
2018-10-12 09:15:00,LONG,2018-10-12 09:45:00,25317.2,24937.442,25344.756666666664,2018-10-15 09:15:00,25202.4,-114.79999999999929,-119.85195999999928,-5393.338199999967,TSL Hit,45,5,-2.157335279999987,2018,10,-31.6439642700002,BANKNIFTY,1000000,333333.0,1.4999985000000002,-5393.338199999967,-0.5393338199999967
2018-10-12 10:15:00,LONG,2018-10-12 11:15:00,10449.15,10380.18561,10459.62375,2018-10-17 14:15:00,10455.45,6.300000000001091,2.119080000001092,264.8850000001365,TSL Hit,125,5,0.1059540000000545,2018,10,-18.475992000000037,NIFTY,1000000,333333.0,4.1666625,264.8850000001365,0.026488500000013647
2018-10-15 09:45:00,LONG,2018-10-15 10:15:00,25251.8,24873.023,25579.01333333333,2018-10-16 15:15:00,25543.1,291.2999999999993,286.22050999999925,12879.922949999966,TSL Hit,45,5,5.151969179999987,2018,10,-26.49199509000021,BANKNIFTY,1000000,333333.0,1.4999985000000002,12879.922949999966,1.2879922949999967
2018-10-15 10:15:00,LONG,2018-10-15 11:15:00,10477.8,10393.977599999998,10421.334615384616,2018-10-17 14:15:00,10393.977599999998,-83.82240000000093,-87.99675552000093,-10999.594440000115,Initial SL hit,125,5,-4.399837776000047,2018,10,-30.19337563280027,FINNIFTY,1000000,333333.0,4.1666625,-10999.594440000117,-1.0999594440000118
2018-10-17 11:15:00,LONG,2018-10-17 11:45:00,25659.8,25274.903,25274.903,2018-10-17 13:45:00,25484.25,-175.54999999999927,-180.66440499999928,-8129.898224999967,MACD Reversal,45,5,-3.2519592899999865,2018,10,-29.7439543800002,BANKNIFTY,1000000,333333.0,1.4999985000000002,-8129.898224999967,-0.8129898224999967
2018-10-22 10:45:00,LONG,2018-10-22 11:15:00,25362.65,24982.21025,25239.573333333337,2018-10-22 14:15:00,25199.2,-163.45000000000073,-168.50618500000073,-7582.778325000033,TSL Hit,45,5,-3.033111330000013,2018,10,-32.777065710000215,BANKNIFTY,1000000,333333.0,1.4999985000000002,-7582.778325000033,-0.7582778325000032
2018-10-24 11:15:00,LONG,2018-10-24 11:45:00,25143.6,24766.446,25058.04,2018-10-24 13:45:00,24922.05,-221.54999999999927,-226.55656499999927,-10195.045424999968,TSL Hit,45,5,-4.078018169999987,2018,10,-36.855083880000194,BANKNIFTY,1000000,333333.0,1.4999985000000002,-10195.045424999968,-1.0195045424999967
