Signal Generated At,Trade Type,Entry Time,Entry Price,Initial SL,Final SL,Exit Time,Exit Price,Points Captured,After Costs,PnL,Remarks,Qty,Leverage,ROI%,Trade Year,Trade Month,Index,Allocation,Portfolio,ROI% PF
2019-02-13 11:15:00,LONG,2019-02-13 12:15:00,27080.15,27038.75,27038.75,2019-02-13 13:15:00,27038.75,-41.400000000001455,-46.811890000001455,-66004.76490000205,Initial SL Hit,1410,5.066,-0.8800635320000272,2019,2,BANKNIFTY,7500000,22500000.0,-0.2933545106666758
2019-02-21 11:15:00,LONG,2019-02-21 12:15:00,10778.55,10743.4,10743.4,2019-02-26 09:15:00,10743.4,-35.14999999999964,-39.454389999999634,-173599.3159999984,Initial SL hit,4400,6.333,-2.314657546666645,2019,2,NIFTY,7500000,22500000.0,-0.7715525155555484
2019-02-21 13:15:00,LONG,2019-02-21 14:15:00,27095.45,27024.4,27024.4,2019-02-21 14:15:00,27024.4,-71.04999999999927,-76.46198499999927,-106664.46907499898,Initial SL hit,1395,5.066,-1.4221929209999864,2019,2,BANKNIFTY,7500000,22500000.0,-0.47406430699999547
2019-02-22 13:15:00,LONG,2019-02-22 14:15:00,26919.15,26867.05,26867.05,2019-02-22 14:15:00,26867.05,-52.10000000000218,-57.47862000000218,-81044.85420000307,Initial SL Hit,1410,5.066,-1.080598056000041,2019,2,BANKNIFTY,7500000,22500000.0,-0.36019935200001363
2019-02-25 10:15:00,LONG,2019-02-25 11:15:00,27017.35,26958.8,26982.93888888889,2019-02-26 09:15:00,26865.5,-151.84999999999854,-157.23828499999854,-221705.98184999797,Gap Open Outside ISL,1410,5.066,-2.9560797579999725,2019,2,BANKNIFTY,7500000,22500000.0,-0.9853599193333243
2019-02-26 10:15:00,LONG,2019-02-26 11:15:00,10805.75,10747.0,10779.4975,2019-02-27 11:15:00,10760.2,-45.54999999999927,-49.86318999999927,-219398.0359999968,TSL Hit,4400,6.333,-2.925307146666624,2019,2,NIFTY,7500000,22500000.0,-0.9751023822222079
2019-02-26 10:15:00,LONG,2019-02-26 11:15:00,26892.6,26775.55,26995.88333333333,2019-02-27 11:15:00,26775.55,-117.04999999999929,-122.41681499999927,-172607.709149999,Initial SL hit,1410,5.066,-2.301436121999987,2019,2,BANKNIFTY,7500000,22500000.0,-0.7671453739999955
2019-02-27 09:15:00,LONG,2019-02-27 10:15:00,36300.98,36129.66,36129.66,2019-02-27 11:15:00,36129.66,-171.3199999999997,-178.5630639999997,-258916.4427999996,Initial SL hit,1450,7.0,-3.452219237333328,2019,2,SENSEX,7500000,22500000.0,-1.150739745777776
2019-02-27 12:15:00,LONG,2019-02-27 13:15:00,10814.6,10760.45,10807.45375,2019-02-28 11:15:00,10804.6,-10.0,-14.32384,-63024.896,TSL Hit,4400,6.333,-0.8403319466666667,2019,2,NIFTY,7500000,22500000.0,-0.28011064888888887
2019-02-28 09:15:00,LONG,2019-02-28 10:15:00,26920.1,26819.0,26819.0,2019-02-28 12:15:00,26819.0,-101.09999999999854,-106.47390999999854,-150128.21309999793,Initial SL Hit,1410,5.066,-2.0017095079999723,2019,2,BANKNIFTY,7500000,22500000.0,-0.6672365026666575
2019-03-01 09:15:00,LONG,2019-03-01 10:15:00,27034.85,26928.9,29744.091666666667,2019-03-22 11:15:00,29701.2,2666.350000000002,2660.6763950000022,3751553.716950003,TSL Hit,1410,5.066,50.02071622600004,2019,3,BANKNIFTY,7500000,22500000.0,16.673572075333347
2019-03-01 13:15:00,LONG,2019-03-01 14:15:00,10840.95,10823.1,10826.7,2019-03-05 09:15:00,10823.1,-17.850000000000364,-22.18281000000037,-97049.7937500016,Initial SL hit,4375,6.333,-1.2939972500000212,2019,3,NIFTY,7500000,22500000.0,-0.43133241666667377
2019-03-01 13:15:00,LONG,2019-03-01 14:15:00,36024.43,35954.86,35971.340416666666,2019-03-05 09:15:00,35954.86,-69.56999999999971,-76.76792899999971,-112081.17633999958,Initial SL hit,1460,7.0,-1.4944156845333278,2019,3,SENSEX,7500000,22500000.0,-0.49813856151110925
2019-03-05 10:15:00,LONG,2019-03-05 11:15:00,36154.22,36026.06,38086.058125,2019-03-25 09:15:00,37849.3,1695.0800000000015,1687.6796480000016,2447135.4896000023,TSL Hit,1450,7.0,32.6284731946667,2019,3,SENSEX,7500000,22500000.0,10.876157731555566
2019-03-05 10:15:00,LONG,2019-03-05 11:15:00,10895.75,10855.3,11458.9975,2019-03-22 14:15:00,11453.95,558.2000000000007,553.7300600000008,2408725.761000003,TSL Hit,4350,6.333,32.11634348000004,2019,3,NIFTY,7500000,22500000.0,10.705447826666681
2019-03-25 12:15:00,LONG,2019-03-25 13:15:00,37772.73,37729.83,37729.83,2019-03-25 13:15:00,37729.83,-42.900000000001455,-50.45025600000145,-70125.85584000201,Initial SL Hit,1390,7.0,-0.9350114112000268,2019,3,SENSEX,7500000,22500000.0,-0.31167047040000895
2019-03-25 12:15:00,LONG,2019-03-25 13:15:00,29277.95,29212.4,29212.4,2019-03-25 13:15:00,29212.4,-65.54999999999927,-71.39903499999927,-93175.74067499903,Initial SL Hit,1305,5.066,-1.2423432089999873,2019,3,BANKNIFTY,7500000,22500000.0,-0.41411440299999575
2019-03-25 14:15:00,LONG,2019-03-25 15:15:00,29289.7,29156.25,30402.444444444445,2019-04-01 14:15:00,30329.1,1039.3999999999978,1033.4381199999978,1333135.1747999971,TSL Hit,1290,5.066,17.77513566399996,2019,3,BANKNIFTY,7500000,22500000.0,5.9250452213333205
2019-03-25 14:15:00,LONG,2019-03-25 15:15:00,37839.7,37667.4,38155.41229166667,2019-03-27 13:15:00,38131.66,291.9600000000064,284.3628640000064,395264.38096000894,TSL Hit,1390,7.0,5.270191746133452,2019,3,SENSEX,7500000,22500000.0,1.7567305820444843
2019-03-26 14:15:00,LONG,2019-03-26 15:15:00,11486.9,11406.4,11462.05,2019-03-27 13:15:00,11445.4,-41.5,-46.08646,-190106.6475,TSL Hit,4125,6.333,-2.5347553,2019,3,NIFTY,7500000,22500000.0,-0.8449184333333334
2019-03-28 11:15:00,LONG,2019-03-28 12:15:00,38336.97,38272.33,38738.45291666667,2019-04-04 14:15:00,38662.01,325.0400000000009,317.34010200000085,434755.9397400012,TSL Hit,1370,7.0,5.796745863200015,2019,3,SENSEX,7500000,22500000.0,1.9322486210666723
2019-03-28 13:15:00,LONG,2019-03-28 14:15:00,11561.45,11501.55,11634.9675,2019-04-04 11:15:00,11613.05,51.59999999999855,46.96509999999854,192556.90999999404,TSL Hit,4100,6.333,2.567425466666587,2019,3,NIFTY,7500000,22500000.0,0.8558084888888624
2019-04-02 10:15:00,LONG,2019-04-02 11:15:00,30318.85,30234.75,30234.75,2019-04-02 13:15:00,30234.75,-84.09999999999854,-90.15535999999857,-113595.75359999818,Initial SL Hit,1260,5.066,-1.5146100479999758,2019,4,BANKNIFTY,7500000,22500000.0,-0.5048700159999918
2019-04-02 14:15:00,LONG,2019-04-02 15:15:00,30345.95,30155.85,30405.57777777778,2019-04-03 13:15:00,30365.7,19.75,13.678835,17030.149575,TSL Hit,1245,5.066,0.2270686609999999,2019,4,BANKNIFTY,7500000,22500000.0,0.07568955366666667
2019-04-04 10:15:00,LONG,2019-04-04 11:15:00,30148.95,30072.45,30072.45,2019-04-04 11:15:00,30072.45,-76.5,-82.52214000000001,-103977.8964,Initial SL Hit,1260,5.066,-1.3863719520000002,2019,4,BANKNIFTY,7500000,22500000.0,-0.46212398400000004
2019-04-05 11:15:00,LONG,2019-04-05 12:15:00,11637.5,11609.5,11609.5,2019-04-08 13:15:00,11609.5,-28.0,-32.6494,-133046.305,Initial SL Hit,4075,6.333,-1.773950733333333,2019,4,NIFTY,7500000,22500000.0,-0.5913169111111111
2019-04-05 12:15:00,LONG,2019-04-05 13:15:00,38776.37,38713.94,38844.75645833334,2019-04-08 10:15:00,38836.46,60.08999999999651,52.32871699999651,70643.7679499953,TSL Hit,1350,7.0,0.9419169059999374,2019,4,SENSEX,7500000,22500000.0,0.3139723019999791
2019-04-05 14:15:00,LONG,2019-04-05 15:15:00,30052.55,29914.35,30032.62777777778,2019-04-08 12:15:00,30021.9,-30.649999999997817,-36.65744499999781,-46188.38069999725,TSL Hit,1260,5.066,-0.6158450759999633,2019,4,BANKNIFTY,7500000,22500000.0,-0.2052816919999878
2019-04-08 14:15:00,LONG,2019-04-08 15:15:00,38703.56,38520.96,38876.875625,2019-04-10 10:15:00,38852.36,148.8000000000029,141.0444080000029,191820.39488000397,TSL Hit,1360,7.0,2.55760526506672,2019,4,SENSEX,7500000,22500000.0,0.8525350883555732
2019-04-10 11:15:00,LONG,2019-04-10 12:15:00,38890.28,38828.63,38828.63,2019-04-10 13:15:00,38828.63,-61.650000000001455,-69.42189100000145,-93719.55285000196,Initial SL Hit,1350,7.0,-1.249594038000026,2019,4,SENSEX,7500000,22500000.0,-0.4165313460000087
2019-04-10 11:15:00,LONG,2019-04-10 12:15:00,11659.25,11640.5,11640.5,2019-04-10 13:15:00,11640.5,-18.75,-23.40995,-95395.54625,Initial SL Hit,4075,6.333,-1.271940616666667,2019,4,NIFTY,7500000,22500000.0,-0.42398020555555554
2019-04-11 11:15:00,LONG,2019-04-11 12:15:00,38582.49,38513.88,38513.88,2019-04-11 13:15:00,38513.88,-68.61000000000058,-76.31963700000058,-103794.7063200008,Initial SL Hit,1360,7.0,-1.3839294176000108,2019,4,SENSEX,7500000,22500000.0,-0.4613098058666702
2019-04-11 14:15:00,LONG,2019-04-11 15:15:00,38627.09,38490.15,38732.955625,2019-04-12 15:15:00,38730.94,103.85000000000582,96.11419700000582,130715.30792000792,TSL Hit,1360,7.0,1.7428707722667722,2019,4,SENSEX,7500000,22500000.0,0.5809569240889241
2019-04-15 10:15:00,LONG,2019-04-15 11:15:00,11679.95,11665.85,11665.85,2019-04-15 11:15:00,11665.85,-14.100000000000364,-18.769160000000365,-76484.32700000149,Initial SL hit,4075,6.333,-1.0197910266666863,2019,4,NIFTY,7500000,22500000.0,-0.33993034222222884
2019-04-15 10:15:00,LONG,2019-04-15 11:15:00,30147.7,30102.9,30102.9,2019-04-15 11:15:00,30102.9,-44.79999999999927,-50.82505999999928,-64039.57559999909,Initial SL hit,1260,5.066,-0.8538610079999879,2019,4,BANKNIFTY,7500000,22500000.0,-0.2846203359999959
2019-04-15 12:15:00,LONG,2019-04-15 13:15:00,11693.3,11676.9,11676.9,2019-04-15 13:15:00,11676.9,-16.399999999999636,-21.074039999999638,-85349.86199999852,Initial SL hit,4050,6.333,-1.1379981599999802,2019,4,NIFTY,7500000,22500000.0,-0.3793327199999934
2019-04-15 13:15:00,LONG,2019-04-15 14:15:00,38959.78,38810.88,38884.12583333333,2019-04-22 09:15:00,38877.66,-82.11999999999534,-89.90374399999534,-121370.0543999937,TSL Hit,1350,7.0,-1.6182673919999162,2019,4,SENSEX,7500000,22500000.0,-0.539422463999972
2019-04-15 13:15:00,LONG,2019-04-15 14:15:00,30144.2,30024.1,30329.819444444445,2019-04-18 14:15:00,30236.5,92.29999999999929,86.26192999999927,108690.03179999908,TSL Hit,1260,5.066,1.4492004239999876,2019,4,BANKNIFTY,7500000,22500000.0,0.4830668079999959
2019-04-16 11:15:00,LONG,2019-04-16 12:15:00,11784.2,11774.85,11774.85,2019-04-16 12:15:00,11774.85,-9.350000000000364,-14.061810000000364,-56598.78525000146,Initial SL hit,4025,6.333,-0.7546504700000195,2019,4,NIFTY,7500000,22500000.0,-0.2515501566666732
2019-04-16 13:15:00,LONG,2019-04-16 14:15:00,11808.45,11777.3,11777.3,2019-04-16 14:15:00,11777.3,-31.15000000000145,-35.86715000000146,-144365.27875000588,Initial SL hit,4025,6.333,-1.9248703833334115,2019,4,NIFTY,7500000,22500000.0,-0.6416234611111372
2019-04-18 12:15:00,LONG,2019-04-18 13:15:00,11767.55,11744.9,11744.9,2019-04-18 14:15:00,11744.9,-22.64999999999964,-27.35248999999964,-110093.77224999854,Initial SL hit,4025,6.333,-1.4679169633333138,2019,4,NIFTY,7500000,22500000.0,-0.48930565444443797
2019-04-22 13:15:00,LONG,2019-04-22 14:15:00,38858.32,38771.96,38771.96,2019-04-22 14:15:00,38771.96,-86.36000000000058,-94.1230280000006,-127066.0878000008,Initial SL Hit,1350,7.0,-1.6942145040000107,2019,4,SENSEX,7500000,22500000.0,-0.5647381680000035
2019-04-24 12:15:00,LONG,2019-04-24 13:15:00,38683.46,38616.62,38616.62,2019-04-24 13:15:00,38616.62,-66.83999999999651,-74.5700079999965,-101415.21087999524,Initial SL Hit,1360,7.0,-1.35220281173327,2019,4,SENSEX,7500000,22500000.0,-0.45073427057775667
2019-04-25 10:15:00,LONG,2019-04-25 11:15:00,39202.65,39093.79,39093.79,2019-04-25 12:15:00,39093.79,-108.86000000000058,-116.68964400000058,-156364.1229600008,Initial SL hit,1340,7.0,-2.0848549728000108,2019,4,SENSEX,7500000,22500000.0,-0.6949516576000035
2019-04-25 10:15:00,LONG,2019-04-25 11:15:00,30012.1,29907.85,29907.85,2019-04-25 12:15:00,29907.85,-104.25,-110.241995,-138904.9137,Initial SL hit,1260,5.066,-1.852065516,2019,4,BANKNIFTY,7500000,22500000.0,-0.617355172
2019-04-26 12:15:00,LONG,2019-04-26 13:15:00,38872.15,38793.94,38935.698125,2019-04-30 09:15:00,38793.94,-78.20999999999913,-85.97660899999913,-116068.42214999882,Initial SL hit,1350,7.0,-1.5475789619999842,2019,4,SENSEX,7500000,22500000.0,-0.5158596539999948
2019-04-26 13:15:00,LONG,2019-04-26 14:15:00,11740.45,11671.65,11674.65875,2019-04-30 09:15:00,11671.65,-68.80000000000109,-73.48242000000108,-297603.8010000044,Initial SL hit,4050,6.333,-3.9680506800000575,2019,4,NIFTY,7500000,22500000.0,-1.3226835600000195
2019-04-30 10:15:00,LONG,2019-04-30 11:15:00,38906.22,38767.77,38927.613541666666,2019-05-06 09:15:00,38610.91,-295.3099999999977,-303.06171299999767,-409133.3125499968,Gap Open Outside ISL,1350,7.0,-5.455110833999957,2019,4,SENSEX,7500000,22500000.0,-1.8183702779999855
2019-04-30 10:15:00,LONG,2019-04-30 11:15:00,11703.25,11661.3,11716.01625,2019-05-03 14:15:00,11706.85,3.600000000000364,-1.0820199999996358,-4382.180999998525,TSL Hit,4050,6.333,-0.0584290799999803,2019,4,NIFTY,7500000,22500000.0,-0.019476359999993448
2019-05-03 11:15:00,LONG,2019-05-03 12:15:00,29976.3,29898.9,29898.9,2019-05-06 09:15:00,29648.55,-327.75,-333.712485,-425483.418375,Gap Open Outside ISL,1275,5.066,-5.673112245,2019,5,BANKNIFTY,7500000,22500000.0,-1.891037415
2019-05-07 11:15:00,LONG,2019-05-07 12:15:00,29741.05,29644.05,29644.05,2019-05-07 13:15:00,29644.05,-97.0,-102.93851,-131246.60025,Initial SL Hit,1275,5.066,-1.74995467,2019,5,BANKNIFTY,7500000,22500000.0,-0.5833182233333333
2019-05-17 11:15:00,LONG,2019-05-17 12:15:00,11349.7,11308.0,11966.59375,2019-06-06 10:15:00,11960.95,611.25,606.58787,2532504.35725,TSL Hit,4175,6.333,33.766724763333336,2019,5,NIFTY,7500000,22500000.0,11.25557492111111
2019-05-17 11:15:00,LONG,2019-05-17 12:15:00,29136.65,28955.75,30410.402777777777,2019-05-22 10:15:00,30393.9,1257.25,1251.296945,1632942.513225,TSL Hit,1305,5.066,21.772566843000003,2019,5,BANKNIFTY,7500000,22500000.0,7.257522281
2019-05-20 09:15:00,LONG,2019-05-20 10:15:00,38892.89,38570.04,39851.230625,2019-06-06 12:15:00,39756.93,864.0400000000009,856.1750180000008,1155836.274300001,TSL Hit,1350,7.0,15.411150324000014,2019,5,SENSEX,7500000,22500000.0,5.137050108000005
2019-05-22 12:15:00,LONG,2019-05-22 13:15:00,30441.15,30330.65,30629.53888888889,2019-05-23 14:15:00,30358.25,-82.90000000000146,-88.97994000000145,-110780.0253000018,TSL Hit,1245,5.066,-1.477067004000024,2019,5,BANKNIFTY,7500000,22500000.0,-0.492355668000008
2019-05-24 10:15:00,LONG,2019-05-24 11:15:00,30767.35,30594.05,31450.658333333333,2019-05-29 09:15:00,31408.6,641.25,635.032405,781089.8581500001,TSL Hit,1230,5.066,10.414531442,2019,5,BANKNIFTY,7500000,22500000.0,3.4715104806666672
2019-05-29 10:15:00,LONG,2019-05-29 11:15:00,31459.95,31374.95,31374.95,2019-05-29 12:15:00,31374.95,-85.0,-91.28349,-110909.44035,Initial SL Hit,1215,5.066,-1.478792538,2019,5,BANKNIFTY,7500000,22500000.0,-0.49293084600000003
2019-05-29 15:15:00,LONG,2019-05-30 09:15:00,31313.05,31276.0,31477.461111111115,2019-05-31 11:15:00,31276.0,-37.04999999999927,-43.30890499999927,-52620.31957499912,Initial SL hit,1215,5.066,-0.7016042609999882,2019,5,BANKNIFTY,7500000,22500000.0,-0.2338680869999961
2019-06-03 10:15:00,LONG,2019-06-03 11:15:00,31457.55,31339.75,31531.30833333333,2019-06-06 09:15:00,31401.35,-56.20000000000073,-62.48589000000073,-75920.35635000089,TSL Hit,1215,5.066,-1.012271418000012,2019,6,BANKNIFTY,7500000,22500000.0,-0.337423806000004
2019-06-07 11:15:00,LONG,2019-06-07 12:15:00,39532.6,39414.82,39414.82,2019-06-07 13:15:00,39414.82,-117.77999999999884,-125.67474199999884,-167147.40685999845,Initial SL Hit,1330,7.0,-2.228632091466646,2019,6,SENSEX,7500000,22500000.0,-0.7428773638222153
2019-06-10 12:15:00,LONG,2019-06-10 13:15:00,39718.89,39624.46,39624.46,2019-06-10 13:15:00,39624.46,-94.43000000000028,-102.3643350000003,-135120.92220000038,Initial SL Hit,1320,7.0,-1.8016122960000047,2019,6,SENSEX,7500000,22500000.0,-0.6005374320000016
2019-06-10 14:15:00,LONG,2019-06-10 15:15:00,39790.57,39636.75,39847.74625,2019-06-12 09:15:00,39754.67,-35.900000000001455,-43.854524000001454,-57887.97168000192,TSL Hit,1320,7.0,-0.7718396224000257,2019,6,SENSEX,7500000,22500000.0,-0.25727987413334186
2019-06-12 11:15:00,LONG,2019-06-12 12:15:00,39711.61,39658.73,39658.73,2019-06-12 12:15:00,39658.73,-52.87999999999738,-60.81703399999738,-80278.48487999654,Initial SL Hit,1320,7.0,-1.070379798399954,2019,6,SENSEX,7500000,22500000.0,-0.35679326613331797
2019-06-12 13:15:00,LONG,2019-06-12 14:15:00,39762.64,39623.53,39623.53,2019-06-13 09:15:00,39623.53,-139.11000000000058,-147.04861700000058,-194104.1744400008,Initial SL Hit,1320,7.0,-2.58805565920001,2019,6,SENSEX,7500000,22500000.0,-0.8626852197333369
2019-06-13 12:15:00,LONG,2019-06-13 13:15:00,11861.5,11824.05,11894.255,2019-06-14 09:15:00,11880.75,19.25,14.50155,58006.2,TSL Hit,4000,6.333,0.773416,2019,6,NIFTY,7500000,22500000.0,0.25780533333333333
2019-06-20 14:15:00,LONG,2019-06-20 15:15:00,39630.69,39349.08,39360.623125,2019-06-21 10:15:00,39349.08,-281.6100000000006,-289.5079770000006,-382150.5296400008,Initial SL hit,1320,7.0,-5.095340395200011,2019,6,SENSEX,7500000,22500000.0,-1.6984467984000033
2019-06-21 15:15:00,LONG,2019-06-24 09:15:00,11735.0,11716.85,11716.85,2019-06-24 09:15:00,11716.85,-18.14999999999964,-22.84036999999964,-92503.49849999852,Initial SL Hit,4050,6.333,-1.2333799799999805,2019,6,NIFTY,7500000,22500000.0,-0.4111266599999934
2019-06-24 14:15:00,LONG,2019-06-24 15:15:00,11709.15,11670.2,11670.2,2019-06-25 09:15:00,11670.2,-38.94999999999891,-43.62586999999891,-176684.7734999956,Initial SL Hit,4050,6.333,-2.3557969799999414,2019,6,NIFTY,7500000,22500000.0,-0.7852656599999803
2019-06-25 11:15:00,LONG,2019-06-25 12:15:00,11729.2,11695.0,11883.162500000002,2019-07-05 12:15:00,11855.5,126.29999999999929,121.58305999999928,492411.3929999971,TSL Hit,4050,6.333,6.565485239999962,2019,6,NIFTY,7500000,22500000.0,2.188495079999987
2019-06-25 13:15:00,LONG,2019-06-25 14:15:00,30842.8,30690.65,31141.322222222218,2019-06-28 10:15:00,31097.65,254.85000000000215,248.6559550000022,305846.8246500027,TSL Hit,1230,5.066,4.077957662000036,2019,6,BANKNIFTY,7500000,22500000.0,1.3593192206666787
2019-06-27 09:15:00,LONG,2019-06-27 10:15:00,39739.77,39633.88,39633.88,2019-06-27 13:15:00,39633.88,-105.88999999999942,-113.82736499999942,-150252.12179999924,Initial SL hit,1320,7.0,-2.00336162399999,2019,6,SENSEX,7500000,22500000.0,-0.6677872079999966
2019-06-28 11:15:00,LONG,2019-06-28 12:15:00,31168.05,31082.1,31082.1,2019-06-28 14:15:00,31082.1,-85.95000000000073,-92.17501500000073,-111992.64322500088,Initial SL Hit,1215,5.066,-1.4932352430000118,2019,6,BANKNIFTY,7500000,22500000.0,-0.49774508100000386
2019-07-01 10:15:00,LONG,2019-07-01 11:15:00,39701.9,39569.93,39569.93,2019-07-02 09:15:00,39569.93,-131.97000000000116,-139.89718300000118,-184664.28156000155,Initial SL hit,1320,7.0,-2.4621904208000207,2019,7,SENSEX,7500000,22500000.0,-0.8207301402666736
2019-07-01 12:15:00,LONG,2019-07-01 13:15:00,31364.2,31321.85,31321.85,2019-07-02 09:15:00,31321.85,-42.35000000000218,-48.61860500000218,-59071.605075002655,Initial SL hit,1215,5.066,-0.7876214010000354,2019,7,BANKNIFTY,7500000,22500000.0,-0.2625404670000118
2019-07-02 11:15:00,LONG,2019-07-02 12:15:00,39592.44,39533.65,39715.17895833333,2019-07-05 12:15:00,39621.46,29.0199999999968,21.0986099999968,28061.151299995745,TSL Hit,1330,7.0,0.3741486839999432,2019,7,SENSEX,7500000,22500000.0,0.12471622799998108
2019-07-02 11:15:00,LONG,2019-07-02 12:15:00,31192.6,31122.1,31456.408333333333,2019-07-05 12:15:00,31408.35,215.75,209.489905,254530.234575,TSL Hit,1215,5.066,3.393736461,2019,7,BANKNIFTY,7500000,22500000.0,1.131245487
2019-07-05 13:15:00,LONG,2019-07-05 14:15:00,39688.99,39441.38,39441.38,2019-07-08 09:15:00,39382.51,-306.4799999999959,-314.3871499999959,-414991.03799999465,Gap Open Outside ISL,1320,7.0,-5.533213839999929,2019,7,SENSEX,7500000,22500000.0,-1.8444046133333096
2019-07-05 13:15:00,LONG,2019-07-05 14:15:00,11871.9,11798.65,11798.65,2019-07-05 15:15:00,11798.65,-73.25,-77.98411,-311936.44,Initial SL Hit,4000,6.333,-4.159152533333333,2019,7,NIFTY,7500000,22500000.0,-1.3863841777777777
2019-07-05 13:15:00,LONG,2019-07-05 14:15:00,31541.75,31335.15,31335.15,2019-07-08 09:15:00,31335.15,-206.59999999999852,-212.8876899999985,-255465.22799999823,Initial SL Hit,1200,5.066,-3.4062030399999768,2019,7,BANKNIFTY,7500000,22500000.0,-1.1354010133333254
2019-07-15 12:15:00,LONG,2019-07-15 13:15:00,11576.25,11532.3,11615.1325,2019-07-18 14:15:00,11593.8,17.549999999999272,12.915989999999272,52955.55899999702,TSL Hit,4100,6.333,0.7060741199999603,2019,7,NIFTY,7500000,22500000.0,0.23535803999998672
2019-07-17 13:15:00,LONG,2019-07-17 14:15:00,30696.45,30631.95,30631.95,2019-07-18 10:15:00,30631.95,-64.5,-70.63284,-87937.8858,Initial SL hit,1245,5.066,-1.172505144,2019,7,BANKNIFTY,7500000,22500000.0,-0.390835048
2019-08-08 13:15:00,LONG,2019-08-08 14:15:00,10923.2,10868.1,10968.80875,2019-08-13 14:15:00,10936.25,13.049999999999272,8.678109999999272,37749.77849999684,TSL Hit,4350,6.333,0.5033303799999578,2019,8,NIFTY,7500000,22500000.0,0.1677767933333193
2019-08-14 10:15:00,LONG,2019-08-14 11:15:00,11050.2,10965.9,10999.5425,2019-08-16 09:15:00,10965.9,-84.30000000000109,-88.7032200000011,-381423.84600000473,Initial SL hit,4300,6.333,-5.085651280000063,2019,8,NIFTY,7500000,22500000.0,-1.6952170933333544
2019-08-16 09:15:00,LONG,2019-08-16 10:15:00,27928.3,27720.95,28172.088888888888,2019-08-20 09:15:00,27873.7,-54.59999999999855,-60.18019999999854,-82145.972999998,TSL Hit,1365,5.066,-1.0952796399999734,2019,8,BANKNIFTY,7500000,22500000.0,-0.36509321333332445
2019-08-16 10:15:00,LONG,2019-08-16 11:15:00,11019.95,10957.25,11051.06125,2019-08-20 09:15:00,11003.15,-16.80000000000109,-21.204620000001093,-91179.8660000047,TSL Hit,4300,6.333,-1.2157315466667291,2019,8,NIFTY,7500000,22500000.0,-0.40524384888890974
2019-08-19 11:15:00,LONG,2019-08-19 12:15:00,37675.06,37589.89,37589.89,2019-08-19 13:15:00,37589.89,-85.16999999999825,-92.69649499999824,-128848.12804999755,Initial SL hit,1390,7.0,-1.7179750406666343,2019,8,SENSEX,7500000,22500000.0,-0.5726583468888781
2019-08-20 15:15:00,LONG,2019-08-21 09:15:00,37373.9,37300.11,37300.11,2019-08-21 09:15:00,37300.11,-73.79000000000087,-81.25740100000087,-113760.36140000122,Initial SL Hit,1400,7.0,-1.516804818666683,2019,8,SENSEX,7500000,22500000.0,-0.5056016062222276
2019-08-20 15:15:00,LONG,2019-08-21 09:15:00,28018.05,27958.5,27958.5,2019-08-21 09:15:00,27958.5,-59.54999999999927,-65.14765499999928,-87949.33424999902,Initial SL Hit,1350,5.066,-1.172657789999987,2019,8,BANKNIFTY,7500000,22500000.0,-0.39088592999999566
2019-08-26 10:15:00,LONG,2019-08-26 11:15:00,36860.69,36589.7,37139.99229166666,2019-08-29 11:15:00,37105.79,245.09999999999852,237.70335199999852,337538.7598399979,TSL Hit,1420,7.0,4.500516797866639,2019,8,SENSEX,7500000,22500000.0,1.500172265955546
2019-08-26 13:15:00,LONG,2019-08-26 14:15:00,11041.55,10970.0,10970.0,2019-08-29 09:15:00,10970.0,-71.54999999999927,-75.95230999999927,-326594.9329999969,Initial SL hit,4300,6.333,-4.354599106666625,2019,8,NIFTY,7500000,22500000.0,-1.4515330355555416
2019-08-29 11:15:00,LONG,2019-08-29 12:15:00,10976.0,10939.4,10939.4,2019-08-29 12:15:00,10939.4,-36.60000000000037,-40.98308000000036,-177251.82100000157,Initial SL Hit,4325,6.333,-2.363357613333354,2019,8,NIFTY,7500000,22500000.0,-0.7877858711111181
2019-08-30 11:15:00,LONG,2019-08-30 12:15:00,10922.05,10874.8,10989.54125,2019-09-03 09:15:00,10910.1,-11.949999999998909,-16.31642999999891,-70976.47049999525,TSL Hit,4350,6.333,-0.9463529399999367,2019,8,NIFTY,7500000,22500000.0,-0.3154509799999789
2019-09-04 11:15:00,LONG,2019-09-04 12:15:00,27123.0,26848.9,27036.930555555555,2019-09-05 11:15:00,26905.0,-218.0,-223.4028,-311646.906,TSL Hit,1395,5.066,-4.155292080000001,2019,9,BANKNIFTY,7500000,22500000.0,-1.38509736
2019-09-06 10:15:00,LONG,2019-09-06 11:15:00,36849.22,36727.66,37099.30958333333,2019-09-17 09:15:00,36913.79,64.56999999999971,57.19369899999971,81215.0525799996,TSL Hit,1420,7.0,1.082867367733328,2019,9,SENSEX,7500000,22500000.0,0.36095578924444266
2019-09-06 15:15:00,LONG,2019-09-09 09:15:00,10951.75,10937.45,10996.8175,2019-09-16 12:15:00,10982.65,30.89999999999964,26.513119999999635,114669.24399999842,TSL Hit,4325,6.333,1.528923253333312,2019,9,NIFTY,7500000,22500000.0,0.5096410844444375
2019-09-11 09:15:00,LONG,2019-09-11 10:15:00,27687.8,27551.65,27761.880555555555,2019-09-13 09:15:00,27602.6,-85.20000000000073,-90.72904000000072,-123845.13960000098,TSL Hit,1365,5.066,-1.651268528000013,2019,9,BANKNIFTY,7500000,22500000.0,-0.550422842666671
