Trade No.,Portfolio,Date,Entry Price,Exit Price,Points,Qty,Slippage,PnL,ROI%,Index,Trade Year,Allocation,Qty apAlloc,PnL apAlloc,ROI% PF
575,1000000,2022-07-07,34355.55,34935.45,579.8999999999942,30,1.3895740000000387,17355.312779999826,1.7355312779999823,BANKNIFTY,2022,250000.0,7.5,4338.828194999956,0.43388281949999563
575,1000000,2022-07-08,34935.45,35125.55,190.10000000000585,30,1.3895740000000387,5661.312780000173,0.5661312780000173,BANKNIFTY,2022,250000.0,7.5,1415.3281950000435,0.14153281950000435
575,1000000,2022-07-11,35125.55,35442.2,316.6499999999942,30,1.3895740000000387,9457.812779999824,0.9457812779999824,BANKNIFTY,2022,250000.0,7.5,2364.453194999956,0.2364453194999956
575,1000000,2022-07-12,35442.2,35054.05,-388.1499999999942,30,1.3895740000000387,-11686.187219999829,-1.1686187219999826,BANKNIFTY,2022,250000.0,7.5,-2921.5468049999567,-0.29215468049999566
576,1000000,2022-07-12,35367.6,35054.05,-313.54999999999563,30,7.042165000000011,-9617.76494999987,-0.961776494999987,BANKNIFTY,2022,250000.0,7.5,-2404.4412374999674,-0.24044412374999674
577,1000000,2022-07-18,34898.15,35354.0,455.84999999999854,30,2.361665000000054,13604.650049999957,1.3604650049999956,BANKNIFTY,2022,250000.0,7.5,3401.1625124999887,0.3401162512499989
577,1000000,2022-07-19,35354.0,35708.15,354.15000000000146,30,2.361665000000054,10553.650050000042,1.0553650050000043,BANKNIFTY,2022,250000.0,7.5,2638.4125125000105,0.2638412512500011
577,1000000,2022-07-20,35708.15,35890.85,182.6999999999971,30,2.361665000000054,5410.150049999911,0.5410150049999911,BANKNIFTY,2022,250000.0,7.5,1352.5375124999778,0.13525375124999778
578,1000000,2022-07-21,35986.1,36226.15,240.0500000000029,30,2.419099999999996,7128.927000000088,0.7128927000000088,BANKNIFTY,2022,250000.0,7.5,1782.231750000022,0.1782231750000022
578,1000000,2022-07-22,36226.15,36737.05,510.9000000000015,30,2.419099999999996,15254.427000000043,1.5254427000000044,BANKNIFTY,2022,250000.0,7.5,3813.6067500000113,0.38136067500000115
578,1000000,2022-07-25,36737.05,36667.85,-69.20000000000437,30,2.419099999999996,-2148.573000000131,-0.214857300000013,BANKNIFTY,2022,250000.0,7.5,-537.1432500000327,-0.05371432500000327
579,1000000,2022-07-25,36557.85,36667.85,110.0,30,3.65485,3190.3545,0.31903545,BANKNIFTY,2022,250000.0,7.5,797.588625,0.0797588625
579,1000000,2022-07-26,36667.85,36349.85,-318.0,30,3.65485,-9649.6455,-0.96496455,BANKNIFTY,2022,250000.0,7.5,-2412.411375,-0.2412411375
580,1000000,2022-07-27,36628.7,36795.4,166.70000000000437,30,2.463448333333341,4927.096550000131,0.4927096550000131,BANKNIFTY,2022,250000.0,7.5,1231.7741375000328,0.12317741375000328
580,1000000,2022-07-28,36795.4,37336.25,540.8499999999985,30,2.463448333333341,16151.596549999957,1.6151596549999956,BANKNIFTY,2022,250000.0,7.5,4037.899137499989,0.4037899137499989
580,1000000,2022-07-29,37336.25,37486.0,149.75,30,2.463448333333341,4418.59655,0.441859655,BANKNIFTY,2022,250000.0,7.5,1104.6491375,0.11046491375
581,1000000,2022-07-29,37476.2,37486.0,9.80000000000291,30,7.485495,69.4351500000873,0.0069435150000087,BANKNIFTY,2022,250000.0,7.5,17.358787500021826,0.0017358787500021827
582,1000000,2022-07-29,37441.3,37486.0,44.69999999999709,30,2.503041666666661,1265.9087499999127,0.1265908749999912,BANKNIFTY,2022,250000.0,7.5,316.4771874999782,0.03164771874999782
582,1000000,2022-08-01,37486.0,37867.15,381.1500000000015,30,2.503041666666661,11359.408750000044,1.1359408750000044,BANKNIFTY,2022,250000.0,7.5,2839.8521875000115,0.28398521875000116
582,1000000,2022-08-02,37867.15,37876.3,9.150000000001455,30,2.503041666666661,199.40875000004385,0.0199408750000043,BANKNIFTY,2022,250000.0,7.5,49.852187500010956,0.0049852187500010955
583,1000000,2022-08-02,37840.2,37876.3,36.10000000000582,30,7.566414999999999,856.0075500001747,0.0856007550000174,BANKNIFTY,2022,250000.0,7.5,214.00188750004367,0.021400188750004368
584,1000000,2022-08-02,37950.05,37876.3,-73.75,30,7.582634999999996,-2439.97905,-0.243997905,BANKNIFTY,2022,250000.0,7.5,-609.9947625,-0.06099947625
585,1000000,2022-08-03,37806.35,37999.7,193.34999999999852,30,7.555125000000004,5573.846249999956,0.5573846249999955,BANKNIFTY,2022,250000.0,7.5,1393.4615624999888,0.13934615624999885
586,1000000,2022-08-03,37887.85,37999.7,111.84999999999854,30,3.7888,3241.8359999999566,0.3241835999999957,BANKNIFTY,2022,250000.0,7.5,810.4589999999891,0.08104589999999892
586,1000000,2022-08-04,37999.7,37687.95,-311.75,30,3.7888,-9466.164,-0.9466164,BANKNIFTY,2022,250000.0,7.5,-2366.5409999999997,-0.23665409999999998
587,1000000,2022-08-05,38064.45,37907.25,-157.1999999999971,30,7.594304999999991,-4943.829149999912,-0.4943829149999912,BANKNIFTY,2022,250000.0,7.5,-1235.957287499978,-0.12359572874999782
588,1000000,2022-08-05,37965.4,37907.25,-58.150000000001455,30,2.540783333333328,-1820.7235000000435,-0.1820723500000043,BANKNIFTY,2022,250000.0,7.5,-455.1808750000109,-0.04551808750000109
588,1000000,2022-08-08,37907.25,38246.25,339.0,30,2.540783333333328,10093.7765,1.00937765,BANKNIFTY,2022,250000.0,7.5,2523.444125,0.2523444125
588,1000000,2022-08-10,38246.25,38277.0,30.75,30,2.540783333333328,846.2765000000002,0.08462765,BANKNIFTY,2022,250000.0,7.5,211.56912500000004,0.021156912500000007
589,1000000,2022-08-10,38327.4,38277.0,-50.400000000001455,30,2.570301666666675,-1589.109050000044,-0.1589109050000044,BANKNIFTY,2022,250000.0,7.5,-397.277262500011,-0.0397277262500011
589,1000000,2022-08-11,38277.0,38835.1,558.0999999999985,30,2.570301666666675,16665.890949999957,1.6665890949999955,BANKNIFTY,2022,250000.0,7.5,4166.472737499989,0.41664727374999894
589,1000000,2022-08-12,38835.1,39052.35,217.25,30,2.570301666666675,6440.39095,0.644039095,BANKNIFTY,2022,250000.0,7.5,1610.0977375,0.16100977375
590,1000000,2022-08-12,38860.4,39052.35,191.9499999999971,30,3.9003925000000095,5641.488224999913,0.5641488224999913,BANKNIFTY,2022,250000.0,7.5,1410.3720562499782,0.14103720562499783
590,1000000,2022-08-16,39052.35,39247.3,194.9500000000044,30,3.9003925000000095,5731.488225000131,0.5731488225000131,BANKNIFTY,2022,250000.0,7.5,1432.872056250033,0.1432872056250033
591,1000000,2022-08-16,39174.0,39247.3,73.30000000000291,30,2.618660000000005,2120.4402000000878,0.2120440200000087,BANKNIFTY,2022,250000.0,7.5,530.1100500000218,0.05301100500000218
591,1000000,2022-08-17,39247.3,39416.2,168.89999999999418,30,2.618660000000005,4988.440199999825,0.4988440199999825,BANKNIFTY,2022,250000.0,7.5,1247.1100499999563,0.12471100499999564
591,1000000,2022-08-18,39416.2,39670.8,254.60000000000585,30,2.618660000000005,7559.440200000175,0.7559440200000175,BANKNIFTY,2022,250000.0,7.5,1889.8600500000439,0.1889860050000044
592,1000000,2022-08-18,39444.85,39670.8,225.9500000000044,30,3.9342374999999943,6660.472875000131,0.6660472875000132,BANKNIFTY,2022,250000.0,7.5,1665.118218750033,0.16651182187500332
592,1000000,2022-08-19,39670.8,38900.15,-770.6500000000015,30,3.9342374999999943,-23237.527125000044,-2.3237527125000046,BANKNIFTY,2022,250000.0,7.5,-5809.381781250011,-0.5809381781250011
593,1000000,2022-08-23,38662.0,38852.2,190.1999999999971,30,2.5864383333333385,5628.406849999912,0.5628406849999912,BANKNIFTY,2022,250000.0,7.5,1407.101712499978,0.1407101712499978
593,1000000,2022-08-24,38852.2,39087.25,235.0500000000029,30,2.5864383333333385,6973.906850000087,0.6973906850000087,BANKNIFTY,2022,250000.0,7.5,1743.4767125000217,0.17434767125000217
593,1000000,2022-08-25,39087.25,38847.95,-239.3000000000029,30,2.5864383333333385,-7256.593150000088,-0.7256593150000088,BANKNIFTY,2022,250000.0,7.5,-1814.148287500022,-0.1814148287500022
594,1000000,2022-08-26,39315.15,39036.6,-278.5500000000029,30,7.828165000000013,-8591.344950000088,-0.8591344950000088,BANKNIFTY,2022,250000.0,7.5,-2147.836237500022,-0.2147836237500022
595,1000000,2022-08-26,39144.8,39036.6,-108.20000000000437,30,7.820364999999995,-3480.6109500001307,-0.3480610950000131,BANKNIFTY,2022,250000.0,7.5,-870.1527375000327,-0.08701527375000327
596,1000000,2022-08-30,38850.5,39520.35,669.8499999999985,30,3.9071624999999983,19978.285124999955,1.9978285124999955,BANKNIFTY,2022,250000.0,7.5,4994.571281249989,0.4994571281249989
596,1000000,2022-09-01,39520.35,39345.8,-174.54999999999563,30,3.9071624999999983,-5353.714874999869,-0.5353714874999869,BANKNIFTY,2022,250000.0,7.5,-1338.4287187499672,-0.13384287187499672
597,1000000,2022-09-01,39295.6,39345.8,50.200000000004366,30,1.9760775000000024,1446.7176750001308,0.1446717675000131,BANKNIFTY,2022,250000.0,7.5,361.6794187500327,0.03616794187500327
597,1000000,2022-09-02,39345.8,39384.05,38.25,30,1.9760775000000024,1088.217675,0.1088217674999999,BANKNIFTY,2022,250000.0,7.5,272.05441874999997,0.027205441874999996
597,1000000,2022-09-05,39384.05,39754.45,370.3999999999942,30,1.9760775000000024,11052.717674999823,1.1052717674999826,BANKNIFTY,2022,250000.0,7.5,2763.1794187499563,0.27631794187499564
597,1000000,2022-09-06,39754.45,39673.3,-81.14999999999418,30,1.9760775000000024,-2493.782324999825,-0.2493782324999825,BANKNIFTY,2022,250000.0,7.5,-623.4455812499564,-0.06234455812499564
598,1000000,2022-09-06,39745.0,39673.3,-71.69999999999709,30,7.937854999999999,-2389.135649999913,-0.2389135649999912,BANKNIFTY,2022,250000.0,7.5,-597.2839124999782,-0.05972839124999782
599,1000000,2022-09-08,39947.3,40242.1,294.79999999999563,30,4.01418000000001,8723.574599999869,0.8723574599999869,BANKNIFTY,2022,250000.0,7.5,2180.8936499999672,0.21808936499999673
599,1000000,2022-09-09,40242.1,40385.0,142.90000000000146,30,4.01418000000001,4166.574600000044,0.4166574600000043,BANKNIFTY,2022,250000.0,7.5,1041.643650000011,0.10416436500000109
600,1000000,2022-09-09,40402.1,40385.0,-17.099999999998545,30,4.048180000000002,-634.4453999999564,-0.0634445399999956,BANKNIFTY,2022,250000.0,7.5,-158.6113499999891,-0.01586113499999891
600,1000000,2022-09-12,40385.0,40561.5,176.5,30,4.048180000000002,5173.5546,0.51735546,BANKNIFTY,2022,250000.0,7.5,1293.3886499999999,0.129338865
601,1000000,2022-09-13,40818.3,40864.95,46.64999999999418,30,4.079349999999998,1277.1194999998254,0.1277119499999825,BANKNIFTY,2022,250000.0,7.5,319.27987499995635,0.03192798749999563
601,1000000,2022-09-14,40864.95,41373.65,508.7000000000044,30,4.079349999999998,15138.619500000132,1.5138619500000132,BANKNIFTY,2022,250000.0,7.5,3784.6548750000334,0.37846548750000336
602,1000000,2022-09-14,40790.55,41373.65,583.0999999999985,30,4.103524999999991,17369.894249999958,1.7369894249999958,BANKNIFTY,2022,250000.0,7.5,4342.473562499989,0.43424735624999894
602,1000000,2022-09-15,41373.65,41208.45,-165.20000000000437,30,4.103524999999991,-5079.105750000131,-0.507910575000013,BANKNIFTY,2022,250000.0,7.5,-1269.7764375000327,-0.12697764375000326
603,1000000,2022-09-15,41319.0,41208.45,-110.55000000000292,30,4.118779999999987,-3440.063400000087,-0.3440063400000087,BANKNIFTY,2022,250000.0,7.5,-860.0158500000218,-0.08600158500000218
603,1000000,2022-09-16,41208.45,40825.15,-383.2999999999956,30,4.118779999999987,-11622.56339999987,-1.162256339999987,BANKNIFTY,2022,250000.0,7.5,-2905.6408499999666,-0.29056408499999664
604,1000000,2022-09-20,41462.9,41414.7,-48.200000000004366,30,8.287760000000006,-1694.632800000131,-0.1694632800000131,BANKNIFTY,2022,250000.0,7.5,-423.65820000003276,-0.042365820000003274
605,1000000,2022-09-21,41497.35,41197.6,-299.75,30,8.271815000000004,-9240.65445,-0.924065445,BANKNIFTY,2022,250000.0,7.5,-2310.1636125,-0.23101636125
606,1000000,2022-09-30,38376.5,38702.75,326.25,30,3.835867499999999,9672.423975,0.9672423975,BANKNIFTY,2022,250000.0,7.5,2418.10599375,0.241810599375
606,1000000,2022-10-03,38702.75,37974.9,-727.8499999999985,30,3.835867499999999,-21950.576024999955,-2.1950576024999955,BANKNIFTY,2022,250000.0,7.5,-5487.644006249989,-0.5487644006249989
607,1000000,2022-10-03,38279.65,37974.9,-304.75,30,7.649065000000007,-9371.97195,-0.937197195,BANKNIFTY,2022,250000.0,7.5,-2342.9929875000003,-0.23429929875000002
608,1000000,2022-10-04,39082.25,39121.85,39.59999999999855,30,3.920167500000005,1070.3949749999565,0.1070394974999956,BANKNIFTY,2022,250000.0,7.5,267.5987437499891,0.026759874374998913
608,1000000,2022-10-06,39121.85,39239.25,117.40000000000146,30,3.920167500000005,3404.394975000044,0.3404394975000043,BANKNIFTY,2022,250000.0,7.5,851.0987437500108,0.08510987437500109
609,1000000,2022-10-10,39300.4,39113.7,-186.7000000000044,30,7.81884500000001,-5835.565350000132,-0.5835565350000131,BANKNIFTY,2022,250000.0,7.5,-1458.891337500033,-0.14588913375000329
610,1000000,2022-10-10,39080.1,39113.7,33.599999999998545,30,3.9019274999999993,890.9421749999564,0.0890942174999956,BANKNIFTY,2022,250000.0,7.5,222.7355437499891,0.022273554374998908
610,1000000,2022-10-11,39113.7,38646.45,-467.25,30,3.9019274999999993,-14134.557825,-1.4134557825,BANKNIFTY,2022,250000.0,7.5,-3533.63945625,-0.353363945625
611,1000000,2022-10-12,39050.6,39128.6,78.0,30,3.8912275000000136,2223.263175,0.2223263174999999,BANKNIFTY,2022,250000.0,7.5,555.8157937499999,0.05558157937499999
611,1000000,2022-10-13,39128.6,38658.1,-470.5,30,3.8912275000000136,-14231.736825,-1.4231736825,BANKNIFTY,2022,250000.0,7.5,-3557.93420625,-0.355793420625
612,1000000,2022-10-14,39372.55,39370.65,-1.9000000000014552,30,1.9933474999999987,-116.80042500004362,-0.0116800425000043,BANKNIFTY,2022,250000.0,7.5,-29.200106250010904,-0.00292001062500109
612,1000000,2022-10-17,39370.65,39959.45,588.7999999999956,30,1.9933474999999987,17604.199574999868,1.7604199574999868,BANKNIFTY,2022,250000.0,7.5,4401.049893749967,0.4401049893749967
612,1000000,2022-10-18,39959.45,40303.95,344.5,30,1.9933474999999987,10275.199575,1.0275199574999998,BANKNIFTY,2022,250000.0,7.5,2568.7998937499997,0.25687998937499995
612,1000000,2022-10-19,40303.95,40379.95,76.0,30,1.9933474999999987,2220.199575,0.2220199575,BANKNIFTY,2022,250000.0,7.5,555.04989375,0.05550498937500001
613,1000000,2022-10-19,40299.55,40379.95,80.39999999999418,30,4.01348999999999,2291.595299999826,0.2291595299999825,BANKNIFTY,2022,250000.0,7.5,572.8988249999564,0.05728988249999564
613,1000000,2022-10-20,40379.95,40116.0,-263.9499999999971,30,4.01348999999999,-8038.904699999913,-0.8038904699999913,BANKNIFTY,2022,250000.0,7.5,-2009.7261749999782,-0.2009726174999978
614,1000000,2022-10-21,40596.3,40881.6,285.29999999999563,30,2.7229083333333315,8477.312749999868,0.8477312749999869,BANKNIFTY,2022,250000.0,7.5,2119.328187499967,0.21193281874999673
614,1000000,2022-10-24,40881.6,41304.9,423.3000000000029,30,2.7229083333333315,12617.312750000086,1.2617312750000087,BANKNIFTY,2022,250000.0,7.5,3154.3281875000216,0.3154328187500022
614,1000000,2022-10-25,41304.9,41045.5,-259.40000000000146,30,2.7229083333333315,-7863.6872500000445,-0.7863687250000044,BANKNIFTY,2022,250000.0,7.5,-1965.9218125000111,-0.1965921812500011
615,1000000,2022-10-27,41497.95,41335.4,-162.54999999999563,30,8.273540000000025,-5124.70619999987,-0.512470619999987,BANKNIFTY,2022,250000.0,7.5,-1281.1765499999674,-0.12811765499999675
616,1000000,2022-10-27,41301.15,41335.4,34.25,30,4.114695000000012,904.0591499999996,0.0904059149999999,BANKNIFTY,2022,250000.0,7.5,226.0147874999999,0.02260147874999999
616,1000000,2022-10-28,41335.4,41034.55,-300.84999999999854,30,4.114695000000012,-9148.940849999955,-0.9148940849999956,BANKNIFTY,2022,250000.0,7.5,-2287.235212499989,-0.2287235212499989
617,1000000,2022-10-31,41210.4,41314.9,104.5,30,4.128524999999996,3011.1442500000003,0.301114425,BANKNIFTY,2022,250000.0,7.5,752.7860625000001,0.07527860625
617,1000000,2022-11-01,41314.9,41268.6,-46.30000000000291,30,4.128524999999996,-1512.8557500000873,-0.1512855750000087,BANKNIFTY,2022,250000.0,7.5,-378.2139375000218,-0.03782139375000218
618,1000000,2022-11-01,41351.0,41268.6,-82.40000000000146,30,8.264309999999995,-2719.9293000000434,-0.2719929300000043,BANKNIFTY,2022,250000.0,7.5,-679.9823250000109,-0.06799823250000109
619,1000000,2022-11-03,41411.75,41304.65,-107.09999999999854,30,8.268325000000004,-3461.0497499999565,-0.3461049749999956,BANKNIFTY,2022,250000.0,7.5,-865.2624374999891,-0.08652624374999891
620,1000000,2022-11-04,41311.5,41292.55,-18.94999999999709,30,8.249210000000005,-815.9762999999128,-0.0815976299999912,BANKNIFTY,2022,250000.0,7.5,-203.9940749999782,-0.020399407499997822
621,1000000,2022-11-07,41493.5,41721.6,228.09999999999852,30,8.287680000000009,6594.369599999955,0.6594369599999955,BANKNIFTY,2022,250000.0,7.5,1648.5923999999889,0.16485923999999888
622,1000000,2022-11-07,41483.55,41721.6,238.04999999999563,30,4.158709999999999,7016.73869999987,0.7016738699999869,BANKNIFTY,2022,250000.0,7.5,1754.1846749999675,0.17541846749999673
622,1000000,2022-11-09,41721.6,41690.65,-30.94999999999709,30,4.158709999999999,-1053.2612999999126,-0.1053261299999912,BANKNIFTY,2022,250000.0,7.5,-263.31532499997815,-0.026331532499997815
623,1000000,2022-11-11,42069.7,42153.35,83.65000000000146,30,4.208339999999998,2383.249800000044,0.2383249800000043,BANKNIFTY,2022,250000.0,7.5,595.8124500000109,0.059581245000001094
623,1000000,2022-11-14,42153.35,42072.7,-80.65000000000146,30,4.208339999999998,-2545.750200000044,-0.2545750200000043,BANKNIFTY,2022,250000.0,7.5,-636.4375500000109,-0.06364375500000109
624,1000000,2022-11-14,42069.8,42072.7,2.8999999999941792,30,8.414535,-165.43605000017465,-0.0165436050000174,BANKNIFTY,2022,250000.0,7.5,-41.35901250004366,-0.004135901250004366
625,1000000,2022-11-15,42233.75,42430.25,196.5,30,8.433744999999988,5641.98765,0.564198765,BANKNIFTY,2022,250000.0,7.5,1410.4969125,0.14104969125
626,1000000,2022-11-15,42151.4,42430.25,278.84999999999854,30,2.820215,8280.893549999955,0.8280893549999956,BANKNIFTY,2022,250000.0,7.5,2070.223387499989,0.2070223387499989
626,1000000,2022-11-16,42430.25,42498.95,68.69999999999709,30,2.820215,1976.3935499999125,0.1976393549999912,BANKNIFTY,2022,250000.0,7.5,494.0983874999781,0.04940983874999781
626,1000000,2022-11-17,42498.95,42426.0,-72.94999999999709,30,2.820215,-2273.106449999913,-0.2273106449999913,BANKNIFTY,2022,250000.0,7.5,-568.2766124999782,-0.05682766124999782
627,1000000,2022-11-17,42486.9,42426.0,-60.900000000001455,30,8.491389999999996,-2081.741700000044,-0.2081741700000043,BANKNIFTY,2022,250000.0,7.5,-520.4354250000109,-0.052043542500001094
628,1000000,2022-11-18,42462.7,42422.65,-40.049999999995634,30,8.47317000000001,-1455.6950999998694,-0.1455695099999869,BANKNIFTY,2022,250000.0,7.5,-363.92377499996735,-0.036392377499996735
629,1000000,2022-11-22,42405.1,42475.0,69.90000000000146,30,2.134346249999993,2032.969612500044,0.2032969612500043,BANKNIFTY,2022,250000.0,7.5,508.242403125011,0.050824240312501094
629,1000000,2022-11-23,42475.0,42675.8,200.8000000000029,30,2.134346249999993,5959.969612500087,0.5959969612500088,BANKNIFTY,2022,250000.0,7.5,1489.9924031250218,0.1489992403125022
629,1000000,2022-11-24,42675.8,43102.15,426.34999999999854,30,2.134346249999993,12726.469612499955,1.2726469612499955,BANKNIFTY,2022,250000.0,7.5,3181.617403124989,0.3181617403124989
629,1000000,2022-11-25,43102.15,42961.35,-140.8000000000029,30,2.134346249999993,-4288.030387500087,-0.4288030387500087,BANKNIFTY,2022,250000.0,7.5,-1072.0075968750218,-0.10720075968750219
630,1000000,2022-11-25,43001.95,42961.35,-40.59999999999855,30,4.294947499999999,-1346.8484249999565,-0.1346848424999956,BANKNIFTY,2022,250000.0,7.5,-336.7121062499891,-0.033671210624998914
630,1000000,2022-11-28,42961.35,42983.75,22.40000000000145,30,4.294947499999999,543.1515750000436,0.0543151575000043,BANKNIFTY,2022,250000.0,7.5,135.78789375001088,0.013578789375001088
631,1000000,2022-11-28,43096.25,42983.75,-112.5,30,8.608000000000004,-3633.24,-0.363324,BANKNIFTY,2022,250000.0,7.5,-908.3100000000001,-0.090831
632,1000000,2022-11-29,43037.3,43045.3,8.0,30,8.612679999999997,-18.380399999999923,-0.0018380399999999,BANKNIFTY,2022,250000.0,7.5,-4.595099999999981,-0.00045950999999999805
633,1000000,2022-11-30,43281.75,43245.2,-36.55000000000291,30,4.323852499999994,-1226.215575000087,-0.1226215575000087,BANKNIFTY,2022,250000.0,7.5,-306.55389375002176,-0.030655389375002173
633,1000000,2022-12-01,43245.2,43219.75,-25.44999999999709,30,4.323852499999994,-893.2155749999125,-0.0893215574999912,BANKNIFTY,2022,250000.0,7.5,-223.30389374997813,-0.022330389374997813
634,1000000,2022-12-01,43320.15,43219.75,-100.40000000000146,30,4.318354999999997,-3141.550650000044,-0.3141550650000043,BANKNIFTY,2022,250000.0,7.5,-785.387662500011,-0.07853876625000109
634,1000000,2022-12-02,43219.75,43098.6,-121.15000000000146,30,4.318354999999997,-3764.050650000044,-0.3764050650000043,BANKNIFTY,2022,250000.0,7.5,-941.012662500011,-0.09410126625000109
635,1000000,2022-12-05,43178.7,43321.3,142.60000000000582,30,4.316582499999999,4148.502525000175,0.4148502525000174,BANKNIFTY,2022,250000.0,7.5,1037.1256312500436,0.10371256312500436
635,1000000,2022-12-06,43321.3,43143.15,-178.15000000000146,30,4.316582499999999,-5473.997475000044,-0.5473997475000043,BANKNIFTY,2022,250000.0,7.5,-1368.499368750011,-0.13684993687500108
636,1000000,2022-12-08,43295.55,43629.4,333.84999999999854,30,4.3435925,9885.192224999955,0.9885192224999956,BANKNIFTY,2022,250000.0,7.5,2471.2980562499893,0.24712980562499892
636,1000000,2022-12-09,43629.4,43627.5,-1.9000000000014552,30,4.3435925,-187.30777500004365,-0.0187307775000043,BANKNIFTY,2022,250000.0,7.5,-46.82694375001091,-0.004682694375001091
637,1000000,2022-12-09,43601.9,43627.5,25.599999999998545,30,4.363849999999999,637.0844999999564,0.0637084499999956,BANKNIFTY,2022,250000.0,7.5,159.2711249999891,0.01592711249999891
637,1000000,2022-12-12,43627.5,43675.1,47.59999999999855,30,4.363849999999999,1297.0844999999565,0.1297084499999956,BANKNIFTY,2022,250000.0,7.5,324.2711249999891,0.03242711249999891
638,1000000,2022-12-13,43896.85,43921.85,25.0,30,4.395620000000001,618.1314,0.06181314,BANKNIFTY,2022,250000.0,7.5,154.53285,0.015453285
638,1000000,2022-12-14,43921.85,44014.5,92.65000000000146,30,4.395620000000001,2647.6314000000434,0.2647631400000043,BANKNIFTY,2022,250000.0,7.5,661.9078500000109,0.06619078500000108
639,1000000,2022-12-15,44072.4,43421.9,-650.5,30,8.795699999999982,-19778.871,-1.9778871,BANKNIFTY,2022,250000.0,7.5,-4944.71775,-0.49447177499999995
640,1000000,2022-12-21,43357.75,42658.05,-699.6999999999971,30,8.657074999999992,-21250.712249999917,-2.1250712249999912,BANKNIFTY,2022,250000.0,7.5,-5312.678062499978,-0.5312678062499978
641,1000000,2022-12-26,42335.6,42631.0,295.40000000000146,30,4.241829999999993,8734.745100000044,0.8734745100000044,BANKNIFTY,2022,250000.0,7.5,2183.686275000011,0.2183686275000011
641,1000000,2022-12-27,42631.0,42876.2,245.1999999999971,30,4.241829999999993,7228.745099999913,0.7228745099999913,BANKNIFTY,2022,250000.0,7.5,1807.1862749999782,0.1807186274999978
642,1000000,2022-12-27,42534.95,42876.2,341.25,30,4.267889999999994,10109.4633,1.01094633,BANKNIFTY,2022,250000.0,7.5,2527.3658250000003,0.25273658250000003
642,1000000,2022-12-28,42876.2,42779.2,-97.0,30,4.267889999999994,-3038.0367,-0.3038036699999999,BANKNIFTY,2022,250000.0,7.5,-759.5091749999999,-0.07595091749999999
643,1000000,2022-12-29,42827.4,43309.1,481.6999999999971,30,4.294607499999998,14322.161774999911,1.4322161774999913,BANKNIFTY,2022,250000.0,7.5,3580.5404437499783,0.3580540443749978
643,1000000,2022-12-30,43309.1,43038.5,-270.59999999999854,30,4.294607499999998,-8246.838224999956,-0.8246838224999956,BANKNIFTY,2022,250000.0,7.5,-2061.709556249989,-0.2061709556249989
644,1000000,2022-12-30,43119.45,43038.5,-80.94999999999709,30,4.3141,-2557.9229999999125,-0.2557922999999912,BANKNIFTY,2022,250000.0,7.5,-639.4807499999781,-0.06394807499999781
644,1000000,2023-01-02,43038.5,43234.3,195.8000000000029,30,4.3141,5744.577000000088,0.5744577000000088,BANKNIFTY,2023,250000.0,7.5,1436.1442500000219,0.1436144250000022
645,1000000,2023-01-02,43136.55,43234.3,97.75,30,4.319040000000001,2802.9288,0.28029288,BANKNIFTY,2023,250000.0,7.5,700.7322,0.07007322
645,1000000,2023-01-03,43234.3,43448.35,214.04999999999563,30,4.319040000000001,6291.928799999869,0.6291928799999869,BANKNIFTY,2023,250000.0,7.5,1572.9821999999672,0.1572982199999967
646,1000000,2023-01-03,43278.8,43448.35,169.54999999999563,30,4.3312125,4956.56362499987,0.4956563624999869,BANKNIFTY,2023,250000.0,7.5,1239.1409062499674,0.12391409062499674
646,1000000,2023-01-04,43448.35,42979.6,-468.75,30,4.3312125,-14192.436375,-1.4192436375,BANKNIFTY,2023,250000.0,7.5,-3548.10909375,-0.354810909375
647,1000000,2023-01-09,42567.55,42563.5,-4.05000000000291,30,4.242512500000004,-248.77537500008745,-0.0248775375000087,BANKNIFTY,2023,250000.0,7.5,-62.193843750021855,-0.006219384375002185
647,1000000,2023-01-10,42563.5,42053.5,-510.0,30,4.242512500000004,-15427.275375,-1.5427275374999998,BANKNIFTY,2023,250000.0,7.5,-3856.81884375,-0.38568188437499995
648,1000000,2023-01-11,42260.0,42190.65,-69.34999999999854,30,4.219245000000001,-2207.0773499999564,-0.2207077349999956,BANKNIFTY,2023,250000.0,7.5,-551.7693374999891,-0.055176933749998915
648,1000000,2023-01-12,42190.65,42092.95,-97.70000000000437,30,4.219245000000001,-3057.577350000131,-0.3057577350000131,BANKNIFTY,2023,250000.0,7.5,-764.3943375000327,-0.07643943375000327
649,1000000,2023-01-13,42169.35,42339.25,169.90000000000146,30,4.223604999999999,4970.291850000044,0.4970291850000044,BANKNIFTY,2023,250000.0,7.5,1242.572962500011,0.1242572962500011
649,1000000,2023-01-16,42339.25,42161.95,-177.3000000000029,30,4.223604999999999,-5445.708150000087,-0.5445708150000087,BANKNIFTY,2023,250000.0,7.5,-1361.4270375000217,-0.13614270375000218
650,1000000,2023-01-16,42307.8,42161.95,-145.85000000000582,30,8.44641999999999,-4628.892600000174,-0.4628892600000173,BANKNIFTY,2023,250000.0,7.5,-1157.2231500000435,-0.11572231500000434
651,1000000,2023-01-17,42298.75,42281.1,-17.650000000001455,30,8.434705000000008,-782.5411500000439,-0.0782541150000043,BANKNIFTY,2023,250000.0,7.5,-195.63528750001097,-0.019563528750001096
